session,bill_identifier,classification,name,party,entity_type,source_url
80,SB202,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB202,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB202,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB202,cosponsor,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB202,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB202,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB202,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB202,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB203,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB203,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB203,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB203,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB203,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB203,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB203,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB203,cosponsor,Assemblyman Alexander Assefa,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/42
80,SB203,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/35
80,SB203,cosponsor,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/26
80,SB203,cosponsor,Assemblywoman Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/10
80,SB207,primary,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB207,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB207,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB207,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB207,cosponsor,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB207,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB207,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB207,cosponsor,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB207,cosponsor,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB207,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB207,cosponsor,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB207,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB207,cosponsor,Assemblyman Richard Carrillo,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/18
80,SB207,cosponsor,Assemblywoman Bea Duran,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/11
80,SB207,cosponsor,Assemblywoman Susie Martinez,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/12
80,SB207,cosponsor,Assemblyman Greg Smith,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/30
80,SB210,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB210,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB210,primary,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB210,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB210,cosponsor,Senator Kelvin Atkinson,,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/4
80,SB210,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB210,cosponsor,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB210,cosponsor,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB210,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB210,cosponsor,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB210,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB210,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB212,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB222,primary,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB247,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB247,primary,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB247,primary,Assemblyman Glen Leavitt,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/23
80,SB247,primary,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB247,cosponsor,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/29
80,SB248,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB248,primary,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/29
80,SB250,primary,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB250,primary,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB250,primary,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB250,cosponsor,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/14
80,SB250,cosponsor,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB251,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB251,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB251,primary,Assemblyman Ozzie Fumo,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/21
80,SB251,primary,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/29
80,SB256,primary,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB256,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB256,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB256,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB256,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB256,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB256,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB256,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB264,primary,Senate Committee on Health and Human Services,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/221/Overview
80,SB270,primary,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB270,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB270,cosponsor,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB270,cosponsor,Assemblyman Tyrone Thompson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/17
80,SB274,primary,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB274,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB293,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB293,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB293,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB293,cosponsor,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB293,cosponsor,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB293,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB293,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB293,cosponsor,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB293,cosponsor,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB293,cosponsor,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB293,cosponsor,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB293,cosponsor,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB293,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB305,primary,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB325,primary,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB325,primary,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/14
80,SB325,primary,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB325,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB325,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB325,primary,Assemblyman Jim Wheeler,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/39
80,SB325,primary,Assemblywoman Robin Titus,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/38
80,SB325,primary,Assemblyman Glen Leavitt,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/23
80,SB325,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB325,cosponsor,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB325,cosponsor,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB325,cosponsor,Assemblyman Chris Edwards,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/19
80,SB325,cosponsor,Assemblyman John Ellison,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/33
80,SB325,cosponsor,Assemblyman Gregory Hafen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/36
80,SB325,cosponsor,Assemblywoman Alexis Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/32
80,SB325,cosponsor,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB325,cosponsor,Assemblyman Al Kramer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/40
80,SB325,cosponsor,Assemblyman Tom Roberts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/13
80,SB325,cosponsor,Assemblywoman Jill Tolles,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/25
80,SB327,primary,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB342,primary,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB342,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB342,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB342,cosponsor,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB342,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB352,primary,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB352,primary,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB352,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB352,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB352,primary,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/14
80,SB352,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB352,cosponsor,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB352,cosponsor,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB36,primary,Senate Committee on Government Affairs,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/220/Overview
80,SB367,primary,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB371,primary,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB371,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB371,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB382,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB383,primary,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB383,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB389,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB389,primary,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB389,primary,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB389,primary,Assemblyman Al Kramer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/40
80,SB389,cosponsor,Assemblyman Chris Edwards,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/19
80,SB389,cosponsor,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/26
80,SB389,cosponsor,Assemblyman Glen Leavitt,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/23
80,SB389,cosponsor,Assemblyman Tom Roberts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/13
80,SB389,cosponsor,Assemblyman Steve Yeager,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/9
80,SB398,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB403,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB403,cosponsor,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/26
80,SB420,primary,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB425,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB448,primary,Senate Committee on Revenue and Economic Development,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/226/Overview
80,SB449,primary,Senate Committee on Legislative Operations and Elections,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/223/Overview
80,SB471,primary,Senate Committee on Commerce and Labor,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/215/Overview
80,SB473,primary,Senate Committee on Government Affairs,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/220/Overview
80,SB477,primary,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB477,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB477,cosponsor,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB477,cosponsor,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB477,cosponsor,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/14
80,SB477,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB477,cosponsor,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB477,cosponsor,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB477,cosponsor,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB477,cosponsor,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB477,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB479,primary,Senate Committee on Commerce and Labor,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/215/Overview
80,SB495,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB495,primary,Assemblyman Jason Frierson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/8
80,SB496,primary,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB51,primary,Senate Committee on Legislative Operations and Elections,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/223/Overview
80,SB543,primary,Senate Committee on Finance,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/218/Overview
80,SB74,primary,Senate Committee on Judiciary,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/222/Overview
80,SB92,primary,Senate Committee on Health and Human Services,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/221/Overview
81,AB105,primary,Assemblyman Tom Roberts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/13
81,AB105,primary,Assemblywoman Daniele Monroe-Moreno,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/1
81,AB105,cosponsor,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/26
81,AB105,cosponsor,Assemblyman Glen Leavitt,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/23
81,AB105,cosponsor,Assemblywoman Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/10
81,AB105,cosponsor,Assemblywoman Robin Titus,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/38
81,AB105,cosponsor,Assemblywoman Jill Tolles,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/25
81,AB105,cosponsor,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/18
81,AB105,cosponsor,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/16
81,AB105,cosponsor,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/15
81,AB11,primary,Assembly Committee on Judiciary,,organization,https://www.leg.state.nv.us/App/NELIS/REL/81st2021/Committee/335/Overview
81,AB115,primary,Assemblywoman Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/10
81,AB115,primary,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/24
81,AB115,primary,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/16
81,AB115,primary,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/9
81,AB115,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/6
81,AB115,cosponsor,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/3
81,AB115,cosponsor,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/15
81,AB115,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/3
81,AB116,primary,Assemblywoman Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/10
81,AB116,primary,Assemblyman Steve Yeager,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/9
81,AB116,primary,Assemblyman Jason Frierson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/8
81,AB116,primary,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/3
81,AB116,primary,Assemblywoman Daniele Monroe-Moreno,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/1
81,AB116,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/6
81,AB116,primary,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/81st2021/9
81,AB116,cosponsor,Assemblywoman Natha Anderson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/30
81,AB116,cosponsor,Assemblywoman Teresa Benitez-Thompson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/27
81,AB116,cosponsor,Assemblywoman Shannon Bilbray-Axelrod,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/34
81,AB116,cosponsor,Assemblywoman Tracy Brown-May,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/42
81,AB116,cosponsor,Assemblywoman Maggie Carlton,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/14
81,AB116,cosponsor,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/29
81,AB116,cosponsor,Assemblywoman Venicia Considine,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/18
81,AB116,cosponsor,Assemblywoman Bea Duran,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/11
81,AB116,cosponsor,Assemblyman Edgar Flores,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/28
81,AB116,cosponsor,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/16
81,AB116,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/35
81,AB116,cosponsor,Assemblywoman Sandra Jauregui,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/41
81,AB116,cosponsor,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/26
81,AB116,cosponsor,Assemblywoman Susie Martinez,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/12
81,AB116,cosponsor,Assemblywoman Elaine Marzola,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/21
81,AB116,cosponsor,Assemblywoman Brittney Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/81st2021/5
