id,name,entity_type,organization_id,person_id,bill_id,primary,classification
699ec12e-e7e2-4991-97c0-0d0f1b24c0db,Travis J Corcoran,person,,ocd-person/f5b14d40-aa28-485b-ab61-dc07c647384a,ocd-bill/fc641635-3112-48d9-9fef-fa22ad18d324,True,primary
0afe88f2-d4ef-44a7-bfae-d3bb015c49cc,Michael E Granger,person,,ocd-person/6d72216e-2f3d-4c60-9ce0-dc2c365d2033,ocd-bill/570994aa-3679-4f8e-aa3c-bdc56974caa5,False,cosponsor
78785472-2415-4686-86a2-1f907b5ee407,Aidan Ankarberg,person,,ocd-person/540cbe60-cc65-4ff6-8c78-5d54488e5ed8,ocd-bill/570994aa-3679-4f8e-aa3c-bdc56974caa5,False,cosponsor
592b7e46-2cf1-478a-99f4-e4947fac122d,Glenn Bailey,person,,ocd-person/56f58b74-b3b6-4f73-ad18-15af5119c4bc,ocd-bill/570994aa-3679-4f8e-aa3c-bdc56974caa5,False,cosponsor
0eae04df-7571-42cc-9385-41ef843cd446,James F. Horgan,person,,ocd-person/934b4d28-78b5-40ef-a194-d53d99cc430c,ocd-bill/570994aa-3679-4f8e-aa3c-bdc56974caa5,False,cosponsor
9390c108-e7f7-4a41-ac53-ffef55432ff7,Michael D. Harrington,person,,ocd-person/21e95dbc-c226-4f4a-9fa2-8f5b374d0a98,ocd-bill/570994aa-3679-4f8e-aa3c-bdc56974caa5,False,cosponsor
bdc54bc7-6aa2-400e-a8ea-44c5fed9ac55,Len P. Turcotte,person,,ocd-person/b5f897f3-cce8-43b0-a130-f98d0d88da8e,ocd-bill/570994aa-3679-4f8e-aa3c-bdc56974caa5,True,primary
6caf2e5c-8fe0-402b-8313-78018ea72ac8,Jodi K Newell,person,,ocd-person/97c57bb8-58d9-43b2-9ccb-5c926022f89f,ocd-bill/040caa9e-b146-45a9-86a3-8019fa7acfb3,False,cosponsor
7ca314b9-f8f7-45b8-8e86-9b61b09f29f3,Tony Caplan,person,,ocd-person/960dc748-e7c7-4859-ab1d-b07f9bb7b269,ocd-bill/040caa9e-b146-45a9-86a3-8019fa7acfb3,False,cosponsor
e7fdcef8-2855-46ce-a1dc-64678d796571,Maria Perez,person,,ocd-person/74b2c980-7fce-46b9-98dc-356240e18c2e,ocd-bill/040caa9e-b146-45a9-86a3-8019fa7acfb3,False,cosponsor
150f9620-4630-4553-b371-0dc3ad8988d0,Peter Petrigno,person,,ocd-person/1bf3d6c4-3325-4571-b2f7-6a28422dada6,ocd-bill/040caa9e-b146-45a9-86a3-8019fa7acfb3,False,cosponsor
d21339f6-47ee-4a18-a8d3-fb4ae554bec8,Ellen D. Read,person,,ocd-person/77304532-17fb-4b2c-aed6-213a435e4a46,ocd-bill/040caa9e-b146-45a9-86a3-8019fa7acfb3,False,cosponsor
18f07b8f-3d21-4d80-b45f-31dfdf85d082,Yury Polozov,person,,ocd-person/3bc62111-d292-4ae2-a648-43b858308394,ocd-bill/e050d095-b348-4512-a582-86a356e088a2,False,cosponsor
abead56a-6913-414a-bc67-3dfa2473f16b,Tony Lekas,person,,ocd-person/97ccf8c1-af1c-4a3c-b267-683d0446b790,ocd-bill/e050d095-b348-4512-a582-86a356e088a2,False,cosponsor
3d4d1949-f3e9-4e68-909c-e4bc89c14cd3,Kevin G. Verville,person,,ocd-person/9d10ccec-b571-4eea-b025-9ed7634b6516,ocd-bill/e050d095-b348-4512-a582-86a356e088a2,True,primary
5a52dcbc-0e32-4ead-9bcf-6fde05f726f9,Dan Hynes,person,,ocd-person/46e02a65-f2da-4c52-9a6b-e481e32bcada,ocd-bill/e050d095-b348-4512-a582-86a356e088a2,False,cosponsor
0f6da29e-eba3-464b-bfb6-e66808a839f7,Maria Perez,person,,ocd-person/74b2c980-7fce-46b9-98dc-356240e18c2e,ocd-bill/35728d92-9da0-4092-ba51-9ff614f5e5ff,False,cosponsor
a74924e5-0c3b-467b-9897-94ddfb44f436,Travis J Corcoran,person,,ocd-person/f5b14d40-aa28-485b-ab61-dc07c647384a,ocd-bill/7644a59f-c416-45dc-928e-0fa251f81302,True,primary
0d6201ce-66bf-43bd-991e-af25b3a4affe,Kathy Staub,person,,ocd-person/4f2dee8b-bbd5-41d9-8bd4-bf2f60556ed7,ocd-bill/c7830fbd-0d70-4590-b546-4ed7cb42dee0,False,cosponsor
84ff336e-f667-4b83-8349-0087a538a1e3,Jodi K Newell,person,,ocd-person/97c57bb8-58d9-43b2-9ccb-5c926022f89f,ocd-bill/c7830fbd-0d70-4590-b546-4ed7cb42dee0,False,cosponsor
dd567992-1496-4013-a30d-fd1f95b33709,Eric B. Gallager,person,,ocd-person/a8e2dc1d-b828-475a-92d4-373129360dcb,ocd-bill/c7830fbd-0d70-4590-b546-4ed7cb42dee0,False,cosponsor
7ee3f4b9-477d-4006-9818-16a42d22d85a,Daniel T. Veilleux,person,,ocd-person/88428a5a-4af6-40b8-a4ff-c2ea283b758f,ocd-bill/c7830fbd-0d70-4590-b546-4ed7cb42dee0,False,cosponsor
88f49334-5cf7-48b5-acbd-9ca134fc2d14,Christine Seibert,person,,ocd-person/a05c5eab-d5d5-475d-a66a-39b8b514b8e6,ocd-bill/c7830fbd-0d70-4590-b546-4ed7cb42dee0,False,cosponsor
67e7a6cc-099e-44d7-b70c-c40a8f8744a6,Ellen D. Read,person,,ocd-person/77304532-17fb-4b2c-aed6-213a435e4a46,ocd-bill/c7830fbd-0d70-4590-b546-4ed7cb42dee0,True,primary
0f816c9e-6226-4ddf-96ab-96ccdab483af,Jose E. Cambrils,person,,ocd-person/3d1f7d21-9a20-4245-b51f-03ca0d2b14eb,ocd-bill/4cc4e745-dafb-4359-84a8-77bbf00b2fc8,True,primary
76d18497-8931-4460-a8a8-eab81e9d4c6f,Michael I Moffett,person,,ocd-person/acb20216-f193-42e1-9304-2b1d3572e61d,ocd-bill/4cc4e745-dafb-4359-84a8-77bbf00b2fc8,False,cosponsor
b1212640-a2cd-4489-96e8-7050e74ad6a4,Michael Vose,person,,ocd-person/1aa8819a-e1bd-4569-93ec-305ad61e8ea4,ocd-bill/4cc4e745-dafb-4359-84a8-77bbf00b2fc8,False,cosponsor
9829ebef-a1ca-4bee-be9a-91e1676b0132,Douglas W. Thomas,person,,ocd-person/5db11498-80a8-4136-9c50-2c7f1a2f6826,ocd-bill/4cc4e745-dafb-4359-84a8-77bbf00b2fc8,False,cosponsor
0a74fb58-017a-46d4-ba6f-d44da2421790,Kathy Staub,person,,ocd-person/4f2dee8b-bbd5-41d9-8bd4-bf2f60556ed7,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
1f3a4f0c-f279-479f-9cf0-53cd5899a5b2,Jodi K Newell,person,,ocd-person/97c57bb8-58d9-43b2-9ccb-5c926022f89f,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
c67c7682-6ad0-4472-b3c8-d553793a71c2,Tony Caplan,person,,ocd-person/960dc748-e7c7-4859-ab1d-b07f9bb7b269,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
120cecca-d6bb-4a6d-a40b-b68d37a09670,Rebecca G. Whitley,person,,ocd-person/92267d4c-e6f1-4f45-87be-83f229c2cd36,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
945e038b-7a29-489b-a168-85aeed9d7c89,Suzanne M. Prentiss,person,,,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
b66670d7-08aa-4c78-aea7-1b0c099beb22,Rebecca J. McWilliams,person,,ocd-person/39eb4d14-9ef3-4b1b-bcb6-a66f1aa97491,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
9b35be4c-d3b1-4226-b1ca-b2c734b201c2,Christine Seibert,person,,ocd-person/a05c5eab-d5d5-475d-a66a-39b8b514b8e6,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
391d26dc-218d-4565-9a20-178ac77a9936,Kristina M. Schultz,person,,ocd-person/8698b473-ea4e-4126-8766-a2b5b5878702,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,True,primary
00c968d7-ac99-4e2d-b066-14bacba00920,Suzanne M. Vail,person,,ocd-person/ce985799-268d-4190-b078-955fc63a8c3c,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
4fa5562f-6bff-4259-ba9e-965503ffb79c,Dianne E. Schuett,person,,ocd-person/62ff0476-f4e6-411f-a58e-2e7963cde2ab,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
e341ca15-936c-4201-b888-4b20c8205d01,Jeffrey P. Goley,person,,ocd-person/903e02f2-e17d-41f4-bd94-f91557c0e1fd,ocd-bill/f480c688-3a7f-4982-b111-4900abdcf786,False,cosponsor
145a7293-4f21-4080-9b33-e6c2681cd853,Cassandra N. Levesque,person,,ocd-person/711423e3-ff28-4150-8a89-ec568a4f2c5d,ocd-bill/35728d92-9da0-4092-ba51-9ff614f5e5ff,True,primary
5ddb2ee2-31cd-4d22-b639-840aed1c9585,Nancy A. Murphy,person,,ocd-person/0ac05fa7-143f-4ae9-8ac8-99de42d21779,ocd-bill/35728d92-9da0-4092-ba51-9ff614f5e5ff,False,cosponsor
2596b858-5794-4914-8569-9d2813f60717,Christine Seibert,person,,ocd-person/a05c5eab-d5d5-475d-a66a-39b8b514b8e6,ocd-bill/35728d92-9da0-4092-ba51-9ff614f5e5ff,False,cosponsor
ec4a0eb7-372a-4db7-b299-0919544e27a3,Jason A. Janvrin,person,,ocd-person/5411c21d-e8ee-4300-a79b-1a688e01c481,ocd-bill/5c6e40a5-f01d-4778-85c2-ef68c47bb509,True,primary
43fe28f0-3a91-4816-bfdc-206074db4f39,Eric B. Gallager,person,,ocd-person/a8e2dc1d-b828-475a-92d4-373129360dcb,ocd-bill/28599639-529d-4c40-8402-811389a55fd0,True,primary
58d3077a-41e9-42cc-9cb4-c2b73ae6796b,Laurel Stavis,person,,ocd-person/90ca1969-94b3-4c8d-b712-e00e48a7a671,ocd-bill/36e9bf4b-16ca-48c0-94a1-f039cb52021f,True,primary
0cb63822-5081-480a-94c3-9f0928992ceb,Jason Gerhard,person,,ocd-person/9726db41-c8d6-4eb7-b860-c1953880b9ff,ocd-bill/2c0815f9-0fc1-43ed-aee4-c1940668f337,True,primary
5e1ad0f6-92ce-4fdc-bd0e-ae35a4f16d30,David A. Bickford,person,,ocd-person/e31ccc42-68c0-4f1c-b78d-c857f0060df0,ocd-bill/f664bff8-802e-4ee1-9e27-6667ed82ee5f,True,primary
a0421b12-e4bf-4f65-b4fd-85661c8339a2,Douglas R. Trottier,person,,ocd-person/464c15d2-0b67-47e6-8c0a-fc556b336d4a,ocd-bill/e6496802-c585-4cee-a24d-a1045b1bdc75,False,cosponsor
2bb90bd5-7fd8-4d7f-9e5e-56a79d81f911,Mike Bordes,person,,ocd-person/c924901e-1cc8-4574-ae7c-19f3e52d2031,ocd-bill/e6496802-c585-4cee-a24d-a1045b1bdc75,True,primary
15b25f00-d9d9-4df5-97c3-7e39509e8a62,Eric B. Gallager,person,,ocd-person/a8e2dc1d-b828-475a-92d4-373129360dcb,ocd-bill/b3a0a388-5bec-46e4-acd7-a6d954e7a3dc,True,primary
a9e57b35-515e-4541-8233-9d2f79d7c4c4,Peter Petrigno,person,,ocd-person/1bf3d6c4-3325-4571-b2f7-6a28422dada6,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,False,cosponsor
becf600e-84b2-4c26-a9c5-7693bc12243a,Megan A. Murray,person,,ocd-person/f1902aac-3930-478d-9e89-60cef8bcae0b,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,True,primary
849cf0bc-3c47-4526-a771-66b2b09a3bcc,Heidi M. Hamer,person,,ocd-person/b64a1dfb-4b79-4424-96d3-972f6ef2b6eb,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,False,cosponsor
e966b7dc-0669-4f1c-ad5e-0101c861923a,Walter A. Stapleton,person,,ocd-person/74efcb71-c62c-4388-b9ad-69f779b0c33e,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,False,cosponsor
6b1e422b-65dc-4826-8cf2-53a398921b30,Alexis H Simpson,person,,ocd-person/3ab49eaa-77a6-4e6e-85a5-24812e78ae7a,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,False,cosponsor
e1b3ddd6-5ca0-495e-8b85-d0ab364e10f6,Linda A. Massimilla,person,,ocd-person/c018f667-a248-4b79-b8be-63740191e1ff,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,False,cosponsor
ad27338f-68a5-451c-997d-b8bd90bb404e,Susan W. Almy,person,,ocd-person/e13283b4-defe-4f4e-8e67-4d89b8e3790c,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,False,cosponsor
18900f50-67d8-434b-967b-cdf36382e0b3,David H. Watters,person,,ocd-person/cf24defe-6df3-49f3-88ca-c6774b144f19,ocd-bill/c239fbdd-d878-4bd8-b6e6-afde32d22c6d,False,cosponsor
b043c6cf-0618-4b0a-8ed0-0c1599eb9194,Mike Bordes,person,,ocd-person/c924901e-1cc8-4574-ae7c-19f3e52d2031,ocd-bill/634a8188-92bb-45a6-9521-2073de49c856,True,primary
70f8d3a7-fc61-409b-b79d-36dad27141d8,Cindy Rosenwald,person,,ocd-person/f3e949ce-6d98-4826-bbca-08039cea4ea4,ocd-bill/d64233c5-e36b-4a11-9f28-fb356c36143c,False,cosponsor
15a1a823-2856-4dbc-a0a2-455aa71ac355,Peter R. Leishman,person,,ocd-person/86708f42-531f-4e57-a6b1-f5b11ff9389c,ocd-bill/d64233c5-e36b-4a11-9f28-fb356c36143c,True,primary
d036d1d3-59b6-43f2-9809-181cf46621c0,Ellen D. Read,person,,ocd-person/77304532-17fb-4b2c-aed6-213a435e4a46,ocd-bill/634a8188-92bb-45a6-9521-2073de49c856,False,cosponsor
70ea7d36-90ed-4faa-8a0f-495f5c3d5c1d,Howard Pearl,person,,ocd-person/c4122c6a-ed23-492e-b813-59a0fed1ec86,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,False,cosponsor
a940b14f-f428-4410-abf3-8ba18ec00609,Loren Selig,person,,ocd-person/a35a4483-879d-4dd2-889e-57a576e56acc,ocd-bill/4bf578af-7924-494e-9571-96d788ec0c7d,False,cosponsor
694f67a4-027e-4d72-b106-919310618a33,Cam E. Kenney,person,,ocd-person/9f35ea7b-b937-4b06-8be5-5cfbc83381e1,ocd-bill/4bf578af-7924-494e-9571-96d788ec0c7d,True,primary
62b1f05c-f360-401e-95e0-784e1f58a892,David Meuse,person,,ocd-person/4b449f0f-2024-4e18-bbbd-7f0bbcfa8cac,ocd-bill/4bf578af-7924-494e-9571-96d788ec0c7d,False,cosponsor
394e6a2a-0775-4b46-8aa5-1ff0833a4416,Matthew B. Wilhelm,person,,ocd-person/61d2e8f3-f2b9-4357-81af-fe982ee1821f,ocd-bill/4bf578af-7924-494e-9571-96d788ec0c7d,False,cosponsor
9e1a7caa-d42e-4c66-acd6-0ad2b7aa9881,Mary Heath,person,,ocd-person/03bba97f-9b7c-4c33-adb7-e5202a6bd040,ocd-bill/4bf578af-7924-494e-9571-96d788ec0c7d,False,cosponsor
dc0f1a86-410a-4a5e-97e8-c58e81490a11,Suzanne M. Vail,person,,ocd-person/ce985799-268d-4190-b078-955fc63a8c3c,ocd-bill/4bf578af-7924-494e-9571-96d788ec0c7d,False,cosponsor
9faf028b-a56d-4b42-894b-c5c451f93722,Linda C. Harriott-Gathright,person,,ocd-person/1e2b57f6-dbb9-4069-a71b-d40828c80cfa,ocd-bill/4bf578af-7924-494e-9571-96d788ec0c7d,False,cosponsor
8681449c-b064-4997-b41a-669516d065cd,Ross Berry,person,,ocd-person/1b016eb0-b4c0-4929-b957-ef9de5b46031,ocd-bill/e22b23f3-023a-4ac5-8bc4-e727cecadf55,True,primary
1db16862-ece4-408a-91ac-361262b4471b,Timothy Lang,person,,ocd-person/5330ad05-ce69-47c0-9093-6286233c7a7d,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,False,cosponsor
92a96707-7918-49c6-a16d-4f68631cab4d,Carrie L. Gendreau,person,,ocd-person/33ce9791-5bd7-4f8a-a0a3-5aaf1c3efe22,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,True,primary
3f4719ee-78cb-442b-9c83-ee33f3617637,Bill M. Gannon,person,,,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,False,cosponsor
4fc50139-3b4b-43e2-9155-35e77dacdd47,Kevin A. Avard,person,,ocd-person/b99b0bbb-4710-43c7-a6b5-0e04524eedf0,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,False,cosponsor
b519c084-907b-45a5-97ef-803355da9821,Regina Birdsell,person,,ocd-person/461c9024-c8c3-44a5-91d6-015a6587db5f,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,False,cosponsor
8f386baf-2069-40fd-8532-9d539de7dcad,Jeb Bradley,person,,ocd-person/3f5455e8-256e-4442-9c13-bc14f62ce76f,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,False,cosponsor
21b638a0-f6ad-4419-a71d-f373c2127b3b,Sharon M. Carson,person,,ocd-person/00964fc0-dd57-44c3-87bf-b6d5bbc34560,ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,False,cosponsor
9c955047-f0c0-47d7-924f-b6f274e6727f,Barry Faulkner,person,,ocd-person/a8bcce41-eef2-4b18-b99f-8bb34c7f94ea,ocd-bill/20172da8-de96-47a6-a5f9-852e33e72990,True,primary
ec30d8ad-f249-403c-8d89-35efb851d871,Keith R. Murphy,person,,ocd-person/7ec573c3-d961-4d08-a71c-d239490b5c1a,ocd-bill/d5f1e6b4-7f77-4ccf-82c6-95f0b507cfe2,True,primary
7a2733ed-a569-496f-aac3-9a379e0cadfd,Jim Kofalt,person,,ocd-person/fa8b39ea-006f-420a-9a3f-fe36d0db8776,ocd-bill/d5f1e6b4-7f77-4ccf-82c6-95f0b507cfe2,False,cosponsor
f5f01f54-b848-4118-ae46-8afcf8cf76d3,Kevin A. Avard,person,,ocd-person/b99b0bbb-4710-43c7-a6b5-0e04524eedf0,ocd-bill/d5f1e6b4-7f77-4ccf-82c6-95f0b507cfe2,False,cosponsor
09aa6ceb-4073-4aa6-8cdb-b80c5c2def68,James A. Spillane,person,,ocd-person/2520dc46-648c-44d0-ba1f-fe09b17a9d8b,ocd-bill/d5f1e6b4-7f77-4ccf-82c6-95f0b507cfe2,False,cosponsor
63627535-be84-43ef-8bdc-d285c6e8e8d8,Dan McGuire,person,,ocd-person/f67d5fcc-0dac-4bf0-b1ab-b63f73162d0b,ocd-bill/d5f1e6b4-7f77-4ccf-82c6-95f0b507cfe2,False,cosponsor
2dc3b34d-5298-41b4-8040-d06fda9f6b85,David John Preece,person,,ocd-person/d347f91a-d60c-48a2-b78b-8e387e7b38a1,ocd-bill/20172da8-de96-47a6-a5f9-852e33e72990,False,cosponsor
e493c081-6cc1-46a2-8057-790a820f0da8,Maria Perez,person,,ocd-person/74b2c980-7fce-46b9-98dc-356240e18c2e,ocd-bill/6695e821-ed80-44ec-82fd-28e5b2379e4a,False,cosponsor
dd7f530e-6006-492e-9425-a8fe8c21de36,Amanda Elizabeth Toll,person,,ocd-person/79216b9e-557f-42be-bd35-02f8b82465e3,ocd-bill/6695e821-ed80-44ec-82fd-28e5b2379e4a,False,cosponsor
48f7ddbd-efcd-4edb-93ae-7491d6f68555,Cam E. Kenney,person,,ocd-person/9f35ea7b-b937-4b06-8be5-5cfbc83381e1,ocd-bill/6695e821-ed80-44ec-82fd-28e5b2379e4a,False,cosponsor
1d7ac7ad-8efd-4912-a92c-9bb2e618f957,Arthur S. Ellison,person,,ocd-person/677500cb-eb95-4ad1-b3f5-02894c28e369,ocd-bill/6695e821-ed80-44ec-82fd-28e5b2379e4a,False,cosponsor
f0438861-64e4-4c61-a623-7b66d815dce8,Christine Seibert,person,,ocd-person/a05c5eab-d5d5-475d-a66a-39b8b514b8e6,ocd-bill/6695e821-ed80-44ec-82fd-28e5b2379e4a,False,cosponsor
c01c3eae-c307-4df6-b022-356a6b540e7f,Brian M. Sullivan,person,,ocd-person/4c78e7fc-43a2-467b-abe3-6ba04ad8853e,ocd-bill/6695e821-ed80-44ec-82fd-28e5b2379e4a,False,cosponsor
52973149-b483-4d39-9868-99af35e275f7,Matthew Coulon,person,,ocd-person/91ed10f2-681e-4c3d-987d-4670bcbd8836,ocd-bill/28aa6455-3667-4dc4-8151-2a89d91cc0c3,False,cosponsor
2ee7f370-13f1-430c-ad0a-b95c8b066335,Eric B. Gallager,person,,ocd-person/a8e2dc1d-b828-475a-92d4-373129360dcb,ocd-bill/ce4c9fb5-597d-443d-b0bc-1ae3144e83cd,True,primary
c375b8f8-63b8-4801-a456-a1635d1dd5ba,Aidan Ankarberg,person,,ocd-person/540cbe60-cc65-4ff6-8c78-5d54488e5ed8,ocd-bill/28aa6455-3667-4dc4-8151-2a89d91cc0c3,True,primary
10d9c34b-c969-42a4-b88f-f7fb9abda207,Leah P. Cushman,person,,ocd-person/b9ca7e25-b8c9-47c8-aac3-4b688cbcea42,ocd-bill/28aa6455-3667-4dc4-8151-2a89d91cc0c3,False,cosponsor
97b2a68d-07bb-4753-8979-3227dc0739b1,Denise Ricciardi,person,,ocd-person/8dc59c94-caba-41b2-a6ba-6bca0f595118,ocd-bill/6d6b6e55-6beb-4df1-9d50-d4f43d1da576,False,cosponsor
6380ec4e-091a-4c51-bf21-c8657712490c,Daniel E. Innis,person,,ocd-person/6328e7f7-d952-4d28-98b8-75a9a6f50c8d,ocd-bill/6d6b6e55-6beb-4df1-9d50-d4f43d1da576,False,cosponsor
05f18eea-72ba-440e-b957-b4a8155b8792,David H. Watters,person,,ocd-person/cf24defe-6df3-49f3-88ca-c6774b144f19,ocd-bill/6d6b6e55-6beb-4df1-9d50-d4f43d1da576,False,cosponsor
b8c94ffa-01be-4b73-818a-1a0401f22908,Sharon M. Carson,person,,ocd-person/00964fc0-dd57-44c3-87bf-b6d5bbc34560,ocd-bill/6d6b6e55-6beb-4df1-9d50-d4f43d1da576,True,primary
90ea27c3-0672-4b53-9099-859174639d23,Kevin A. Avard,person,,ocd-person/b99b0bbb-4710-43c7-a6b5-0e04524eedf0,ocd-bill/09036550-d697-40f0-a643-eea936f8a754,True,primary
23a5f62c-bad4-4742-9c4b-b7783c3b86da,Tim S McGough,person,,ocd-person/18d80f49-9f78-441e-bf28-1ed0929b5fd3,ocd-bill/23fa1685-d677-4428-8bd6-1cc68068ebda,True,primary
16666a31-ddc0-4d5d-8d5f-2f7aa17d0140,Suzanne M. Prentiss,person,,,ocd-bill/9d291b49-1890-4785-87ce-2af053a4e4e5,False,cosponsor
52704cfa-f97a-4081-9555-2f4ca88aa799,Lisa C.M. Post,person,,ocd-person/72ef654a-277a-4309-b0ae-08fee715af2c,ocd-bill/4323868f-981d-46e2-9e80-b2cb76c16c3c,True,primary
f8925e7a-7fdb-4890-b006-c6afa0f8763f,Keith Michael Ammon,person,,ocd-person/c975be5b-c686-4489-92d2-5b8ba36f9974,ocd-bill/4323868f-981d-46e2-9e80-b2cb76c16c3c,False,cosponsor
1a9a7ac0-670f-4519-be39-5b169d8874e0,Donovan Fenton,person,,ocd-person/8e013e93-3dd2-4530-a42f-d9ba62ea5f04,ocd-bill/9836de26-c9cb-4217-b359-e601b4e88cdf,False,cosponsor
