id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/ad3f3df8-eee3-4fe0-8f0d-81eea2da5278,,OTPA,['passage'],2023-03-09T12:02:02-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2d2e9089-1a12-4dd6-bdba-49074bd8b8eb,,New Hampshire,2023
ocd-vote/e71d6ad9-fd81-4faf-a65e-464eb90bea9e,,OTPA,['passage'],2023-03-09T12:12:02-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/75a473cc-59b0-4d5b-9268-e0b4308fdfa5,,New Hampshire,2023
ocd-vote/a451a613-913d-4b99-96d3-d7796e0a925b,,OTP,['passage'],2023-03-09T13:42:30-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/3cfc423b-f887-47bf-8597-59ac2952ccc2,,New Hampshire,2023
ocd-vote/e509c457-181f-45ef-9f78-d10bb2bd7e3a,,OTP,['passage'],2023-03-09T13:57:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/b2fb1d5a-a1c9-45d3-93f4-1b0e8fe7bc44,,New Hampshire,2023
ocd-vote/a5774c87-636b-4227-bfef-cc507c2e608e,,OTP,['passage'],2023-03-09T14:13:27-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a6324a37-fb20-423b-b7e2-b33fb081dd94,,New Hampshire,2023
ocd-vote/7436fb41-c9ee-486f-ab7b-fbf06473cabe,,OTP,['passage'],2023-03-09T14:32:06-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/ebc03d01-a146-4f19-8d35-256020d23aad,,New Hampshire,2023
ocd-vote/dabadc2b-ed4c-4688-a961-9903a3813e74,,OTP,['passage'],2023-03-09T14:45:18-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/bee44cf4-83ec-484d-bc74-11c821605ee0,,New Hampshire,2023
ocd-vote/aff077e8-8d6d-4095-ac92-2bdc4a4302c4,,OTP,['passage'],2023-03-09T14:53:21-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/03c334dc-23c7-4024-a9cd-ae7bef8f1b97,,New Hampshire,2023
ocd-vote/c946d7d3-dc62-45f3-829f-4deb1575247b,,OTP,['passage'],2023-03-09T15:03:16-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4b39e511-556e-41ce-93fe-9551e6b963ab,,New Hampshire,2023
ocd-vote/14e76bb0-8c88-482d-adf9-ccac78f70d8e,,OTP,['passage'],2023-03-09T15:15:16-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5189c644-9390-4f4b-9dae-58468f935b03,,New Hampshire,2023
ocd-vote/944bf092-be9f-4b9b-8e49-3f730d87470b,,ITL,['passage'],2023-03-09T15:33:35-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/804b0da9-6d2d-42a6-94c6-141b450d8adb,,New Hampshire,2023
ocd-vote/ea6b1393-4b0a-467c-a4bc-daae0817547d,,OTP,['passage'],2023-03-09T15:42:54-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0f7bca8d-66ff-4c30-aef4-b5d11b09f489,,New Hampshire,2023
ocd-vote/55fcfa43-8ec0-4471-8051-0236f7dd997f,,Table,['passage'],2023-03-09T15:45:50-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0f7bca8d-66ff-4c30-aef4-b5d11b09f489,,New Hampshire,2023
ocd-vote/a038e355-21c4-4aa2-be3b-4a99d1815121,,OTP,['passage'],2023-03-09T16:05:57-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/ea277ddd-202b-426a-b6ad-02f0b39dd40d,,New Hampshire,2023
ocd-vote/d6d4e9e3-e8a6-4fdd-891a-820b13c44f3c,,ITL,['passage'],2023-03-09T16:19:59-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0a942c7d-a7ce-40c6-ad58-7106f76c818f,,New Hampshire,2023
ocd-vote/a821b877-3dad-476a-8637-dbbc0ed59bc2,,OTP,['passage'],2023-03-09T16:34:47-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/16c8d297-6f69-4795-bb8f-5703b1ef7b16,,New Hampshire,2023
ocd-vote/93d1b697-9b4e-47b8-8a34-675986f19cbd,,ITL,['passage'],2023-03-09T16:45:15-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0949b7a8-601d-4b77-9d9f-421ff0be22cb,,New Hampshire,2023
ocd-vote/8dd65f3a-ce86-4af1-aa4e-1d502bce9fec,,Adopt Floor Amendment 0747,['passage'],2023-03-09T17:00:56-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/aaf9157b-6c41-4620-ae65-e77a3eb48b61,,New Hampshire,2023
ocd-vote/020f1a71-782b-4d0f-bd8d-eaa72e533edc,,OTP,['passage'],2023-03-09T17:10:45-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/aaf9157b-6c41-4620-ae65-e77a3eb48b61,,New Hampshire,2023
ocd-vote/74b7669c-a38e-4468-af5e-533d98b34e02,,OTPA,['passage'],2023-03-09T17:36:05-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/8fdcc4a6-6933-45b0-a131-4496700abef8,,New Hampshire,2023
ocd-vote/b33abb5f-2d64-48ac-a8b6-a9e2c349417e,,OTP,['passage'],2023-03-09T17:50:36-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/752c676d-6f18-4c4b-a5f3-be8eedfb6c72,,New Hampshire,2023
ocd-vote/ed544584-afe1-4b8f-a48f-24e704e856a1,,OTP,['passage'],2023-03-09T18:07:42-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/bd2d7c19-34c1-43bb-8590-641f562a0d7a,,New Hampshire,2023
ocd-vote/47d82dc3-bd43-4d4f-a680-eee38391d430,,ITL,['passage'],2023-03-09T18:21:14-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c94eebc5-52c1-4dee-a7b4-54e32aa57068,,New Hampshire,2023
ocd-vote/d7e310c5-3e6f-4099-b113-645f2fdc01a4,,Ought to Pass,['passage'],2023-03-16T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/b792b743-f027-4b58-96ec-372062b732a0,,New Hampshire,2023
ocd-vote/ff19c35e-6126-4c8b-a3da-8dde142b6d83,,Laid on Table,['passage'],2023-03-16T00:00:00-04:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/58c94366-01c4-496a-ae55-816205055336,,New Hampshire,2023
ocd-vote/b2287d35-75bd-4ca6-8613-23d3fcdfa5f2,,Ought to Pass w/Amendment,['passage'],2023-03-16T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/96c5c410-3ce4-4641-ba14-42b01dc7b724,,New Hampshire,2023
ocd-vote/1186063d-7414-4c2b-b0c6-f82c0ebc8fca,,Inexpedient to Legislate,['passage'],2023-03-16T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c4cbe113-47d6-42a7-8533-24b838550603,,New Hampshire,2023
ocd-vote/fbeebe24-2b03-4c63-8b4f-3923917cb621,,Inexpedient to Legislate,['passage'],2023-03-16T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/e5844c91-b0fc-4109-803c-98f5de10fcb4,,New Hampshire,2023
