id,vote_event_id,option,value
7300b7af-df66-4979-aaa0-e5d80ae3f6b7,ocd-vote/878b4e6a-9c73-4533-a934-83d65215a599,other,48
c9e1f848-14d8-47e6-8624-ff3e49803c85,ocd-vote/878b4e6a-9c73-4533-a934-83d65215a599,no,12
e7eafe5f-2259-4d5a-8d47-14e79d0e7260,ocd-vote/878b4e6a-9c73-4533-a934-83d65215a599,yes,333
aeaf5c8e-ae7e-4989-a028-d5532f1cfa81,ocd-vote/6cd11e39-b264-4fc5-ac76-088503db63ed,other,33
ef2bfd27-4fa2-4b05-ab49-e94d2d5a0b00,ocd-vote/6cd11e39-b264-4fc5-ac76-088503db63ed,no,193
2642a998-5f9e-40c0-af32-957ee2d0f7ef,ocd-vote/6cd11e39-b264-4fc5-ac76-088503db63ed,yes,168
f6dfec3a-9393-4602-8632-d38e37cc27cf,ocd-vote/e0ef77a2-647c-4678-8b80-cba076fb64d4,no,13
405127cb-ba24-4454-8ca4-9c5f20869db9,ocd-vote/e0ef77a2-647c-4678-8b80-cba076fb64d4,yes,11
eb59098e-259e-4ea8-ae57-5941c5375363,ocd-vote/4e7cf57f-d996-4d10-a7e7-cbce1a144947,other,15
3a0da86a-819a-41cb-b35b-cc6d4eceecaf,ocd-vote/4e7cf57f-d996-4d10-a7e7-cbce1a144947,no,123
d65005ef-aaa5-4e22-b161-b03e363ebc2b,ocd-vote/4e7cf57f-d996-4d10-a7e7-cbce1a144947,yes,257
0394e707-255f-4b40-842e-30d48b6738df,ocd-vote/c565610f-480a-4518-9b20-9ef5593daf4b,other,15
aedf0a6b-c533-4cc3-b09e-6bcd11080457,ocd-vote/c565610f-480a-4518-9b20-9ef5593daf4b,no,196
0cdb3d65-7927-4473-a00a-5956ae1cdb05,ocd-vote/c565610f-480a-4518-9b20-9ef5593daf4b,yes,184
fb44e90c-69ea-42da-b868-01dc68f59f1d,ocd-vote/a143ca25-3588-4553-a117-3e8f89c85a2b,other,45
dee707ae-abe1-4bd3-b811-c04d4542a59d,ocd-vote/a143ca25-3588-4553-a117-3e8f89c85a2b,no,84
c0d1ab56-a269-4278-be03-44fa792a1404,ocd-vote/a143ca25-3588-4553-a117-3e8f89c85a2b,yes,266
b1e69f5b-31ed-4dd2-a947-aa1184116232,ocd-vote/9fe041db-7384-4754-bca1-324c75f8e9a4,other,25
c87a2f95-7534-4086-b3df-d4eb5e25e85a,ocd-vote/9fe041db-7384-4754-bca1-324c75f8e9a4,no,183
5aee673b-c386-4b38-b788-5b96c36bcb41,ocd-vote/9fe041db-7384-4754-bca1-324c75f8e9a4,yes,187
3dbd474b-3680-4ea3-87d4-24011cd6e0f9,ocd-vote/762b7786-6dd4-47ba-a81e-e96d90f064e5,no,10
9c2b87cf-1f1f-490f-8065-ce230caca709,ocd-vote/762b7786-6dd4-47ba-a81e-e96d90f064e5,yes,14
2ce8e683-3c76-429f-9412-9029b3013b04,ocd-vote/cbb5a2c0-4ee4-4f4a-a83f-7ae720458df4,other,1
68dae08c-e35e-4c2b-900d-e68d8f8fdb45,ocd-vote/cbb5a2c0-4ee4-4f4a-a83f-7ae720458df4,no,0
355c1aad-c214-4a2d-b237-1b62cb79653b,ocd-vote/cbb5a2c0-4ee4-4f4a-a83f-7ae720458df4,yes,23
c306a3d6-c214-455b-89d3-74e98ab5c922,ocd-vote/6f52deab-b59b-48bd-83fc-5ce16fabbffb,other,27
af01ecb8-62c0-498f-af05-8afc929e6880,ocd-vote/6f52deab-b59b-48bd-83fc-5ce16fabbffb,no,182
3aede532-f80a-4d75-be4e-d33071ae4f8f,ocd-vote/6f52deab-b59b-48bd-83fc-5ce16fabbffb,yes,187
77b4b03f-5eb4-4fd1-b30b-e54a0956d085,ocd-vote/9a3fa7fb-ab20-479e-881e-c713a5bd144f,other,46
681e39f3-4ff9-4f3e-bcbd-ab23eb74eea3,ocd-vote/9a3fa7fb-ab20-479e-881e-c713a5bd144f,no,232
ae16b03e-dac4-499e-927e-589dbbf3ff9c,ocd-vote/9a3fa7fb-ab20-479e-881e-c713a5bd144f,yes,117
900360df-5221-45e6-a7d6-6ac3948fcddb,ocd-vote/7ea44ef4-f809-40ac-a499-c63f32f64aa3,other,35
7ecb28c2-826c-40b7-bacb-ea81693f8929,ocd-vote/7ea44ef4-f809-40ac-a499-c63f32f64aa3,no,4
28d8576c-54c7-47a3-a9a8-cc0f13b7b7a5,ocd-vote/7ea44ef4-f809-40ac-a499-c63f32f64aa3,yes,356
3df9366a-70ac-4eab-b3fa-f9e46d176fd0,ocd-vote/9b89b8c8-8a20-42a5-be79-9de5f08b7b1a,no,12
063aa608-1378-4cd8-93b5-dcf69f037793,ocd-vote/9b89b8c8-8a20-42a5-be79-9de5f08b7b1a,yes,12
8fde2794-6e7e-4fe0-93d5-8c4c0b5d15bc,ocd-vote/d3a840e3-f10a-4dfb-9ccd-b5f8c2ad81a4,no,24
e2e6cf06-2220-414f-a682-90d7c2f0deb6,ocd-vote/d3a840e3-f10a-4dfb-9ccd-b5f8c2ad81a4,yes,0
17162ee9-06bf-4124-96b6-5ebd8dd13f11,ocd-vote/ab069786-edb6-4285-80fb-d8a775460a99,other,1
638986bf-3806-4601-bb34-4a1584ddd6bf,ocd-vote/ab069786-edb6-4285-80fb-d8a775460a99,no,10
86b11cbb-3e14-4907-9823-1baaec88fe05,ocd-vote/ab069786-edb6-4285-80fb-d8a775460a99,yes,13
a52863ab-bba6-4cc6-941c-f4e6d3c8fa1c,ocd-vote/4209627e-ba32-4b40-8a5f-f9761fef310e,other,1
bcf26ccd-e70a-4edf-87c2-98b81cba443a,ocd-vote/4209627e-ba32-4b40-8a5f-f9761fef310e,no,10
7757becc-eb65-418e-b3d6-506cf4714fdb,ocd-vote/4209627e-ba32-4b40-8a5f-f9761fef310e,yes,13
78978c2f-fab8-4fb5-83d5-5b6e6f0f2777,ocd-vote/b49b6f9a-e392-417a-946f-97c4390d48dd,other,1
9bb9c374-c2cf-4461-8bf3-b58daa2eb203,ocd-vote/b49b6f9a-e392-417a-946f-97c4390d48dd,no,0
a8d57cea-b2f0-4644-9895-215985aa7d19,ocd-vote/b49b6f9a-e392-417a-946f-97c4390d48dd,yes,23
65318b1a-12cc-4042-af4d-38cb269fa7e1,ocd-vote/ad3f3df8-eee3-4fe0-8f0d-81eea2da5278,other,24
a31d5e05-86f7-46c2-aa3e-3e976bc55a19,ocd-vote/ad3f3df8-eee3-4fe0-8f0d-81eea2da5278,no,152
c3365831-9dc2-497a-a717-b5fdc37e6a4c,ocd-vote/ad3f3df8-eee3-4fe0-8f0d-81eea2da5278,yes,220
d061efd3-62f6-488b-aaf0-e1aca8f28568,ocd-vote/96a725d0-2e45-4088-b390-0442beb680dd,other,25
cabe60e4-f5e7-469a-b2d9-213879a01bcd,ocd-vote/96a725d0-2e45-4088-b390-0442beb680dd,no,193
a37609ac-4ed5-4d7d-b8db-7f303150716e,ocd-vote/96a725d0-2e45-4088-b390-0442beb680dd,yes,176
795c02cc-0940-4c1c-85be-4dd6013dba9c,ocd-vote/bfd7063e-f9d2-4746-907c-a2e668176866,other,28
32e2cfb6-cd9b-4e6b-9742-0bfd790fdfca,ocd-vote/bfd7063e-f9d2-4746-907c-a2e668176866,no,76
733965e0-267d-4240-9f02-b1f11e9e2868,ocd-vote/bfd7063e-f9d2-4746-907c-a2e668176866,yes,290
86cba638-9e43-4e9f-82df-a6789adaf7a4,ocd-vote/505df157-114d-428d-80fa-2ab41fe829bc,other,11
9347964b-53ce-4376-bafb-11b5f51b23f3,ocd-vote/505df157-114d-428d-80fa-2ab41fe829bc,no,195
ed7c3a8b-8502-4d4a-a25f-594339203954,ocd-vote/505df157-114d-428d-80fa-2ab41fe829bc,yes,189
846be6c7-bd3a-4946-9778-4f174f591aa0,ocd-vote/c55d1902-1567-426b-bca9-702036785e44,other,1
e6de0f3a-eb3b-42d8-8691-1e36727a17c2,ocd-vote/c55d1902-1567-426b-bca9-702036785e44,no,9
6265f5e5-a2fd-41a3-9cae-afb96f78d57f,ocd-vote/c55d1902-1567-426b-bca9-702036785e44,yes,14
f2741f40-9435-4e8c-a63b-2c222bcc701a,ocd-vote/e7efda07-835b-441e-89bf-491a2d76228b,other,33
45e1d00c-bd3c-450b-b0eb-95a724b36d21,ocd-vote/e7efda07-835b-441e-89bf-491a2d76228b,no,103
432c0bf1-541d-4766-9950-bd2cb9c2f0de,ocd-vote/e7efda07-835b-441e-89bf-491a2d76228b,yes,260
b16dc315-9c28-4afb-a18a-9a37e4ea66cf,ocd-vote/4dbc54f4-d563-4263-a08c-2c748bcfd081,no,10
7fff9536-b6c3-499d-a0bc-7cfa13d5980b,ocd-vote/4dbc54f4-d563-4263-a08c-2c748bcfd081,yes,14
6778eaf8-26c6-49b5-8482-c613132191b6,ocd-vote/105176b3-21bf-41cc-9425-6694ec1cfc1d,other,12
9b53bf88-968b-45aa-b9f4-b7a276c478ca,ocd-vote/105176b3-21bf-41cc-9425-6694ec1cfc1d,no,191
6ba416fc-b851-4fdc-860c-1e7613263ae8,ocd-vote/105176b3-21bf-41cc-9425-6694ec1cfc1d,yes,192
d90e9055-6f88-48cb-9b8e-8bd44462fc39,ocd-vote/c4d52bc1-ea18-4d2c-84f8-13f9f995dcb3,other,30
50b36daf-7ed6-4723-8208-6e4c9a130ca7,ocd-vote/c4d52bc1-ea18-4d2c-84f8-13f9f995dcb3,no,190
7ba80ae5-100a-4067-b8e8-014f7c6ddd43,ocd-vote/c4d52bc1-ea18-4d2c-84f8-13f9f995dcb3,yes,174
b110910d-ae55-4fa6-944f-da64e7b33591,ocd-vote/678072a2-b039-4358-9256-8992c1c8f854,other,17
1bcac891-c59f-4b45-9949-4c9034099eab,ocd-vote/678072a2-b039-4358-9256-8992c1c8f854,no,87
b5aabb16-f5dd-45ab-bb55-5a40e0b9aed8,ocd-vote/678072a2-b039-4358-9256-8992c1c8f854,yes,291
d42221dd-9a6b-4a0e-a1b9-90b21971d031,ocd-vote/4dd57efd-bdde-4104-9708-8f6f5a2b9de2,no,10
d128c049-549e-4e29-827d-466196f54c89,ocd-vote/4dd57efd-bdde-4104-9708-8f6f5a2b9de2,yes,14
906ec278-200b-43de-8eb6-90ea7c92296f,ocd-vote/ca081a27-2e3c-408f-a4ab-c46f661e6a0d,no,14
3b96a531-212f-4633-a115-b58cb8a58887,ocd-vote/ca081a27-2e3c-408f-a4ab-c46f661e6a0d,yes,10
808553eb-e7f3-411e-ac35-8d8f59528064,ocd-vote/e9a09703-1e16-47a3-a4f7-a19342b4a46b,no,10
f27cbcaf-0eb5-41c3-968e-5833d09a9902,ocd-vote/e9a09703-1e16-47a3-a4f7-a19342b4a46b,yes,14
c958ec51-ed2a-4d70-9185-b364893713d0,ocd-vote/689832cc-2dcd-4619-b082-7460f600bdc7,other,37
b3fc1e5e-5664-45e7-bcaf-aed2fb33eb4f,ocd-vote/689832cc-2dcd-4619-b082-7460f600bdc7,no,191
0598720f-140b-4772-b3b6-cddf208959bc,ocd-vote/689832cc-2dcd-4619-b082-7460f600bdc7,yes,166
7014aa26-4904-43ae-98e8-5e78225c4d15,ocd-vote/499ccfeb-6379-4e21-b871-9e254ee5929c,no,10
b899cc8e-9a10-438a-94e4-39bcb89f512f,ocd-vote/499ccfeb-6379-4e21-b871-9e254ee5929c,yes,14
804db0f3-e314-499a-aa7a-703b9bcb45da,ocd-vote/55fcfa43-8ec0-4471-8051-0236f7dd997f,other,25
757ad2f7-57af-4b1d-8778-a2426fa98e08,ocd-vote/55fcfa43-8ec0-4471-8051-0236f7dd997f,no,192
b9b5d75c-7e01-4fb2-bc95-1827b2704a5f,ocd-vote/55fcfa43-8ec0-4471-8051-0236f7dd997f,yes,179
183756a1-35fc-4068-82e9-0c7682af2919,ocd-vote/75d9a321-3341-4dd5-a699-f8e41f9136f3,other,15
0c4110c1-8e85-4868-b7b3-43c2c832ff1c,ocd-vote/75d9a321-3341-4dd5-a699-f8e41f9136f3,no,104
6b36a3ff-c587-41ab-b3c0-e6a639e6e7df,ocd-vote/75d9a321-3341-4dd5-a699-f8e41f9136f3,yes,276
cf6c1459-98bf-41f1-9d8e-97bdd1bebd5d,ocd-vote/80c3ff26-349f-44d5-9748-f1725b3a0672,no,14
5e5eb35e-88f7-4d63-a39e-d1e34fb3c78b,ocd-vote/80c3ff26-349f-44d5-9748-f1725b3a0672,yes,10
52e1983f-d75d-4337-91a0-a338a1e9ef89,ocd-vote/a47fe152-dbeb-4117-999d-ba970c9c65b7,other,26
4b6da151-1a13-464c-aca4-067fdfedca7c,ocd-vote/a47fe152-dbeb-4117-999d-ba970c9c65b7,no,186
4c4ea576-2055-4507-865e-8a4b3eb2c759,ocd-vote/a47fe152-dbeb-4117-999d-ba970c9c65b7,yes,184
55b817f2-c8d3-4872-82ae-ba4ed9f55ea8,ocd-vote/97054607-ef7e-4eaf-9720-5c26f2efd054,no,23
d497362d-cba8-4c87-94e6-49e43b99a621,ocd-vote/97054607-ef7e-4eaf-9720-5c26f2efd054,yes,1
ca494de5-b4dd-4b66-bac5-595dcebd6f1c,ocd-vote/d9ae81ea-3d0d-4d5b-a5bc-245367e61aa6,other,34
5b7a7cd4-cfe6-4798-893b-632b25792ae2,ocd-vote/d9ae81ea-3d0d-4d5b-a5bc-245367e61aa6,no,181
86ec892a-24d1-4dd0-beb4-707dc5f97205,ocd-vote/d9ae81ea-3d0d-4d5b-a5bc-245367e61aa6,yes,182
9ab9c57f-e01c-4e1b-a210-a72ae9d212b0,ocd-vote/69290c16-6611-4848-bf6c-c89fda3cfe98,no,10
0fc78b16-4aec-46dc-a096-2b1c5681a55c,ocd-vote/69290c16-6611-4848-bf6c-c89fda3cfe98,yes,14
a2e9de88-5bcf-4ceb-9220-a522de1666a3,ocd-vote/d0ffafc2-9935-42e9-9e92-eae24c5cf91c,other,1
ca42ffbc-b442-4ab7-9df7-92c1676169e8,ocd-vote/d0ffafc2-9935-42e9-9e92-eae24c5cf91c,no,10
66ae4bf0-c062-4b72-bfbf-d0b833635fce,ocd-vote/d0ffafc2-9935-42e9-9e92-eae24c5cf91c,yes,13
159849b5-cbd4-4296-ad27-e689f4b6f183,ocd-vote/138f1613-ea69-498a-978a-20aed2b8845f,other,43
ae0e9edf-4692-4364-91c1-049ea3cd82e0,ocd-vote/138f1613-ea69-498a-978a-20aed2b8845f,no,155
677eed72-bd5b-47e6-b48f-490667ed0e34,ocd-vote/138f1613-ea69-498a-978a-20aed2b8845f,yes,199
e51a2800-62ea-46a1-92a2-93ad5896187a,ocd-vote/a2e47aac-c595-4f47-b8b6-5627846909ef,other,34
e7fb3d22-2633-4936-884d-1b4a26350fbf,ocd-vote/a2e47aac-c595-4f47-b8b6-5627846909ef,no,241
06806147-6041-442f-9892-86e207323c78,ocd-vote/a2e47aac-c595-4f47-b8b6-5627846909ef,yes,118
9a2267bf-d704-4f82-96e2-c3aa46c5f502,ocd-vote/c2333f08-03fc-4d55-9d27-524b9ccae5b3,other,51
2484d19b-e138-4f48-a2e4-a051591c0b18,ocd-vote/c2333f08-03fc-4d55-9d27-524b9ccae5b3,no,61
6aa15031-6736-467e-b56b-2207f76c428c,ocd-vote/c2333f08-03fc-4d55-9d27-524b9ccae5b3,yes,283
e71f09d5-b0e8-4048-9f85-407c808ccdfc,ocd-vote/02adc0bf-2039-4c2c-80bd-48732f77d549,other,31
96ccfa57-3446-406d-a0f7-12d20ce8dfbb,ocd-vote/02adc0bf-2039-4c2c-80bd-48732f77d549,no,179
2d097c03-d8e7-40d4-ad8d-495fc5690d8d,ocd-vote/02adc0bf-2039-4c2c-80bd-48732f77d549,yes,186
b71a7f9a-99de-4eca-8194-7dcb6cbe5e05,ocd-vote/687752b0-4cb0-4320-91be-bbebdfbc1a57,other,32
b29aac9f-2056-4a36-b539-39d44b89b73e,ocd-vote/687752b0-4cb0-4320-91be-bbebdfbc1a57,no,184
29fdeb50-695c-4c3c-a536-2260730de50f,ocd-vote/687752b0-4cb0-4320-91be-bbebdfbc1a57,yes,180
f1549652-e89c-42c9-8919-7bf352f249bf,ocd-vote/0b02511a-b697-490d-8428-3c0056d31140,other,18
ce392d7b-b58b-48f7-9eb2-11ae6e7c1a88,ocd-vote/0b02511a-b697-490d-8428-3c0056d31140,no,0
204abb1a-a9b5-4435-ba42-efbddddbec87,ocd-vote/0b02511a-b697-490d-8428-3c0056d31140,yes,377
09658149-894f-471d-a87f-6ef3b750e3ce,ocd-vote/74b7669c-a38e-4468-af5e-533d98b34e02,other,41
45848a11-8d7c-4b3a-81ff-2bb0cadb33f6,ocd-vote/74b7669c-a38e-4468-af5e-533d98b34e02,no,169
96743845-627a-418d-84e8-32e7ab946352,ocd-vote/74b7669c-a38e-4468-af5e-533d98b34e02,yes,186
927f674a-9b72-4c46-a54a-c40e4fc7750c,ocd-vote/a5a9a5ff-7979-4978-9a6f-b6a9919a7c0c,other,24
a8fd313d-0eeb-4950-a8eb-c6c44c3e13ca,ocd-vote/a5a9a5ff-7979-4978-9a6f-b6a9919a7c0c,no,181
534621ae-48bb-4bf8-ad5c-c004c958588a,ocd-vote/a5a9a5ff-7979-4978-9a6f-b6a9919a7c0c,yes,191
0c158ebc-5746-45c1-b145-63c99f5ca760,ocd-vote/d9c46e69-8890-49c5-adcf-2a04571d396c,other,46
95850530-4563-49f6-a1a7-24f33f0f3442,ocd-vote/d9c46e69-8890-49c5-adcf-2a04571d396c,no,350
4e2ef8fc-f3ab-4dba-b211-5790e792e725,ocd-vote/d9c46e69-8890-49c5-adcf-2a04571d396c,yes,0
dd4442b9-9da8-45a4-b9c2-bbcb94779891,ocd-vote/09615cd8-49cd-4b7b-a26a-de5973ea081a,other,28
d1683b28-c907-40ce-8337-1bccd6d45a0b,ocd-vote/09615cd8-49cd-4b7b-a26a-de5973ea081a,no,185
27b5c834-6e1e-4987-9d2e-6259f5ae872b,ocd-vote/09615cd8-49cd-4b7b-a26a-de5973ea081a,yes,183
14a5da6c-67c5-40fa-9c38-5018592c3fa7,ocd-vote/aff077e8-8d6d-4095-ac92-2bdc4a4302c4,other,29
77a48867-ff16-4765-ac80-39cb6483a3c0,ocd-vote/aff077e8-8d6d-4095-ac92-2bdc4a4302c4,no,213
806d2b08-ad57-408e-925a-934c27204d46,ocd-vote/aff077e8-8d6d-4095-ac92-2bdc4a4302c4,yes,154
7c63ce48-8d9d-48d4-a453-398f3bb17831,ocd-vote/1e0ee2c3-7472-46a7-973e-a7acda1de193,other,9
0d3214bb-96de-49bf-9e80-5c629ac7beff,ocd-vote/1e0ee2c3-7472-46a7-973e-a7acda1de193,no,190
4acb1723-f442-45ba-8053-6cf794614c07,ocd-vote/1e0ee2c3-7472-46a7-973e-a7acda1de193,yes,195
88ba80a4-98a5-4048-b44d-30b1b9b891c1,ocd-vote/5c64ffc3-6716-40a1-8d8b-2dd04c49d8ea,other,51
a473ac00-9a5b-44ce-add3-8ef56e55b632,ocd-vote/5c64ffc3-6716-40a1-8d8b-2dd04c49d8ea,no,162
a7b76416-c913-45d1-8902-afb2252323d9,ocd-vote/5c64ffc3-6716-40a1-8d8b-2dd04c49d8ea,yes,181
63bd5de9-82cd-46d5-9c1e-33f1d2c7e422,ocd-vote/6c87c825-76cc-440d-94d1-fdffea7e27de,other,1
248992e4-8309-4168-80a5-3f6a1744d6e1,ocd-vote/6c87c825-76cc-440d-94d1-fdffea7e27de,no,10
a77ed812-212a-4440-bf19-00e84abef50e,ocd-vote/6c87c825-76cc-440d-94d1-fdffea7e27de,yes,13
2b22fd85-daec-4495-b1e0-f394d715d0a9,ocd-vote/a821b877-3dad-476a-8637-dbbc0ed59bc2,other,23
7d48e3ff-9891-4d2f-9ce4-dc503f9406c7,ocd-vote/a821b877-3dad-476a-8637-dbbc0ed59bc2,no,180
ed32bb5f-cc0f-48ba-8f7b-25cc38df590b,ocd-vote/a821b877-3dad-476a-8637-dbbc0ed59bc2,yes,193
bbacd846-26b6-4b1b-b7ab-e6987f2af6b1,ocd-vote/daf2b5f2-9478-4b95-837c-28fb6fafda70,other,17
438f7491-7c7e-4c41-bba9-33c715c80f46,ocd-vote/daf2b5f2-9478-4b95-837c-28fb6fafda70,no,53
5cdfe9f5-9c85-4a0f-a4bb-859266fc13d0,ocd-vote/daf2b5f2-9478-4b95-837c-28fb6fafda70,yes,326
c324cf49-14ed-4bc7-96a3-094d6b673559,ocd-vote/dc4a7251-7b21-4d34-8689-7c9ae8f182ea,no,8
ad261acc-eb7e-4bbe-99f2-99be6fb2a028,ocd-vote/dc4a7251-7b21-4d34-8689-7c9ae8f182ea,yes,16
d09f3cf6-aa4e-4e49-b099-24bf65795aa5,ocd-vote/8e34b2b7-39a3-4391-a076-5935b1769594,other,14
93d679b7-f033-4627-b598-b8406b4e3fe1,ocd-vote/8e34b2b7-39a3-4391-a076-5935b1769594,no,109
6578b828-2e13-4f75-aa15-7ebf2630dbe3,ocd-vote/8e34b2b7-39a3-4391-a076-5935b1769594,yes,272
e89c29c3-9d4c-4f86-b8e8-dd13925f734a,ocd-vote/0551eaf5-2ef6-4272-82b1-10f259eb11e3,other,28
b0edc007-076c-47b1-9f5f-b0fe10187b5f,ocd-vote/0551eaf5-2ef6-4272-82b1-10f259eb11e3,no,186
54ac75dd-2295-467a-b481-d773b7a949b2,ocd-vote/0551eaf5-2ef6-4272-82b1-10f259eb11e3,yes,181
43102234-cdac-41c7-9061-d2b3d64fd131,ocd-vote/860d0999-d4ea-4a68-a974-a5626964dd82,other,33
54a55081-1cf3-47e6-8eae-b832ea85d22f,ocd-vote/860d0999-d4ea-4a68-a974-a5626964dd82,no,179
b1033d82-2bc0-4b07-bc97-0f0011175196,ocd-vote/860d0999-d4ea-4a68-a974-a5626964dd82,yes,184
ce704e85-9e80-4fa2-900b-1f7a46c188c6,ocd-vote/60fcd7e6-b625-43be-b196-6cd1f8f5141c,other,1
399aa34a-651f-4d7b-80d1-482553ba0f4f,ocd-vote/60fcd7e6-b625-43be-b196-6cd1f8f5141c,no,12
fb895777-ef96-4019-bf67-cc421e764786,ocd-vote/60fcd7e6-b625-43be-b196-6cd1f8f5141c,yes,11
8e342fc3-5907-4159-a162-b174cf1fbf89,ocd-vote/5abdcfa7-c2b4-4a48-ab41-bf4110f71763,other,16
3de0cd42-d020-440d-bde1-4b55582fd43d,ocd-vote/5abdcfa7-c2b4-4a48-ab41-bf4110f71763,no,191
d2391e88-cc7e-401f-87f2-655915564b8f,ocd-vote/5abdcfa7-c2b4-4a48-ab41-bf4110f71763,yes,188
9fbf3c6a-f64a-4ce6-9828-e6f268814546,ocd-vote/5cc5e63d-f2d9-4494-bfe9-86e090bedc5b,no,14
2c27aadf-c82b-4029-bdba-2c517a17476e,ocd-vote/5cc5e63d-f2d9-4494-bfe9-86e090bedc5b,yes,10
635a3845-532c-4356-9a74-37fbbecd073c,ocd-vote/14e76bb0-8c88-482d-adf9-ccac78f70d8e,other,23
1906851f-ee28-44a7-917c-9ed0f81afdc9,ocd-vote/14e76bb0-8c88-482d-adf9-ccac78f70d8e,no,207
fbc89e12-48e8-42ae-b803-483f7cf53ea7,ocd-vote/14e76bb0-8c88-482d-adf9-ccac78f70d8e,yes,166
d80d0251-e0f4-48d6-9046-9147edd5a18e,ocd-vote/e4fd10fd-700a-4089-8530-b5ed1b4601a1,no,9
7d26168a-35d6-4406-9392-15ed19f20142,ocd-vote/e4fd10fd-700a-4089-8530-b5ed1b4601a1,yes,15
def223f2-555f-4926-8ab6-5754b29143e7,ocd-vote/dabadc2b-ed4c-4688-a961-9903a3813e74,other,28
48573525-076f-424f-a8d6-ab1e26cb4e3d,ocd-vote/dabadc2b-ed4c-4688-a961-9903a3813e74,no,157
