id,bill_id,organization_id,description,date,classification,order
a64d899d-1864-47f6-9497-266d14680b69,ocd-bill/9a63f6ce-f4a7-4097-b5af-8ed2796dd42f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/15/2023 11:00 am LOB 210-211,2023-03-10,[],3
da12520e-4528-480a-8397-914554cc82c0,ocd-bill/634a8188-92bb-45a6-9521-2073de49c856,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Without Recommendation 02/28/2023  (Vote ; RC)  HC 15  P. 14,2023-03-06,[],3
d7d88c7a-6ce7-49d0-9431-e24748a45708,ocd-bill/6709c996-ce8f-43f4-a2ec-2245f204bc96,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/13/2023 09:30 am LOB 206-208,2023-03-10,[],3
84d8f777-56a8-4739-91ae-bf0e4ed17736,ocd-bill/8652891c-9445-492c-92b2-f0a344957bb8,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Ought to Pass with Amendment # 2023-0436h   03/08/2023 (Vote 17-3; RC)  HC 16  P. 36,2023-03-14,"['committee-passage-favorable', 'passage']",3
e14d32d0-b053-42bc-b947-c96f9cf80413,ocd-bill/dfbac7b3-ad92-4b18-aedf-51dcd090cc16,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 02/09/2023 09:00 am LOB 206-208,2023-01-30,[],3
c3dc4c33-eb3f-4637-848a-f0e0b157583d,ocd-bill/d1d7eaac-07be-4754-9286-3788aea80bf8,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass 01/31/2023  (Vote 20-0; CC)  HC 11  P. 6,2023-02-09,"['committee-passage-favorable', 'passage']",3
22696f1b-91f9-4b33-be96-c13b68cf18ff,ocd-bill/77d88d7c-18ab-480d-8b57-c2967bf29dca,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CANCELLED== Full Committee Work Session: 11/03/2023 01:00 pm LOB 201-203  HC 41,2023-10-09,[],3
75d346fd-fd72-419b-a723-fddb4fd20f45,ocd-bill/9fed5bdc-1097-4339-8fe7-a018882fef19,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/02/2023 01:30 pm LOB 302-304,2023-01-26,[],3
689e4f39-8b80-4f1d-9aaf-de9ed58d1a7d,ocd-bill/7edd4f12-535f-4e8a-854a-150388f74001,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Without Recommendation 02/01/2023  (Vote ; RC)  HC 11  P. 19,2023-02-08,[],3
c5d36acb-4018-4053-af3c-bb26d6015426,ocd-bill/47cb2159-0110-4c95-8665-3396ea770024,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 01/26/2023;  SJ 5",2023-01-26,"['committee-passage-favorable', 'passage']",3
ebc40736-12df-4950-a965-8f5d0a4dcc79,ocd-bill/ad721c4b-5791-4c64-ae82-839997cf87ed,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2023-0856s, AA, VV; 03/16/2023;  SJ 10",2023-03-16,[],3
5d3e639e-af5f-4e75-be5d-7cfeb31800af,ocd-bill/7d8963aa-f0bd-4eef-826e-a34a2c64f7af,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-01-26,[],3
8b255a86-4d23-4b2f-a424-9a274d276814,ocd-bill/add1c7f1-f21c-470f-8768-424d10f7e43b,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2023-0585s, AA, VV; 02/22/2023;  SJ 8",2023-02-22,[],3
a57a1ed6-558e-45e1-862c-482ef05f0902,ocd-bill/8eea41cf-fc76-425b-bd71-6dccfcd9f686,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 01/26/2023;  SJ 5",2023-01-26,"['committee-passage-favorable', 'passage']",3
fcf55b50-b419-48ec-8713-0e561d9b16fc,ocd-bill/b040f560-0514-49ba-ba09-f20b2a5bad63,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/08/2023 11:00 am LOB 201-203,2023-03-01,[],3
5da4c3db-9b4e-436c-8514-d3131dd3911d,ocd-bill/2fbd0dfa-2fb1-4d8b-a96e-d43d59f7af25,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full Committee Work Session: 09/26/2023 01:00 pm LOB 302-304  HC 36,2023-09-05,[],3
73e6780c-cab4-468e-8f40-530757ebaebc,ocd-bill/a1e24381-1e38-41f5-ad23-a3cb31537f63,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Inexpedient to Legislate: MA VV 02/22/2023  HJ 6  P. 6,2023-02-22,['failure'],3
f06a528a-b426-4134-8f6b-0d28947fa5e2,ocd-bill/5563ebcf-f82b-472f-9f8c-73229aa5d5ac,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate HR8 02/03/2023 (Vote 10-8; RC)  HC 12  P. 26,2023-02-09,['committee-failure'],3
eb0ae0d4-d833-4394-a4d1-eb1588429f33,ocd-bill/3b214382-fe5a-4ae6-bfd0-19cc76975ff5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass with Amendment # 2023-0933h   03/16/2023 (Vote 22-3; CC)  HC 16  P. 10,2023-03-16,"['committee-passage-favorable', 'passage']",3
9a020ecb-31e0-4ba4-a5e7-4a5611d1d17f,ocd-bill/ca5abc78-047b-4f22-8174-fb061fee103f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate HB 254 02/01/2023 (Vote 13-7; RC)  HC 12  P. 22,2023-02-07,['committee-failure'],3
636a5ce8-c50a-4af4-93cf-e524fc43750c,ocd-bill/8440fecd-21ea-4a5d-86b1-7b67e71a0c05,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Subcommittee Work Session: 03/02/2023 10:00 am LOB305-307,2023-02-23,[],3
71f1a513-1b7c-46cf-ac73-e999a3fbdd30,ocd-bill/aaa2765b-7ef8-49cd-b39c-f4aea7c6a665,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Rereferred to Committee, MA, VV; 02/09/2023;  SJ 6",2023-02-09,['referral-committee'],3
9a361e32-688b-4e31-96b7-70f1c9b5a281,ocd-bill/53fe6806-4de0-4d0c-9fc6-fa99fa1e822a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Inexpedient to Legislate: MA VV 02/14/2023  HJ 5,2023-02-14,['failure'],3
6f069700-81b6-4a77-a629-a707976daf5d,ocd-bill/140cb646-f515-4e98-bffa-4c9afab6480d,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 03/16/2023;  SJ 10",2023-03-16,"['committee-passage-favorable', 'passage']",3
0718f59a-70da-4b8a-bc3a-b2147fe706e4,ocd-bill/a06df0a1-f825-450f-abe0-f77f480fdc07,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate CACR1 02/08/2023 (Vote 20-0; CC)  HC 11  P. 6,2023-02-09,['committee-failure'],3
8cf38b34-269e-4639-94fe-746014898417,ocd-bill/dee33db9-c588-4413-bf6a-c2ac1da706ec,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 03/15/2023 10:00 am LOB 206-208,2023-03-08,[],3
