id,vote_event_id,option,voter_name,voter_id,note
406b86b5-f5eb-4174-afae-70e0a9f3d8f8,ocd-vote/038603da-dd85-408f-874f-de409241afc6,yes,Keith R. Murphy,ocd-person/7ec573c3-d961-4d08-a71c-d239490b5c1a,
97c100e4-277a-41d8-b255-7483641bec2c,ocd-vote/038603da-dd85-408f-874f-de409241afc6,yes,Howard Pearl,ocd-person/c4122c6a-ed23-492e-b813-59a0fed1ec86,
f843d659-e62f-45e4-b0dc-973c34073a49,ocd-vote/038603da-dd85-408f-874f-de409241afc6,yes,Daryl Abbas,ocd-person/6dfd683a-1f79-49db-95a9-07f4f9898a22,
9f0513fb-4cb8-4f4c-9cb9-f7b5e68f92c1,ocd-vote/038603da-dd85-408f-874f-de409241afc6,yes,Debra Altschiller,ocd-person/925608b2-8d23-4186-85f6-4c50f334374d,
7984b366-c4a4-4cc3-8cbd-024e7a431a05,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Daniel A. Eaton,ocd-person/566f423e-75f7-474c-b57f-7e53bffcd411,
48939563-0bfb-495d-bdbe-35ffec0d1b7c,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Mary Jane Wallner,ocd-person/0e6f806c-ba57-4dc6-b6b4-f2a926288ca3,
470b9427-4659-4eab-b5c5-f9b40d2bb012,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,John B. Hunt,ocd-person/35c51630-9b9c-411a-9b98-0842cb6093df,
a548b237-4db8-463e-9192-cbba556b53bd,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Janet G. Wall,ocd-person/2830876f-1a4d-4332-ae2a-a97607c4e1b9,
f05d8460-c968-4970-a0f8-e310d6b47637,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Sharon L. Nordgren,ocd-person/21d388d8-9203-4ffb-a4f5-66f843484349,
42695644-830d-4909-9ad3-9808f0e52bf2,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Kenneth L. Weyler,ocd-person/e2f9dd7e-b221-4cf0-b7de-5daa70658669,
e8180ba5-3aae-4eeb-a504-ece3addd83e4,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Benjamin C. Baroody,ocd-person/018987e5-d731-41ed-8cce-b3266df24b64,
fae116f2-279e-4faa-b318-2efef4bf84d5,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,Sherman A. Packard,ocd-person/e94c1d98-5454-40a2-8293-ee0998fee8ca,
f08e6f58-c24e-4bfe-a6d7-9dc7493b7cb5,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,John Sytek,ocd-person/81a14b0b-f5dd-4e7a-b500-c9dc0a56c2be,
865ca492-f91a-4428-ba1e-cd9076b1006a,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,John R. Cloutier,ocd-person/d3dab509-1268-4b4f-b363-98932002bf2e,
4f91f324-38cd-4582-a5fb-7b289c3c4150,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,James R. MacKay,ocd-person/c027d650-709d-440f-8740-84b3e11406ba,
03314172-8cd5-4287-ae8d-b0346f9fb19d,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,David A. Bickford,ocd-person/e31ccc42-68c0-4f1c-b78d-c857f0060df0,
8bf0b884-441a-4cc0-8039-4a0201b501ee,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Susan W. Almy,ocd-person/e13283b4-defe-4f4e-8e67-4d89b8e3790c,
68ce31a5-f80f-4f7e-b576-87290793d884,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Joseph A. Guthrie,ocd-person/772f5157-b959-4aed-beaa-6bd67ab8fefe,
9ada0075-6c52-434c-96c6-733505700e8d,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Peter R. Leishman,ocd-person/86708f42-531f-4e57-a6b1-f5b11ff9389c,
4f282c34-ec32-4cd3-9d33-70a673b651ac,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Tim S McGough,ocd-person/18d80f49-9f78-441e-bf28-1ed0929b5fd3,
df3ffef1-2d3e-462f-b594-eaa7f96c3ad9,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Marjorie K. Smith,ocd-person/86b31d04-3a4b-4199-b10e-27bd337f0a34,
b51ddfdb-4006-4348-9fb2-8051821d59fc,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,Jeffrey P. Goley,ocd-person/903e02f2-e17d-41f4-bd94-f91557c0e1fd,
9d20ee8b-1265-4996-937a-0d9a89175372,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Michael D. Harrington,ocd-person/21e95dbc-c226-4f4a-9fa2-8f5b374d0a98,
b0fac694-12e8-4e8c-800e-5a8e3075e2d2,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,William J. Infantine,ocd-person/93966021-59f3-4dbf-9cae-3cb69f19585d,
426f6ddb-9991-4a13-81f2-dbab3dcb144c,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Mark E. McConkey,ocd-person/c344ed7a-6fea-4f17-9c48-4e27d67bebc8,
8fabeb86-8ff6-4ca4-a23e-d15133a822ec,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Charles E. McMahon,ocd-person/28d59199-5bae-46fe-99f3-ec78e330cdeb,
aa9d6e64-e463-42c0-a576-b8e96029d4b2,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Maureen C. Mooney,ocd-person/4a80db99-34b2-4d33-995b-41d889592bf3,
093b58d8-2995-4f64-bfac-957d3c945b1b,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Clifford A. Newton,ocd-person/29d53319-cb0c-4b0c-bfac-14a694226bb8,
3dd1aa5c-51b4-490e-aa21-77caa0344bc3,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Peter B. Schmidt,ocd-person/16654889-3b48-44d6-a6d3-8da5d7a434f1,
acb8ed54-42ec-4c52-8ced-88bad2bad363,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Jane E. Beaulieu,ocd-person/fb843a60-91e0-4639-a5a4-1a734586c9c9,
c9db010b-682c-44d6-bc43-261c09092d5e,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Ralph G. Boehm,ocd-person/ac6ce16b-a462-4727-8e4b-724c7c19e58c,
70656255-8b58-4f8c-98c2-dcb05965b7f5,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Andrew Renzullo,ocd-person/b8aa741e-30b1-4d45-8f6a-7241f0d0eed2,
b52bf06b-3ef5-47f7-89da-de9cd7a40daa,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Steve J. Shurtleff,ocd-person/8572ae91-584f-45b3-8882-b33fa9588de2,
fc3d9401-e573-4ac2-90d3-f77916852f1b,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Jordan G. Ulery,ocd-person/31f696d4-f806-4eb3-a8ce-5b1d2a2eba93,
5d41754b-e98e-4656-bdc6-9d97e90d90c1,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,Thomas L. Buco,ocd-person/22809c1b-0676-4ad9-8d0e-8a0a9d19063a,
1976de24-79c5-48ff-87de-2ff2e6bf2545,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Jean L. Jeudy,ocd-person/f47878eb-66fe-4d01-92ea-4d3190c6183c,
eaf08374-cd94-4b42-bf92-49a14dfcc847,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Lucy M. Weber,ocd-person/a6790cd1-6b7a-48f9-b48c-b298929578a4,
51f9042b-0aee-4247-aeaf-0abc505ea22a,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Patrick T. Long,ocd-person/14d0ff58-3340-4344-bb79-c6acd5f8ba6c,
e195e42f-278a-4dee-87be-2cecefc9da55,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Michael B. O'Brien,ocd-person/e15e323b-2d85-4272-9f1e-13d12b8c82f4,
25abd066-3d7d-4e29-b6c8-a00309879a93,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Debra L. DeSimone,ocd-person/7ef7472f-0bda-4708-9239-76adeca1e87e,
28973ab5-6d18-477e-b8f6-5b182c03eeca,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Larry G. Gagne,ocd-person/26d443c0-53fe-480b-bf4c-7b7a28a109e9,
ac084f35-44ec-40d1-a654-ce523350e40e,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Timothy O. Horrigan,ocd-person/2a11a559-c16e-4211-82ea-215951d74c1f,
ed859c68-c627-4be5-bb64-708d5cf8656e,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Rick M. Ladd,ocd-person/1bd6c569-f2dd-4670-bf82-ef3ea4b15960,
3046f5d7-a57c-41b5-8226-8641ed499a5a,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Carol M. McGuire,ocd-person/ae3d6133-98b5-444e-b95e-2edc2f5302dc,
381d9d32-5fa2-4106-9b43-9852c433bf83,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Dianne E. Schuett,ocd-person/62ff0476-f4e6-411f-a58e-2e7963cde2ab,
230f9616-cb1a-4350-bde6-fa6e352e4e8d,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Timothy A. Soucy,ocd-person/edcefea3-7cd4-4128-92ef-b22bc4a7c0b4,
fa8e5d94-a72c-43f5-ad65-aad9e22b3380,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Gregory G. Hill,ocd-person/852df922-484b-412f-a604-c2d67efee5ec,
b7eddf75-785f-434e-8106-681aafbf8383,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,J.R. Hoell,ocd-person/01cfe997-f42c-4ba3-979b-fb7f70acda3e,
19b99e69-268f-41db-af4b-d902a886bd7b,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,David C. Lundgren,ocd-person/4e9bb139-f952-4fda-bce1-f1bb16c585e3,
472c9b55-91d9-4025-94cb-5f24b195d611,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Dan McGuire,ocd-person/f67d5fcc-0dac-4bf0-b1ab-b63f73162d0b,
b5b5cb6f-c999-4ac7-b907-5ec652982f8b,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Jeanine M. Notter,ocd-person/84f79859-fef0-441d-80bb-5edeafc70e78,
c6e1d275-939e-4035-8813-9a7d797b4cef,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Joseph A. Pitre,ocd-person/5ce55936-fd73-4b3c-ba16-70e13734a3c8,
736e4225-094b-47cc-9f6c-1b465b94edca,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Mark L. Proulx,ocd-person/b50abef6-0b19-4d5c-97c9-f757f3b571ad,
3cc69044-11f1-49c9-adf2-34c1f9c2d671,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Laurie J. Sanborn,ocd-person/d0d7f906-c48f-4a61-943c-1faf0162b329,
8d3f5064-d7e6-4309-a14e-15cb851844fb,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Brian Seaworth,ocd-person/b12abcbf-fbbe-4464-854e-6960b024e62a,
06f46c77-3ab6-49de-b009-aa680ca6fcec,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Steven D. Smith,ocd-person/129a2970-07b9-4136-aae1-15c689edca40,
674b2719-f5d3-4ed6-8b3f-b429fd1bdf30,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Bruce L. Tatro,ocd-person/159d4b0d-ce1f-4605-bed7-9d9f98d95336,
bfffa363-7580-4885-83e7-e964e652ea44,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Richard Ames,ocd-person/47c165c7-ecd9-4b88-b9f7-2e58e8e290d4,
fd3bfe77-dd60-4559-b3ea-f5765bc9ea7d,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Peter W. Bixby,ocd-person/2c42e95c-0192-4910-9fc6-8a43b58c6467,
e6b38b26-b09b-44ae-8d6f-616c045cb839,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Efstathia C. Booras,ocd-person/3ffd7496-524f-40b6-92d8-0e932f002a90,
12058100-eb23-4fd3-b7c2-b517eedb1ed2,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Michael D. Cahill,ocd-person/facb5409-244f-4381-8452-e6a1078bb1c5,
74c236af-907b-4f76-80b6-72c436861e5a,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Lorrie J. Carey,ocd-person/c1f83f4d-e410-4642-b973-0ec4cd924ab4,
8ac64060-6b67-4cd7-9653-e2b67f9bb9eb,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Glenn Cordelli,ocd-person/c8aa2951-dea0-4999-9b6a-6323d9917e0b,
19f25004-a560-4bbb-8923-0c7857d480f8,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Karel A. Crawford,ocd-person/a0936f2f-8170-47f9-8b05-6c6697a95968,
208cacd9-7802-46f4-8675-50b0cf2b5704,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Linda A. DiSilvestro,ocd-person/a9f75dde-f348-4c7a-90c9-a785ee2de208,
6cec8138-ce8f-460d-b7f4-a3b30bf1779b,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Karen E. Ebel,ocd-person/947e2e2b-04eb-4f92-9f83-aef8760517e0,
218bce0b-14ce-4400-9f90-8de2e0793bcd,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Tracy Emerick,ocd-person/fb61041a-a20a-409c-988b-cdbcf276b0f2,
5820d51f-3218-49c7-b36a-4c82cc551f9b,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Linda C. Harriott-Gathright,ocd-person/1e2b57f6-dbb9-4069-a71b-d40828c80cfa,
d85383d9-ba33-4ec0-8cfd-f64700915516,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,David O. Huot,ocd-person/1ca469eb-22a1-4c1c-af43-a0a5456f3a4f,
c3490e56-ca9e-4b92-a637-d626774ed65b,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Martin L. Jack,ocd-person/27e55643-df5b-49aa-8529-082cd786c0f8,
ce2bd710-d64f-4404-a889-ba18aa93a20a,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Aboul B. Khan,ocd-person/e60aed5e-cbb4-4b27-ab1b-2ce1dd787dac,
a0c4bc83-67fe-4fee-a19d-26aa11413457,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,Dennis J. Malloy,ocd-person/d6200a81-3d99-4ff7-93e0-e2f3b49cfd65,
e086fd5d-a1d7-452d-bb6e-2402450b5742,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,Linda A. Massimilla,ocd-person/c018f667-a248-4b79-b8be-63740191e1ff,
f406553c-2e7b-4916-948f-74fd22afc71f,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,David E. Milz,ocd-person/ef41a7dd-a84f-47db-b794-2a6c6be48771,
9269f9e4-16f4-4bb7-b582-f3bbd36c41c9,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Chris Muns,ocd-person/0dbeb05f-3510-48d3-9918-a929a6069ac2,
f3ef5c52-1bd0-4261-9b20-48c7f31064c7,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Mel Myler,ocd-person/8c5f7a02-e92b-4f64-b698-c178b8fd23bb,
b1fca7c0-cd7b-408e-912d-57adf59fb37c,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Skip A. Rollins,ocd-person/31d4d765-be08-4393-8e9a-21444cf8b411,
69009368-1adf-4297-9017-086f15788c6f,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Thomas C. Schamberg,ocd-person/29eeecd3-79b7-489c-b1a5-ace913e619f2,
e5d43dc6-f494-415e-b628-990bfbd79b25,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Joe Sweeney,ocd-person/568a287b-89c6-44b7-a8e6-a5188ef7f9bc,
0488388f-3e1a-410c-8cf0-850c2cd694e9,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,George E. Sykes,ocd-person/1d64c012-42cd-433e-9e51-d449279fe57e,
03314daf-cdc6-496d-a0c9-187be851aa7c,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Linda L. Tanner,ocd-person/950e6cfe-ff6c-49ed-a4c2-1e66e60c6315,
283f84b8-03a0-4bd2-8a5f-79cb753aec26,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Suzanne M. Vail,ocd-person/ce985799-268d-4190-b078-955fc63a8c3c,
ceb9d9b7-f78a-4ba7-96fe-f5b21bc8104d,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Thomas C. Walsh,ocd-person/e325954b-c90e-4b1e-aadb-3f5cc7ec1671,
e92aa36d-1036-4626-ab90-507e9e27ec0f,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,Gerald W.R. Ward,ocd-person/03774445-16e9-4857-8015-317a3d8705a3,
c90e87bb-56cf-43a7-aca7-39f66078edc9,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,other,Mary Heath,ocd-person/03bba97f-9b7c-4c33-adb7-e5202a6bd040,
c90bbdd2-2393-4d2b-8d8f-5cbf74f94abc,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Latha D. Mangipudi,ocd-person/4f71f9e1-ce78-46d3-9665-00dd404a0f1b,
1eef2b8a-bfe4-426c-ac7a-9e2e9fb25c76,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Keith Michael Ammon,ocd-person/c975be5b-c686-4489-92d2-5b8ba36f9974,
47c911a1-bab8-445a-8cf2-b0daca6ec3fd,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Lino M. Avellani,ocd-person/4d68b7bf-e7fb-4c6d-ac12-526aba53e65e,
a92a952b-bfae-4cd6-bd4e-81551276479e,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Fred G. Doucette,ocd-person/db4ec0a8-f70c-4510-ae01-c9050646a503,
ed5804de-c00e-4d75-ba1a-3946d8d5f6a2,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Russell Dumais,ocd-person/9aae937c-2a6d-4654-a18e-d76e1b379e51,
615dccd2-5eae-42c8-a6e1-2f69cf608f76,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Thomas L. Kaczynski,ocd-person/21a4a059-a8f3-4ec9-ac42-84983f16fb8d,
0dd67f3e-15cc-41d9-bb9f-ed47ff667933,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Mark McLean,ocd-person/b089786f-4435-4822-a7d6-3725cca787bf,
7dec0907-07fc-4c4d-bb4a-b4cf5fe5bfc3,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Jason M. Osborne,ocd-person/6e2bc564-5cd1-4f96-a265-4753b7f12ee1,
9dc8beb8-b971-4756-8f1b-c440dc64d0c6,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,John M. Potucek,ocd-person/433c67d6-bfdc-410e-87e2-463c93d55a17,
7b20c91d-6a22-4679-b231-b9c11d6178e5,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Katherine J. Prudhomme-O'Brien,ocd-person/a0a8c9d8-1f27-4d28-a249-8a5856ea5c05,
3a6d2762-b613-4999-bbed-6b9acf23b660,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,James A. Spillane,ocd-person/2520dc46-648c-44d0-ba1f-fe09b17a9d8b,
68ee6afe-a7d1-466e-9848-3e6ecd8d1003,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Douglas W. Thomas,ocd-person/5db11498-80a8-4136-9c50-2c7f1a2f6826,
416513e0-409c-4d04-aca7-ff5e51407203,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Chris True,ocd-person/9debae73-c678-420c-a515-c7381e304d1c,
b1dec5f2-73f0-4f9b-afeb-b55f821fd9ba,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Len P. Turcotte,ocd-person/b5f897f3-cce8-43b0-a130-f98d0d88da8e,
83335ef9-9c8f-428e-a41b-86687adc12a2,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Peter R. Varney,ocd-person/b4735fd9-309f-40b0-a554-c646dde34fc1,
5b19987c-7d79-4aaa-ab20-91dda204743f,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,yes,Michael Vose,ocd-person/1aa8819a-e1bd-4569-93ec-305ad61e8ea4,
bcf88e51-72d0-4785-8e74-7d6f89519fb5,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Michael D. Abbott,ocd-person/5aae4f7b-a7b5-467d-8b16-c566da38f624,
670cfb60-08a0-4f77-b6a7-18bce315bc13,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Amanda C. Bouldin,ocd-person/7ad034dd-b6f2-4314-94d9-cffce7144e5d,
d4c9e21d-17a4-4846-b19c-a3a4b79e234e,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Patricia Cornell,ocd-person/e657ef2c-bfc3-4a08-99fe-4456be3bfe2a,
910f8361-7628-4b83-9bad-45603e643c84,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Mary C. Freitas,ocd-person/6723b20c-eb92-4b4b-8db7-5cf0e06d0c5f,
7f1521a4-57f2-41e5-a044-5917716d7829,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Linda R. Gould,ocd-person/40ae4adb-2124-47ca-82b5-9eee794af4a2,
647bf9f4-c8cf-4ef2-818b-8fcf01346192,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,Christopher J. Herbert,ocd-person/7eb393f4-db93-4fbd-95bc-3491d9a6ca93,
8b6442eb-e45f-4995-b0e1-eb1343e407be,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55,no,David J. Luneau,ocd-person/c3c9bb99-9512-4bec-be04-d8b29ea96f3e,
