id,note,url,vote_event_id
3c99f7dc-31ec-4cba-a7ff-50681e3df83a,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/2ccf0771-2c02-4975-8d4e-5eb0d30cee55
d489da78-dff1-4bb1-96f5-9aa76c427dd5,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/a038e355-21c4-4aa2-be3b-4a99d1815121
44fbe19a-057c-4fe5-96eb-c8e9f94f682a,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/4b6f9f2c-d461-45b9-baef-f2dce15bbc41
642fd04e-9ee8-4b87-bcbf-2997eaf640a7,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/038603da-dd85-408f-874f-de409241afc6
b485bf66-ba92-48f8-97f3-5a773af88ede,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/cf6d96cf-1731-42ee-b89e-882eaec144ae
c7b097e0-87c5-4865-be86-182e74887801,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/7b9af4c3-2c11-4992-ae7d-db472fe41525
ac5693f8-d480-4a1f-ade9-307d8facce5d,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/1211d75b-e47b-46d5-874d-7519b9f6ebef
96191f5e-0d83-4c4e-a301-47f1ea553727,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/cdc616f1-6ba4-408c-9b03-77f3cb17cee6
7fd0f6af-14cd-4c2c-ae62-2bcc6fbb0fcd,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/336fc554-08f0-4c0e-a04a-9942975d6f84
6ba2b0a6-9a84-4985-8d50-bfe7490dedbe,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/6cc2ca15-a168-42b8-bfc0-638d938e94a5
dd33f629-a497-4b68-bbaa-aa6d32ab4ed5,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/1ebdbccb-2f07-4505-b253-2529fcaec8a4
cb0f8634-2d14-43f5-8b79-56a3eb12fcaf,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/878b4e6a-9c73-4533-a934-83d65215a599
4c258270-a791-4663-8d27-f853b2107b2a,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/6cd11e39-b264-4fc5-ac76-088503db63ed
d6663bc7-a7f6-4264-8732-34396f6384fd,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/e0ef77a2-647c-4678-8b80-cba076fb64d4
f5319d89-d3ff-4854-a89a-c689a10a9948,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/4e7cf57f-d996-4d10-a7e7-cbce1a144947
125fe3e5-ef81-4d90-8831-3d2fb1f31cef,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/c565610f-480a-4518-9b20-9ef5593daf4b
8c372224-ba79-49fa-8b07-4d158c6b9bb1,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/a143ca25-3588-4553-a117-3e8f89c85a2b
4a4193f4-2e7e-45f5-a2a7-d8f8709e860b,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/9fe041db-7384-4754-bca1-324c75f8e9a4
d939e143-d3a4-4b2a-8cd2-0535c0902b4b,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/762b7786-6dd4-47ba-a81e-e96d90f064e5
2bb2f730-acb7-4dba-b9d1-d12a4ce1487f,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/cbb5a2c0-4ee4-4f4a-a83f-7ae720458df4
7209c7d0-9742-44be-abab-fe85c528c00d,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/6f52deab-b59b-48bd-83fc-5ce16fabbffb
6d63ca79-ecae-4d41-8ef2-755ec3e69379,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/9a3fa7fb-ab20-479e-881e-c713a5bd144f
ec76a57d-c1c2-4cdf-8279-6e2ddab9d16c,,https://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2023070708081701936021,ocd-vote/7ea44ef4-f809-40ac-a499-c63f32f64aa3
