id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/2a54a8ef-b56a-437e-8411-c40eb0028aa7,SB 125,relative to annual grants to regional development corporations.,['bill'],[],2023,New Hampshire,upper
ocd-bill/e22b23f3-023a-4ac5-8bc4-e727cecadf55,HB 478,relative to ballot order in the general election.,['bill'],[],2023,New Hampshire,lower
ocd-bill/d5f1e6b4-7f77-4ccf-82c6-95f0b507cfe2,SB 246,relative to disclosure of post-arrest photographs under the right to know law.,['bill'],[],2023,New Hampshire,upper
ocd-bill/20172da8-de96-47a6-a5f9-852e33e72990,HB 153,relative to roadway pedestrian control signals.,['bill'],[],2023,New Hampshire,lower
ocd-bill/ce4c9fb5-597d-443d-b0bc-1ae3144e83cd,HB 67,relative to the right to review source code of software in criminal cases.,['bill'],[],2023,New Hampshire,lower
ocd-bill/6695e821-ed80-44ec-82fd-28e5b2379e4a,HB 118,prohibiting employers from engaging in certain anti-union activities.,['bill'],[],2023,New Hampshire,lower
ocd-bill/28aa6455-3667-4dc4-8151-2a89d91cc0c3,HB 348,relative to the sale of raw milk and products made with raw milk.,['bill'],[],2023,New Hampshire,lower
ocd-bill/23fa1685-d677-4428-8bd6-1cc68068ebda,HB 304,relative to advanced driver assistance system disclosures by auto glass repair or replacement facilities.,['bill'],[],2023,New Hampshire,lower
ocd-bill/6d6b6e55-6beb-4df1-9d50-d4f43d1da576,SB 140,relative to establishing a program for the recruitment of educators.,['bill'],[],2023,New Hampshire,upper
ocd-bill/09036550-d697-40f0-a643-eea936f8a754,SB 223,relative to supervisors of the checklist.,['bill'],[],2023,New Hampshire,upper
ocd-bill/4323868f-981d-46e2-9e80-b2cb76c16c3c,HB 434,relative to flying drones in state parks.,['bill'],[],2023,New Hampshire,lower
ocd-bill/9d291b49-1890-4785-87ce-2af053a4e4e5,SB 41,establishing a committee to study age discrimination by auto insurance companies.,['bill'],[],2023,New Hampshire,upper
ocd-bill/9836de26-c9cb-4217-b359-e601b4e88cdf,SB 242,relative to Medicaid direct certification.,['bill'],[],2023,New Hampshire,upper
ocd-bill/81628ed3-65d8-4246-8006-e0a788586e6b,SB 240,relative to conditions for genetic testing.,['bill'],[],2023,New Hampshire,upper
ocd-bill/c44ed3da-2467-467b-acef-685b1a005fe0,SB 106,establishing an emerging professional certificate for child care programs.,['bill'],[],2023,New Hampshire,upper
ocd-bill/85225592-c2b8-4db9-8cef-3d89f7e249b6,HB 333,relative to changing the date of the state primary election and adding a run-off election if necessary.,['bill'],[],2023,New Hampshire,lower
ocd-bill/96c9f809-dd78-4351-9375-0c90bd55daf4,HB 395,relative to the voters' guide for constitutional amendments.,['bill'],[],2023,New Hampshire,lower
ocd-bill/6882d8af-cc19-40b9-9cfa-8371853bd5d3,HB 476,enabling the secretary of state to conduct a second recount after an election.,['bill'],[],2023,New Hampshire,lower
ocd-bill/1c91c069-a413-49ca-95fd-c482e16a9891,HB 510,relative to removing the exemption for premium cigars from the tobacco tax.,['bill'],[],2023,New Hampshire,lower
ocd-bill/1bdf886f-c5ab-4bc6-a57e-25687f79855a,HB 88,relative to reproductive rights.,['bill'],[],2023,New Hampshire,lower
ocd-bill/ca78d0b4-e8d3-4857-9869-d58476677c58,HB 558,relative to electric microgrids and electric grid resiliency.,['bill'],[],2023,New Hampshire,lower
ocd-bill/1855986b-0277-4ff5-a280-33c7c0558f84,HB 345,enabling ranked-choice voting for state party primary elections and municipal elections.,['bill'],[],2023,New Hampshire,lower
ocd-bill/a088a1b1-1380-457b-9f7b-94c82a402d2f,SB 216,making changes to the requirements for civics education in schools.,['bill'],[],2023,New Hampshire,upper
ocd-bill/21504181-6d60-42b9-b2b6-96c6b122fb0d,SB 44,relative to license requirements for certain alcohol and other drug use professionals.,['bill'],[],2023,New Hampshire,upper
ocd-bill/ab2d6166-ec30-41dd-9132-e6f7508b0db6,HB 514,relative to the dissemination of obscene material by schools and institutions of higher learning.,['bill'],[],2023,New Hampshire,lower
ocd-bill/b279b031-571b-4f82-a5f6-ae6c31929194,HB 503,relative to the rights afforded to a person accused of a crime.,['bill'],[],2023,New Hampshire,lower
ocd-bill/b2a95d8d-4ca3-4068-b5df-e5b2535639ec,HB 352,relative to excused absences due to a student's mental or behavioral health.,['bill'],[],2023,New Hampshire,lower
ocd-bill/7696dd4e-fa01-461d-955f-352fe2b6b4c3,HB 343,relative to release of confidential records of a person appointed a guardian.,['bill'],[],2023,New Hampshire,lower
ocd-bill/75a473cc-59b0-4d5b-9268-e0b4308fdfa5,HB 367,relative to eligibility of students in the education freedom account program.,['bill'],[],2023,New Hampshire,lower
ocd-bill/3b150a31-a205-48e1-ad18-fee5206ff50d,HB 635,relative to court ordered counseling in parenting plans.,['bill'],[],2023,New Hampshire,lower
ocd-bill/3ed2c8e5-84dc-4ddc-a36e-e322cc321085,HB 162,relative to supported decision making.,['bill'],[],2023,New Hampshire,lower
ocd-bill/50362b55-da9b-4fa6-a27b-ae4e144d2af8,HCR 6,relative to condemning the use of violence against supporters of self-governance.,['concurrent resolution'],[],2023,New Hampshire,lower
ocd-bill/14463c83-9903-45e0-a853-a4bdba135218,HB 131,requiring reports concerning school policies on classroom recordings and in-classroom observers.,['bill'],[],2023,New Hampshire,lower
ocd-bill/3aa32d4d-c2ec-41ef-a347-1ddf095d225a,HB 592,relative to buffers around wetlands.,['bill'],[],2023,New Hampshire,lower
ocd-bill/ff905187-8c51-4183-974b-8d188a54ebba,HB 234,relative to renewable energy credits.,['bill'],[],2023,New Hampshire,lower
ocd-bill/bef26658-2417-41ab-8f60-3e865f8851eb,HB 572,relative to eligibility for free school meals.,['bill'],[],2023,New Hampshire,lower
ocd-bill/60717b96-8adc-4406-8a32-3c32f15e1ec2,HB 311,making an appropriation to the department of environmental services for eligible wastewater projects.,['bill'],[],2023,New Hampshire,lower
ocd-bill/66eb6ac8-759a-43f0-89bf-7a4dfd50e1fe,HB 359,relative to legal holidays.,['bill'],[],2023,New Hampshire,lower
ocd-bill/4bea4819-0637-418d-bd2c-f1fb5451257e,SB 269,relative to tip pooling and sharing.,['bill'],[],2023,New Hampshire,upper
ocd-bill/5bac7dab-9b9d-46f9-9a07-5724d53bed78,HB 101,relative to requiring voters declare a party affiliation prior to a state primary election.,['bill'],[],2023,New Hampshire,lower
ocd-bill/033be793-2c19-442f-b752-d4e068e425b5,HB 225,relative to prohibiting the use of currency that could be detrimental to privacy rights.,['bill'],[],2023,New Hampshire,lower
ocd-bill/735452f7-bb04-4d46-a566-1abc544a860f,HB 258,relative to animal chiropractors.,['bill'],[],2023,New Hampshire,lower
ocd-bill/cbd747c0-21a5-4cfc-b6b1-d5a883c3c24d,HB 138,"relative to the oversight of the commissioner of the department of agriculture, markets, and food.",['bill'],[],2023,New Hampshire,lower
ocd-bill/41e70be9-bf82-4aea-86fd-b5cbbe455262,HB 472,relative to the placement of temporary seasonal docks.,['bill'],[],2023,New Hampshire,lower
ocd-bill/69e7cd66-7055-4bfd-ba4a-c6bcddea30c0,HB 350,relative to ranked-choice voting.,['bill'],[],2023,New Hampshire,lower
ocd-bill/581cd1c3-36c8-4c85-b622-a20698bc0681,SB 251,establishing a committee to study the long-term impact of the New Hampshire adult parole system.,['bill'],[],2023,New Hampshire,upper
ocd-bill/6ca71d79-5f2d-4b64-899e-804b2449ae48,HB 302,"relative to including education in the United States Constitution, the Bill of Rights, and the New Hampshire constitution for New Hampshire law enforcement.",['bill'],[],2023,New Hampshire,lower
ocd-bill/49a1807b-1094-401f-bfd7-dec4190ef2c4,HB 305,relative to exceptions for violations related to Presidential Executive Orders governing the keeping or bearing of arms.,['bill'],[],2023,New Hampshire,lower
ocd-bill/011932b6-fb13-434d-96a4-acbb3d41663b,CACR 10,the general court. Providing that the general court convene on the same day as the governor's inauguration.,['constitutional amendment'],[],2023,New Hampshire,upper
ocd-bill/1f34306b-427f-492a-80c9-b8396065e842,HB 334,relative to determination and cost of state adequate education.,['bill'],[],2023,New Hampshire,lower
ocd-bill/e86365bd-0509-4c3a-badd-aec99ee4f1fc,HB 321,relative to minutes from nonpublic sessions under the right to know law.,['bill'],[],2023,New Hampshire,lower
ocd-bill/86ed156c-56e5-4158-a136-6dd1abdf4050,HB 426,relative to the regulation of pharmacists-in-charge and pharmacies.,['bill'],[],2023,New Hampshire,lower
ocd-bill/45dfe972-317d-4894-978b-625b41a5e2f2,HB 522,relative to money transmitters.,['bill'],[],2023,New Hampshire,lower
ocd-bill/ced669f8-30e4-41c9-8b24-6ee2de24a974,SB 72,relative to provider credentialing procedures.,['bill'],[],2023,New Hampshire,upper
ocd-bill/6d110ef8-4760-4403-b21c-00d43d10c797,HB 277,relative to patients' right to sterilization treatment.,['bill'],[],2023,New Hampshire,lower
ocd-bill/5cb5b57b-35d7-413a-acbc-b149a29eb24e,HB 566,relative to establishing a fund for child care workers and early childhood educators at state licensed child care centers.,['bill'],[],2023,New Hampshire,lower
ocd-bill/b17f1266-04e8-4e61-9440-91dd37908ce6,HB 369,establishing a task force to provide energy relief on farms.,['bill'],[],2023,New Hampshire,lower
ocd-bill/96ad02a0-9fe6-4d5d-9032-1f82df9da07b,HR 15,relative to affirming support against the establishment of a state religion.,['resolution'],[],2023,New Hampshire,lower
ocd-bill/027dc261-9d96-48d5-a4d6-57ae9ddabb0d,HB 568,relative to assessing all state adequate education and local education costs through the state education warrant.,['bill'],[],2023,New Hampshire,lower
ocd-bill/87eb851a-f9ee-4065-9b19-7ce1f6c6d79a,HB 205,relative to testing private wells.,['bill'],[],2023,New Hampshire,lower
ocd-bill/f375a872-3fc8-4fa8-8746-ec3193b0cda7,HB 612,relative to the fees for New Hampshire wine manufacturers.,['bill'],[],2023,New Hampshire,lower
ocd-bill/c5c4c244-54b3-467c-a3fa-55407ab776cf,HB 63,relative to religious use of land and structures.,['bill'],[],2023,New Hampshire,lower
ocd-bill/a05de1ad-a8db-4e5c-97f6-945ec3985bdc,HB 135,prohibiting no-knock warrants.,['bill'],[],2023,New Hampshire,lower
ocd-bill/f325e997-3a79-45d0-b99c-d8be9af569d0,HB 551,"relative to department of children, youth, and families tracking and publishing statistics.",['bill'],[],2023,New Hampshire,lower
ocd-bill/1e603544-6b00-4f44-8d30-b1e95730cc97,HB 98,relative to applications for the low and moderate income homeowners property tax relief program.,['bill'],[],2023,New Hampshire,lower
ocd-bill/1842678c-e927-4512-884e-a0940cd24c6d,HB 115,relative to changing the date of the state primary election.,['bill'],[],2023,New Hampshire,lower
ocd-bill/6c7cc7d7-e895-4ac8-bee5-242605270e25,HB 66,establishing a committee to study non-pharmacological treatment options for patients with chronic pain.,['bill'],[],2023,New Hampshire,lower
ocd-bill/351e1f5a-bebd-4631-832d-d53f9de52494,HB 276,establishing the cyanobacteria mitigation loan and grant fund.,['bill'],[],2023,New Hampshire,lower
ocd-bill/d61a528d-cf89-49c6-934c-dc17cde49f0e,SB 222,relative to the definition of broadband infrastructure as a revenue-producing facility eligible for municipal revenue bonds.,['bill'],[],2023,New Hampshire,upper
ocd-bill/8440fecd-21ea-4a5d-86b1-7b67e71a0c05,HB 232,adopting section 1910 OSHA standards for public sector employees in New Hampshire.,['bill'],[],2023,New Hampshire,lower
ocd-bill/a1e24381-1e38-41f5-ad23-a3cb31537f63,HB 579,eliminating the 2011 transition provision requirements for group II retirement.,['bill'],[],2023,New Hampshire,lower
ocd-bill/9fed5bdc-1097-4339-8fe7-a018882fef19,HB 39,relative to paper billing fees.,['bill'],[],2023,New Hampshire,lower
ocd-bill/cfbef036-5bc3-46fc-aabd-af725fd1eb55,HB 524,relative to regional greenhouse gas initiative funds.,['bill'],[],2023,New Hampshire,lower
ocd-bill/c3307677-d4f3-45e3-af69-33b65f0dffa8,HB 328,an act legalizing certain controlled substances for persons 21 years of age or older.,['bill'],[],2023,New Hampshire,lower
ocd-bill/06d4829f-d881-4dca-9589-529874326dcf,HB 125,relative to youth employment during the school year and at night.,['bill'],[],2023,New Hampshire,lower
ocd-bill/b2fb1d5a-a1c9-45d3-93f4-1b0e8fe7bc44,HB 440,relative to the uses of education trust fund.,['bill'],[],2023,New Hampshire,lower
ocd-bill/cf9662a0-78fb-42a9-8242-bcfdf17b3a37,HB 213,renaming Little Haystack Mountain to Mount Kosciuszko.,['bill'],[],2023,New Hampshire,lower
ocd-bill/9c33676e-5b49-462f-a41c-613fa419cf49,HCR 4,urging Congress to propose a constitutional amendment to establish congressional term limits.,['concurrent resolution'],[],2023,New Hampshire,lower
ocd-bill/62b27023-f16a-48da-b67b-6ec9804fee81,HB 564,"relative to ratification of amendments to the state building code and state fire code, and the membership of the state advisory board of fire control.",['bill'],[],2023,New Hampshire,lower
ocd-bill/9b9c438d-f902-4baa-b615-045a5a0b670a,HB 513,relative to affordability and safety of clinician administered drugs.,['bill'],[],2023,New Hampshire,lower
ocd-bill/03c334dc-23c7-4024-a9cd-ae7bef8f1b97,HB 401,relative to evictions based on the owner's intent to renovate the property.,['bill'],[],2023,New Hampshire,lower
ocd-bill/0528a0fc-fae8-4bd0-8ef7-5b1490f5554f,SB 128,relative to payment for legal services for persons involuntarily admitted for mental health services.,['bill'],[],2023,New Hampshire,upper
ocd-bill/27836e53-56a6-4265-9253-4bb3a73b74f8,SB 181,relative to access to abortion care.,['bill'],[],2023,New Hampshire,upper
ocd-bill/bfe31fe3-99c9-4bea-9a63-d7978bf30ce3,SB 198,directing the insurance department to conduct a cost study of providing coverage for certain reproductive health care.,['bill'],[],2023,New Hampshire,upper
ocd-bill/55108976-2de0-421d-b023-d7ff6d39deee,HB 260,prohibiting the operation of motor vehicles by drivers with animals on their laps.,['bill'],[],2023,New Hampshire,lower
ocd-bill/f9cb8e07-c9a3-411d-9707-084f65d033c2,HB 604,relative to reading specialists.,['bill'],[],2023,New Hampshire,lower
ocd-bill/9f11ee12-bfd5-477d-8d92-ac049310faa1,HB 241,relative to the opportunity of school district employees representing the collective bargaining unit to meet with the public employer as part of collective bargaining negotiations.,['bill'],[],2023,New Hampshire,lower
ocd-bill/c1ff00c1-cecb-4774-84a7-5e4ee0cbdf6f,HB 382,authorizing local school boards to give students release time for participation in religious instruction in an elective course for the purposes of satisfying curriculum requirements.,['bill'],[],2023,New Hampshire,lower
ocd-bill/d0418c29-7e6f-459b-a8f4-adb62c6e8194,HB 626,requiring the department of education to administer the education freedom account.,['bill'],[],2023,New Hampshire,lower
ocd-bill/0aa278fb-d79f-44fd-9170-d2b1356e5715,SB 230,making an appropriation to the department of environmental services for wastewater infrastructure projects.,['bill'],[],2023,New Hampshire,upper
ocd-bill/a36d108b-26aa-4604-a575-3e484f2e2968,HB 64,requiring the commission on demographic trends to consider data on race and ethnicity for the purpose of increasing racial and ethnic diversity in New Hampshire.,['bill'],[],2023,New Hampshire,lower
ocd-bill/556e922c-cee7-4323-bc3b-f9a628e48b67,SB 171,relative to the definition of youth recreational programs.,['bill'],[],2023,New Hampshire,upper
ocd-bill/430cd696-b369-4262-a8a9-947051de621c,HB 622,repealing the energy efficiency and sustainable energy board.,['bill'],[],2023,New Hampshire,lower
ocd-bill/0f641bf6-584a-4542-8a30-24a9362df248,SB 98,relative to delinquent payment of accounts by on premises and off premises licensees.,['bill'],[],2023,New Hampshire,upper
ocd-bill/dacbff6e-777b-407d-b067-282642dbcd03,SB 112,relative to pari-mutuel pools and historic horse racing.,['bill'],[],2023,New Hampshire,upper
ocd-bill/02e67954-2c6f-4943-98f5-5593b4aa8a54,SB 100,relative to the payment of salaried employees.,['bill'],[],2023,New Hampshire,upper
ocd-bill/3e8f3f6a-0c3f-4924-95b7-fc298dd6d342,SB 68,relative to municipal host for purposes of limited electrical energy producers.,['bill'],[],2023,New Hampshire,upper
ocd-bill/43ac6659-5e53-4c45-b3ed-f7198ba01e87,SB 114,relative to payment by the state of a portion of retirement system contributions of political subdivision employers.,['bill'],[],2023,New Hampshire,upper
ocd-bill/15fafa1d-faa7-4dec-85ba-4f20d8690bf6,HCR 7,recognizing the Nulhegan Band of the Coosuk Abenaki Nation.,['concurrent resolution'],[],2023,New Hampshire,lower
ocd-bill/c2a0851b-17d0-437b-b6f3-2208d1a48245,HB 471,relative to final disposition hearings in divorce proceedings.,['bill'],[],2023,New Hampshire,lower
ocd-bill/65bdf982-d99d-406c-9c78-c80fae3a9647,SB 80,requiring the recording of custodial interrogations and making an appropriation therefor.,['bill'],[],2023,New Hampshire,upper
ocd-bill/60783e25-44c6-4991-9bc2-958721d255cd,HB 332,relative to school building aid for eligible projects.,['bill'],[],2023,New Hampshire,lower
ocd-bill/175dd51e-0758-4927-8031-19d93d54becf,HB 407,relative to regulations on alcohol.,['bill'],[],2023,New Hampshire,lower
ocd-bill/62668454-2228-434b-a758-4ba0914d04d9,SB 40,relative to participation in net energy metering by small hydroelectric generators.,['bill'],[],2023,New Hampshire,upper
ocd-bill/b251b142-1e11-4e46-960d-a563ee56ede1,SB 55,making an appropriation for the Cannon Mountain tramway.,['bill'],[],2023,New Hampshire,upper
ocd-bill/90a19144-75fe-4e27-b68b-c3eb40c53d6d,HB 484,relative to the handling of the absentee ballot envelopes prior to election day.,['bill'],[],2023,New Hampshire,lower
ocd-bill/742c8924-cec0-4df1-ac72-2a628ac982ba,HB 585,relative to screening law enforcement officer candidates for steroids and requiring law enforcement officers to be screened for steroids in complaints involving the use of excessive force.,['bill'],[],2023,New Hampshire,lower
ocd-bill/bb66d982-a22c-4777-afe1-83315800a4d2,HB 475,establishing a right to submit evidence and testimony in family court proceedings.,['bill'],[],2023,New Hampshire,lower
ocd-bill/ad8b5bb9-cdab-445a-93f7-8f3588ae04b5,HB 356,relative to the application of motor vehicle laws to bicycles.,['bill'],[],2023,New Hampshire,lower
ocd-bill/50b8fe5b-db0f-4bf8-bd62-f89054946e08,SB 185,relative to protective services for vulnerable adults and the definition of abandonment.,['bill'],[],2023,New Hampshire,upper
ocd-bill/5f15dae6-107e-4e75-ae30-8c251cc60052,HB 444,prohibiting possession of a firearm at a polling place.,['bill'],[],2023,New Hampshire,lower
ocd-bill/b7252c67-3949-4a03-9f88-1122bcaacf10,SB 134,relative to disability pensions for public safety employees who are victims of violence.,['bill'],[],2023,New Hampshire,upper
ocd-bill/88cf33d2-2a8a-4a3f-8103-f169c4660e5c,HB 553,relative to school district information on personnel salaries.,['bill'],[],2023,New Hampshire,lower
ocd-bill/2893dd7f-a407-4ba9-baa5-e603985ee130,HB 637,relative to the calculation of average daily membership in attendance for certain home educated pupils.,['bill'],[],2023,New Hampshire,lower
ocd-bill/5e6119d9-d928-4bb9-b9bf-8828f7b35d64,HB 632,relative to the cooperative school district budget committee.,['bill'],[],2023,New Hampshire,lower
ocd-bill/3aa6c5da-bcfa-481e-ad7e-a10b378fb212,HB 1,"making appropriations for the expenses of certain departments of the state for fiscal years ending June 30, 2024 and June 30, 2025.",['bill'],[],2023,New Hampshire,lower
ocd-bill/eeb34fcf-204f-4ad5-a73c-fc60d10714e8,HB 71,repealing a department of education report on chartered public school funding.,['bill'],[],2023,New Hampshire,lower
ocd-bill/dd185e12-a360-43aa-83ef-cce4d32ffa67,HB 577,relative to state aid for special education pupils.,['bill'],[],2023,New Hampshire,lower
ocd-bill/979f1f6f-9508-4c15-ba5c-05ddfee37426,HB 175,relative to the state's energy consumption reduction goal.,['bill'],[],2023,New Hampshire,lower
ocd-bill/397e97cd-3ed2-4579-8179-5940c0b8ca09,HB 408,relative to foster children and vaccinations.,['bill'],[],2023,New Hampshire,lower
ocd-bill/7edd7344-8e3c-4526-9c4f-b2d0c3709278,HB 646,eliminating the vehicle inspection mandate for non-commercial vehicles.,['bill'],[],2023,New Hampshire,lower
ocd-bill/2a549085-4ead-470c-9b5b-18494ddeb0ba,HB 257,relative to telephone carrier of last resort obligations.,['bill'],[],2023,New Hampshire,lower
ocd-bill/5fc0c561-9e25-4cbb-b070-173276bf24b4,HB 542,establishing an academic research and improvement performance data analyst in the department of education.,['bill'],[],2023,New Hampshire,lower
ocd-bill/febdeee3-40db-4f2d-b1b9-b18ed1bd35d3,HB 560,establishing a contact person notification program to assist law enforcement personnel who have contact with a person with mental or physical disabilities and making an appropriation therefor.,['bill'],[],2023,New Hampshire,lower
ocd-bill/6dddae4a-710c-4fd1-be17-0700e87af659,HB 546,relative to the school building aid program.,['bill'],[],2023,New Hampshire,lower
ocd-bill/910fe153-0c38-49b7-b6bb-460d29ad3184,SB 64,establishing a study committee on resident-owned manufactured housing park disputes and oversight of resident-owned manufactured housing parks.,['bill'],[],2023,New Hampshire,upper
ocd-bill/e05075c6-da11-47d0-b102-5861ccf6a4ea,HB 130,repealing the drug affordability board.,['bill'],[],2023,New Hampshire,lower
ocd-bill/f850e383-f277-4356-a04a-8e24f797ca48,HB 527,relative to Medicaid reimbursement rates for certain assisted living facilities.,['bill'],[],2023,New Hampshire,lower
ocd-bill/7e32087b-9986-4538-ae02-e6ef325c8259,HB 381,relative to the system benefits charge.,['bill'],[],2023,New Hampshire,lower
ocd-bill/838901d1-b2a6-473c-9f93-8a1eedcac46e,SB 191,relative to road toll registration surcharges for electric vehicles.,['bill'],[],2023,New Hampshire,upper
ocd-bill/5510a80f-364f-457d-bc43-b885a0a682e2,HB 594,relative to the licensure of out-of-state applicants to boards or commissions organized under the office of professional licensure and certification.,['bill'],[],2023,New Hampshire,lower
ocd-bill/12f65edc-fd68-47da-87fb-9d1e37494ba0,HB 34,relative to raising the age of marriage to eighteen.,['bill'],[],2023,New Hampshire,lower
ocd-bill/7429e3d8-fd7a-43e7-b255-ccab1532a8e6,SB 158,relative to absentee ballot outer envelopes.,['bill'],[],2023,New Hampshire,upper
ocd-bill/bd79f070-c2e5-49b9-92d8-426fffe1b8e7,HB 404,relative to support contempt hearings.,['bill'],[],2023,New Hampshire,lower
ocd-bill/0b039d76-3d50-473c-b67b-43ceff52cbf5,HB 132,relative to a tire disclosure for resales of trailers by utility dealers.,['bill'],[],2023,New Hampshire,lower
ocd-bill/2f117c3c-eac6-42ce-9d32-c3addbf79b5e,SCR 1,affirming the general court’s support for New Hampshire’s first in the nation primary.,['concurrent resolution'],[],2023,New Hampshire,upper
ocd-bill/a37832b0-03c6-4aad-b7bf-2a4b83762eeb,HB 336,relative to the format of election ballots.,['bill'],[],2023,New Hampshire,lower
ocd-bill/0a2dc6c4-d242-40a0-a994-5a387cc7eb80,HB 65,commemorating the first labor strike in the United States by women.,['bill'],[],2023,New Hampshire,lower
ocd-bill/e150b88b-36da-4964-8931-a33dcd9a19a2,HB 523,relative to net energy metering limits for individual and business customers.,['bill'],[],2023,New Hampshire,lower
ocd-bill/bc820ac5-8692-49d1-91ed-0247b3650fdd,HB 497,"relative to the confidentiality of records within the division of children, youth, and families.",['bill'],[],2023,New Hampshire,lower
ocd-bill/e5844c91-b0fc-4109-803c-98f5de10fcb4,SB 247,"repealing limited liability for manufacturers, distributors, dealers, or importers of firearms or ammunition.",['bill'],[],2023,New Hampshire,upper
ocd-bill/defc3863-7c01-4958-a140-2813c171d7e1,SB 75,relative to the division of personnel in the department of administrative services.,['bill'],[],2023,New Hampshire,upper
ocd-bill/4d9e1b42-c40f-4819-9f4d-4fd41f1c991c,SB 65,relative to screening panels for medical injury claims.,['bill'],[],2023,New Hampshire,upper
ocd-bill/e9348941-8e55-4d57-8830-6e71b5cd5a4f,HB 625,relative to the calculation of average daily membership in attendance and average daily membership in residence for school districts.,['bill'],[],2023,New Hampshire,lower
ocd-bill/24a8bd44-316e-4a3e-b518-7ff99bf6203b,HB 267,relative to criminal records checks in school employment.,['bill'],[],2023,New Hampshire,lower
ocd-bill/0cba7d83-448b-4c64-b066-a3b2a8906ffb,HB 470,relative to fentanyl test strips and other drug checking equipment.,['bill'],[],2023,New Hampshire,lower
ocd-bill/52939cb3-3751-44bb-9244-53af2c3c0658,HB 121,relative to worldwide combined reporting for unitary businesses under the business profits tax.,['bill'],[],2023,New Hampshire,lower
