session,bill_identifier,classification,name,party,entity_type,source_url
80,SB202,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB202,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB202,primary,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB202,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB202,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB202,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB202,cosponsor,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB202,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB202,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB202,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB202,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB203,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB203,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB203,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB203,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB203,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB203,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB203,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB203,cosponsor,Assemblyman Alexander Assefa,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/42
80,SB203,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/35
80,SB203,cosponsor,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/26
80,SB203,cosponsor,Assemblywoman Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/10
80,SB204,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB204,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB204,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB204,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB204,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB216,primary,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB227,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB227,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB227,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB231,primary,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB231,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB231,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB231,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB231,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB231,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB231,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB231,cosponsor,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB231,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB231,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB233,primary,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB238,primary,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB239,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB240,primary,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB245,primary,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB245,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB245,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB245,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB245,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB245,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB245,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB245,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB245,cosponsor,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB245,cosponsor,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB245,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB249,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB249,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB249,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB249,primary,Assemblyman Tyrone Thompson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/17
80,SB253,primary,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB253,primary,Assemblyman John Ellison,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/33
80,SB26,primary,Senate Committee on Government Affairs,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/220/Overview
80,SB262,primary,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB262,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB262,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB262,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB262,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB262,cosponsor,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB262,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB262,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB262,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB262,cosponsor,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB262,cosponsor,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB266,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB266,primary,Assemblywoman Ellen Spiegel,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/20
80,SB266,cosponsor,Assemblyman Edgar Flores,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/28
80,SB267,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB267,primary,Assemblywoman Ellen Spiegel,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/20
80,SB267,cosponsor,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/24
80,SB282,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB282,primary,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB282,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB282,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB282,primary,Assemblyman Al Kramer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/40
80,SB282,primary,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB282,primary,Assemblywoman Robin Titus,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/38
80,SB282,primary,Assemblyman Glen Leavitt,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/23
80,SB282,primary,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/26
80,SB282,cosponsor,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB282,cosponsor,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB282,cosponsor,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB282,cosponsor,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB282,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB282,cosponsor,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB282,cosponsor,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB282,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB282,cosponsor,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB282,cosponsor,Assemblyman Skip Daly,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/31
80,SB282,cosponsor,Assemblywoman Alexis Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/32
80,SB282,cosponsor,Assemblywoman Jill Tolles,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/25
80,SB285,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB285,primary,Assemblyman Tom Roberts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/13
80,SB285,primary,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB285,primary,Assemblyman Glen Leavitt,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/23
80,SB285,cosponsor,Assemblyman John Ellison,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/33
80,SB295,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB296,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB299,primary,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB299,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB302,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB303,primary,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB305,primary,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB313,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB313,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB313,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB313,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB313,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB313,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB314,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB314,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB314,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB314,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB314,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB314,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB315,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB315,primary,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB315,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB315,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB315,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB315,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB315,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB315,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB317,primary,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB317,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB317,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB317,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB317,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB318,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB319,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB319,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB319,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB319,primary,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB319,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB319,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB319,cosponsor,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB319,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB319,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB319,cosponsor,Senator Julia Ratti,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/13
80,SB319,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB320,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB320,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB320,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB320,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB320,cosponsor,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB320,cosponsor,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB320,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB320,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB320,cosponsor,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB320,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB321,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB321,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB321,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB321,primary,Assemblyman Tyrone Thompson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/17
80,SB321,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB321,cosponsor,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB324,primary,Senator Marilyn Dondero Loop,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/8
80,SB324,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB324,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB324,primary,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/11
80,SB324,primary,Senator Nicole Cannizzaro,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/6
80,SB324,primary,Assemblyman Tyrone Thompson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/17
80,SB324,cosponsor,Senator Chris Brooks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/3
80,SB324,cosponsor,Senator Yvanna Cancela,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/10
80,SB324,cosponsor,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/21
80,SB324,cosponsor,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB324,cosponsor,Senator Melanie Scheible,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/9
80,SB330,primary,Senator Pat Spearman,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/1
80,SB332,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB343,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB343,primary,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB343,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB343,primary,Assemblywoman Jill Tolles,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/25
80,SB343,primary,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB343,cosponsor,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB343,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB343,cosponsor,Senator David Parks,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/7
80,SB343,cosponsor,Assemblyman Gregory Hafen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/36
80,SB349,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB349,primary,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/14
80,SB349,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB351,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB351,primary,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB351,primary,Senator Pete Goicoechea,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/19
80,SB351,primary,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/14
80,SB351,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB351,primary,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB351,primary,Assemblyman Gregory Hafen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/36
80,SB351,primary,Assemblywoman Jill Tolles,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/25
80,SB351,primary,Assemblyman Tom Roberts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/13
80,SB351,cosponsor,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB351,cosponsor,Senator Joseph Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/12
80,SB351,cosponsor,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB372,primary,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB402,primary,Senator Joyce Woodhouse,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/5
80,SB403,primary,Senator Moises Denis,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/2
80,SB403,cosponsor,Assemblywoman Lisa Krasner,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/26
80,SB404,primary,Senator Scott Hammond,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/18
80,SB404,primary,Senator Keith Pickard,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/20
80,SB404,primary,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/14
80,SB404,primary,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/22
80,SB404,primary,Assemblyman Tom Roberts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/13
80,SB404,primary,Assemblyman Glen Leavitt,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/80th2019/23
80,SB404,cosponsor,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB404,cosponsor,Senator Heidi Seevers Gansert,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/15
80,SB404,cosponsor,Senator James Settelmeyer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/17
80,SB41,primary,Senate Committee on Education,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/216/Overview
80,SB414,primary,Senator Ben Kieckhefer,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/80th2019/16
80,SB441,primary,Senate Committee on Finance,,organization,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Committee/218/Overview
