id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/feb5e4bc-bbe4-4d77-ac31-b9c32bfdb10e,HB 630,authorizing certain procedures for rulemaking.,['bill'],[],2021,New Hampshire,lower
ocd-bill/76199284-30ab-45e1-be17-861550727593,HB 631,"relative to regulation of interpreters for the deaf, deaf blind, and hard of hearing.",['bill'],[],2021,New Hampshire,lower
ocd-bill/7874dca1-f5d2-4916-a5b1-0b2f0d854ea2,HB 2,"relative to state fees, funds, revenues, and expenditures.",['bill'],[],2021,New Hampshire,lower
ocd-bill/0762e37d-8595-4f67-ae74-a364be027e9d,SB 153,relative to retirement benefits for a police officer or firefighter disabled as a result of a violent injury.,['bill'],[],2021,New Hampshire,upper
ocd-bill/60a297c6-c928-4938-a651-cd34a31a408c,HB 293,relative to the procedure for adoption of a minor child.,['bill'],[],2021,New Hampshire,lower
ocd-bill/87f82862-2755-4c17-a4c2-2ef7d75957d7,HB 110,relative to the distribution of adequate education grants.,['bill'],[],2021,New Hampshire,lower
ocd-bill/dcb42340-b741-42ba-9bb0-f1fe0d759281,HB 227,relative to termination of tenancy at the expiration of the tenancy or lease term.,['bill'],[],2021,New Hampshire,lower
ocd-bill/0a0f2b2f-8b1d-4bcb-bb2c-20ec0ae6a7da,HB 233,relative to the right of any infant born alive to medically appropriate and reasonable care and treatment.,['bill'],[],2021,New Hampshire,lower
ocd-bill/6654de3b-41a5-4781-baea-1ef20d58787b,HB 72,relative to ratification of amendments to the state building code and state fire code.,['bill'],[],2021,New Hampshire,lower
ocd-bill/06fa29c6-4977-4333-850d-a8989f01e877,SB 39,exempting information and records contained in law enforcement personnel files from disclosure under the right-to-know law.,['bill'],[],2021,New Hampshire,upper
ocd-bill/94a64fd7-e7c7-42c8-9102-8c88e9f5c251,HB 349,relative to certification requirements for school nurses.,['bill'],[],2021,New Hampshire,lower
ocd-bill/3fe5fab0-704f-4a34-8f90-d38fca86708f,SB 63,relative to business liability protection for exposure to coronavirus and COVID-19.,['bill'],[],2021,New Hampshire,upper
ocd-bill/b0e6b96a-2ddc-4401-8502-83ee92883cbe,SB 14,relative to the direct shipping of liquor.,['bill'],[],2021,New Hampshire,upper
ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,SB 30,permitting the towns of Tilton and Northfield to redraw their boundary lines.,['bill'],[],2021,New Hampshire,upper
ocd-bill/72cbda40-0ab5-4c85-affa-834a3321271e,SB 142,reestablishing the commission to study the incidence of post-traumatic stress disorder in first responders and reestablishing the commission to study grandfamilies in New Hampshire.,['bill'],[],2021,New Hampshire,upper
ocd-bill/0a210502-f495-49a1-8129-8d91254095d0,SB 119,relative to the ordinary death benefit in the retirement system.,['bill'],[],2021,New Hampshire,upper
ocd-bill/ed284922-3905-4aeb-8fd4-0c5399004d96,SB 60,prohibiting the transport of an open container of marijuana in a motor vehicle or OHRV.,['bill'],[],2021,New Hampshire,upper
ocd-bill/90732e9c-2c05-406c-971b-38d3fee40c71,SB 67,relative to paid sick leave.,['bill'],[],2021,New Hampshire,upper
ocd-bill/4c2aae91-868b-4f3b-80fb-500d49f35b09,SB 74,relative to advance directives for health care decisions.,['bill'],[],2021,New Hampshire,upper
ocd-bill/8e9724c1-c932-4687-8e7c-5f55a4354307,SB 76,relative to modified risk tobacco products.,['bill'],[],2021,New Hampshire,upper
ocd-bill/8c64bb13-45ca-4cda-8800-96bd8a9870dd,HB 323,relative to a statewide student assessment report.,['bill'],[],2021,New Hampshire,lower
ocd-bill/629a9c53-122b-4f2f-a264-49a8d591e4b1,HR 9,supporting the principles of federalism.,['resolution'],[],2021,New Hampshire,lower
ocd-bill/46a1981f-1e29-42bf-95b4-d87b9cfae1f9,HB 114,relative to the erection of a sound barrier in the vicinity of Teaberry Lane in the town of Bedford.,['bill'],[],2021,New Hampshire,lower
ocd-bill/f3176bf5-07fb-46ee-84c3-22b6ef5bbfe3,HB 103,establishing a dental benefit under the state Medicaid program.,['bill'],[],2021,New Hampshire,lower
ocd-bill/81353301-e55a-440b-aef8-0e4e767a2641,SB 80,establishing an independent advisory commission on redistricting.,['bill'],[],2021,New Hampshire,upper
ocd-bill/120a3e00-be25-4e94-9ae8-bdbc95ca1718,HB 350,permitting qualifying patients and designated caregivers to cultivate cannabis for therapeutic use.,['bill'],[],2021,New Hampshire,lower
ocd-bill/8fd97424-12b6-4a65-8177-17d7ca6a9a59,HB 427,prohibiting corporal punishment of children in state agency programs.,['bill'],[],2021,New Hampshire,lower
ocd-bill/a2716fc4-faf9-484d-8749-b4d4c5153e07,HB 272,relative to the labeling and sale of hemp products containing CBD.,['bill'],[],2021,New Hampshire,lower
ocd-bill/91cb45b7-bf2b-4976-a892-c25f436e99a1,HR 7,"condemning Netflix release and promotion of the film ""Cuties"".",['resolution'],[],2021,New Hampshire,lower
ocd-bill/22164b79-9047-4b5c-a9bd-11176b13acbf,HB 199,including soil health and soil conservation in the state soil conservation plan.,['bill'],[],2021,New Hampshire,lower
ocd-bill/250f426f-1773-419a-a92c-eac3f7d34c71,HB 363,creating a committee to study appointing an inspector general for nursing homes in New Hampshire.,['bill'],[],2021,New Hampshire,lower
ocd-bill/d34fb49a-174d-4fe5-a4ee-ec03b7d33f52,HB 475,prohibiting the production of a drivers' license or nondrivers' picture identification card as a condition of conducting certain business.,['bill'],[],2021,New Hampshire,lower
ocd-bill/f39071aa-b5b8-4f43-87b3-0646e7930bbf,SB 79,relative to the authority of the moderator to verify the device count.,['bill'],[],2021,New Hampshire,upper
ocd-bill/d3c83235-b49e-4969-a7da-626a08bc98aa,HB 314,relative to homestead food operation licensure.,['bill'],[],2021,New Hampshire,lower
ocd-bill/d480bff3-4149-4021-a836-16fb8450e09a,HB 313,relative to property restrictions on certain amateur radio antennas.,['bill'],[],2021,New Hampshire,lower
ocd-bill/cc75f05d-929c-40f5-b570-85bee16b213c,HB 505,allowing voters to vote for multiple candidates for an office.,['bill'],[],2021,New Hampshire,lower
ocd-bill/a4dcefba-02b8-4af8-b7f3-9e5d456bf647,HB 318,proclaiming the daring jumping spider to be the state spider of New Hampshire.,['bill'],[],2021,New Hampshire,lower
ocd-bill/ddcfd7fa-686b-4740-b9f8-6c2b6b37b6c1,HB 290,relative to policies required for health facilities and special health care service licenses.,['bill'],[],2021,New Hampshire,lower
ocd-bill/428a5706-9690-4557-ad04-ddd7eefe4286,HR 8,"requesting an investigation on whether opioids, benzodiazepines, and exposure to chemical agents contribute to suicides by veterans.",['resolution'],[],2021,New Hampshire,lower
ocd-bill/db2b0c3a-a07f-449f-993c-095da5bf387c,SB 136,relative to the state minimum hourly rate.,['bill'],[],2021,New Hampshire,upper
ocd-bill/50e8ab08-5edc-45c2-ae1f-57bc279f79ea,SB 144,relative to child care scholarships.,['bill'],[],2021,New Hampshire,upper
ocd-bill/9acd79cb-447d-4c43-9acb-4518a4d3640b,HB 140,relative to private rights of action regarding pupil safety.,['bill'],[],2021,New Hampshire,lower
ocd-bill/07ec70ad-7622-4c12-94c1-625148fcf303,HB 291,relative to the analysis of requests for absentee ballot information by the attorney general.,['bill'],[],2021,New Hampshire,lower
ocd-bill/1104fea0-2293-4363-8272-ce72daf5394b,HB 97,modifying the dates of the state primary and associated filing deadline.,['bill'],[],2021,New Hampshire,lower
ocd-bill/ef0d71b0-a51d-475b-966e-a53ea6ca3b0c,HB 1,"making appropriations for the expenses of certain departments of the state for fiscal years ending June 30, 2022 and June 30, 2023.",['bill'],[],2021,New Hampshire,lower
ocd-bill/394d7679-e20b-4217-9851-6d3886625453,HB 460,establishing a committee to study cases involving the determination of parental rights and responsibilities.,['bill'],[],2021,New Hampshire,lower
ocd-bill/cbc1137e-1c32-4709-8404-4c7e4873e5f4,SB 132,adopting omnibus legislation relative to COVID-19.,['bill'],[],2021,New Hampshire,upper
ocd-bill/c8704a00-a046-4c7f-95c8-0afdf117d9dc,HB 566,relative to the discussion of disclosure of the minutes from a nonpublic session under the right-to-know law.,['bill'],[],2021,New Hampshire,lower
ocd-bill/2e8dda25-ef72-4382-837e-a8789ae1c315,HB 248,relative to the judicial retirement plan.,['bill'],[],2021,New Hampshire,lower
ocd-bill/1a3f68ab-88bd-414e-83e9-b3dc16c78b61,HB 382,establishing a commission to study the utility rate structure of demand charges.,['bill'],[],2021,New Hampshire,lower
ocd-bill/09fc8674-28d6-4f94-bf66-f380fa7463d5,HB 390,relative to the amortization of retirement system unfunded accrued liability.,['bill'],[],2021,New Hampshire,lower
ocd-bill/0ca9296e-ed1a-4248-823c-81a0141032c5,HB 459,prohibiting a transfer of funds within an adopted budget to a general ledger line item in such budget that contains an entry of zero dollars.,['bill'],[],2021,New Hampshire,lower
ocd-bill/34261842-6a73-4a4b-8eab-265d78a28328,SB 50,relative to the renomination of teachers following certification as experienced educator.,['bill'],[],2021,New Hampshire,upper
ocd-bill/72087fff-b427-4ac9-8ed4-c03e408bcce8,SB 49,relative to the New Hampshire trust code.,['bill'],[],2021,New Hampshire,upper
ocd-bill/01ee642f-0a9e-4330-af39-527b788b2b8f,HB 209,relative to the licensure and regulation of music therapists.,['bill'],[],2021,New Hampshire,lower
ocd-bill/fc3e70b3-2e21-4ba1-a87f-b1757323c52e,HB 560,relative to the election of Rockingham county officials.,['bill'],[],2021,New Hampshire,lower
ocd-bill/4ef9d130-8851-46bd-865a-480ef83348e5,HB 344,relative to temporary docks.,['bill'],[],2021,New Hampshire,lower
ocd-bill/29082dd2-571d-4444-8f91-04daaaf71391,HB 498,relative to the payment of bail commissioners.,['bill'],[],2021,New Hampshire,lower
ocd-bill/3c95018f-a51f-4fe0-ae04-3ad572d4586a,HB 192,relative to pistols permitted for the taking of deer.,['bill'],[],2021,New Hampshire,lower
ocd-bill/241e8d7f-701a-49f4-b3cb-7e8e661d47f8,HB 513,relative to the degree granting authority of Signum university and relative to the authority of the higher education commission.,['bill'],[],2021,New Hampshire,lower
ocd-bill/a51d1961-bc80-47cf-90a7-bea23082d5fe,HB 305,relative to motorist service signs on limited access highways.,['bill'],[],2021,New Hampshire,lower
ocd-bill/5317fbba-d124-4650-a2ee-8734fe65c43f,HB 281,relative to the tax expenditure report and relative to delaying the enactment of the single sales factor under the business profits and business enterprise taxes.,['bill'],[],2021,New Hampshire,lower
ocd-bill/8f4d054b-59df-4b67-9b01-91c34363dd15,HB 189,relative to accessory dwelling units.,['bill'],[],2021,New Hampshire,lower
ocd-bill/d40e618d-9214-45c7-9a50-6da3ee409167,HB 413,"establishing a solid waste working group on solid waste management planning, relative to compost, and establishing a statewide solid waste disposal reduction goal.",['bill'],[],2021,New Hampshire,lower
ocd-bill/510b18ee-5434-4812-8939-09cb06624dbc,HB 118,relative to the fish and game commission.,['bill'],[],2021,New Hampshire,lower
ocd-bill/6faa99f5-6dd0-4b9b-ad01-c91e1c4671e5,HB 73,relative to public notice requirements for certain permits issued by the department of environmental services.,['bill'],[],2021,New Hampshire,lower
ocd-bill/321c693a-8d16-46fd-abbb-e5a1ba111a24,SB 123,relative to employer payment of required COVID-19 testing.,['bill'],[],2021,New Hampshire,upper
ocd-bill/4dc49ed1-3396-4731-8c1c-3edcac8f1ea8,SB 141,relative to the procedure for conducting firearm background checks.,['bill'],[],2021,New Hampshire,upper
ocd-bill/6c7ac9e0-ed1b-4532-9cc4-29a9771fdcd6,HB 585,allowing the prepayment of dog licensing fees for the duration of a rabies vaccination and reducing fines related thereto.,['bill'],[],2021,New Hampshire,lower
ocd-bill/a01db228-72fe-4391-a2ac-da4775e9974e,HB 117,relative to the use of force at New Hampshire national guard facilities.,['bill'],[],2021,New Hampshire,lower
ocd-bill/17f4ebf3-7b7b-4f2c-b60f-4040870a5b62,SB 82,relative to funding kindergarten adequate education grants and making an appropriation therefor.,['bill'],[],2021,New Hampshire,upper
ocd-bill/047e8c32-6d03-4570-b652-7a346f289c4b,HB 307,relative to the state preemption of the regulation of firearms and ammunition.,['bill'],[],2021,New Hampshire,lower
ocd-bill/2137de2a-fe20-473d-8dc2-b39138f22c23,HB 253,requiring law enforcement officers to use body-worn cameras and establishing a grant program to assist local law enforcement agencies to purchase body-worn cameras.,['bill'],[],2021,New Hampshire,lower
ocd-bill/34d875b8-3b7a-4c47-8fdc-8e03ca8e392b,HB 600,relative to funding for newborn screening.,['bill'],[],2021,New Hampshire,lower
ocd-bill/384d3f0e-daa1-4fac-9222-d15d297f55c4,SB 125,relative to beverage manufacturer licenses.,['bill'],[],2021,New Hampshire,upper
ocd-bill/fa97115e-7c97-408d-82a6-b900ca796280,SB 13,adopting omnibus legislation on state taxes and fees.,['bill'],[],2021,New Hampshire,upper
ocd-bill/a1a77791-5492-4faf-ab91-6c38e4894762,SB 102,adopting omnibus legislation on property taxation.,['bill'],[],2021,New Hampshire,upper
ocd-bill/149015c5-a008-4a8e-9f89-ec48ccd3bf49,SB 90,adopting omnibus legislation on redistricting.,['bill'],[],2021,New Hampshire,upper
ocd-bill/c82051cf-d52a-4533-b277-4861614a519c,HB 229,"defining ""wake boat.""",['bill'],[],2021,New Hampshire,lower
ocd-bill/be0414ac-7ec2-4a5b-b2a7-0eae5c93da7e,HB 371,relative to proceedings of the public utilities commission on rates and charges.,['bill'],[],2021,New Hampshire,lower
ocd-bill/57b44993-3968-4136-948b-6e62d193da9b,HB 336,establishing a condominium dispute resolution board.,['bill'],[],2021,New Hampshire,lower
ocd-bill/c7ce638f-e079-4e09-844c-88cd498c1d38,HB 488,establishing a committee to study the benefits of allowing New Hampshire citizens to purchase health insurance from out-of-state companies.,['bill'],[],2021,New Hampshire,lower
ocd-bill/54099548-b67f-40d8-b0b0-98fc65b949ce,SB 68,requiring an employer to provide reasonable accommodations for pregnant employees.,['bill'],[],2021,New Hampshire,upper
ocd-bill/5fad7594-b941-41af-869d-6380ed101119,HB 92,establishing a committee to study best practices for companion animal groomers.,['bill'],[],2021,New Hampshire,lower
ocd-bill/183ab026-8ff8-4ccc-b157-0e7f212e785c,HB 443,relative to an extended term of imprisonment for assaulting military personnel.,['bill'],[],2021,New Hampshire,lower
ocd-bill/0cd4ab84-aafa-46f2-8cdd-7d8b30c6b309,HB 364,expanding the definition of charitable organization to include fraternal organizations for the purposes of holding raffles.,['bill'],[],2021,New Hampshire,lower
ocd-bill/8869371f-73a8-442c-b1bf-fe3d4e4954a1,HB 87,relative to the definition of electioneering.,['bill'],[],2021,New Hampshire,lower
ocd-bill/f7658e9a-7e0c-4434-9472-b251495dc6c0,HB 393,relative to the indication of blood type on drivers' licenses and nondrivers' picture identification cards.,['bill'],[],2021,New Hampshire,lower
ocd-bill/f04766f4-f9e0-4b80-9641-989b3f706fa6,HB 517,relative to the state minimum hourly rate.,['bill'],[],2021,New Hampshire,lower
ocd-bill/21a6d08d-fbbf-4036-ae01-b52683178f61,HB 528,relative to electronic filing of state tax returns.,['bill'],[],2021,New Hampshire,lower
ocd-bill/50d33b17-b1c7-4f41-99bc-cca997ee5d06,SB 36,relative to residency under auto insurance policies.,['bill'],[],2021,New Hampshire,upper
ocd-bill/0a0ff61a-1d08-4c45-83e0-1af49947e5a3,HB 88,relative to the city of Claremont police commission.,['bill'],[],2021,New Hampshire,lower
ocd-bill/8dee4dd8-f832-4b80-a3bf-e0138b5454ee,HB 324,relative to the administration of certain state taxes by the department of revenue administration.,['bill'],[],2021,New Hampshire,lower
ocd-bill/85de8922-1e8c-4786-8202-f09e5db12669,HB 127,relative to placement and removal of political advertising.,['bill'],[],2021,New Hampshire,lower
ocd-bill/40885888-8487-4525-b4e0-f985e48b0493,HB 160,relative to notice of rent increases in certain residential rental property.,['bill'],[],2021,New Hampshire,lower
ocd-bill/0fde8fe4-4df1-49f5-9758-8bdcd2afa006,HCR 1,relative to urging Congress to practice fiscal restraint and applying to Congress for a Constitutional Convention for such purpose.,['concurrent resolution'],[],2021,New Hampshire,lower
ocd-bill/f2e826bb-2a4f-48ec-8f60-c9c7d12aacae,HB 101,relative to the close of a county's books of records.,['bill'],[],2021,New Hampshire,lower
ocd-bill/ca777140-43dc-4266-8d02-2b4f2152542b,SB 84,relative to village district public bodies.,['bill'],[],2021,New Hampshire,upper
ocd-bill/84f6b6da-fa84-484c-9141-7a19fe24f4bb,HB 226,relative to the repeal of laws on produce safety.,['bill'],[],2021,New Hampshire,lower
ocd-bill/642437b7-c9cc-4e9a-b158-55e6dd834619,SB 156,relative to management of the secure psychiatric unit facility at New Hampshire hospital.,['bill'],[],2021,New Hampshire,upper
ocd-bill/14e382b4-05e3-4438-8399-50156c262c62,HB 156,relative to posting legislative amendments on the New Hampshire legislative website.,['bill'],[],2021,New Hampshire,lower
ocd-bill/817fe3b0-840a-44d4-b11e-76d6e9b00570,SB 108,relative to school resource officers.,['bill'],[],2021,New Hampshire,upper
ocd-bill/3cca5089-8943-48c3-bf31-72c7d1e26fa4,HB 522,relative to motor vehicle inspections for new vehicles.,['bill'],[],2021,New Hampshire,lower
ocd-bill/cd0c2ee4-f39b-4196-beaa-9ffee4691294,HB 143,"relative to an electronic prescription drug program and establishing licensure and requirements for licensed social workers, licensed social work associates, and social work conditional licenses.",['bill'],[],2021,New Hampshire,lower
ocd-bill/c0fbc802-e277-4d75-910e-c3a62183e3db,HB 468,relative to the definition of political advocacy organization.,['bill'],[],2021,New Hampshire,lower
ocd-bill/031b13b5-793c-421d-b70d-115c4f0c963f,HB 470,relative to the designation of office on ballots.,['bill'],[],2021,New Hampshire,lower
ocd-bill/92c07188-0d22-4ddf-9ac7-d9af0551e108,HB 477,establishing consumer protections regarding Internet service provider outages and download speeds.,['bill'],[],2021,New Hampshire,lower
ocd-bill/e9b7f680-6701-4728-bb07-a558e7a65e40,HB 335,requiring bottled drinking water sold to the public to meet the same maximum contaminant levels established for public drinking water.,['bill'],[],2021,New Hampshire,lower
ocd-bill/b4264ffc-78f1-4df4-82d1-d58b3ea11d1b,HB 415,relative to municipal estimates of expenditures and revenues.,['bill'],[],2021,New Hampshire,lower
ocd-bill/62c515c6-b5ff-41dc-9685-623c5c9fa0f3,HB 207,repealing the regulation of household goods carriers.,['bill'],[],2021,New Hampshire,lower
ocd-bill/4ef98945-3f90-494e-aaa3-c031ed7092bc,SB 131,"adopting omnibus legislation relative to vehicles, municipal water maintenance certificates, nondriver's picture identification, and firefighter ane emergency medical services decals.",['bill'],[],2021,New Hampshire,upper
ocd-bill/12e31c76-abec-4090-a58d-048f7d8fcd21,HB 197,relative to the use of deadly force in defense of another.,['bill'],[],2021,New Hampshire,lower
ocd-bill/5e0bb602-6984-4c9a-9953-90c795ac30e6,SB 22,relative to the sale of Lucky 7 tickets.,['bill'],[],2021,New Hampshire,upper
ocd-bill/65b2b565-4454-4826-a059-e739df59e944,SB 98,relative to the SNAP incentive program.,['bill'],[],2021,New Hampshire,upper
ocd-bill/e15a251a-2ec5-4383-afe6-1512d441e43b,HB 479,"relative to pharmacist provider status, nicotine cessation therapy, and pharmacy benefit manager requirements.",['bill'],[],2021,New Hampshire,lower
ocd-bill/bce234fb-f04b-4617-b364-d507888d6358,HB 357,establishing a committee to study the expiration and updating of  administrative rules.,['bill'],[],2021,New Hampshire,lower
ocd-bill/38913d81-8c49-4f31-8365-80614f1f8d59,HB 551,relative to the statewide voter database.,['bill'],[],2021,New Hampshire,lower
ocd-bill/dfe00e8f-0bcd-45ea-84d9-61f33432aeb9,SB 152,relative to affordable housing program funding.,['bill'],[],2021,New Hampshire,upper
ocd-bill/125982d5-9184-4616-b095-4b8392bb3d3e,HB 567,"permitting certain military personnel, emergency medical technicians, and paramedics to apply for licensure as a nursing assistant.",['bill'],[],2021,New Hampshire,lower
ocd-bill/8bcdf2a8-affa-4a1b-a1d9-831ecebd0557,HB 121,establishing an independent redistricting commission.,['bill'],[],2021,New Hampshire,lower
ocd-bill/2295e914-c4a8-475e-bb2c-a78a21136a64,HB 151,relative to changes of registration of certain voters after a primary election.,['bill'],[],2021,New Hampshire,lower
ocd-bill/aeb0f226-612b-42d8-83b3-b8a99029aaf1,HB 263,relative to campaign finance reform and increasing the threshold for reporting by political committees.,['bill'],[],2021,New Hampshire,lower
ocd-bill/8f80e37a-2bef-4a73-8090-1fb27bce1784,SB 105,"establishing April 8, 2024 as solar eclipse day.",['bill'],[],2021,New Hampshire,upper
ocd-bill/83665716-9cbd-481c-a705-835c526fe751,SB 17,relative to brew pubs allowing customers to bring dogs to outdoor areas and enabling nano breweries and brew pubs to enter into contracts with contract brewers.,['bill'],[],2021,New Hampshire,upper
ocd-bill/73fc1b4e-04ff-44dd-ab1a-03db7c159d57,HB 283,"proclaiming April 11, 2022 as Wentworth Cheswill Day.",['bill'],[],2021,New Hampshire,lower
ocd-bill/9cb60c9d-6a86-40c8-8a00-2e9026a6d918,HB 249,relative to animal shelter facilities.,['bill'],[],2021,New Hampshire,lower
ocd-bill/45e62063-230b-473b-a910-24e4d7af5734,HB 441,requiring The Universal Declaration of Human Rights to be placed in all public schools.,['bill'],[],2021,New Hampshire,lower
ocd-bill/6b988161-9cde-4ba5-9403-f2204745346d,HB 85,relative to using Atlantic Standard Time in New Hampshire.,['bill'],[],2021,New Hampshire,lower
ocd-bill/c99266df-0ac6-493b-8dca-1dd8ffaedfa6,SB 157,relative to funding of children's mental health services and making an appropriation to fund positions in the department of health and human services contracts and procurement unit.,['bill'],[],2021,New Hampshire,upper
ocd-bill/2a247cff-f792-4cde-973c-446d8d48389a,HB 576,relative to victims compensation fund eligibility.,['bill'],[],2021,New Hampshire,lower
ocd-bill/5581a220-0c1b-496b-844a-0b2fa64b5472,HB 628,relative to maximum vehicle speed limitations.,['bill'],[],2021,New Hampshire,lower
ocd-bill/eecb14c6-fcfe-43f1-901e-cc4f83f46777,HB 590,relative to paid sick time.,['bill'],[],2021,New Hampshire,lower
ocd-bill/249480b9-2f0c-497e-8ecf-90e211cf2cc0,SB 72,relative to a state share of retirement system contributions by employers.,['bill'],[],2021,New Hampshire,upper
ocd-bill/810d27d3-8020-4c36-8fc8-3fe90ef81ff6,HB 481,establishing the office of the right-to-know ombudsman and making an appropriation therefor.,['bill'],[],2021,New Hampshire,lower
ocd-bill/9c7f0b5a-9a76-48de-82cd-b4a7fd25d692,HB 412,making an appropriation to the department of environmental services for the purpose of funding public water system projects.,['bill'],[],2021,New Hampshire,lower
ocd-bill/980a973f-80d4-4ca4-b1d5-d42c3d7c0716,SB 20,relative to one year certificates of eligibility to teach.,['bill'],[],2021,New Hampshire,upper
ocd-bill/3c3c2eba-ad2d-4478-b95a-d3dda7493ae8,HB 295,relative to initiating amendments and corrections to birth records.,['bill'],[],2021,New Hampshire,lower
ocd-bill/c0ebada3-e2de-4c5f-a757-c6439557799c,HB 396,relative to credits for certain energy production not issued renewable energy certificates.,['bill'],[],2021,New Hampshire,lower
ocd-bill/78ad906a-789c-47df-9467-c2e43c101fe5,HB 100,relative to driving to the left of an unbroken painted line.,['bill'],[],2021,New Hampshire,lower
ocd-bill/b786fad7-5320-4b52-b4a8-bf212fce6bb3,HB 52,apportioning congressional districts.,['bill'],[],2021,New Hampshire,lower
ocd-bill/bdabbae9-97d9-45cb-bd97-31b5e2eae148,SB 161,relative to non-fraud overpayments for unemployment benefits.,['bill'],[],2021,New Hampshire,upper
ocd-bill/2da361a5-8016-4767-a4ec-1b23907da4ae,SB 64,extending unpaid leave benefits to employees for COVID-19 purposes.,['bill'],[],2021,New Hampshire,upper
ocd-bill/28988c78-75d9-407e-99db-1667ec520a57,SB 27,relative to the sale of lucky 7 tickets.,['bill'],[],2021,New Hampshire,upper
ocd-bill/c9a8c0e5-e56e-4870-8b34-062f75082f3f,SB 23,changing the requirement that a member of the sponsoring charitable organization be present during certain games of chance.,['bill'],[],2021,New Hampshire,upper
ocd-bill/5e0976fe-0a77-43ab-beca-6009bbeca99e,SB 117,relative to the tolls at exit 10 in the town of Merrimack.,['bill'],[],2021,New Hampshire,upper
ocd-bill/0b6efaad-3cab-420d-a4b4-5c90f218d8a7,HB 446,establishing a committee to study the effects of recreational vehicles and other vehicles used in recreational activities on class 5 and 6 roads.,['bill'],[],2021,New Hampshire,lower
ocd-bill/14792345-931b-4f9b-907d-964981defffe,HB 239,relative to prosecutions for certain assaults against minors.,['bill'],[],2021,New Hampshire,lower
ocd-bill/bd8c5621-1be8-4ea6-bc96-e3e37a409c5c,HB 316,requiring a person issued a summons to remain of good behavior.,['bill'],[],2021,New Hampshire,lower
ocd-bill/14b558eb-d80e-4d2c-8f0d-79e5128ae9a7,HB 258,permitting wage and hour records to be approved and retained electronically.,['bill'],[],2021,New Hampshire,lower
ocd-bill/12ef0cb7-2316-4cac-98e5-11ae7158faf0,HB 230,"relative to child day care monitoring visits, requirements for child day care providers, and the appeals process for child day care providers.",['bill'],[],2021,New Hampshire,lower
ocd-bill/00be39e4-9b5e-41bb-aa8b-1ecc73950179,HB 596,prohibiting public funding of abortions and establishing the New Hampshire foster care and adoption initiative fund.,['bill'],[],2021,New Hampshire,lower
ocd-bill/1eb0555f-f6dd-487e-babc-c66e86c1138e,CACR 10,relative to powers of the legislature.  Providing that the legislature may overturn any decision of a state court concerning the interpretation of a state law.,['constitutional amendment'],[],2021,New Hampshire,lower
ocd-bill/25b5125d-c094-4b56-87e0-7317ea06edf9,HB 297,making an appropriation to the FRM victims' contribution recovery fund.,['bill'],[],2021,New Hampshire,lower
ocd-bill/c2c4a4fa-e38c-4e93-bde9-8e1810f4efa8,SB 96,relative to establishing a body-worn and in-car camera fund and making an appropriation therefor; amending juvenile delinquency proceedings and transfers to superior court; and establishing committees to study the role and scope of authority of school resource officers and the collection of race and ethnicity data on state identification cards.,['bill'],[],2021,New Hampshire,upper
ocd-bill/7b9154d4-33ba-4438-8f25-92e0f0ee6736,HB 374,relative to the official ballot referendum form of town meetings.,['bill'],[],2021,New Hampshire,lower
ocd-bill/53d59561-8310-4d4a-ad68-04ae97c40634,HB 625,relative to the protection of fetal life.,['bill'],[],2021,New Hampshire,lower
ocd-bill/22d83118-fde7-438d-a13c-628515599a81,HB 447,relative to scuba equipment.,['bill'],[],2021,New Hampshire,lower
ocd-bill/9d96e09c-e37f-4a39-beb9-0fa3235d7002,HB 256,"adding members from Londonderry to the commission to investigate and analyze the environmental and public health impacts relating to releases of perfluorinated chemicals into the air, soil, and groundwater in Merrimack, Bedford, and Litchfield.",['bill'],[],2021,New Hampshire,lower
ocd-bill/4fbd2e57-81cc-4bbc-88d6-8c22a39a3e7e,HB 389,relative to the establishment of a joint legislative emergency executive order oversight committee during a declared state of emergency.,['bill'],[],2021,New Hampshire,lower
ocd-bill/a8a67a28-e3c8-4415-8231-f6bc1a62f375,HB 500,relative to reducing school food waste and addressing child hunger.,['bill'],[],2021,New Hampshire,lower
ocd-bill/63adaa5f-27c1-4500-9ecd-48098b295517,HB 322,"requiring a color photo of a dog, cat, or ferret on a rabies vaccination certificate.",['bill'],[],2021,New Hampshire,lower
ocd-bill/88a274dc-7334-4409-bc3c-66395051fba0,HB 526,relative to the fine for the sale or possession of cannabis.,['bill'],[],2021,New Hampshire,lower
ocd-bill/c8439076-84bb-42a6-ac02-1848cca0d354,HB 320,requiring a civics competency assessment as a high school graduation requirement.,['bill'],[],2021,New Hampshire,lower
ocd-bill/e0520d41-4a78-4072-801e-714a4fd98b82,HB 497,allowing a school district to exempt its chief administrative officer from compulsory participation in the retirement system.,['bill'],[],2021,New Hampshire,lower
ocd-bill/48dbaa03-7b8d-4058-95ff-2b994eca8d20,HB 79,relative to town health officers.,['bill'],[],2021,New Hampshire,lower
ocd-bill/4958a255-b43c-42bc-8bc8-18234fc6babe,HB 440,prohibiting the suspension of civil liberties during a state of emergency.,['bill'],[],2021,New Hampshire,lower
ocd-bill/34d47daf-0146-4f9c-801c-b499a851828b,HB 486,relative to eligibility for the low and moderate income homeowners property tax relief.,['bill'],[],2021,New Hampshire,lower
