id,note,url,vote_event_id
e818ed17-ff7c-4742-88dd-3ca5d12a1528,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/2467c760-bc0b-4da3-9c49-b4acc2566c7b
8252b520-cb83-493a-8a15-8c3932eed4e9,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/45e28c4c-8428-4009-ac75-c39d387f9096
6e544285-1076-4859-9585-0b89a83c42c8,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/8cb46cb2-99e2-4fd9-84c5-083d20dfc477
93345fad-ed9b-418e-a21b-6a31e3b3d4e9,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/27bf52c8-b09b-42ca-8601-da8d0a3e37b8
7a85e1e7-34ca-4ff1-9708-ea3110d407b4,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/ed7eb9de-a13a-4a40-ab36-be1c3a4cb103
6b7c6fdc-58d0-4fad-84e6-937296d7bcc3,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/1f88fbcf-5272-4cf9-baec-e3db6dbae678
476dc699-7d15-4a8a-8179-a205ab23e22b,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/cab94dd7-d859-41b7-9bed-737d54f83830
292670e8-13c7-4799-818b-fb240f6e29d1,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/44832760-efd3-4617-a524-56a26b4f73f6
af98f15a-470b-4235-b7dd-06c4ac957b43,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/8da21b21-6e18-45de-9105-90bbbd4eff67
230ce6ad-99e1-44cc-b9cf-3af806284b10,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/1565930e-172c-43bd-8375-4642ba201449
f893399a-42f1-4be4-8d23-52f7bd6d06d1,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/d6cdfcad-32f5-4283-934f-af3d217705a4
c04b2a9b-e9fc-428d-8ab4-54675a0459f9,,http://www.gencourt.state.nh.us/dynamicdatadump/RollCallSummary.txt?x=2022010100121640995333,ocd-vote/a7ad5c3e-edde-4d48-82fd-db246a1710da
