id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/bed71590-55e6-4696-b9d3-8fc12fb95de1,,"Special ordered to Thursday, February 11, 2021",['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/83665716-9cbd-481c-a705-835c526fe751,,New Hampshire,2021
ocd-vote/91d1f023-5287-4766-9517-f93802727cc6,,Ought to Pass w/Amendment,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/be275ad2-346f-4687-80f7-716d3d6f5fff,,New Hampshire,2021
ocd-vote/38165d25-82c3-4b07-8036-4f4d2dfa6c27,,Ought to Pass,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/d5ae5144-7be6-4afa-bc5b-4cdac3d92536,,New Hampshire,2021
ocd-vote/48d93358-005c-4fa7-82fd-1442b2feb559,,Ought to Pass,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/78d57eec-2514-4f31-b9c5-f6e862f57c61,,New Hampshire,2021
ocd-vote/3d8fa10c-cedf-4fa9-b493-3e5e1cee9f14,,Committee Amendment 0111s,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/be275ad2-346f-4687-80f7-716d3d6f5fff,,New Hampshire,2021
ocd-vote/11b42aa1-ba9f-4355-a6e6-d01a206f7f31,,Ought to Pass,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/17f4ebf3-7b7b-4f2c-b60f-4040870a5b62,,New Hampshire,2021
ocd-vote/ffc2e84e-1ad7-4fd2-a5a4-206b21bf016b,,Laid on Table,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/8e9724c1-c932-4687-8e7c-5f55a4354307,,New Hampshire,2021
ocd-vote/43c70866-2e92-405b-8bb5-2c48fd5dab1c,,Ought to Pass,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/5011abad-37da-448e-b81b-2ee6505ada9b,,New Hampshire,2021
ocd-vote/86e09200-fcde-4318-9a4e-1c3c531fdcfc,,Ought to Pass w/Amendment,['passage'],2021-02-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c9a8c0e5-e56e-4870-8b34-062f75082f3f,,New Hampshire,2021
ocd-vote/fd644965-2305-4993-a5d1-f5dd6be7afed,,Ought to Pass,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c7cdeaf7-74ac-4d67-8ef8-336ed1c6dfc0,,New Hampshire,2021
ocd-vote/0e97ecfc-19cd-4eb6-b45a-04ec03a558a2,,Ought to Pass,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/a9b90164-0e37-4f99-a65e-3cc2ae424157,,New Hampshire,2021
ocd-vote/ef146880-8bd4-468a-a23b-b8552503c64c,,Committee Amendment 0024s,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/83665716-9cbd-481c-a705-835c526fe751,,New Hampshire,2021
ocd-vote/1b9d112a-daff-4d47-ae29-c2d5e14b76a6,,Ought to Pass,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/65b2b565-4454-4826-a059-e739df59e944,,New Hampshire,2021
ocd-vote/45208c1c-667d-44c7-8391-b4ca9846f652,,Ought to Pass w/Amendment,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/e7326ff9-71b3-4639-bc3e-ffb01a0afa91,,New Hampshire,2021
ocd-vote/33314c52-8249-4221-a11e-0dae8fb409e0,,Committee Amendment 0167s,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/e7326ff9-71b3-4639-bc3e-ffb01a0afa91,,New Hampshire,2021
ocd-vote/318ea4e7-4178-4d46-8c03-8a36b75393b7,,Ought to Pass w/Amendment,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/83665716-9cbd-481c-a705-835c526fe751,,New Hampshire,2021
ocd-vote/1b7282f6-9270-424b-9c5c-d84c36988631,,Inexpedient to Legislate,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/81353301-e55a-440b-aef8-0e4e767a2641,,New Hampshire,2021
ocd-vote/1c80755d-88ea-4eec-9e4c-0b0a427e41cc,,Laid on Table,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9fc33735-2d7f-4529-babe-0e8e73489cb1,,New Hampshire,2021
ocd-vote/d1004492-4fea-467a-b612-9bf4e6c93cec,,Ought to Pass w/Amendment,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/da283cab-e352-4015-a3ad-46fdd7be359e,,New Hampshire,2021
ocd-vote/af9a5089-096b-4938-a6cc-da33449c1e42,,Laid on Table,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/2da361a5-8016-4767-a4ec-1b23907da4ae,,New Hampshire,2021
ocd-vote/bfcdb12d-57bf-4c7c-93ac-a27a7df21168,,Floor Amendment 0322s,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/83665716-9cbd-481c-a705-835c526fe751,,New Hampshire,2021
ocd-vote/ecc0039c-9fea-4fe8-ad6e-b1020eb51b6a,,Committee Amendment 0165s,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/da283cab-e352-4015-a3ad-46fdd7be359e,,New Hampshire,2021
ocd-vote/de0e0489-0ca1-42c2-97a8-7dde4402f4b7,,Inexpedient to Legislate,['passage'],2021-02-11T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/504c2c9f-8082-4145-9f4a-68a8b3806929,,New Hampshire,2021
ocd-vote/a0e83635-93b7-42d4-b251-87de526e5164,,Ought to Pass w/Amendment,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/28db7ab9-d98a-488e-8222-2256377363ed,,New Hampshire,2021
ocd-vote/056abaae-ac4b-4e56-9260-e0c6ad30a4c6,,Floor Amendment 0432s,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9fc33735-2d7f-4529-babe-0e8e73489cb1,,New Hampshire,2021
ocd-vote/693faa9d-d360-476a-a568-3615b1462cff,,Ought to Pass,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/fbea8ca7-d229-4fac-a0fc-1e001cae5486,,New Hampshire,2021
ocd-vote/ba862b5a-e51a-4201-ab86-52110bd38935,,Floor Amendment 0438s,['passage'],2021-02-18T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/fbea8ca7-d229-4fac-a0fc-1e001cae5486,,New Hampshire,2021
ocd-vote/162ce1aa-8d05-481f-ac37-aa89785b8047,,Committee Amendment 0315s,['passage'],2021-02-18T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/336f6c88-f5f5-434c-90cf-6e300c272484,,New Hampshire,2021
ocd-vote/c403cca8-2c01-4f6b-ac70-b490b36193de,,Ought to Pass w/Amendment,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/120f3eb3-6d13-4575-8d06-c601b7514091,,New Hampshire,2021
ocd-vote/2667ebaa-b4c2-43d4-943b-6808f6d0827b,,Ought to Pass,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/54099548-b67f-40d8-b0b0-98fc65b949ce,,New Hampshire,2021
ocd-vote/1a726ecf-9ffa-4925-9006-af4b5f1d1965,,Committee Amendment 0326s,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/28db7ab9-d98a-488e-8222-2256377363ed,,New Hampshire,2021
ocd-vote/319c8890-b910-4957-8080-aafb150a9eda,,Reconsideration of Committee Amendment 0315s,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/336f6c88-f5f5-434c-90cf-6e300c272484,,New Hampshire,2021
ocd-vote/7fb8979a-cc59-45d7-a459-6ff1c82fef54,,Ought to Pass,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/6ede07c8-1461-41f4-9605-46b1303aaa41,,New Hampshire,2021
ocd-vote/7f97b533-8549-4da7-a820-e26d19068001,,Floor Amendment 0429s,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/6a78bf3a-0b77-462e-9545-a9136a441ac1,,New Hampshire,2021
ocd-vote/e396e5d9-c16d-42cc-9472-11396beb2df4,,Ought to Pass w/Amendment,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9fc33735-2d7f-4529-babe-0e8e73489cb1,,New Hampshire,2021
ocd-vote/b75f8bdc-3313-4f6f-9dab-619f8bfc279c,,Ought to Pass w/Amendment,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/336f6c88-f5f5-434c-90cf-6e300c272484,,New Hampshire,2021
ocd-vote/e4f80bb3-5268-48f8-bdc5-aeb859d1164e,,Committee Amendment 0281s,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/120f3eb3-6d13-4575-8d06-c601b7514091,,New Hampshire,2021
ocd-vote/419c251c-e8a9-41d2-b931-4084d40bb570,,Inexpedient to Legislate,['passage'],2021-02-18T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9fc33735-2d7f-4529-babe-0e8e73489cb1,,New Hampshire,2021
ocd-vote/ff1c7d6c-1be7-449a-9e8c-38b74777c5d0,,Remove from Table,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9fc33735-2d7f-4529-babe-0e8e73489cb1,,New Hampshire,2021
ocd-vote/63cee29f-17e5-47ae-9989-f7f82d2f8860,,Committee Amendment 0315s,['passage'],2021-02-18T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/336f6c88-f5f5-434c-90cf-6e300c272484,,New Hampshire,2021
ocd-vote/67bb9e09-d521-4244-b3a4-33acb1086221,,Ought to Pass w/Amendment,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/6a78bf3a-0b77-462e-9545-a9136a441ac1,,New Hampshire,2021
ocd-vote/c1ef6447-4496-481a-bf28-b9db7574d128,,Floor Amendment 0416s,['passage'],2021-02-18T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/336f6c88-f5f5-434c-90cf-6e300c272484,,New Hampshire,2021
ocd-vote/d36155f4-055d-4d67-bb1c-55fb981ef9c1,,Table,['passage'],2021-02-26T08:07:57-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/9ecf8dad-02cf-41b6-b6a9-89f821c0ad20,,New Hampshire,2021
ocd-vote/33a07202-0a25-4332-b609-55824eb8ab55,,OTPA,['passage'],2021-02-26T09:21:53-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/9ecf8dad-02cf-41b6-b6a9-89f821c0ad20,,New Hampshire,2021
ocd-vote/55709a10-7fcd-4358-a664-eb56d9255c60,,OTPA,['passage'],2021-02-26T09:23:58-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/29082dd2-571d-4444-8f91-04daaaf71391,,New Hampshire,2021
ocd-vote/028cfdcf-0218-4bf8-9138-14ccdbfaa956,,ITL,['passage'],2021-02-26T09:25:19-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/8bcdf2a8-affa-4a1b-a1d9-831ecebd0557,,New Hampshire,2021
ocd-vote/5f5e3846-53e5-49dc-928f-d46be2c83833,,OTPA,['passage'],2021-02-26T09:26:50-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4260c213-b954-47cf-935b-7ca84d0f0fdf,,New Hampshire,2021
ocd-vote/fc72bae8-f9aa-40e8-9e63-a87ddf077464,,Adopt Amendment,['passage'],2021-02-26T09:29:16-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4a84b6b7-6912-4862-9d4c-99c67e540ddd,,New Hampshire,2021
ocd-vote/5297a47f-8c7a-4b27-804f-6bb1814be48a,,OTP,['passage'],2021-02-26T09:33:08-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5f3c3d4f-f3fa-48e5-aef5-6ccbcf383060,,New Hampshire,2021
ocd-vote/e5a46f1f-631d-4d74-b819-85e354d94ad7,,ITL,['passage'],2021-02-26T09:34:20-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5f3c3d4f-f3fa-48e5-aef5-6ccbcf383060,,New Hampshire,2021
ocd-vote/77063e9b-cac0-4571-a71a-ab4f25f52ef7,,Reconsider,['passage'],2021-02-26T09:42:27-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5f3c3d4f-f3fa-48e5-aef5-6ccbcf383060,,New Hampshire,2021
ocd-vote/66b09006-fdf2-4de2-bc11-06d1358870f1,,Reconsider,['passage'],2021-02-26T09:43:51-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/460e5483-dc4e-4852-9297-7f8c10f183a9,,New Hampshire,2021
ocd-vote/8fd65289-fb4a-4358-8ffa-d8e26af442ed,,OTPA,['passage'],2021-02-26T09:45:16-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/460e5483-dc4e-4852-9297-7f8c10f183a9,,New Hampshire,2021
ocd-vote/29e5c202-31d5-4035-b1fe-25f7466d4ed6,,OTPA,['passage'],2021-02-26T09:50:48-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/380c08d8-d3fa-4e2b-b32c-a44253d31af4,,New Hampshire,2021
ocd-vote/a07fb2fc-bd02-4825-9572-1455fdc17d1b,,Indefinitely Postpone,['passage'],2021-02-26T09:55:35-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c66ad20a-6292-4b97-b0be-8cdeef6ab00e,,New Hampshire,2021
ocd-vote/84ae803f-f07c-4a60-86e9-c2c55f89e91d,,ITL,['passage'],2021-02-26T09:57:59-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5563debc-0f75-424b-a8d8-3d85b6654eaf,,New Hampshire,2021
ocd-vote/b4ca334a-9cc4-463e-97f5-c933d2d43038,,ITL,['passage'],2021-02-26T10:00:30-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/53d59561-8310-4d4a-ad68-04ae97c40634,,New Hampshire,2021
ocd-vote/c2d0c826-8315-4369-8235-5d4083061fc3,,OTP,['passage'],2021-02-26T10:02:11-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/53d59561-8310-4d4a-ad68-04ae97c40634,,New Hampshire,2021
ocd-vote/9f553b88-cbf1-43ab-bd21-6409dfd28979,,Reconsider,['passage'],2021-02-26T10:04:02-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/53d59561-8310-4d4a-ad68-04ae97c40634,,New Hampshire,2021
ocd-vote/6cddc2c4-7f96-40c6-bfaf-e316b3eb1ae3,,ITL,['passage'],2021-02-26T10:05:27-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/eecb14c6-fcfe-43f1-901e-cc4f83f46777,,New Hampshire,2021
ocd-vote/5c0ed85c-7d17-44df-8592-cbae85967fb6,,ITL,['passage'],2021-02-26T10:07:01-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0ca9296e-ed1a-4248-823c-81a0141032c5,,New Hampshire,2021
ocd-vote/90467282-d897-452c-824d-5b11ad094fd8,,OTPA,['passage'],2021-02-26T10:09:03-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/54a8612b-9add-4489-ba6c-4f4680d331bd,,New Hampshire,2021
ocd-vote/c34cfce3-fded-4743-bb6c-6f09e5d84b5b,,Special Order,['passage'],2021-02-26T10:13:53-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0a0f2b2f-8b1d-4bcb-bb2c-20ec0ae6a7da,,New Hampshire,2021
ocd-vote/a788fc6b-d9ec-45f1-9996-7f5daa6123ca,,Table,['passage'],2021-02-26T10:17:16-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0a0f2b2f-8b1d-4bcb-bb2c-20ec0ae6a7da,,New Hampshire,2021
ocd-vote/43d96229-5e99-4946-945e-926c3cd7cd28,,ITL,['passage'],2021-02-26T10:18:39-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0a0f2b2f-8b1d-4bcb-bb2c-20ec0ae6a7da,,New Hampshire,2021
ocd-vote/802a931a-94d4-4553-a126-5c0ffcd3b38f,,Table,['passage'],2021-02-26T10:30:27-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/3c24d6db-e26f-4bfa-86ab-83d8295fc236,,New Hampshire,2021
ocd-vote/b021ce4a-a672-4913-a78f-80e713f6427b,,OTPA,['passage'],2021-02-26T10:32:53-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/12e31c76-abec-4090-a58d-048f7d8fcd21,,New Hampshire,2021
ocd-vote/a85c020e-1851-409b-9534-674385732920,,Reconsider,['passage'],2021-02-26T10:34:08-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/12e31c76-abec-4090-a58d-048f7d8fcd21,,New Hampshire,2021
ocd-vote/d24b4d39-a403-40f1-a420-4de11ce2ca91,,ITL,['passage'],2021-02-26T10:35:32-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/b2926f42-65dd-4c72-a487-05800a35fb83,,New Hampshire,2021
ocd-vote/c265d368-9b71-429c-9673-a1cd5a3b4870,,OTP,['passage'],2021-02-26T10:37:11-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/87f82862-2755-4c17-a4c2-2ef7d75957d7,,New Hampshire,2021
ocd-vote/65124fee-53c4-4b3f-96fd-51e6d31fc29b,,OTPA,['passage'],2021-02-26T10:38:32-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/3b18201a-e59c-4644-ae54-6607d00e1eec,,New Hampshire,2021
ocd-vote/b833a41f-a93a-4b5c-907f-9108d81546a5,,OTPA,['passage'],2021-02-26T10:40:01-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4e28dc94-bf30-421b-b4b8-c71db2d32644,,New Hampshire,2021
ocd-vote/6901d5f5-2ed4-4636-92d4-b1e5a068aa5c,,OTPA,['passage'],2021-02-26T10:41:25-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c8439076-84bb-42a6-ac02-1848cca0d354,,New Hampshire,2021
ocd-vote/263bb409-41c0-4cf0-88ae-2e330782df4f,,OTP,['passage'],2021-02-26T10:43:02-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/94a64fd7-e7c7-42c8-9102-8c88e9f5c251,,New Hampshire,2021
ocd-vote/f6b2dafb-bf88-4595-8f06-3045c3f2c603,,OTP,['passage'],2021-02-26T10:44:21-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/241e8d7f-701a-49f4-b3cb-7e8e661d47f8,,New Hampshire,2021
ocd-vote/e4ee5bf9-26a3-4c65-b4e6-c3b1ebb1d2a9,,OTP,['passage'],2021-02-26T10:46:27-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4bfd8adc-424f-4073-9fa4-dbf94cb573a8,,New Hampshire,2021
ocd-vote/47423f21-472a-4790-89fe-5de37d9a3f5f,,Remove from Table,['passage'],2021-02-26T10:57:04-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/624c5b0b-f676-42fb-96db-2dcbf5aad0dd,,New Hampshire,2021
ocd-vote/a96d32ce-351c-4d27-9e0a-3b641b00307b,,Rereferred,['passage'],2021-03-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/3fe5fab0-704f-4a34-8f90-d38fca86708f,,New Hampshire,2021
ocd-vote/c63bcfee-8730-4090-b63b-3329b4b5acd7,,Committee Amendment 0450s,['passage'],2021-03-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/dfe00e8f-0bcd-45ea-84d9-61f33432aeb9,,New Hampshire,2021
ocd-vote/39db111e-6e42-4391-b574-174fd4ee3abd,,Ought to Pass w/Amendment,['passage'],2021-03-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/6e959b4c-e441-4339-bd18-e0dfecc841b0,,New Hampshire,2021
ocd-vote/c3898acb-48de-434a-9236-7f4a7ba9710f,,Laid on Table,['passage'],2021-03-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/72d9ba5b-5487-4c4f-b9fe-a4048fc792bb,,New Hampshire,2021
ocd-vote/5e630526-726e-4038-903f-f8f32fe32f2d,,Rereferred,['passage'],2021-03-04T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/817fe3b0-840a-44d4-b11e-76d6e9b00570,,New Hampshire,2021
ocd-vote/6c0bb776-2708-4c5e-9d86-ba2491cb07aa,,OTPA Divide Question Part II,['passage'],2021-03-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/ff087863-6ef9-49e9-95ce-9b3f07bbf4a3,,New Hampshire,2021
ocd-vote/98741962-3d18-4e58-99b8-a5a4d37557e5,,Committee Amendment 0422s,['passage'],2021-03-04T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/ab751af4-cfd4-4d66-9b52-c1f1c233318b,,New Hampshire,2021
