id,bill_id,organization_id,description,date,classification,order
b8d7117b-c9fb-46fc-a5cc-239a27f1efd9,ocd-bill/feb5e4bc-bbe4-4d77-ac31-b9c32bfdb10e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 57,2021-01-14,"['introduction', 'referral-committee']",0
1b9cc687-ca72-4cff-a3bd-ca8aac566485,ocd-bill/721f3d37-91bc-42cf-a4ab-533cdc80b4e5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Criminal Justice and Public Safety  HJ 2  P. 56,2021-01-14,"['introduction', 'referral-committee']",0
9c546adb-9fea-477a-88a3-9822303d8e9c,ocd-bill/034c30cf-8395-4b5b-873d-3718368c2cb5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Commerce and Consumer Affairs  HJ 2  P. 57,2021-01-14,"['introduction', 'referral-committee']",0
23c7d9ef-e976-4f0d-841c-9ab2f5a71528,ocd-bill/120f3eb3-6d13-4575-8d06-c601b7514091,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Commerce;  SJ 3,2021-01-12,"['introduction', 'referral-committee']",0
a8fded6c-0d21-4205-b99c-3974d01fb138,ocd-bill/aba473cd-6dda-4767-9d9a-3661801edec4,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Special Committee on Redistricting  HJ 2  P. 55,2021-01-13,"['introduction', 'referral-committee']",0
8fd21fff-c077-4805-8da9-10e484710a27,ocd-bill/a9b90164-0e37-4f99-a65e-3cc2ae424157,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Commerce;  SJ 3,2021-01-13,"['introduction', 'referral-committee']",0
95c13f75-7f89-4327-8208-15693b6eb404,ocd-bill/1c5b9e57-372b-4882-b3b2-6248a5e5f26c,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Executive Departments and Administration;  SJ 3,2021-02-03,"['introduction', 'referral-committee']",0
f6d5cad6-d849-4b6b-995e-34ac09ded69e,ocd-bill/1d4d7c15-0348-4ea3-9391-6818bec21365,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced and Adopted 12/02/2020,2020-12-03,[],0
14d9b54d-00b6-4f3f-bc0c-20bf4f06b988,ocd-bill/f85834cd-1833-47a7-8f15-41d72d5fc099,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced and Adopted 12/02/2020,2020-12-03,[],0
ca8f34b4-4edf-4b4b-8d7c-80974a3b2ca5,ocd-bill/fbae3d1d-044e-44bd-a39e-75b58b3cb06c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced and Adopted 12/02/2020,2020-12-03,[],0
818a5dfd-7c1f-438b-9caa-3f6b7109f242,ocd-bill/8be19c9b-351e-47be-8fb3-f5cc158654f1,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Science, Technology and Energy  HJ 2  P. 37",2021-01-04,"['introduction', 'referral-committee']",0
7db66209-5f12-48ce-9205-b1fbfec86426,ocd-bill/20eff7ed-c2d2-4cfc-8240-2478603a09f3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 40,2021-01-09,"['introduction', 'referral-committee']",0
449910fa-1886-48dc-a3dd-8c22f49c2dde,ocd-bill/dcd17c16-65b0-44f4-b504-2fb66f014919,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Environment and Agriculture  HJ 2  P. 38,2021-01-04,"['introduction', 'referral-committee']",0
becaef69-37f2-4e11-94ca-d3c1eede2b46,ocd-bill/2f9ac25b-952d-4e9c-afe6-a78382e179bf,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Ways and Means  HJ 2  P. 52,2021-01-12,"['introduction', 'referral-committee']",0
cca37a7b-b2c4-479e-aa58-f5abc94d88ef,ocd-bill/e03a5e18-055e-424b-8389-f68f24c693da,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Education  HJ 2  P. 41,2021-01-09,"['introduction', 'referral-committee']",0
2ab459e1-5a27-4b99-92a9-5700c6e30acf,ocd-bill/0d85f796-01b4-47ca-8673-d8deb1317102,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Ways and Means  HJ 2  P. 46,2021-01-10,"['introduction', 'referral-committee']",0
19e0c7c9-f2a7-4d54-94d7-cdc639c32f28,ocd-bill/f974931b-93c3-480d-80a9-b1b992d2b9af,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Executive Departments and Administration  HJ 2  P. 47,2021-01-10,"['introduction', 'referral-committee']",0
d312afe6-89dd-4282-81fc-b223a17565d6,ocd-bill/a9db8a48-74c0-4d30-9e30-7c3671385304,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Introduced and Adopted, VV; 12/02/2020;  SJ 1",2020-12-02,[],0
082d648b-549d-4f4c-80b1-fa5c93f8916e,ocd-bill/4eb91797-3124-4a9f-b307-ae5da9947f5c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Transportation  HJ 2  P. 45,2021-01-10,"['introduction', 'referral-committee']",0
f8746ba0-2701-416e-9f8d-aad7c10d121b,ocd-bill/8d72d7f5-93b5-494d-8801-aff934d94f87,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 36,2021-01-04,"['introduction', 'referral-committee']",0
f835b54d-6b2f-473f-912c-1528e023971f,ocd-bill/ab751af4-cfd4-4d66-9b52-c1f1c233318b,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Election Law and Municipal Affairs;  SJ 3,2021-01-19,"['introduction', 'referral-committee']",0
7f8ca4ab-565d-4a42-b27c-53dde0e740ad,ocd-bill/fa69f70d-748f-4410-8fec-a1b6accfebea,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Environment and Agriculture  HJ 2  P. 45,2021-01-10,"['introduction', 'referral-committee']",0
748b5850-fb83-4323-b9d6-eb24f16d91bf,ocd-bill/6606ac12-5f0d-414e-8c61-69409c7a38a2,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Children and Family Law  HJ 2  P. 53,2021-01-12,"['introduction', 'referral-committee']",0
4e91ac2e-1d7c-4638-a532-8c4662a7667c,ocd-bill/5107f445-c3a0-4755-aaa5-3289056b90b5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Commerce and Consumer Affairs  HJ 2  P. 43,2021-01-09,"['introduction', 'referral-committee']",0
66d2c566-8477-49c2-8ffc-bb82c4582561,ocd-bill/09b6b21e-4bdb-4af8-a2ac-42d89466e59f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Election Law  HJ 2  P. 42,2021-01-09,"['introduction', 'referral-committee']",0
0daccc29-e628-4e39-a2c7-504e2a35c0e1,ocd-bill/5ebe6860-5245-42e4-ad58-be34964d052b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Transportation  HJ 2  P. 48,2021-01-10,"['introduction', 'referral-committee']",0
f9764750-50b8-4c6a-bc92-8d6f49bbe040,ocd-bill/e8de4d60-c57b-4e7b-8d32-a61014bd4420,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Criminal Justice and Public Safety  HJ 2  P. 42,2021-01-09,"['introduction', 'referral-committee']",0
093e1cd6-aece-4495-8af4-5246182caff9,ocd-bill/65f16b4f-b49b-466d-ad00-050a3c56c68b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Transportation  HJ 2  P. 51,2021-01-11,"['introduction', 'referral-committee']",0
d2199a0a-0efa-45cd-85fe-3c117a3cf763,ocd-bill/40ea680f-c44b-4511-97cf-f07455071170,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Election Law  HJ 2  P. 45,2021-01-09,"['introduction', 'referral-committee']",0
e23852a4-02ea-4f6b-8e60-0698c4aee8e7,ocd-bill/ce474055-c163-421c-940e-00bc8ad4289f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 54,2021-01-12,"['introduction', 'referral-committee']",0
a139186a-0919-4cec-aeec-63997ae35015,ocd-bill/dbdaf015-1723-407c-b12a-dc103b3800f9,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Commerce and Consumer Affairs  HJ 2  P. 44,2021-01-09,"['introduction', 'referral-committee']",0
30961de9-0bb7-40b5-a427-b61977b2fad8,ocd-bill/b91b4886-067f-4ebd-a473-36b2401f8a26,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Labor, Industrial and Rehabilitative Services  HJ 2  P. 35",2021-01-04,"['introduction', 'referral-committee']",0
8390dd5b-980c-4909-9d39-5b0e9c0ba132,ocd-bill/d23b8d16-da2f-44ef-8258-0c5036555e8b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Science, Technology and Energy  HJ 2  P. 39",2021-01-04,"['introduction', 'referral-committee']",0
67bbbf9d-6486-40bf-9515-dcc49eff2ce2,ocd-bill/0c5e0ee8-94fd-4c5c-a60e-a5566233fde3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Criminal Justice and Public Safety  HJ 2  P. 51,2021-01-11,"['introduction', 'referral-committee']",0
7457cca9-94b2-4157-b303-5fe8806a6b9e,ocd-bill/34b64649-bf9d-42fa-be08-146cda67b223,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Science, Technology and Energy  HJ 2  P. 37",2021-01-04,"['introduction', 'referral-committee']",0
c42bc29a-e1a5-46f5-94db-c764ef39b349,ocd-bill/4713c6b8-f755-4068-8edc-ccd291c394fc,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Resources, Recreation and Development  HJ 2  P. 49",2021-01-10,"['introduction', 'referral-committee']",0
03b52610-4dd5-48ab-b6f8-b9e684922bb8,ocd-bill/26ecae22-ec84-4216-9110-8c66f2dc0c12,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Introduced and Adopted, VV; 12/02/2020;  SJ 1",2020-12-02,[],0
f149f424-de25-4b1b-8b63-4e1374f0a0f0,ocd-bill/ff087863-6ef9-49e9-95ce-9b3f07bbf4a3,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Election Law and Municipal Affairs;  SJ 3,2021-01-26,"['introduction', 'referral-committee']",0
9a367cd0-67ab-4e25-a640-45de3a440e60,ocd-bill/4783aabb-04e7-4947-b8ea-c03f1dc54614,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Legislative Administration  HJ 2  P. 47,2021-01-04,"['introduction', 'referral-committee']",0
9e1755ed-49f0-4126-beda-708c0809b6eb,ocd-bill/7d0335e0-b28d-40fd-aff0-81dbc73965c3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to State-Federal Relations and Veterans Affairs  HJ 2  P. 54,2021-01-12,"['introduction', 'referral-committee']",0
a4d059a2-84f0-4172-848a-e693ddc86079,ocd-bill/278b53e2-659f-4703-b2ff-6e4bb122fe13,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Ways and Means  HJ 2  P. 57,2021-01-14,"['introduction', 'referral-committee']",0
3592482f-3be0-49cd-8f1d-9b1a8cfa4486,ocd-bill/2e504616-951a-4bfb-a8d1-4885043048ad,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Executive Departments and Administration  HJ 2  P. 47,2021-01-10,"['introduction', 'referral-committee']",0
96d2b281-0ab3-4daa-9c5e-763a6ead38c6,ocd-bill/624c5b0b-f676-42fb-96db-2dcbf5aad0dd,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Municipal and County Government  HJ 2  P. 55,2021-01-13,"['introduction', 'referral-committee']",0
6b043002-d3ab-428a-896b-0805b68a1f4c,ocd-bill/0d6de359-f8b2-419b-b8c0-83089b17a8e7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Children and Family Law  HJ 2  P. 38,2021-01-04,"['introduction', 'referral-committee']",0
4715b7eb-00b1-4cb3-8714-6610709486eb,ocd-bill/d0642ec2-5055-4a7d-a45d-2da0858f0e66,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Transportation  HJ 2  P. 39,2021-01-04,"['introduction', 'referral-committee']",0
82ba9591-1219-4137-9726-cf3da8dadea6,ocd-bill/fbea8ca7-d229-4fac-a0fc-1e001cae5486,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Finance;  SJ 3,2021-02-03,"['introduction', 'referral-committee']",0
aad35c81-c35f-48f4-9475-f00b1753c610,ocd-bill/3da37e29-27c0-4622-9a13-a2390f70dfda,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Criminal Justice and Public Safety  HJ 2  P. 44,2021-01-09,"['introduction', 'referral-committee']",0
f84f234f-c7e2-443e-852f-28b85ae51454,ocd-bill/c1d6621d-9bc6-472b-a91a-73411c2b571c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Labor, Industrial and Rehabilitative Services  HJ 2  P. 45",2021-01-10,"['introduction', 'referral-committee']",0
04bd97be-09cc-48a3-bb44-c6d157f1ac5d,ocd-bill/766a5e69-55b6-4365-8993-4164a2d17e1b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Education  HJ 2  P. 49,2021-01-10,"['introduction', 'referral-committee']",0
c5e7dfc1-f414-46ff-9fc6-7234b5a79cbe,ocd-bill/b87fca1e-5d5e-4f6b-8f21-e0368a43b0d7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Resources, Recreation and Development  HJ 2  P. 52",2021-01-12,"['introduction', 'referral-committee']",0
3b3c3fef-3d80-46cb-b092-966b66455274,ocd-bill/06de2b2e-22ce-4ea2-8b99-2ebd2baed04f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Criminal Justice and Public Safety  HJ 2  P. 40,2021-01-09,"['introduction', 'referral-committee']",0
e1a5fb04-5e4d-4477-b423-9d4f49975718,ocd-bill/91c2eedf-ccc1-4adb-921f-9191c72946e1,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Special Committee on Redistricting  HJ 2  P. 55,2021-01-13,"['introduction', 'referral-committee']",0
66b73568-63a1-4ee1-92cf-9c41af7e491b,ocd-bill/685ba32f-deb7-4ba1-b456-8162a3e1ae44,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Legislative Administration  HJ 2  P. 53,2021-01-12,"['introduction', 'referral-committee']",0
39f443c7-5163-4fc4-bf1e-4ddbfb737922,ocd-bill/4a84b6b7-6912-4862-9d4c-99c67e540ddd,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Executive Departments and Administration  HJ 2  P. 34,2021-01-04,"['introduction', 'referral-committee']",0
bc926ff3-ec61-4beb-ad41-b22dadec87f3,ocd-bill/f79ba077-621b-480d-8db7-d3ff0270ea3b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Criminal Justice and Public Safety  HJ 2  P. 47,2021-01-09,"['introduction', 'referral-committee']",0
ca467e56-345e-4e6c-a9c7-a02bc6927cd9,ocd-bill/70112494-b6c7-4afd-b68d-da48aff47d5e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 45,2021-01-10,"['introduction', 'referral-committee']",0
08d3d2a9-f8c8-4ed3-9a11-61c7bfb46191,ocd-bill/0c1be5a0-b764-4df9-9f18-6adb7f0d96fb,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Municipal and County Government  HJ 2  P. 34,2021-01-04,"['introduction', 'referral-committee']",0
3051999c-fd06-4ff5-95e5-1fe9f2111bac,ocd-bill/fb52ba46-9d4c-4c0b-af86-f7de1086a3f4,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Education  HJ 2  P. 41,2021-01-09,"['introduction', 'referral-committee']",0
b68798a5-7487-4493-bcab-6704b7bb3720,ocd-bill/8b13c9b8-9b12-4130-8155-f18c18e9b440,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Health, Human Services and Elderly Affairs  HJ 2  P. 51",2021-01-11,"['introduction', 'referral-committee']",0
49e8abac-fd4f-4c2d-acc7-194b31ddc49f,ocd-bill/159758df-412f-4602-ab56-c6b1721ade0f,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Commerce;  SJ 3,2021-02-03,"['introduction', 'referral-committee']",0
c92ad019-5c44-4ac1-8b8b-736a8b3ec523,ocd-bill/2461409a-1831-480b-a8ce-309c167a7c0b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Commerce and Consumer Affairs  HJ 2  P. 34,2021-01-04,"['introduction', 'referral-committee']",0
ea992739-b8ae-4a6a-8146-ae35b3600616,ocd-bill/4e845018-9b3a-4fc6-81ee-015835735aa3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 35,2021-01-04,"['introduction', 'referral-committee']",0
4613256c-2319-4a38-93d7-562e74375d55,ocd-bill/d00bc46e-5c07-4374-8731-507cfc10a2b0,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Ways and Means  HJ 2  P. 44,2021-01-09,"['introduction', 'referral-committee']",0
01ea1b79-e4c8-41d5-a19f-0e6455ac1a7d,ocd-bill/b9aa99d3-430f-47c7-96a2-e7c8a0bb6832,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Labor, Industrial and Rehabilitative Services  HJ 2  P. 35",2021-01-04,"['introduction', 'referral-committee']",0
