id,name,entity_type,organization_id,person_id,bill_id,primary,classification
1f929cf0-6798-4654-a3ff-33913718f13e,Mark A. Pearson,person,,ocd-person/6c90e0a1-d9d5-488c-a9a3-898ca5b0f9a4,ocd-bill/352b0c81-6a8c-4399-a2eb-92afad9a3e61,False,cosponsor
9a29c36d-98d7-4660-bf28-67f2e46d145e,Denise Ricciardi,person,,ocd-person/8dc59c94-caba-41b2-a6ba-6bca0f595118,ocd-bill/352b0c81-6a8c-4399-a2eb-92afad9a3e61,False,cosponsor
5e0ee465-c7c8-43b0-82da-6c39ca1c15e2,Matthew J. Simon,person,,ocd-person/a7e2763e-dc4f-44de-9c6e-5bd2c3f525d0,ocd-bill/352b0c81-6a8c-4399-a2eb-92afad9a3e61,False,cosponsor
93a24be8-cbf1-4b6c-a4d6-4600a318ed2f,Bill C. King,person,,ocd-person/8fb8ae5a-0b74-4be8-89be-36a0966cd8b5,ocd-bill/352b0c81-6a8c-4399-a2eb-92afad9a3e61,False,cosponsor
cf7c1741-8298-441d-8767-ea8faa512a07,Vanessa L. Sheehan,person,,ocd-person/5c985922-36b3-4d80-986d-1f9c363920f1,ocd-bill/352b0c81-6a8c-4399-a2eb-92afad9a3e61,True,primary
6779bf79-f0e1-438b-9188-915b3eafb418,Diane Pauer,person,,ocd-person/7cc1d333-efac-47fb-a109-98113c762790,ocd-bill/352b0c81-6a8c-4399-a2eb-92afad9a3e61,False,cosponsor
02c0f62a-475b-4b8a-884c-cbe8733932cb,Jim L. Creighton,person,,ocd-person/e6b59654-1e8f-4f6b-b01f-7d69bb76ffec,ocd-bill/352b0c81-6a8c-4399-a2eb-92afad9a3e61,False,cosponsor
09d82dee-6333-4467-b6af-77aab853d8f2,John Reagan,person,,ocd-person/f516d40a-3676-4437-8285-a931d7c2885b,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
f8aca650-0f30-4ada-914f-97a69fb39bb4,Al P. Baldasaro,person,,ocd-person/3807f9c1-b590-4496-8a1e-b0ff84ba592d,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
a7ccfe30-06c5-4442-ad5a-5a3f3ace0873,Michael Moffett,person,,ocd-person/acb20216-f193-42e1-9304-2b1d3572e61d,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
9da24f88-cb30-4665-851d-16b67924d238,Timothy P. Lang,person,,ocd-person/85064309-421e-4611-a6c5-800234db68fb,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
9fd089ab-eb6e-4c41-a700-d602fb518afe,Howard C. Pearl,person,,ocd-person/c4122c6a-ed23-492e-b813-59a0fed1ec86,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
907d54aa-89bf-4913-9b72-7146bac3ae74,Mark A. Pearson,person,,ocd-person/6c90e0a1-d9d5-488c-a9a3-898ca5b0f9a4,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
6da584e8-3b6c-42d6-bee8-5b9d080f010c,Hershel Nunez,person,,ocd-person/3724f35b-dc08-456a-a432-1ead531e8dfd,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
0ac5b594-da32-419b-bc0d-e523c37ad339,Kenna E. Cross,person,,ocd-person/dbb145cc-9cdb-49ec-a0cf-f9f24ddb22a9,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,False,cosponsor
25106f72-0ec0-4a21-8a54-b99e85405cbe,Jose E. Cambrils,person,,ocd-person/3d1f7d21-9a20-4245-b51f-03ca0d2b14eb,ocd-bill/2a18968b-855a-47d4-9f3b-d07e46076c19,True,primary
7e08ed19-e58e-4e89-9847-0b064176c4ba,Lino M. Avellani,person,,ocd-person/4d68b7bf-e7fb-4c6d-ac12-526aba53e65e,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
bf131a18-d217-46bd-8fb7-0039ac22f815,Max Abramson,person,,ocd-person/83f50732-5fc6-4287-87aa-786cf169840c,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
4995689e-acb0-4251-a232-58557700d073,John M. Potucek,person,,ocd-person/433c67d6-bfdc-410e-87e2-463c93d55a17,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
8b19133b-c3e3-4969-8cd9-d372604c42fa,David W. Binford,person,,ocd-person/9098756d-2231-4e69-84d5-09ab979ee1a2,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
881d4432-4eec-4384-96e4-5e628ad63849,Sallie D. Fellows,person,,ocd-person/2260bb0a-065f-4d26-a814-f70aa2c16705,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
696143ee-3fec-4706-a17a-2d60a96f85fb,Nicole Klein-Knight,person,,ocd-person/f91f87c5-d22a-48b7-ac4a-c2519d086ec7,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
7497e9b4-d437-4d55-ad1d-c67b28f00128,Andrew J. Bouldin,person,,ocd-person/ad413289-53c5-4966-9f0f-fd392d95a827,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
a023ceab-5329-4ebd-ac19-6d71a622d9b9,Terry Roy,person,,ocd-person/6d43b165-fda9-4918-a2b7-ad66940062a0,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,True,primary
48dae910-97c3-4dfb-9716-83f4a624cd6b,Bill C. King,person,,ocd-person/8fb8ae5a-0b74-4be8-89be-36a0966cd8b5,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
531d6be5-a9e2-46de-ad95-189ae45226fc,Melbourne R. Moran,person,,ocd-person/79503c7a-0c57-4b4f-b5fe-38ab2529dd14,ocd-bill/40c5cf87-0436-4d04-a4f0-827b987ca2c1,False,cosponsor
bc5f01a2-5e21-48db-8bb0-a028e1539b7c,Gregory G. Hill,person,,ocd-person/852df922-484b-412f-a604-c2d67efee5ec,ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,False,cosponsor
75e3441f-5d1e-45de-88c9-1390ad432226,Timothy P. Lang,person,,ocd-person/85064309-421e-4611-a6c5-800234db68fb,ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,False,cosponsor
76e97946-e5a1-4ee1-8cca-737e691a2b74,Howard C. Pearl,person,,ocd-person/c4122c6a-ed23-492e-b813-59a0fed1ec86,ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,False,cosponsor
d8a62329-22f5-4e46-9c1b-186d255e236f,Bob J. Giuda,person,,ocd-person/7739a4d0-534e-4bdb-b7fb-6a8f348e833e,ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,True,primary
199449a6-5bf8-4612-905e-ad34c3e376dc,Harold F. French,person,,ocd-person/ff11da65-174b-4fdc-b33c-e5d6d56602f0,ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,False,cosponsor
c9293e0d-4bc5-4ad7-96f0-de7b8c18f72f,Juliet Harvey-Bolia,person,,ocd-person/5d7f39ae-2cc4-4b36-bd76-828a24bc454d,ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,False,cosponsor
316dd68e-d1ba-45ed-81c8-c17c5092cdc4,Kenna E. Cross,person,,ocd-person/dbb145cc-9cdb-49ec-a0cf-f9f24ddb22a9,ocd-bill/e2a984ae-da32-44d1-bcb4-4f2c6e7b0b46,False,cosponsor
14322a72-1a51-4b78-b4da-94a74bfe8635,Karen C. Umberger,person,,ocd-person/054854df-4965-4401-9776-ffbcd075e295,ocd-bill/ef0d71b0-a51d-475b-966e-a53ea6ca3b0c,False,cosponsor
67d50d4e-aa89-40de-bbeb-10be2849069a,Jess C. Edwards,person,,ocd-person/3787c84d-f615-4e9d-bac8-42f86ea308db,ocd-bill/ef0d71b0-a51d-475b-966e-a53ea6ca3b0c,False,cosponsor
8cc0935d-92ed-4a61-b576-f972e16af91c,John Reagan,person,,ocd-person/f516d40a-3676-4437-8285-a931d7c2885b,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
a5b4af98-3f24-4acf-8de2-fdb66e6a390e,Kenneth L. Weyler,person,,ocd-person/e2f9dd7e-b221-4cf0-b7de-5daa70658669,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
52f9043a-1991-45f0-9e28-0f4d7c907bb3,Norman L. Major,person,,ocd-person/f210808d-53ac-4e23-ade2-7bdb60a8e559,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
d7df1431-6013-4688-93e6-925f119ace16,Gary L. Daniels,person,,ocd-person/4c8ac73e-dca4-48ca-b50c-25d0d41425bc,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
a3e2dc1d-3f71-4fc5-95d7-f967c153bf05,Regina Birdsell,person,,ocd-person/461c9024-c8c3-44a5-91d6-015a6587db5f,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
654db905-4829-4481-9f5a-60acd35eb837,Kevin A. Avard,person,,ocd-person/b99b0bbb-4710-43c7-a6b5-0e04524eedf0,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
42185dd1-8e66-4644-99a0-155642253b61,Timothy P. Lang,person,,ocd-person/85064309-421e-4611-a6c5-800234db68fb,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
ff543b01-1dd0-4311-be3f-90bb887e7c67,Jess C. Edwards,person,,ocd-person/3787c84d-f615-4e9d-bac8-42f86ea308db,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
208bac13-3003-4f54-9fee-a377692b679f,Bob J. Giuda,person,,ocd-person/7739a4d0-534e-4bdb-b7fb-6a8f348e833e,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,True,primary
1d7c29ca-d0af-4686-bf3f-555dda9ebbea,Ruth Ward,person,,ocd-person/9089a509-1f26-4770-adc6-199ed716e692,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
86dac42a-a347-4a25-9259-ab0175bb99c8,Bill Gannon,person,,ocd-person/d3c437bd-532d-458b-961f-4f6dccec1e4b,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
6563104f-5962-4c32-9882-f8ad4095defc,Erin Hennessey,person,,ocd-person/b8009d8b-0bb8-4a70-9e34-96d247a3327b,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
cf3e6a27-d779-49d3-8d8d-ce453fb94e55,Denise Ricciardi,person,,ocd-person/8dc59c94-caba-41b2-a6ba-6bca0f595118,ocd-bill/54c9c7b3-bce0-4be0-a097-e257651b6512,False,cosponsor
f554bcb4-d3d1-4d14-aeec-7571a685e121,Lou D'Allesandro,person,,ocd-person/87c48788-817d-408b-a1e1-ebe1c9fd893d,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,False,cosponsor
0a384c90-5d8a-4508-b289-2708b7b9932a,Sharon M Carson,person,,ocd-person/00964fc0-dd57-44c3-87bf-b6d5bbc34560,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,True,primary
1a0a8f90-635a-4e16-bd57-114e2b7cb7c9,Jeb Bradley,person,,ocd-person/3f5455e8-256e-4442-9c13-bc14f62ce76f,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,False,cosponsor
6eed7c13-03e2-4c7c-8d47-1b04253f9b17,Donna M. Soucy,person,,ocd-person/bfbbacfd-e12a-4e07-970e-c2c2c006f4a2,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,False,cosponsor
ff54d5f3-9a96-4644-86b5-7beccba71654,Jeffrey P. Goley,person,,ocd-person/903e02f2-e17d-41f4-bd94-f91557c0e1fd,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,False,cosponsor
869e0f5b-9d03-417b-ae61-a92708a583c3,Patrick T. Long,person,,ocd-person/14d0ff58-3340-4344-bb79-c6acd5f8ba6c,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,False,cosponsor
9a8ed2e7-8bd0-4c26-b930-25bdc7bf03a0,Carol M. McGuire,person,,ocd-person/ae3d6133-98b5-444e-b95e-2edc2f5302dc,ocd-bill/058151d0-cef4-4744-a432-076f67c148eb,False,cosponsor
4adbff7b-1eb3-43de-9c62-1c5a1bc17b0b,Chuck Morse,person,,ocd-person/72b8f708-a22d-477d-9c55-e5d14b8308a6,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
b7127cf8-77c8-4b0f-842f-302bc6e4d747,Sharon M Carson,person,,ocd-person/00964fc0-dd57-44c3-87bf-b6d5bbc34560,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
b2834aef-d893-43b9-88d2-89709bd4d5e5,Jeb Bradley,person,,ocd-person/3f5455e8-256e-4442-9c13-bc14f62ce76f,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
df302fec-3c9f-41b2-83df-04b2012cf8ef,Sherman A. Packard,person,,ocd-person/e94c1d98-5454-40a2-8293-ee0998fee8ca,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,True,primary
6a865918-09a8-437f-8c55-b582b00a430b,Norman L. Major,person,,ocd-person/f210808d-53ac-4e23-ade2-7bdb60a8e559,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
f40f5ec4-2d76-47b7-98db-fb96f8ff5454,Jason M. Osborne,person,,ocd-person/6e2bc564-5cd1-4f96-a265-4753b7f12ee1,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
206e780e-eda1-43b7-b0cb-9e0024824650,Regina Birdsell,person,,ocd-person/461c9024-c8c3-44a5-91d6-015a6587db5f,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
866fac16-7174-44d6-aefb-1e303f881d6d,Timothy P. Lang,person,,ocd-person/85064309-421e-4611-a6c5-800234db68fb,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
e3ef5f84-7b8f-4a6b-abac-e5cd4b6da325,Alan Bershtein,person,,ocd-person/bfa03ae8-d0ad-4105-b759-f9ed465a024c,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
480d9281-9b0e-46fe-8b09-292ec6da6bf4,Keith Erf,person,,ocd-person/0e6b2514-25d6-4e16-bcbd-5029e90df22d,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
5ad562f6-c349-40f8-9c03-a7c6742559f5,Erin Hennessey,person,,ocd-person/b8009d8b-0bb8-4a70-9e34-96d247a3327b,ocd-bill/50559730-aea5-4fdd-ab44-469b96dbdb2c,False,cosponsor
68fb4e8b-6416-453a-a214-283859fe3c13,Joe H. Alexander,person,,ocd-person/e7800d58-1019-4aff-8d1a-22faba9d3e23,ocd-bill/21a6d08d-fbbf-4036-ae01-b52683178f61,False,cosponsor
db3c5ca9-f9fe-48f8-bdbd-e44817279b2e,John Reagan,person,,ocd-person/f516d40a-3676-4437-8285-a931d7c2885b,ocd-bill/43069b08-5c80-46d8-859b-d8ca63d94487,False,cosponsor
1d938235-f488-4fcb-aab1-1468f1c508f3,Kenneth L. Weyler,person,,ocd-person/e2f9dd7e-b221-4cf0-b7de-5daa70658669,ocd-bill/43069b08-5c80-46d8-859b-d8ca63d94487,False,cosponsor
bd784485-3c5f-4f11-b8e3-1e96b7fe2fa4,Timothy P. Lang,person,,ocd-person/85064309-421e-4611-a6c5-800234db68fb,ocd-bill/43069b08-5c80-46d8-859b-d8ca63d94487,True,primary
36292040-ced5-4488-b9e2-6e387602e402,David W. Binford,person,,ocd-person/9098756d-2231-4e69-84d5-09ab979ee1a2,ocd-bill/43069b08-5c80-46d8-859b-d8ca63d94487,False,cosponsor
13ac36c6-d341-4b9d-9f64-71112d3a6a23,Gregg Hough,person,,ocd-person/3300d54f-0d44-4b18-ac18-41da270b8d58,ocd-bill/43069b08-5c80-46d8-859b-d8ca63d94487,False,cosponsor
be8a3825-a3d2-43b0-8f6b-cb4e291f20ac,Suzanne H. Gottling,person,,ocd-person/9068849a-0e7b-4d27-bece-133d0ef033b4,ocd-bill/3b6ebce6-3d05-4aa2-b0aa-4064a684c27d,False,cosponsor
30c8ccd0-67a7-48db-88bc-7c9062a5715b,Suzanne J. Smith,person,,ocd-person/6a75f502-50fd-47e7-8160-1fce1205550e,ocd-bill/3b6ebce6-3d05-4aa2-b0aa-4064a684c27d,True,primary
6f98f19a-554f-4b28-88e2-8bf19d0a3d22,Kurt F. Wuelper,person,,ocd-person/27f3432f-2a51-4a39-b9c4-814718ae87ed,ocd-bill/3b6ebce6-3d05-4aa2-b0aa-4064a684c27d,False,cosponsor
fcbace9c-4e5f-4369-a870-387caa2b01da,Ruth Ward,person,,ocd-person/9089a509-1f26-4770-adc6-199ed716e692,ocd-bill/3b6ebce6-3d05-4aa2-b0aa-4064a684c27d,False,cosponsor
c1f20845-4011-4c25-a4fa-e6c47263e700,Sallie D. Fellows,person,,ocd-person/2260bb0a-065f-4d26-a814-f70aa2c16705,ocd-bill/3b6ebce6-3d05-4aa2-b0aa-4064a684c27d,False,cosponsor
950ac48f-9c6c-4afc-b79d-afeeb3c3cddb,John T. MacDonald,person,,ocd-person/a22a36bb-3514-4d76-a39e-791902f41d6c,ocd-bill/3b6ebce6-3d05-4aa2-b0aa-4064a684c27d,False,cosponsor
cc70a143-79ce-4466-a38d-e8b367cca957,Brodie S. Deshaies,person,,ocd-person/cf0f7c1c-a402-49f9-80cd-102f946cd260,ocd-bill/3b6ebce6-3d05-4aa2-b0aa-4064a684c27d,False,cosponsor
fd6bc528-fa76-448c-b07c-6ba819174af0,Jeb Bradley,person,,ocd-person/3f5455e8-256e-4442-9c13-bc14f62ce76f,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,False,cosponsor
4d9009e8-b3bf-4860-b0a1-86ba2228a86f,Kenneth L. Weyler,person,,ocd-person/e2f9dd7e-b221-4cf0-b7de-5daa70658669,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,True,primary
f04c578b-3890-4454-9f6e-3b2b7e12a5be,Martin L. Jack,person,,ocd-person/27e55643-df5b-49aa-8529-082cd786c0f8,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,False,cosponsor
01149521-4cd5-4b92-a0e7-8da777b63748,Gary L. Daniels,person,,ocd-person/4c8ac73e-dca4-48ca-b50c-25d0d41425bc,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,False,cosponsor
ec5d5982-cc1f-4aa9-a2a1-9c3e14233ef3,Regina Birdsell,person,,ocd-person/461c9024-c8c3-44a5-91d6-015a6587db5f,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,False,cosponsor
8716a6dc-daac-4916-bc1e-b07534837d9b,Peter E. Torosian,person,,ocd-person/45e36880-19af-4f3f-89d4-624946625e7f,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,False,cosponsor
8aa8d2ba-c27a-4d67-a69e-e4e5d1065c5b,Bill Gannon,person,,ocd-person/d3c437bd-532d-458b-961f-4f6dccec1e4b,ocd-bill/3dea9e23-6359-4814-876b-cca322096778,False,cosponsor
9fd7c9af-9ef8-4eae-a96c-bf1313ed735b,Sharon M Carson,person,,ocd-person/00964fc0-dd57-44c3-87bf-b6d5bbc34560,ocd-bill/831d1faa-831a-404b-b4c9-7d5e3a5d93e6,False,cosponsor
602f5877-a399-4826-aeaf-f99e0fcb9d15,Peter R. Leishman,person,,ocd-person/86708f42-531f-4e57-a6b1-f5b11ff9389c,ocd-bill/831d1faa-831a-404b-b4c9-7d5e3a5d93e6,False,cosponsor
293f4524-533a-46ce-948f-0b1b936d40e5,Carol M. McGuire,person,,ocd-person/ae3d6133-98b5-444e-b95e-2edc2f5302dc,ocd-bill/831d1faa-831a-404b-b4c9-7d5e3a5d93e6,False,cosponsor
b7fefbf2-cd28-4b96-86a4-fc7ead84c5ac,Karen C. Umberger,person,,ocd-person/054854df-4965-4401-9776-ffbcd075e295,ocd-bill/831d1faa-831a-404b-b4c9-7d5e3a5d93e6,False,cosponsor
9bdbb08d-52a2-42e3-822c-863e65b2ff77,Claire A. Rouillard,person,,ocd-person/527f8fb3-d715-438e-be76-59cd96641c11,ocd-bill/6b216159-5557-4b72-936a-3f1c1d2fc3fa,False,cosponsor
d0c1a518-6783-45d2-bdb9-c4e80425b718,Barbara Comtois,person,,ocd-person/3e0ee111-2332-4742-b073-a23cc37a8b51,ocd-bill/6b216159-5557-4b72-936a-3f1c1d2fc3fa,False,cosponsor
9c47003e-6309-4d8f-b81b-b9e508017e8d,Alicia D. Lekas,person,,ocd-person/50bcd6fc-7d60-4595-811c-213e18faf326,ocd-bill/6b216159-5557-4b72-936a-3f1c1d2fc3fa,False,cosponsor
e7b4b862-56ec-44ab-8e7f-170fc5114471,Judy F. Aron,person,,ocd-person/533fb85c-c4f0-41f3-9bc6-8b1c422a9693,ocd-bill/6b216159-5557-4b72-936a-3f1c1d2fc3fa,True,primary
e29232f6-efcb-4074-9559-5e441486e6cd,Jordan G. Ulery,person,,ocd-person/31f696d4-f806-4eb3-a8ce-5b1d2a2eba93,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
cb95eca2-9d29-44c5-93ae-639269a5906e,James A. Spillane,person,,ocd-person/2520dc46-648c-44d0-ba1f-fe09b17a9d8b,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
acc1b1e8-58a5-4c01-b873-18f9d54d5bf0,Chris True,person,,ocd-person/9debae73-c678-420c-a515-c7381e304d1c,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
eef300b0-d000-4ff3-8890-40ad15e3ca54,Andrew J. Prout,person,,ocd-person/da5fb901-d16d-430f-b5cb-7ab556f8d4ee,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
33b87095-a105-4ade-92a1-c83a503a2b50,Dave Testerman,person,,ocd-person/a9da1843-ceb9-40c6-9846-a3c3d5319ccd,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
c22202e1-16a0-49d3-a64c-b07d4f214167,David C. Love,person,,ocd-person/1c956ef6-b705-4e9d-af0c-f66d6f44591e,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
fb255448-2157-4b50-bd5f-3e34c032187c,Scott Wallace,person,,,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
c8a85ae2-1486-4d05-9e7a-fc96c3bdd085,Alicia D. Lekas,person,,ocd-person/50bcd6fc-7d60-4595-811c-213e18faf326,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,False,cosponsor
9ee9e0af-97f9-4b81-80e8-2a75f9f42a0f,Tony Lekas,person,,ocd-person/97ccf8c1-af1c-4a3c-b267-683d0446b790,ocd-bill/e04a73fb-9fac-4eaa-a69c-f2da74c8cc80,True,primary
298c8eec-dc64-4c12-99ed-5fcf69be4796,Sharon M Carson,person,,ocd-person/00964fc0-dd57-44c3-87bf-b6d5bbc34560,ocd-bill/cc672317-3cab-49bf-a3a4-3e70c082edf7,False,cosponsor
108c9391-22a2-48e7-9658-da489383af98,Kenneth L. Weyler,person,,ocd-person/e2f9dd7e-b221-4cf0-b7de-5daa70658669,ocd-bill/cc672317-3cab-49bf-a3a4-3e70c082edf7,False,cosponsor
b06b49fc-7013-4545-886b-8a568354ae1c,Carol M. McGuire,person,,ocd-person/ae3d6133-98b5-444e-b95e-2edc2f5302dc,ocd-bill/cc672317-3cab-49bf-a3a4-3e70c082edf7,False,cosponsor
072353ec-6352-4e3d-a1ff-328323f0149a,Tracy Emerick,person,,ocd-person/fb61041a-a20a-409c-988b-cdbcf276b0f2,ocd-bill/cc672317-3cab-49bf-a3a4-3e70c082edf7,False,cosponsor
a6b5f2e0-1fb6-4056-aef3-81d0fe506ef8,Chuck Morse,person,,ocd-person/72b8f708-a22d-477d-9c55-e5d14b8308a6,ocd-bill/3fe5fab0-704f-4a34-8f90-d38fca86708f,False,cosponsor
6fd1d368-fcb8-41ce-82f7-1ba72da05627,Sharon M Carson,person,,ocd-person/00964fc0-dd57-44c3-87bf-b6d5bbc34560,ocd-bill/3fe5fab0-704f-4a34-8f90-d38fca86708f,False,cosponsor
a27c3cc0-4628-46f8-8903-37b8c173ad64,Kenneth L. Weyler,person,,ocd-person/e2f9dd7e-b221-4cf0-b7de-5daa70658669,ocd-bill/3fe5fab0-704f-4a34-8f90-d38fca86708f,False,cosponsor
