id,media_type,url,version_id
8d612a17-378b-44da-ba19-2f01a4c49b5c,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-0238h&txtFormat=amend,587589f2-665e-418a-92b5-ab089a5ab6ad
1f1bb2e0-426e-4bca-916d-197fbdfee92b,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-0396h&txtFormat=amend,3058e7c5-9d76-4e27-a1be-1aa626df699f
cd6b2e3c-0ae9-4f2e-999f-5d27d4ffc4ef,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-2116h&txtFormat=amend,22a65f76-8353-4391-831f-4ed5718eea4d
fc0e74b3-28c4-4474-90ae-82c3a2de66c7,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-1060s&txtFormat=amend,cb6bb5e6-c9ba-412f-a7e3-9326be38604d
0fb66e6d-b0e8-41e4-bba2-b27eb62022f1,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-1133s&txtFormat=amend,8d299ec2-56ae-4be8-9c29-dc98e45a7dd3
a55c3fed-bacc-4bb5-aa0b-4e5aca1a8f15,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-0970s&txtFormat=amend,276d5340-81b7-45a6-9598-3e7d5684a371
f4d1e7de-e112-44ce-816c-e33dad04843a,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-0758h&txtFormat=amend,179ae914-aab1-4af2-abc5-fb8472347406
2c3bb7fc-712c-4160-95a0-fe7f32e10c8e,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-1328h&txtFormat=amend,7306f81f-3736-42e7-908f-2a1c18909244
8c4e633b-1a5a-48b4-a49a-0ecdc6015d49,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-0513h&txtFormat=amend,71fb4988-717f-4cf4-ad01-edffe3b178d2
3b4dea03-9b49-427b-aef1-ae2c913f4830,application/pdf,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/billText.aspx?sy=2021&id=2021-0964h&txtFormat=amend,ae5f0525-2884-45bb-ac08-d51313b3594f
