id,bill_id,note,date,classification,extras
d20a6850-0876-4594-9b44-005fd341ea13,ocd-bill/aa7712da-af02-467d-b3f2-9c19426cc83f,Amendment #2021-1683s,,,{}
fe4190fc-37cc-4bb2-8938-017652382ec7,ocd-bill/679f5b43-bdaf-4492-8597-442a9cca1064,Amendment #2021-0047h,,,{}
d5d85213-18e2-474d-b230-81ed3e9a2021,ocd-bill/e03a5e18-055e-424b-8389-f68f24c693da,Amendment #2021-1680s,,,{}
6015f9a5-2773-473b-b549-28f63ece7961,ocd-bill/34f9c8dd-3caf-4fa3-8f93-cb338db2c937,Amendment #2021-1308h,,,{}
7e7c21cc-b7e4-411c-af9a-c50dac40662d,ocd-bill/dcd17c16-65b0-44f4-b504-2fb66f014919,Amendment #2021-0353h,,,{}
7fd26a4e-c939-4c29-9aaa-fda1e66f271b,ocd-bill/2f9ac25b-952d-4e9c-afe6-a78382e179bf,Amendment #2021-1200s,,,{}
9d2480f6-1829-4fda-83ba-263a10efdfc6,ocd-bill/7dfe2b5a-4363-4b85-83ba-663ab39f025c,Amendment #2021-2211h,,,{}
e16e79b3-aa44-403a-a945-5c0386ec0b98,ocd-bill/1c5b9e57-372b-4882-b3b2-6248a5e5f26c,Amendment #2021-2074e,,,{}
6e1587c4-2c8b-43fa-81b5-aad2db2b8a49,ocd-bill/a02fb03d-e497-4c42-a798-b18eaea43087,Amendment #2021-0550s,,,{}
07e6ce27-dcee-4280-8b5e-f3dda93c2bd2,ocd-bill/a9b90164-0e37-4f99-a65e-3cc2ae424157,Amendment #2021-0783s,,,{}
fec9dd97-6daa-4610-b29c-206122b296e7,ocd-bill/460e5483-dc4e-4852-9297-7f8c10f183a9,Amendment #2021-0269h,,,{}
f5fc89c5-d9f0-4231-8a14-f9a42aaa9b30,ocd-bill/aba473cd-6dda-4767-9d9a-3661801edec4,Amendment #2021-2247h,,,{}
cd13589b-8e11-4d44-b009-94088a749171,ocd-bill/120f3eb3-6d13-4575-8d06-c601b7514091,Amendment #2021-2044e,,,{}
fe658302-2b91-46e8-9231-7eb0c63812cb,ocd-bill/519c77c1-9cd8-4e99-90bc-825b913aa549,Amendment #2021-1281h,,,{}
71d99ed2-b061-47dc-a69b-b857e0ab710c,ocd-bill/86a99768-5010-4c9b-b076-cf0e180c78f8,Amendment #2021-2121h,,,{}
fab34eda-efbe-4803-8fc8-23f10556c705,ocd-bill/feb5e4bc-bbe4-4d77-ac31-b9c32bfdb10e,Amendment #2021-0753h,,,{}
b615bd8c-1462-4b4f-8a15-803405575eb7,ocd-bill/76199284-30ab-45e1-be17-861550727593,Amendment #2021-0439h,,,{}
52463fc9-aa51-4b5f-b2d4-a05149cc69bc,ocd-bill/7874dca1-f5d2-4916-a5b1-0b2f0d854ea2,Amendment #2021-2048e,,,{}
42cf435c-7a2b-4b5e-96ca-10d3043700f3,ocd-bill/60a297c6-c928-4938-a651-cd34a31a408c,Amendment #2021-2290s,,,{}
f1510cb2-6831-4e45-bbec-18c0b3c4b9ae,ocd-bill/dcb42340-b741-42ba-9bb0-f1fe0d759281,Amendment #2021-0361h,,,{}
9c411cf1-e61e-48a1-a162-312f4ddd9ce7,ocd-bill/0a0f2b2f-8b1d-4bcb-bb2c-20ec0ae6a7da,Amendment #2021-2292s,,,{}
ec24b9c4-be45-4ca3-973f-ce16f5de27f1,ocd-bill/6654de3b-41a5-4781-baea-1ef20d58787b,Amendment #2021-0304h,,,{}
05d341ec-6993-4fbe-bdef-0c47e67b55cc,ocd-bill/72cbda40-0ab5-4c85-affa-834a3321271e,Amendment #2021-1612h,,,{}
468a6719-0ade-45d4-890f-3017822aa614,ocd-bill/ed284922-3905-4aeb-8fd4-0c5399004d96,Amendment #2021-1014s,,,{}
3aa94cc0-6d76-42ae-b90b-1e4609c31e97,ocd-bill/4c2aae91-868b-4f3b-80fb-500d49f35b09,Amendment #2021-1022s,,,{}
832590fb-c5a5-4603-a46e-e285bff50ed6,ocd-bill/f3176bf5-07fb-46ee-84c3-22b6ef5bbfe3,Amendment #2021-2214h,,,{}
dea18605-103a-4fb3-87ae-feb687b9dff9,ocd-bill/8fd97424-12b6-4a65-8177-17d7ca6a9a59,Amendment #2021-0194h,,,{}
a11976e2-7bd9-42d6-b512-07ba7ab0d776,ocd-bill/a2716fc4-faf9-484d-8749-b4d4c5153e07,Amendment #2021-0405h,,,{}
6039022b-bff5-4b79-961b-9bf17882dee6,ocd-bill/91cb45b7-bf2b-4976-a892-c25f436e99a1,Amendment #2021-0061h,,,{}
9445ccf2-6f19-43bd-9181-2fd591797763,ocd-bill/22164b79-9047-4b5c-a9bd-11176b13acbf,Amendment #2021-1581s,,,{}
6241e5f3-816f-4d7b-88b5-ab3b16f74b16,ocd-bill/d3c83235-b49e-4969-a7da-626a08bc98aa,Amendment #2021-2155h,,,{}
6da65d39-053c-496e-a6bb-9256d9b220bf,ocd-bill/428a5706-9690-4557-ad04-ddd7eefe4286,Amendment #2021-0097h,,,{}
db1ce31b-f60f-493b-b574-21a0b569bda5,ocd-bill/50e8ab08-5edc-45c2-ae1f-57bc279f79ea,Amendment #2021-2218s,,,{}
fb4aa8bf-51b5-498a-8069-ea03ac9fd43b,ocd-bill/9acd79cb-447d-4c43-9acb-4518a4d3640b,Amendment #2021-1425s,,,{}
