id,bill_id,note,date,classification,extras
1168c94a-a9ac-44ba-a6d4-90b5642cde60,ocd-bill/ea3e84bd-d929-4700-8729-39449f15bffa,latest version,,,{}
ec29cdd9-a32d-439e-86b3-adf78100a6a7,ocd-bill/3f2f839f-5f9f-4dd7-b4d4-a9bed040e6e1,Amendment #2019-0445h,,,{}
ea0ae383-d0a0-4892-afe2-9c844165e983,ocd-bill/ea284087-cd3c-44e9-8e11-b44fe06cd8ec,Amendment #2020-1159s,,,{}
fa9c554c-942d-45a1-937f-0c84173d2579,ocd-bill/044d69de-519b-4528-8c0d-bb57d7c05c58,Amendment #2019-2692h,,,{}
f6162f4d-0077-48aa-bf0a-af872bbb631a,ocd-bill/044d69de-519b-4528-8c0d-bb57d7c05c58,latest version,,,{}
c9f1dc84-62a8-4c4f-90d8-16a24f08c16d,ocd-bill/8a854b07-b645-4dbe-97a8-eba482376300,Amendment #2020-0138h,,,{}
d0c2bd08-b4a6-46cf-acb3-f9809dc94310,ocd-bill/ef26c7c0-21ac-43ab-b3ca-8edbd148fd55,Amendment #2020-0341h,,,{}
9af3f36d-7a91-4f2f-b6e4-653d4fa1ccd5,ocd-bill/d49c5efe-2b83-4903-a400-65c7849d4908,Amendment #2020-0283s,,,{}
76347c98-2374-4358-bf48-bec746b6b55c,ocd-bill/cdce4a7e-fcdd-45d2-ae12-adad53f3de7f,Amendment #2020-0532h,,,{}
794cab9a-feca-4611-8128-5af25409265b,ocd-bill/5a6f68ee-a7e6-4612-9a4f-7e6bc53c7795,Amendment #2020-0203h,,,{}
cce30777-ecdc-4e1f-9376-877eb9623858,ocd-bill/96b7f599-7280-4014-802f-12999d4c0b39,Amendment #2019-2768h,,,{}
95d65966-dea6-4ac0-8daa-30122d891bba,ocd-bill/96b7f599-7280-4014-802f-12999d4c0b39,latest version,,,{}
144870d2-931a-4840-8746-b95623cf8004,ocd-bill/44767e30-c7ed-4ba1-90d3-b62f0bf0796f,Amendment #2019-0861s,,,{}
c73c9173-b292-4fa9-8c94-fce850cc3561,ocd-bill/5c7e893c-686a-4ef6-8180-a645aeff8648,Amendment #2019-0526h,,,{}
f4f215f2-cf43-4c36-9360-0db56a44fe99,ocd-bill/5c7e893c-686a-4ef6-8180-a645aeff8648,latest version,,,{}
82fa4c54-a89a-4173-a616-976d8bb6e34b,ocd-bill/e1bf47df-f1f8-4a05-9273-cdb3d5e44345,Amendment #2020-1427s,,,{}
e4327022-2eee-4dea-a5ef-54eba47db1f2,ocd-bill/1ba3d8a8-8822-4c02-a483-ed912d4645ae,Amendment #2019-0182h,,,{}
8d38a615-f9a5-44b3-b535-710fd4b7036e,ocd-bill/8adf7310-93bf-43f6-a3b4-aab0dc91fc3e,latest version,,,{}
dc7e822d-02e5-45f9-adff-0ed02a8677bb,ocd-bill/7a7421c6-22ea-4e57-8bcd-80d4114d3f57,Amendment #2019-2794h,,,{}
c98a1743-fd24-4d13-a9d1-452d384b1850,ocd-bill/e158bd44-2da1-4fb0-9a1b-0da1fbcf5736,latest version,,,{}
db3e1517-7a4f-42c9-9338-343cf003a784,ocd-bill/e1fe6f30-24e6-4595-9de4-f4d33ef4fdc6,Amendment #2020-0652h,,,{}
2cb468eb-0206-4513-ad90-8983d1da4f37,ocd-bill/fa8c3b71-a5ca-4976-accf-d22a95bf7592,Amendment #2019-0404h,,,{}
7483f293-8f90-46cd-982f-9df972ab8f7d,ocd-bill/fa8c3b71-a5ca-4976-accf-d22a95bf7592,latest version,,,{}
a500fae8-b59a-4048-ab35-5712247e7fdc,ocd-bill/e97b038a-ff5f-44c2-a438-5d9d5c534ab1,Amendment #2020-0829h,,,{}
8ed00ebf-1f9c-4b60-ac30-b2b8218e2226,ocd-bill/54610a60-6033-4a7b-b989-04507abbdaf2,Amendment #2019-0477h,,,{}
a30cf4a6-881b-41d3-aee4-25dc8da6622a,ocd-bill/54610a60-6033-4a7b-b989-04507abbdaf2,latest version,,,{}
de36ad07-d459-4d3a-aee9-418bf9afa4cf,ocd-bill/e3062266-ccfe-4644-9ed6-cb3ebf2aa528,Amendment #2019-0416h,,,{}
6af83c45-0e16-4a68-9f83-b9a9093c5f97,ocd-bill/e3062266-ccfe-4644-9ed6-cb3ebf2aa528,latest version,,,{}
28593f9f-913e-4bcc-a9ce-7502a3737385,ocd-bill/2420b214-7e64-4b57-8820-dab3da557603,latest version,,,{}
9d7058e6-2b4c-4886-a30d-c599e1a2a989,ocd-bill/485a1a5f-fb5a-4f65-bef0-d1ec9448e2b9,Amendment #2019-2705h,,,{}
e759fd5e-af84-4c1f-908b-76b5f47f5307,ocd-bill/96983b0c-31f2-47c6-a2ac-dcead9cbf42c,latest version,,,{}
acede670-1291-4ae2-a25d-36a2d7087a9b,ocd-bill/1705975a-f1c1-48e2-8579-4b2e0960a70a,Amendment #2019-2854h,,,{}
c22cafac-787a-43a8-8093-e6293ebfacfc,ocd-bill/1705975a-f1c1-48e2-8579-4b2e0960a70a,latest version,,,{}
c99ed375-62ad-445b-95b3-6cea38e717a0,ocd-bill/57f471fe-2d1b-440b-9934-6ddfe7278570,Amendment #2019-2851h,,,{}
65abc734-602c-4b01-a29d-05c10b09bb92,ocd-bill/57f471fe-2d1b-440b-9934-6ddfe7278570,latest version,,,{}
477a652f-c394-428d-9151-73d96bd4db06,ocd-bill/9fa1d942-bb15-41fe-a2f4-27a1edb38899,Amendment #2020-1084s,,,{}
81d56e18-3846-452b-b980-0b2e36eedbed,ocd-bill/254a85ef-b337-4112-9f29-75fd3952dad6,Amendment #2020-0023s,,,{}
3732cdc7-c6ed-49d2-b983-a7c45837e523,ocd-bill/933abac5-91da-4d32-adbf-4bf8fa46fc52,Amendment #2019-2755h,,,{}
b951ec3e-0196-4863-9c2d-e4861b2fac02,ocd-bill/933abac5-91da-4d32-adbf-4bf8fa46fc52,latest version,,,{}
04732467-aa3a-4ec7-9a42-76e7871c21a4,ocd-bill/953f6064-7173-4551-bb5b-a7a4269491de,Amendment #2019-2804h,,,{}
56adf148-40dc-4d0e-8c8c-bfafe09c42fb,ocd-bill/5a2c1735-58dc-4473-87f1-d46a066ff9e9,Amendment #2019-1010s,,,{}
09d059c9-7301-44dd-8c01-2ad058212b41,ocd-bill/45181f9c-a618-4068-bf00-7df80d3597f4,Amendment #2019-2820h,,,{}
a0fb27b6-9c17-4241-ba42-35b7a32a8be3,ocd-bill/0f52aef6-ab7d-4c80-89ed-ce8e9106dcf0,Amendment #2020-0449h,,,{}
87a22c73-704b-4538-99b9-39ff694f4481,ocd-bill/176451ab-3611-4bfe-bc22-3a4f2916359f,Amendment #2020-1021s,,,{}
c776a755-cac2-48e6-93ef-3939ca237ac8,ocd-bill/cf063bd3-3ec0-45c6-9ee7-0269f8a6b5d5,Amendment #2020-1056s,,,{}
bf9071ea-1ee4-44f4-92d7-172ce2bfee5f,ocd-bill/5e3ff977-6999-48d1-91ca-7f963f965f75,Amendment #2020-1618,,,{}
3e868fd5-9bfb-4abd-a18f-92ae7e3844fc,ocd-bill/5e3ff977-6999-48d1-91ca-7f963f965f75,latest version,,,{}
eb963c5c-a31e-4614-b69d-d0dcd1be5e04,ocd-bill/c28a9f91-df3a-4584-acbf-65416637d77d,Amendment #2020-0756s,,,{}
9f563661-3763-4184-ac6c-275dd4935554,ocd-bill/7026363c-4b23-432e-958d-ddef75fa17d7,Amendment #2020-0089h,,,{}
cacb9b67-114c-4f68-b4e9-67cd33e316f7,ocd-bill/8a4d6b23-70ca-4036-a113-19ec29ad0e9a,Amendment #2020-0152h,,,{}
cf85d73c-0030-4d14-bfcb-806cd307371c,ocd-bill/5e8b41df-4d08-4f49-86b4-d7f9f1aabef6,Amendment #2020-0168h,,,{}
cb31463f-e361-41c4-b985-a58ba25f6af3,ocd-bill/b36210d3-e5a3-4d21-9c5f-01fe5b11d6ee,Amendment #2020-1058h,,,{}
01febcb9-06b5-4ece-8bf9-58738585e703,ocd-bill/a9c3b600-a9ef-46ec-8ac6-7f8b7f93771c,Amendment #2020-0873h,,,{}
27fd7572-c40d-4955-ae6d-d32ee4b5fd48,ocd-bill/db35d2e4-8e70-4237-b84e-6b7cf5611604,Amendment #2019-0854s,,,{}
ce82905f-2b0e-4879-b4c8-3c555ce7ce94,ocd-bill/0647c5da-c390-4677-bd46-eaf33be9fd7b,Amendment #2020-1086h,,,{}
d7d6d0e9-5f39-498e-b1f8-498c0d2c0d42,ocd-bill/afa36e7d-70bb-449c-8171-08b5c4916ba9,Amendment #2019-2829h,,,{}
e1c3d581-82c6-4504-8746-7fc32c235a16,ocd-bill/d2dfd545-aa04-4279-a949-a1751f125a9f,Amendment #2020-0455h,,,{}
939247cb-787a-4fe6-a479-52e9f42fbe4e,ocd-bill/12c46177-a1b7-42de-b97b-ad7775160838,Amendment #2020-1615e,,,{}
c9a8e6dc-85e5-417b-8fed-61535c4d041e,ocd-bill/0aa2f63a-8622-4be2-b36f-ae9272f09ffb,Amendment #2020-0898h,,,{}
43fc46e9-cf5d-412c-ba57-bfbfcb62066b,ocd-bill/4a83224e-b02e-4c03-8267-02b13108b9da,Amendment #2020-0978h,,,{}
b42ee766-ad68-4d73-b351-95138ec47c50,ocd-bill/77b70336-714d-49da-8c75-64cd732ca551,Amendment #2020-0995h,,,{}
5076ef8a-0317-42ad-8860-f6457172a801,ocd-bill/5ce98df0-a02c-46bf-b46f-8e2847b61dc6,latest version,,,{}
bb759f6d-9124-44a6-a8bc-85ba14983169,ocd-bill/5903bff5-2bd1-4861-92dd-738420e3b002,Amendment #2020-0992h,,,{}
d1516b22-baa0-4f41-a931-d4d299c06f55,ocd-bill/a6501dae-b667-4441-b305-b2cef7917ee6,Amendment #2020-0514h,,,{}
aca64c7a-3d32-42fb-af32-7197144dcfcc,ocd-bill/302fd806-64eb-469c-bf7e-a92d0f71a8c2,Amendment #2020-0516s,,,{}
c0adb4e4-2bd5-442e-bb0e-a7cb067af5f9,ocd-bill/25c427b2-cff3-45e5-bff7-0fe9e7b7f912,Amendment #2020-0130h,,,{}
cbf65928-e86e-437d-97e5-29ee6572afb2,ocd-bill/1a537b1b-a59b-450e-8536-1777b8850e81,Amendment #2020-0582h,,,{}
53e7430a-a222-4a01-84c6-43e42188d721,ocd-bill/c49a312f-cba9-4df8-a282-0c4367cbe99c,Amendment #2019-2890s,,,{}
463f95a5-d005-4ebe-bae1-7b018c762b5b,ocd-bill/af904864-43d8-492e-82f0-0165bd190cd6,Amendment #2020-1145h,,,{}
35a6373a-1ec5-4901-8183-7eee431a3407,ocd-bill/2b8e626f-f24c-45db-81ab-9dfc6c112949,Amendment #2020-0292s,,,{}
4e2c2dee-90cd-4b30-9b4f-ee3294153d36,ocd-bill/faa95b62-de68-458e-9c06-c3562042d820,Amendment #2020-1037h,,,{}
66e0e32b-1ccc-4b39-a1c4-2f02c86125e8,ocd-bill/ce401808-9c4d-4fc4-a7a2-8487c3dbe08a,latest version,,,{}
390045b8-b5b9-4e97-beaf-fac578c41cad,ocd-bill/ed5fb73d-d667-4694-b6b5-aef7317c88da,Amendment #2019-0908h,,,{}
278ac8dc-bfa6-4823-a026-84a041043500,ocd-bill/ed5fb73d-d667-4694-b6b5-aef7317c88da,latest version,,,{}
ffb8c495-3266-4629-95ae-fad1fc2d1b74,ocd-bill/991c8e73-600f-460e-9060-f8ab74023e62,Amendment #2020-0149h,,,{}
cba106e6-4ff1-4eaf-80ab-a540b5dbf463,ocd-bill/43ee2a56-2bea-4078-82e3-db42aa842901,Amendment #2020-1105s,,,{}
00f54aa4-635d-4957-9469-7609c8045711,ocd-bill/2a6daed4-e21f-4536-b068-6e541a03a446,Amendment #2020-1203s,,,{}
3953b0e5-45d4-4a6a-9a48-4f5ded31c2be,ocd-bill/15610530-3fe9-4b36-a75f-1d0969ef939c,Amendment #2020-0320h,,,{}
91fa92be-8736-4e21-9798-f9e369cf4339,ocd-bill/74f28233-af2f-4c4d-9842-69e7e9f5c040,Amendment #2020-0480h,,,{}
6cb04618-c1e6-4440-82f9-2e2698cb695d,ocd-bill/23318dde-4952-40ea-acb6-b35102413d00,Amendment #2020-0786s,,,{}
5efa66e6-051e-48b0-8ff7-c998213ba4d8,ocd-bill/672e5675-c045-4f5b-8c3b-bc067d0de678,Amendment #2020-0784s,,,{}
f01a3938-a279-410f-8ea1-d6d69e6676b6,ocd-bill/a0a8f63b-95f8-4a65-a347-b1ca906fdf7e,Amendment #2020-0899h,,,{}
d4dc9961-806d-4af8-8fb0-e30d70241128,ocd-bill/a519929c-29dd-4d9f-abae-466db1123842,Amendment #2020-1038s,,,{}
8cc363de-6c04-46fe-af0e-d92ac2c096e7,ocd-bill/066b140f-34f1-4ae0-a04f-479e9f852e1f,Amendment #2020-0913s,,,{}
45cea364-fe80-46db-880e-5fa242472a34,ocd-bill/9bfc71ef-c289-4b50-9734-f957520959ac,Amendment #2019-2844h,,,{}
db6bc5b5-54e1-4f36-8f32-bb1438bf8c95,ocd-bill/9bfc71ef-c289-4b50-9734-f957520959ac,latest version,,,{}
73a99c51-a5dc-44db-8f29-f0ae7faeed39,ocd-bill/afcea61e-364b-408b-a52e-27541e4622d9,Amendment #2020-1632e,,,{}
fb53b506-dfb6-499f-81a8-aa6ec80051f2,ocd-bill/1db67827-0d37-48c1-913e-b7658c245960,Amendment #2020-1062s,,,{}
3adf17b2-3261-4729-ab19-8370422d3f6a,ocd-bill/555f2d7e-2308-49a3-a5f8-75715affed6f,Amendment #2020-0270h,,,{}
82112144-1375-415b-90bf-2e937204e246,ocd-bill/d76347b8-7761-47cc-9e64-b26eb21db048,Amendment #2020-0768s,,,{}
b132109b-d309-43b3-b32d-79ae3106b089,ocd-bill/068a5df4-22ec-4dba-ba25-1f3e37e41eda,Amendment #2020-1050s,,,{}
a7307071-8e37-4ffe-bc18-efe7d8dce488,ocd-bill/f297c90f-ed44-4fa5-ae29-6f4a05e6105a,Amendment #2020-0721s,,,{}
5adcccf9-fc38-4a8d-87a9-9001c950d502,ocd-bill/d8e76c70-a902-49e3-a24e-6ad4f0c3bf5d,Amendment #2020-0702h,,,{}
9ae49f5d-6f09-40e2-9b4d-cbdc0b354164,ocd-bill/ae7cbfc0-9e80-4aa6-9de5-a9403df4de7c,Amendment #2020-0322h,,,{}
f51b6546-8833-4d1d-90cf-047c27593133,ocd-bill/69f8fdb4-1ced-46be-983e-4e3a54be2ebb,Amendment #2020-0632s,,,{}
0766759e-c898-4cdb-9c59-2ac4f61db91f,ocd-bill/ab97db1e-0611-4721-b969-5f92fd452b60,Amendment #2020-0834h,,,{}
43bc10d0-ec2b-4b7a-bc21-7c013fdd89a3,ocd-bill/44c13a11-c431-4b9b-91dc-bc75ed87c637,Amendment #2020-1036s,,,{}
2b4d6f00-2ff4-4afa-ae83-8440cdb36367,ocd-bill/12d88926-aed0-4b1d-a9a5-aaf20c47e136,Amendment #2020-1627,,,{}
95d23635-dd7c-479c-a640-f079e677b256,ocd-bill/7bfb33a5-b535-457c-b210-068800fb18b1,Amendment #2020-0306s,,,{}
3a069093-9573-4b17-85a1-4010e140a102,ocd-bill/91510b1b-5d66-40b5-aff3-80e103333839,Amendment #2020-1091s,,,{}
75a93007-a38b-4b32-ba16-30adcced59f8,ocd-bill/41ce2f87-c73f-4ea9-970e-c25529265b3b,Amendment #2020-0758s,,,{}
47d66d7e-2ed7-4fda-b461-722f71816fb2,ocd-bill/7a18d1eb-e3e9-4cdf-9e5d-7c34a4921686,Amendment #2020-1089h,,,{}
9864169b-a643-41bd-94f1-f31fdd733a27,ocd-bill/cd7b2a20-cdf2-40fa-a0d1-730c917bda30,Amendment #2020-1530s,,,{}
a00b8a4d-b235-4760-95e5-e27623e94ee5,ocd-bill/233a1da4-fd52-4b80-ab71-c568063cd0bc,Amendment #2020-0358h,,,{}
c903f2c0-3db6-4c84-932c-4135a2e20d39,ocd-bill/459a878e-8266-42cb-a253-db5c8f015ca1,Amendment #2020-0771s,,,{}
3c9167c0-22ab-439b-8155-6bfacfd79e52,ocd-bill/e81e7dae-2e68-4ba6-98bf-9b780ac1ac2d,Amendment #2020-1123s,,,{}
e4b85422-ba21-4dd6-a7e3-413241d20077,ocd-bill/e3013cb8-654f-4ff3-8106-4024331fed2f,Amendment #2020-1255h,,,{}
3d40ddba-2d7a-4ce0-a9bb-7bc75c6fbe0f,ocd-bill/2e59ba44-6826-4202-8f62-a8af1f3a4fe2,Amendment #2020-0418h,,,{}
0071288d-03d0-431d-aa4e-354f2e8d28c9,ocd-bill/f3dd3e3e-bcf1-4dfe-8097-2dc90d840328,Amendment #2020-0224h,,,{}
29fdbc68-7570-450b-95f1-559751228564,ocd-bill/7327379c-4363-4fc0-9b77-ced12741ac6f,Amendment #2020-1629,,,{}
3830bf89-1034-41a1-9da5-557046723b66,ocd-bill/2fa597bf-c520-43c8-835b-6f2511849b8f,Amendment #2020-1535s,,,{}
87033f3c-5ecd-4afe-a0d0-373c4121c152,ocd-bill/7d660a1a-069a-47d3-85d1-6dc3f657ed3c,Amendment #2020-1251h,,,{}
afe2ba88-951d-4ef9-a16b-e678e11eee99,ocd-bill/6d6ceb5f-7c76-4cc9-8ae0-876f564d0524,Amendment #2020-0609s,,,{}
39e7f49d-e194-43d8-80f3-f3a3e9ce0a2d,ocd-bill/013acdc6-d22e-4f24-84ff-cf467874a7e4,Amendment #2020-0469h,,,{}
ce85bc27-060f-4f4d-92c3-ceb50b085938,ocd-bill/b7a0e372-b38e-4239-9c13-83b63d6d6325,Amendment #2020-1581s,,,{}
8bfa891d-09b8-4f0b-8fc0-4cd2664fd122,ocd-bill/43e225e9-29e0-4b33-8336-bed89076e535,Amendment #2020-0820h,,,{}
cd7bcb94-6631-4c2d-a0c2-d6097881e7c1,ocd-bill/75c26ecf-bea0-4f98-823f-173cdbe891ad,Amendment #2020-0808h,,,{}
9584fae7-e4ed-4dea-829d-ad9e08feeb0f,ocd-bill/fdfb077b-b9e1-409c-bd14-3740ccb65f84,Amendment #2020-1249h,,,{}
b39daba8-65ed-4157-b95e-1ad43d7e9910,ocd-bill/02eea835-e353-4a8f-9a2a-ef0ec6746e35,Amendment #2020-0001h,,,{}
bc5f0bf4-791e-43e8-a744-3bd10648a58b,ocd-bill/dafd8918-cfb3-46fb-980d-2e7101e22558,Amendment #2020-0940h,,,{}
36db7d56-8670-4951-8eab-828c25f47cd8,ocd-bill/265732ab-e92a-4d68-a64e-44824711bb75,Amendment #2020-1625,,,{}
f502fbaf-2ac1-46cc-9253-d3d64a1ffb5c,ocd-bill/d65b308c-21db-4b97-8e4b-33a70110af1c,Amendment #2020-1488s,,,{}
b454a567-4235-4c2e-bcc7-72c898d18187,ocd-bill/17b7d145-c1ec-453b-9c4b-e3306c460a48,Amendment #2020-0887h,,,{}
708d96b3-7363-4709-b957-a910e0f36cf0,ocd-bill/25763fb1-29d2-48c9-9d90-f0983cdc33e7,Amendment #2020-0291h,,,{}
fd3fcc3c-570d-4f48-ac3e-2f24d93c859f,ocd-bill/556df76c-df95-4a16-af54-4f3eb9de7db0,Amendment #2020-0730h,,,{}
6657c598-37d6-41ac-b079-ac6c0b9d61a9,ocd-bill/67e15a35-f72b-4733-a330-6f9b192e4be9,Amendment #2020-0895h,,,{}
2d8f1809-c917-46a2-9b80-04b87de0b2b3,ocd-bill/b60f1e41-2771-4b66-b195-2e8bf52bcfa8,Amendment #2020-0444h,,,{}
57254980-57ba-4cb5-9f17-f8ec22db67a3,ocd-bill/898b7d96-d033-4b46-a98a-f52c41f5fd9f,Amendment #2019-2744h,,,{}
88bd63d5-27f2-4794-900a-b98bf9a1a374,ocd-bill/898b7d96-d033-4b46-a98a-f52c41f5fd9f,latest version,,,{}
96cbf953-d46b-4d35-bb7b-618321fb19fc,ocd-bill/1084540c-aaae-4308-96cd-0929110e92a0,Amendment #2020-0705h,,,{}
faeec1a4-5565-4072-977d-8257d6d14411,ocd-bill/fd13d75e-c621-481a-bd7a-88f283274817,Amendment #2020-0711h,,,{}
39613839-1528-4014-920e-178518df19ee,ocd-bill/8ca5e31d-a4b2-4f1a-998d-cdbd29a15a8a,Amendment #2020-0301h,,,{}
cb5d89a3-f50f-415f-9d34-78de41a5b5f4,ocd-bill/04061b54-33e3-48a7-83e9-bbd334d21537,Amendment #2020-0353h,,,{}
bcb9b95f-2921-4559-9510-5ac45fcf65a1,ocd-bill/50cba28f-33cb-4e55-9d1a-43a7d5daa678,Amendment #2020-1034h,,,{}
77c5c917-1b3d-4480-8d24-3c58240cfc7d,ocd-bill/3f6db6e3-8184-4ea1-bd0e-21b4529cf2a3,Amendment #2019-2751h,,,{}
ea439f8e-5311-4991-847f-1cb8b1e6282d,ocd-bill/3f6db6e3-8184-4ea1-bd0e-21b4529cf2a3,latest version,,,{}
342db3fe-9bf8-42e2-9561-64fee5e25b5a,ocd-bill/f382569b-c1af-4a56-a7ae-d583c1a778e7,Amendment #2020-0091h,,,{}
a5c4524a-23f7-4cb8-8bd5-ccf942fba57d,ocd-bill/bdf4de4e-2186-494e-b0dd-8d88fb73f040,Amendment #2020-0712h,,,{}
917a4258-458b-4b91-93a1-e7f9a6e1e008,ocd-bill/d105e386-20e5-47dd-b150-5e5f8e8ed308,Amendment #2020-0167h,,,{}
e75ac677-f203-42b6-9dad-e1330fbca2c8,ocd-bill/44e2a33c-41fa-47c1-81b8-12f2509b981f,Amendment #2020-0946h,,,{}
8ae47754-e958-403d-9eb8-37571579bcfb,ocd-bill/3e31957f-52ca-4e09-adf9-b1fef57e19d3,Amendment #2020-0601h,,,{}
a08a8759-e832-468e-97d2-e8210ccc017f,ocd-bill/9bbe8b57-638e-46aa-82d0-b170e6d83771,Amendment #2019-2734h,,,{}
c5bef094-9302-436b-bdc2-60edfff31d9a,ocd-bill/9bbe8b57-638e-46aa-82d0-b170e6d83771,latest version,,,{}
f5cdca22-bd49-4504-9e56-f43b9a915de9,ocd-bill/a396cd77-dad9-4812-b556-92d83a991c87,Amendment #2020-0875h,,,{}
c73f9f3c-df01-4e33-927f-073a6a4e6aa2,ocd-bill/4cfd5b79-13e1-4f74-99a9-3de60041288c,Amendment #2019-2839h,,,{}
47ca8734-6b2c-499f-9af2-808370e8fd2a,ocd-bill/4cfd5b79-13e1-4f74-99a9-3de60041288c,latest version,,,{}
19f4e33d-5ea1-4c00-904c-e9a20a1e69a7,ocd-bill/bfb1a5a7-694e-466f-858c-2e63d2365a0b,Amendment #2020-0437h,,,{}
dbb8ce68-bef3-4e4a-a455-5d28c6fba6c2,ocd-bill/fdab97d0-5031-40f1-a4b3-c06999dc582a,Amendment #2020-0194h,,,{}
a585f7d9-d48d-4b08-8d67-7e2e9d5d2b64,ocd-bill/261d8f71-bca7-4bcf-8435-735f14d88aa1,Amendment #2020-1072s,,,{}
3958b970-c4f3-4249-a3be-42f0f4ed46fa,ocd-bill/d55c8f59-0a3c-4ac0-a63c-abcf8b54a2ac,Amendment #2020-0484h,,,{}
502dcc51-a499-4a9c-852a-231f63e1b913,ocd-bill/c19f7e94-7bc8-4785-8bf4-44290c541cd9,Amendment #2020-1080h,,,{}
cc24bda9-3f00-41ca-af41-cf7f81cad59e,ocd-bill/e26c6d2c-f70d-4d4c-9b64-f27774d533a8,Amendment #2020-0545h,,,{}
173b5bc0-68bb-4adb-bd4d-21d010d9f3c9,ocd-bill/1505ab70-9a56-4b62-8d80-fae30eea5151,Amendment #2020-0857h,,,{}
57abf25b-092e-4656-8982-14ad7976e9a8,ocd-bill/99d0bea5-138f-46ac-89cc-7b557193c8c6,Amendment #2020-0255h,,,{}
93cfb5d0-a002-444d-921c-0461541bba99,ocd-bill/22eb6e99-8fb0-40e9-8cb4-42b4fa371ff7,Amendment #2020-1630,,,{}
b249957d-9cb8-400c-b149-23c1f72db52f,ocd-bill/22eb6e99-8fb0-40e9-8cb4-42b4fa371ff7,latest version,,,{}
b9074342-5a2b-4577-b2ac-3b7b3ef8abe3,ocd-bill/7526da58-fb74-4ecf-b887-40eebf6113b2,Amendment #2020-0646h,,,{}
d446f2e0-b303-4091-affa-46b09d6fd500,ocd-bill/14b6bdae-de36-41c0-94fa-c957e1133eba,Amendment #2020-0411h,,,{}
f3f43d11-dcc3-44ad-8cc5-7b48635eb339,ocd-bill/d354f541-0366-4425-8e6c-dfcafc0d198c,Amendment #2020-0676h,,,{}
6243adf6-076d-4867-90f9-a93aca252846,ocd-bill/c1d4f47e-5371-4f1a-96f5-75a2dc98d345,Amendment #2020-1074s,,,{}
dc8b87e9-7355-46a6-b2ff-dd8741038e40,ocd-bill/e5b4ea38-c6e4-46e5-b708-9d2337198f48,Amendment #2020-0447h,,,{}
6b83222a-406f-45df-8302-705a2a318f2f,ocd-bill/5e65f48d-06ec-4cb2-b1f3-56c9185fa51e,Amendment #2020-1464s,,,{}
fb9580f6-ec29-49f0-8f35-38127df46e8b,ocd-bill/5e65f48d-06ec-4cb2-b1f3-56c9185fa51e,latest version,,,{}
b0d43ce8-2521-4df3-aa8e-c42e820a6ce2,ocd-bill/579b4583-a300-42e7-8b5e-a837a72c525a,Amendment #2020-1373s,,,{}
e687a250-9de1-4275-8413-66f1c30a80b2,ocd-bill/536a3c1e-bd64-4f3f-8dc5-8d97283e0f2b,Amendment #2020-0613h,,,{}
