id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/14b6bdae-de36-41c0-94fa-c957e1133eba,HB 1192,relative to forfeiture of seized personal property.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d354f541-0366-4425-8e6c-dfcafc0d198c,HB 1687,relative to the installation of audio and video surveillance equipment in special education school buses.,['bill'],[],2020,New Hampshire,lower
ocd-bill/c1d4f47e-5371-4f1a-96f5-75a2dc98d345,SB 685,establishing a wholesale prescription drug importation program and establishing the New Hampshire prescription drug competitive marketplace.,['bill'],[],2020,New Hampshire,upper
ocd-bill/e5b4ea38-c6e4-46e5-b708-9d2337198f48,HB 1707,expanding the family-centered early supports and services (FCESS) program to children under the age of 3 who are born substance-exposed.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7187daeb-6ab0-44bf-8626-2dd386c4514a,HB 1512,relative to reducing school food waste and addressing child hunger.,['bill'],[],2020,New Hampshire,lower
ocd-bill/5e65f48d-06ec-4cb2-b1f3-56c9185fa51e,HB 731,relative to the state minimum hourly rate.,['bill'],[],2020,New Hampshire,lower
ocd-bill/e25e58c5-c2a8-421d-ad0f-c13c36a33b3c,HB 1198,relative to the use of physical force by persons with special responsibilities.,['bill'],[],2020,New Hampshire,lower
ocd-bill/579b4583-a300-42e7-8b5e-a837a72c525a,HB 1672,relative to absentee voting.,['bill'],[],2020,New Hampshire,lower
ocd-bill/5d28aba8-a14d-4d1c-8cff-a3b367a4b978,HB 1441,relative to the perambulation of town lines.,['bill'],[],2020,New Hampshire,lower
ocd-bill/c7dc836f-43f0-4348-b8cf-39bf3f22bc09,HB 1602,establishing a registry for persons convicted of animal cruelty.,['bill'],[],2020,New Hampshire,lower
ocd-bill/1f90b4da-d1eb-4915-a3dc-4fcff9004f33,HB 1383,prohibiting commercial trucks from left lane travel on multi-lane highways.,['bill'],[],2020,New Hampshire,lower
ocd-bill/231e8aa4-86d3-4f0b-af65-292bc2324a74,HB 1657,relative to reimbursement of court-ordered services for juveniles.,['bill'],[],2020,New Hampshire,lower
ocd-bill/41110e2f-55d0-47f7-b059-3ff15ea626f2,HB 1105,"relative to warrant articles in official ballot town, school district, or village district meetings.",['bill'],[],2020,New Hampshire,lower
ocd-bill/536a3c1e-bd64-4f3f-8dc5-8d97283e0f2b,HB 1248,relative to community revitalization tax relief incentives.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d7b05d16-8f89-4870-9b65-22fa9dbf834f,HB 1668,relative to early voting for persons with disabilities.,['bill'],[],2020,New Hampshire,lower
ocd-bill/16ad25b7-2091-4f01-83a0-92613a3b9511,HB 716,relative to transportation costs of certain pupils and making an appropriation therefor.,['bill'],[],2020,New Hampshire,lower
ocd-bill/42127cc4-f7c0-43b4-ba95-a3f5251c18e7,HB 1717,relative to the sale of beer in refillable containers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/baeebd2a-2483-4f1c-b9ef-bc0e3e132f4e,HB 1645,"relative to superior court judgments; adding a bail commissioner to the commission on pretrial detention, pretrial scheduling, and pretrial services and the release of a defendant pending trial; prison privatization; misdemeanor domestic violence offenses; immunity from arrest or prosecution for certain alcoholic beverage violations; police officers reporting misconduct; criminal mischief; screening for all law enforcement officers for psychological stability prior to assuming their duties as certified officers; and prohibiting the use of chokeholds by law enforcement officers.",['bill'],[],2020,New Hampshire,lower
ocd-bill/d9ac3c06-0eae-4898-a0e6-e6e2099e8628,HB 1454,relative to alternative learning credit rules of the state board of education.,['bill'],[],2020,New Hampshire,lower
ocd-bill/62b7299a-f3df-4940-9c02-6d15e978998e,SB 544,relative to the filing of administrative rules by state agencies.,['bill'],[],2020,New Hampshire,upper
ocd-bill/41ccc440-19de-4a89-88d1-b0eae7963672,SB 664,relative to life insurance.,['bill'],[],2020,New Hampshire,upper
ocd-bill/aeaf0db2-88c5-4f30-ba50-307ef8a2061f,SB 634,relative to establishing a peer support program in the department of health and human services.,['bill'],[],2020,New Hampshire,upper
ocd-bill/099d7ddd-85d3-4fa2-b6ba-c5dd0209e958,HB 1411,establishing a commission to study long-term supports and services in New Hampshire.,['bill'],[],2020,New Hampshire,lower
ocd-bill/da1250fd-7792-430e-85dd-30192f1cbef0,HB 1692,establishing a license for mushroom harvesters.,['bill'],[],2020,New Hampshire,lower
ocd-bill/82f8323f-e312-4ca1-90e4-f1075c05da4b,SB 475,enabling municipalities to adopt a property tax credit for densely-built workforce housing.,['bill'],[],2020,New Hampshire,upper
ocd-bill/62240c96-8054-4282-83e7-7cd55c075f2e,HB 1621,relative to the use of protective head gear while operating motorcycles and motorized bicycles.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6ae3993d-b318-44d3-81eb-e951bc1070bd,HB 1210,establishing a property tax exemption for energy storage systems.,['bill'],[],2020,New Hampshire,lower
ocd-bill/1ee00f32-0627-4d86-920c-062fca7b7b79,CACR 15,relating to regulation of searches and seizures. Providing that certain information in a legally enforceable contract shall be secure from unreasonable searches and seizures.,['constitutional amendment'],[],2020,New Hampshire,lower
ocd-bill/e3747c6d-8022-4291-82c9-5626ca52ca4e,HB 1427,removing the authorization for OHRV use on certain sections of state highway.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d261fa62-cc49-4246-9d99-71b2085acb65,HB 1199,relative to telephone costs for county prisoners.,['bill'],[],2020,New Hampshire,lower
ocd-bill/60173f93-b5fb-41bf-a556-736ac1e5aba2,HB 1508,relative to paper receipts.,['bill'],[],2020,New Hampshire,lower
ocd-bill/2fee0b18-fd1e-4943-8ca2-f21e60100e50,HB 1300,relative to the definition of specialty cider.,['bill'],[],2020,New Hampshire,lower
ocd-bill/b2d7f2d3-6e21-49c3-b150-5afc1c9735f8,HB 1697,relative to prescription drug discount prohibition.,['bill'],[],2020,New Hampshire,lower
ocd-bill/3e4ffbbf-d77f-46e1-86d8-f832405b605d,HB 1262,relative to the purchase of output of limited electrical energy producers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/a2905883-1188-4aaa-af18-8396d05ac0bc,SB 79,relative to required reporting on waste reduction.,['bill'],[],2020,New Hampshire,upper
ocd-bill/937c9e08-2ab8-4b45-9a06-b442537cedfb,HB 1620,relative to electric vehicle parking spaces.,['bill'],[],2020,New Hampshire,lower
ocd-bill/5d723567-809d-4796-a5e9-60e9fbf74ed8,HR 18,“memorializing victims of Covid 19.”,['resolution'],[],2020,New Hampshire,lower
ocd-bill/e7530d9f-3532-4bce-b0f9-f7ba5ca8fd24,SB 759,relative to employers provision of reasonable accommodations for pregnant employees.,['bill'],[],2020,New Hampshire,upper
ocd-bill/ff4a94fb-42d5-4dd4-99f1-dc291ebb6d3c,SB 248,increasing the age for sales and possession of tobacco products.,['bill'],[],2020,New Hampshire,upper
ocd-bill/7d50ee65-021e-42bb-b53c-ea1279679cf3,SB 511,relative to the formula used to determine current use tax rates.,['bill'],[],2020,New Hampshire,upper
ocd-bill/27aa8e8a-f665-4ee5-aee2-f7abe2b50d1f,SB 505,relative to residential child care licensing of child care institutions or agencies.,['bill'],[],2020,New Hampshire,upper
ocd-bill/ef5b0777-88f1-46cb-a19a-dc9c4626cae4,SB 594,relative to certification requirements for speech pathologists and relative to the use of ultrasound or electrical physical agent modalities by occupational therapists.,['bill'],[],2020,New Hampshire,upper
ocd-bill/c0f31ab5-69a9-4219-bdae-3198073098d1,SB 287,setting the maximum contaminant levels for certain perfluorochemicals in drinking water.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f9b02dea-aee5-49e6-888b-5abace674b31,SB 584,relative to policies for students with head injuries.,['bill'],[],2020,New Hampshire,upper
ocd-bill/e3e0cef5-d6f4-4106-aa43-dcc022231f8e,SB 436,relative to the penalties for various motor vehicle violations.,['bill'],[],2020,New Hampshire,upper
ocd-bill/29aeb02c-246f-4989-9517-b4bd634fb588,SB 614,exempting the department of transportation from the notice requirement for lessors of real or personal property owned by the state or its political subdivisions.,['bill'],[],2020,New Hampshire,upper
ocd-bill/5dec6d86-2197-4fbb-a44f-d6611eb45360,SB 431,establishing a commission to study the adoption of remote online notarization in New Hampshire.,['bill'],[],2020,New Hampshire,upper
ocd-bill/49738192-5e22-4405-ad58-ef4461a47371,SB 557,relative to the advisory council on career and technical education.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f62a6749-e119-45c9-a5cb-e7f3766a1681,SB 572,relative to prohibited sexual contact involving persons in a position of authority.,['bill'],[],2020,New Hampshire,upper
ocd-bill/7848b396-121e-465a-a509-76dbc965428f,SB 659,relative to agricultural and farm motor vehicle plates.,['bill'],[],2020,New Hampshire,upper
ocd-bill/e2236265-b604-4f87-945c-e17d841ae997,SB 626,decreasing the fee to file a petition for a declaratory ruling with the site evaluation committee.,['bill'],[],2020,New Hampshire,upper
ocd-bill/546f62d8-01f1-49d9-83c2-e6beb7fb9301,SB 434,relative to the purchasing authority of the department of administrative services.,['bill'],[],2020,New Hampshire,upper
ocd-bill/efacef2b-3ef3-4638-a996-6601048e94b1,SB 702,relative to contracting requirements for certain providers of child welfare services with the department of health and human services.,['bill'],[],2020,New Hampshire,upper
ocd-bill/0834a310-b1bf-4e06-b71f-d09cc3252682,SB 229,establishing a committee to study the value of conducting post-election audits in New Hampshire.,['bill'],[],2020,New Hampshire,upper
ocd-bill/68e35b9e-7942-4b14-aba0-8d5ec4c1ee6c,SB 541,relative to the child abuse and neglect central registry.,['bill'],[],2020,New Hampshire,upper
ocd-bill/1a437b9d-b161-414d-a3f1-2c7e6a0d2ef4,SB 413,authorizing the Girl Scouts of the Green and White Mountains to issue decals for multi-use decal plates.,['bill'],[],2020,New Hampshire,upper
ocd-bill/1336e964-a6b5-4b53-b1ab-9363bf1b14db,SB 709,relative to the definition of controlled drug analog.,['bill'],[],2020,New Hampshire,upper
ocd-bill/71a3e93e-947a-4e0b-8b66-9bfda6e32ed8,SB 716,relative to Medicaid coverage for child health and development.,['bill'],[],2020,New Hampshire,upper
ocd-bill/55ea74a5-81e8-4bc6-a542-b4069c1651ab,SB 623,requiring insurance coverage for PFAS and PFC blood tests.,['bill'],[],2020,New Hampshire,upper
ocd-bill/93d193d4-b15d-4bd3-8f77-d909d15ab396,SB 502,establishing a nursing review subcommittee.,['bill'],[],2020,New Hampshire,upper
ocd-bill/e5f17886-fc56-4c98-b610-2306a31b4c6a,SB 435,making an appropriation to the department of education for the purpose of funding the Hudson CTE center.,['bill'],[],2020,New Hampshire,upper
ocd-bill/76e7502a-106d-4ded-907b-adc0a9edd6f3,SB 442,relative to alternative dispute resolution.,['bill'],[],2020,New Hampshire,upper
ocd-bill/5c065e4d-9c94-47be-a78c-d26a46744fdd,SB 537,proclaiming January 24 as Granny D. Day.,['bill'],[],2020,New Hampshire,upper
ocd-bill/804dc503-fc27-4abc-87fe-21035c348649,SB 449,permitting tastings by distilleries at farmers markets.,['bill'],[],2020,New Hampshire,upper
ocd-bill/858d1de2-0725-45ab-a6a5-b99d02752841,SB 736,relative to the supreme court reporter and reports.,['bill'],[],2020,New Hampshire,upper
ocd-bill/bfa3bc40-536b-4418-af34-514013bb89f6,SB 648,relative to fees for the services of sheriffs and deputy sheriffs.,['bill'],[],2020,New Hampshire,upper
ocd-bill/d0ef5942-c647-45ee-a112-e23e87ebdfda,SB 421,relative to educational assistance for members of the New Hampshire national guard and relative to tuition waivers for children in state foster care or guardianship.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f41be4ab-ab41-4a2f-b6e8-8feb6684680a,SB 412,establishing a commission to study issues relating to corrections officers.,['bill'],[],2020,New Hampshire,upper
ocd-bill/80c1c530-7065-46e8-b3df-309eb7ab32e1,SB 733,relative to penalties for schools that fail to file certain reports with the department of education.,['bill'],[],2020,New Hampshire,upper
ocd-bill/2de51862-6820-4805-8ec1-1a4d00be164c,SB 745,relative to the use of drug court program funds.,['bill'],[],2020,New Hampshire,upper
ocd-bill/40e528d8-8d42-422e-9092-b2dbd3013e42,HB 1561,allowing a county to exempt its chief administrative officer from compulsory participation in the retirement system.,['bill'],[],2020,New Hampshire,lower
ocd-bill/9fec4ca5-59f4-48fc-aa75-475da28350fc,SB 661,relative to economic revitalization zone tax credits and the New Hampshire college graduate retention incentive partnership (NH GRIP).,['bill'],[],2020,New Hampshire,upper
ocd-bill/b1c5ef68-aa0f-4a16-9feb-d9d3bdc3d9c0,HB 1321,relative to the chartered public school joint legislative oversight committee.,['bill'],[],2020,New Hampshire,lower
ocd-bill/04ff5110-6621-4417-a3d9-45fbec25a087,SB 519,relative to special health care services licenses.,['bill'],[],2020,New Hampshire,upper
ocd-bill/d3e82cc5-a216-4a3a-ac03-dde5aeab6221,HB 1507,relative to public notice requirements for permits issued by the department of environmental services.,['bill'],[],2020,New Hampshire,lower
ocd-bill/fa3657b1-0a0f-4a12-9ffa-6bebdf68c341,SB 665,relative to a children's system of care and student wellness.,['bill'],[],2020,New Hampshire,upper
ocd-bill/b013d13b-682f-45ac-9fac-3ddecdf6fd28,HB 1255,relative to roadside memorials.,['bill'],[],2020,New Hampshire,lower
ocd-bill/fe986fab-796b-46f5-a225-fcfb6ebb0963,HB 1431,relative to motorcycle auxiliary lamping.,['bill'],[],2020,New Hampshire,lower
ocd-bill/42e1dd26-1688-4e85-a513-4698785b1635,HB 1465,relative to ignition lock requirements.,['bill'],[],2020,New Hampshire,lower
ocd-bill/77a40bc8-c4ef-44ab-9439-7be576d616da,SB 601,relative to the treatment of glaucoma and repealing the joint credentialing committee for optometrists.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f1cc1f36-1b0d-4e3f-ac09-50cdc3e3c271,SB 675,relative to school board expenditure of year-end fund balances.,['bill'],[],2020,New Hampshire,upper
ocd-bill/b2b86335-3201-46f3-a6c4-85f95d558cf2,SB 499,requiring the public utilities commission to establish electric utility performance incentives and penalty mechanisms.,['bill'],[],2020,New Hampshire,upper
ocd-bill/ae7c37a7-e6fc-4cf0-88f1-df1403095962,SB 679,requiring institutions of higher education to adopt policies on sexual misconduct.,['bill'],[],2020,New Hampshire,upper
ocd-bill/00cb0aa8-fe99-4b07-9236-3da0b0dc5d50,HB 546,relative to the regulation of art therapists.,['bill'],[],2020,New Hampshire,lower
ocd-bill/551c7a7b-1d5d-4bfd-afd4-79fae2a7d02d,SB 714,relative to services for the developmentally disabled.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f5ae3dc3-e4e0-4f63-a233-222b8b13ad4f,SB 576,revising the authority of boards and commissions for technical and health professions regulated by the office of professional licensure and certification.,['bill'],[],2020,New Hampshire,upper
ocd-bill/3dce3b09-b1bd-4463-861a-4b7c3b4a6a9e,HB 1524,relative to post-arrest photo distribution by law enforcement officers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/340988c6-4fde-4322-9aa1-c87f78429f02,SB 732,prohibiting the sharing of location data.,['bill'],[],2020,New Hampshire,upper
ocd-bill/a7abdc28-9cb0-46e4-82cc-ea8486f193e2,SB 458,relative to municipal regulation of vacation or short-term rentals.,['bill'],[],2020,New Hampshire,upper
ocd-bill/c771a58d-ac03-43d8-9dd8-9bada26cd4a0,HB 1150,permitting qualified patients visiting from out-of-state to access New Hampshire therapeutic cannabis dispensaries.,['bill'],[],2020,New Hampshire,lower
ocd-bill/daa9befb-203f-4a82-8b02-702f060cbc70,SB 423,relative to the election of charter commission members.,['bill'],[],2020,New Hampshire,upper
ocd-bill/dc92b229-0ada-4fb7-8fe7-b4e2d9484bf2,HB 1506,establishing a commission to study ways to reduce texting while driving.,['bill'],[],2020,New Hampshire,lower
ocd-bill/b65c4234-93b6-484b-bd83-d1d5a0247c73,SB 529,relative to the New Hampshire excellence in higher education scholarship program and establishing a workforce development student debt relief program and fund.,['bill'],[],2020,New Hampshire,upper
ocd-bill/3f32a1cd-df45-4093-8136-e9878eda98a8,SB 429,establishing a committee to study the feasibility of building regional plastic to oil conversion plants throughout the state.,['bill'],[],2020,New Hampshire,upper
ocd-bill/d013615d-4ab4-4155-a6a0-c4ae3f1d1e73,SB 553,relative to school employee and school volunteer criminal history record checks.,['bill'],[],2020,New Hampshire,upper
ocd-bill/fc3fb91e-de89-4c42-be56-b3dd039b4499,HB 1455,relative to vehicle repairs.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d453e498-8991-4517-a768-e8a67e204b3d,HB 143,relative to disqualification of members of local land use boards.,['bill'],[],2020,New Hampshire,lower
ocd-bill/8d5b7a9b-a579-48b5-bc8f-c4ad09f234c9,HB 1517,relative to roadable aircraft.,['bill'],[],2020,New Hampshire,lower
ocd-bill/446bee16-d0bd-4cae-9528-c95b1c8a4276,SB 722,"relative to the payment and education of bail commissioners, relative to criteria for determining an offender's indigence, and establishing a committee to study providing remote access to a bail commissioner's services.",['bill'],[],2020,New Hampshire,upper
ocd-bill/edc0e4a6-6486-4151-97ca-85adf659538e,SB 497,relative to the class IV hydroelectric requirement under electric renewable portfolio standards.,['bill'],[],2020,New Hampshire,upper
ocd-bill/ba2108d2-db92-4cb7-ae6b-c012f71e4843,SB 508,extending the statute of limitations for civil actions based on a sexual assault.,['bill'],[],2020,New Hampshire,upper
ocd-bill/519c58d2-ee60-4e83-b4ad-9981f0d2fe61,SB 582,establishing a commission to differentiate the cost of education and the cost of care for children in a residential facility.,['bill'],[],2020,New Hampshire,upper
ocd-bill/6d683d82-6737-4726-bda7-bd3fbad5dc91,SB 546,relative to management of chronic pain.,['bill'],[],2020,New Hampshire,upper
ocd-bill/4ff4d6b3-2356-4cce-bad3-3cdfbf5bfb67,HB 1430,establishing a commission to study attainment of a clean-energy electric grid by 2030.,['bill'],[],2020,New Hampshire,lower
ocd-bill/c20ed5a7-1208-4493-916b-9f84324f8dc7,HB 1548,establishing a secure psychiatric unit facility advisory council.,['bill'],[],2020,New Hampshire,lower
ocd-bill/67d1a2f8-d1c4-4bb3-9fa0-ddeb08e47c3d,SB 625,relative to kindergarten funding.,['bill'],[],2020,New Hampshire,upper
ocd-bill/ddb7c3d8-db98-443c-9fc5-c3901d2c1361,HB 1605,requiring children under the age of 2 years be restrained in a motor vehicle.,['bill'],[],2020,New Hampshire,lower
ocd-bill/9bb40d96-cf2e-4413-9b4a-f7ec002ffd1d,SB 662,relative to an exemption from interest and dividends taxes for medical expenses.,['bill'],[],2020,New Hampshire,upper
ocd-bill/7b1cb883-477d-4a43-9758-4dc70e7da7a3,HB 1376,"relative to the sharing of location information by mobile telecommunications services, and establishing a civil penalty and civil cause of action for unauthorized sharing of electronic location information.",['bill'],[],2020,New Hampshire,lower
ocd-bill/e36e5cb6-5455-46d2-b206-5e362cea6884,HB 1286,relative to the licensure and regulation of music therapists.,['bill'],[],2020,New Hampshire,lower
ocd-bill/24df7976-4184-4f82-a5f4-3d0b7351e504,HB 501,"using fees from registration of commercial animal food sellers to fund the cost of care program in the department of agriculture, markets, and food and establishing a commission to study the identification of unregistered animal feed products being sold remotely in New Hampshire.",['bill'],[],2020,New Hampshire,lower
ocd-bill/d8f8c266-e7bb-4e12-a289-a3abbe57423f,SB 747,"authorizing the department of education to accept and expend certain federal funds for the purpose of increasing, expanding, or replicating the number of charter schools in the state.",['bill'],[],2020,New Hampshire,upper
ocd-bill/5ace33a1-0fd3-4a8e-9852-4670f7c05b48,HB 1535,relative to installation of solar photovoltaic energy systems by owners subject to deed restrictions in a homeowners association.,['bill'],[],2020,New Hampshire,lower
ocd-bill/3280ba0c-87cc-4759-81a1-e06276679629,HB 1188,relative to conditional licenses of allied health professionals.,['bill'],[],2020,New Hampshire,lower
ocd-bill/04b46e41-477f-4e93-b53b-7ba322a944f9,HB 1544,relative to the department of employment security job training program.,['bill'],[],2020,New Hampshire,lower
ocd-bill/aad3c95c-3a1c-4456-96b2-84ebee9117a8,HB 1417,prohibiting the use or collection of biometric data.,['bill'],[],2020,New Hampshire,lower
ocd-bill/ccfa636e-343c-42d0-bc4c-ddb94e03506f,HB 1127,relative to school lunch payment policies.,['bill'],[],2020,New Hampshire,lower
ocd-bill/877e4cc0-8433-4722-8bdc-8224bd11a237,HB 1122,relative to death benefits of first responders who die from suicide.,['bill'],[],2020,New Hampshire,lower
ocd-bill/47e02bdc-d456-4893-9a99-7c07a03ed854,SB 762,establishing an opioid abatement trust fund.,['bill'],[],2020,New Hampshire,upper
ocd-bill/fcc4db3b-c40d-4983-97dc-22607f4e17b5,HB 1136,relative to the duty of school superintendents regarding criminal history records checks.,['bill'],[],2020,New Hampshire,lower
ocd-bill/98c97b51-59a9-4ba7-afdd-e8ab4b11e07e,SB 574,relative to a petition for protective order filed on behalf of a child.,['bill'],[],2020,New Hampshire,upper
ocd-bill/8b2dce2c-6c75-4ae9-842f-9f80acf1e5ad,HB 1448,relative to animal health certificates and quarantine requirements for animals imported into the state.,['bill'],[],2020,New Hampshire,lower
ocd-bill/a31fab83-d267-4ac1-adcf-3fead2b19521,HB 1704,relative to compost.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d1b140b9-6e21-4b7b-aaea-e93ca7d7e632,SB 761,relative to accountability of the community college system of New Hampshire.,['bill'],[],2020,New Hampshire,upper
ocd-bill/b04a09e3-fed6-48e4-8c2e-29c4c09fc04e,SB 493,"relative to register of deeds fees and voluntary contributions used to support the land and community heritage investment program (LCHIP), and establishing a committee to study the economic impact of land conservation and to review the LCHIP surcharge.",['bill'],[],2020,New Hampshire,upper
ocd-bill/8ba8730c-90da-46b8-b3a3-ebd7565030e0,HB 1185,establishing a committee to study forms of apprenticeship programs currently in place in New Hampshire.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f4947d4f-56e0-4d24-831b-499b93893921,HB 1328,relative to a change of school or assignment due to manifest educational hardship.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6222dc1c-540b-4e4d-9774-862e41dbf268,HB 317,relative to tinted windows on motor vehicles.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7a171f2f-baa2-4964-b3f8-4ba1ae01a641,SB 715,relative to cost controls in long-term care.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f8fc01f9-a02b-4b96-8c11-30280db723e9,HB 1559,relative to sealing records in nonpublic session under the right-to-know law.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f9b31737-ee57-4aa2-af89-4ab97ab77c1c,SB 641,establishing a state assistance to public drinking water systems program and fund.,['bill'],[],2020,New Hampshire,upper
ocd-bill/319a0028-b381-4410-a434-0ecb94a2b7e6,SB 550,relative to investigatory interviews and evaluations under the child protection act.,['bill'],[],2020,New Hampshire,upper
ocd-bill/1a52227a-bced-4643-8ab1-d3390f8958b3,HB 1382,"establishing April 8, 2024 as Solar Eclipse Day.",['bill'],[],2020,New Hampshire,lower
ocd-bill/5a48cf27-6b6e-4b22-a7cf-dadd2aa33692,SB 731,relative to foster family assistance and making an appropriation therefor.,['bill'],[],2020,New Hampshire,upper
ocd-bill/bfe1de54-d765-4827-8f3f-26391df6356a,HB 1186,establishing a committee to study the filing of certain organizational income reports with the secretary of state.,['bill'],[],2020,New Hampshire,lower
ocd-bill/1ee0caae-52c3-4924-9889-50baa084a8c0,HB 264,"making an appropriation to the Carroll, Strafford, and Coos counties freight rail improvements project and making an appropriation for the Coos county freight rail improvements project.",['bill'],[],2020,New Hampshire,lower
ocd-bill/c27d61ae-a9f3-4687-8306-44580a93786f,HB 1488,prohibiting conditioning of employment or student enrollment on approved housing.,['bill'],[],2020,New Hampshire,lower
ocd-bill/a17f5306-496c-47c4-a929-d93275040ffe,HB 1536,"relative to pharmacists-in-charge, the inspection and regulation of prescription drugs by the pharmacy board, and disciplinary actions by the pharmacy board.",['bill'],[],2020,New Hampshire,lower
ocd-bill/3d9bd98b-b9be-48ad-8f7d-a6ca41678995,HB 1138,establishing a commission to expand the rights of minors to legal representation.,['bill'],[],2020,New Hampshire,lower
ocd-bill/aa65e5cb-6ed9-4081-9743-82cba430c4e9,HB 712,relative to a family and medical leave insurance program.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6436dc47-6590-452a-85a2-1d66ba9b843a,HB 1432,relative to competency assessments.,['bill'],[],2020,New Hampshire,lower
ocd-bill/12afd7c5-3877-4662-af7b-826052a5a1f3,SB 598,adding physician assistants to the law governing advance directives.,['bill'],[],2020,New Hampshire,upper
ocd-bill/d1542903-a841-49ab-811a-39d8163436cc,SB 524,relative to immunity from arrest or prosecution for prostitution for seeking medical assistance for reporting certain crimes.,['bill'],[],2020,New Hampshire,upper
ocd-bill/31489807-9a75-4a56-a2a4-1da8111ffc01,HR 16,affirming revenue estimates for fiscal years 2020 and 2021.,['resolution'],[],2020,New Hampshire,lower
ocd-bill/04cb9d5e-36c0-4c00-8860-dc278e8bc6b6,HR 17,“ honoring victims of racial violence.”,['resolution'],[],2020,New Hampshire,lower
ocd-bill/d9f758fc-50c7-4b9c-95ae-37b8b2ea599b,HR 14,memorializing James Whittemore.,['resolution'],[],2020,New Hampshire,lower
ocd-bill/5d889c38-c054-464c-a79c-e0f453a108e6,HB 1229,requiring proposed natural gas facilities to include decommissioning costs.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7e8932d2-0b5a-4b5e-a9e7-5b67032ceba9,HB 1218,relative to net energy metering limits for customer generators and the purchase of output of limited electrical energy producers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7c6140f6-58e8-4c1d-a6a6-14f78aa96fb5,HR 15,memorializing Vincent Paul Migliore.,['resolution'],[],2020,New Hampshire,lower
ocd-bill/552fb2b3-2883-4312-acd6-efa455cdae3e,HB 1436,relative to autism spectrum disorder insurance coverage.,['bill'],[],2020,New Hampshire,lower
ocd-bill/e4cdab64-7c12-464b-8e00-a9986290b9d0,SB 179,relative to pharmacist administration of vaccines.,['bill'],[],2020,New Hampshire,upper
ocd-bill/ceda56a5-fd21-4895-893d-bfccce4c5ced,HB 273,relative to placement of a memorial honoring former representative Steve Vaillancourt of Manchester in the New Hampshire state house.,['bill'],[],2020,New Hampshire,lower
ocd-bill/06b510c3-dbc3-4992-b84f-963fddbef019,HB 1159,"relative to cyberbullying, cyberstalking, and doxxing of a public servant.",['bill'],[],2020,New Hampshire,lower
ocd-bill/3535654a-3d8e-4d04-b0cb-720a56b550e9,HB 1327,relative to the authority of the department of education.,['bill'],[],2020,New Hampshire,lower
ocd-bill/ca17f732-129f-4543-81f2-4f1f0202b489,HB 1181,allowing the New Hampshire public employer labor relations board to award pain and suffering damages.,['bill'],[],2020,New Hampshire,lower
ocd-bill/e5a4447e-d7cc-4390-99bd-88d3d38e3283,HB 1129,"relative to notice requirements for certain municipal public hearings, providing for optional town meeting procedures during the state of emergency declared in response to the novel coronavirus disease (Covid-19), and relative to online reporting of CARES Act disbursements.",['bill'],[],2020,New Hampshire,lower
ocd-bill/db140966-ca59-41cf-8d00-325e864c5508,HB 1452,relative to employees of public libraries.,['bill'],[],2020,New Hampshire,lower
ocd-bill/133357ca-d828-4b50-b249-7632c58e9853,HB 1175,increasing the penalty for certain invasions of privacy.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7fe5f3cb-3361-4a54-be62-4b2517142843,SB 316,relative to the protection of personal information.,['bill'],[],2020,New Hampshire,upper
ocd-bill/5f1171f9-035e-43e1-acfb-28326715e368,HB 1398,establishing a special license for restaurants allowing certain restaurants to sell liquor.,['bill'],[],2020,New Hampshire,lower
ocd-bill/beeedab1-29ba-4db8-8bd5-d5cd5a60e024,HB 1113,relative to workers' compensation for heart and lung disease in firefighters.,['bill'],[],2020,New Hampshire,lower
ocd-bill/1437c1af-8583-42bf-9764-8b685784b38a,SB 424,relative to the property tax exemption for solar energy systems.,['bill'],[],2020,New Hampshire,upper
ocd-bill/8d37f9b7-35a4-4597-ace0-96bf8d807b17,HB 414,relative to notifying parents of bullying incidents.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f3734176-f1c9-4fae-8fbf-68fae42f14b4,SB 681,relative to excessive vehicle weight.,['bill'],[],2020,New Hampshire,upper
