id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/e6e01cdd-9430-4326-854b-e15253005928,,OTPA,['passage'],2020-01-08T15:24:41-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/00cb0aa8-fe99-4b07-9236-3da0b0dc5d50,,New Hampshire,2020
ocd-vote/b68e5944-2a32-411e-9b79-6abd646e368b,,ITL,['passage'],2020-01-08T15:44:16-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/fcf1a2ce-b27b-4353-a1ab-26b88808c404,,New Hampshire,2020
ocd-vote/378caa8a-73c2-4df8-81f1-80349646718e,,OTPA,['passage'],2020-01-08T15:53:55-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/aa65e5cb-6ed9-4081-9743-82cba430c4e9,,New Hampshire,2020
ocd-vote/f3727896-d815-4dfa-9c79-f17e61f7de59,,OTPA,['passage'],2020-01-08T15:59:07-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/7bc33eff-62b0-4fcf-be22-eef01a7ae193,,New Hampshire,2020
ocd-vote/e06c94ae-f563-48ba-b92d-115cd6d4cc89,,Adopt Amendment,['passage'],2020-01-09T10:24:11-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5e65f48d-06ec-4cb2-b1f3-56c9185fa51e,,New Hampshire,2020
ocd-vote/e438afd7-d5dc-4b9e-ae24-5ab9127672aa,,Adopt Amendment,['passage'],2020-01-09T10:36:23-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5e65f48d-06ec-4cb2-b1f3-56c9185fa51e,,New Hampshire,2020
ocd-vote/82bc6900-6fef-4343-908d-d80fd75f8a4e,,OTPA,['passage'],2020-01-09T10:46:06-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5e65f48d-06ec-4cb2-b1f3-56c9185fa51e,,New Hampshire,2020
ocd-vote/2c766218-eb51-4030-9240-6b675b333784,,Adopt Amendment,['passage'],2020-01-09T11:01:57-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d3385e91-d2f1-423c-91f7-b6e9559f285b,,New Hampshire,2020
ocd-vote/2bd089d2-feb7-4a8e-9580-96bd1b75f2d1,,OTPA,['passage'],2020-01-09T11:05:41-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d3385e91-d2f1-423c-91f7-b6e9559f285b,,New Hampshire,2020
ocd-vote/8cd8349a-7fab-413c-86e4-879c17530927,,OTPA,['passage'],2020-01-09T11:30:06-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a1a411cb-c309-424d-bf39-692ca3ab1e43,,New Hampshire,2020
ocd-vote/30e6ca76-2254-4066-a652-6e0d530e2bd9,,OTPA,['passage'],2020-01-09T12:03:56-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/45181f9c-a618-4068-bf00-7df80d3597f4,,New Hampshire,2020
ocd-vote/b80d79fb-9cbc-494c-852d-b1e40f2439ac,,OTPA,['passage'],2020-01-09T13:39:59-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/19946cec-606b-4a12-bf9a-c65800f7bc2b,,New Hampshire,2020
ocd-vote/ebe27ac5-7a06-4073-8289-d0e4695ce389,,ITL,['passage'],2020-01-09T13:47:22-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/19946cec-606b-4a12-bf9a-c65800f7bc2b,,New Hampshire,2020
ocd-vote/e84a7409-1656-4b10-a12b-783c75ca4c44,,Table,['passage'],2020-01-09T14:11:42-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/f77f3525-a774-4116-86d0-92f6d82bacf0,,New Hampshire,2020
ocd-vote/c403a031-514d-44fc-974d-594218ee1351,,OTPA,['passage'],2020-01-09T14:23:09-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2e8b1d8b-424b-46d9-bbd9-c9411b6fb492,,New Hampshire,2020
ocd-vote/3db0acaf-4397-48d3-9160-ee4c8c3d681c,,OTPA,['passage'],2020-01-09T14:34:20-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/953f6064-7173-4551-bb5b-a7a4269491de,,New Hampshire,2020
ocd-vote/b8ea9ccb-faf8-4448-b4d9-79013f2bf754,,OTPA,['passage'],2020-01-09T15:02:11-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/9bfc71ef-c289-4b50-9734-f957520959ac,,New Hampshire,2020
ocd-vote/9664aba3-0546-45fb-9c5d-b31dee87c05a,,OTPA,['passage'],2020-01-09T15:11:37-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/28249e89-fab6-4e77-b55a-27853b73b631,,New Hampshire,2020
ocd-vote/b5b44c38-16b2-4f00-ad84-8cfb0e6f6116,,ITL,['passage'],2020-01-09T15:24:17-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/647eb65b-e76e-4089-9bc6-dff2d3124f3d,,New Hampshire,2020
ocd-vote/f0493030-fbb5-497d-a90e-d31878c032db,,Laid on Table,['passage'],2020-01-30T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/2ebe9e0a-adb1-427d-b0db-a96ee26a4984,,New Hampshire,2020
ocd-vote/b6aa0d36-157d-44ae-804f-3d4759b0950a,,Floor Amendment 0324s,['passage'],2020-01-30T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/083fd272-6879-4985-9844-0d674552fe8e,,New Hampshire,2020
ocd-vote/69376d48-b915-4c39-a36e-efae1263a46c,,Refer to Interim Study,['passage'],2020-01-30T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9d919a33-52d2-4462-aaca-b8871a2bb9db,,New Hampshire,2020
ocd-vote/4d666db0-4896-408a-91c9-51f90595a05c,,Ought to Pass,['passage'],2020-01-30T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9c8b60bd-e8fc-4f39-ad02-660f846a0b50,,New Hampshire,2020
ocd-vote/435446b6-6049-4401-83aa-74f8fe69b5ca,,Ought to Pass,['passage'],2020-01-30T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9d919a33-52d2-4462-aaca-b8871a2bb9db,,New Hampshire,2020
ocd-vote/1056e545-1e1c-4ba6-82bd-8859dece8ef7,,Ought to Pass,['passage'],2020-01-30T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/d1a22217-2aa6-42f4-b15e-dc9c57c099b3,,New Hampshire,2020
ocd-vote/899444a9-b83f-4a0e-bade-f105c6f721aa,,Ought to Pass,['passage'],2020-01-30T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/2c7f5230-d76f-4a87-8283-77d422edc87d,,New Hampshire,2020
ocd-vote/62671290-d1d8-48ed-8ad7-17182eb57eeb,,Ought to Pass,['passage'],2020-01-30T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/083fd272-6879-4985-9844-0d674552fe8e,,New Hampshire,2020
ocd-vote/9bcf01fe-a943-419e-9991-8e616f1e4d22,,Floor Amendment 0540s,['passage'],2020-02-06T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/b7269be2-a8b2-4533-998b-6b5b0db5a364,,New Hampshire,2020
ocd-vote/8412ca1e-077f-4738-9c6d-3e4a00de92f9,,Ought to Pass,['passage'],2020-02-06T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/76dd97da-c3a2-4074-9410-0232906d6466,,New Hampshire,2020
ocd-vote/4be4a61b-402d-4a3f-9918-52791deb20ac,,Inexpedient to Legislate,['passage'],2020-02-06T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/dfe1fe43-4000-4add-8302-b5913d94f19e,,New Hampshire,2020
ocd-vote/7e221fb0-da57-41bf-884d-a201210ff08a,,Inexpedient to Legislate,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/09b003a5-f1e5-4299-a304-17b30dddcf95,,New Hampshire,2020
ocd-vote/f8fffedf-dd0f-41e0-88e0-430fa0854bef,,Inexpedient to Legislate,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/ea642ccb-20b2-4385-80b8-7307c70004e5,,New Hampshire,2020
ocd-vote/83bcf528-37a0-431a-8b06-5fa2516398c6,,Laid on Table,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/2e37cab6-d073-4ad9-9a16-2a9480f9aa8a,,New Hampshire,2020
ocd-vote/8ff45ab3-d450-45e9-966b-4e31bb06b2ed,,Ought to Pass,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/a639c27f-e5c8-4e3c-b79a-caed0ad3b0cc,,New Hampshire,2020
ocd-vote/e26d8064-a429-446f-b2b6-db631fda84cb,,Inexpedient to Legislate,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c59b3e0e-95ca-4c83-bf37-676a91a7bc10,,New Hampshire,2020
ocd-vote/ba139462-7e2a-4572-8e35-97ddab770061,,Ought to Pass w/Amendment,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/214f2c36-87f7-498f-80df-45fe48655cac,,New Hampshire,2020
ocd-vote/b9baf9b4-8fe5-4bee-a5a1-f1bc529c35f7,,Inexpedient to Legislate,['passage'],2020-02-13T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/fdfa4893-1969-4f1d-8d4c-77fe55f39754,,New Hampshire,2020
ocd-vote/7b79600f-feaf-40ef-b554-2aa79e2c7795,,Floor Amendment 0621s,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/fdfa4893-1969-4f1d-8d4c-77fe55f39754,,New Hampshire,2020
ocd-vote/f650bb34-03b0-4c4d-a464-e2e477e9ac70,,Laid on Table,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/75f2e069-b2a3-426b-aa4b-7aecbdd4323a,,New Hampshire,2020
ocd-vote/88ec9cc7-6512-435e-bff3-b97922bec882,,Ought to Pass w/Amendment,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c0f31ab5-69a9-4219-bdae-3198073098d1,,New Hampshire,2020
ocd-vote/c5ca456d-bd5e-47c7-b401-f6f78042ac0c,,Ought to Pass,['passage'],2020-02-13T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/bff641de-5ae1-4911-b978-9ce325fa324c,,New Hampshire,2020
ocd-vote/ca1be5b9-d802-4be8-a34f-03e6c284a70c,,ITL,['passage'],2020-02-13T13:46:14-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e8d786f3-9fef-47b5-8a00-5fdef8bb1393,,New Hampshire,2020
ocd-vote/431be6cc-18b5-4b35-b0f6-b39f51dafb4b,,ITL,['passage'],2020-02-13T15:02:53-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e4cfc0a0-4834-4713-956c-4282ef424fda,,New Hampshire,2020
ocd-vote/4eeb833a-4aae-4e44-a1ee-56dbf646c11c,,ITL,['passage'],2020-02-13T15:15:58-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/8623b00b-2dcb-4f91-9fe3-284a70ea8dd4,,New Hampshire,2020
ocd-vote/274c0502-682d-4e1c-9d05-44167281ddcb,,ITL,['passage'],2020-02-13T15:36:10-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0f3385f7-c2aa-4390-afaa-bab00197319f,,New Hampshire,2020
ocd-vote/02d180d1-aa92-4730-85b9-b2dfd9d3806f,,Table,['passage'],2020-02-13T15:43:29-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5e8b41df-4d08-4f49-86b4-d7f9f1aabef6,,New Hampshire,2020
ocd-vote/3ac50a19-5654-44a3-8fd4-c252ce1b8553,,OTPA,['passage'],2020-02-13T16:29:03-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5e8b41df-4d08-4f49-86b4-d7f9f1aabef6,,New Hampshire,2020
ocd-vote/0963bb7b-1c30-428c-8f9f-91a296e8572e,,OTP,['passage'],2020-02-13T16:55:13-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a8722f3d-3082-4007-a96b-9aa25ea81baf,,New Hampshire,2020
ocd-vote/f4bcf513-9f43-40b4-b2a6-680280bcd7c9,,OTP,['passage'],2020-02-19T10:26:42-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c1970cad-e974-46c2-81d4-23bfe0bf3c7b,,New Hampshire,2020
ocd-vote/9bd69ebe-1af0-42c2-a473-2d5b5e2e883a,,Indefinitely Postpone,['passage'],2020-02-19T11:12:22-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a00dd780-d9a9-4a89-944c-42c4a4506ee9,,New Hampshire,2020
ocd-vote/18c65f9d-acb7-42dd-b176-a321121b1324,,OTPA,['passage'],2020-02-19T13:32:55-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/1a537b1b-a59b-450e-8536-1777b8850e81,,New Hampshire,2020
ocd-vote/a30f12be-8a30-4d8f-a937-6b57235e5e72,,OTPA,['passage'],2020-02-19T13:49:22-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/47d377ec-2924-42de-a890-2884a6c7b3c8,,New Hampshire,2020
ocd-vote/66a018ca-d828-40b5-97ed-f44cd141be39,,OTPA,['passage'],2020-02-19T15:24:14-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/7e8932d2-0b5a-4b5e-a9e7-5b67032ceba9,,New Hampshire,2020
ocd-vote/7b14b4de-9d80-45f5-80c3-38847eb1bca3,,Interim Study,['passage'],2020-02-19T15:44:41-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/cb359aac-b7cb-4f25-bc2f-11da4eeb62cd,,New Hampshire,2020
ocd-vote/679be095-2e0b-4efd-a528-c3443bac3f77,,ITL,['passage'],2020-02-19T15:57:01-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/23dd6dfe-36c2-405a-80ed-306a28bf9184,,New Hampshire,2020
ocd-vote/d491253b-62a2-414c-a2e1-de496928b152,,OTPA,['passage'],2020-02-19T16:14:45-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/25c427b2-cff3-45e5-bff7-0fe9e7b7f912,,New Hampshire,2020
ocd-vote/cf649275-f152-4959-8075-b9a39bc106d7,,OTPA,['passage'],2020-02-19T16:32:29-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d2dfd545-aa04-4279-a949-a1751f125a9f,,New Hampshire,2020
ocd-vote/d2bbef6b-8493-45e2-baba-06f44f04e3b5,,OTPA,['passage'],2020-02-19T16:50:47-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2aad371d-98a3-4a32-be43-8a0b518358ec,,New Hampshire,2020
ocd-vote/b0f4bb8b-5c16-41eb-bd7b-b926f502a1f2,,OTP,['passage'],2020-02-20T10:56:03-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0439ce56-b2bc-4551-b288-083e46a283c9,,New Hampshire,2020
ocd-vote/3f831c16-68af-4323-9d60-bba910680181,,OTPA,['passage'],2020-02-20T11:21:26-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2be43225-1d23-49fc-8e46-ad1e67ee3468,,New Hampshire,2020
ocd-vote/ddb491e6-e12c-49b6-95ec-ae261d492ab2,,OTP,['passage'],2020-02-20T12:15:50-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d9ac3c06-0eae-4898-a0e6-e6e2099e8628,,New Hampshire,2020
ocd-vote/6113b3a3-b958-45cb-b2df-cafcbb769283,,Inexpedient to Legislate,['passage'],2020-03-05T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/79375237-8c1e-4475-80e4-38956d433589,,New Hampshire,2020
ocd-vote/5f1be0c0-cc7a-41ac-85e7-7b88d0961c6c,,VETO MESSAGE - Roll Call Required,['passage'],2020-03-05T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9bfc71ef-c289-4b50-9734-f957520959ac,,New Hampshire,2020
ocd-vote/03e6db0e-aace-459c-aaa0-3b88fe479f8b,,OTPA,['passage'],2020-03-05T13:59:11-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e55b6737-867e-416e-a1ba-1b3fcb8842b6,,New Hampshire,2020
ocd-vote/0315e8b0-b416-4784-a020-d7b6191386b8,,OTPA,['passage'],2020-03-05T14:12:39-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/b60f1e41-2771-4b66-b195-2e8bf52bcfa8,,New Hampshire,2020
ocd-vote/9d7fe594-7770-4bad-9d60-ec0da9a4d148,,OTP,['passage'],2020-03-05T14:22:57-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/abe5c5e5-3ea0-4be0-8876-e182b2e33ffb,,New Hampshire,2020
ocd-vote/1350163b-2071-4e5b-b5f6-fb1217da924c,,OTPA,['passage'],2020-03-05T14:33:03-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0f52aef6-ab7d-4c80-89ed-ce8e9106dcf0,,New Hampshire,2020
ocd-vote/b1b5179f-5ed6-45c1-9433-9933f4c721f7,,ITL,['passage'],2020-03-05T14:38:54-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/38e5a789-0e8e-4d15-bbba-10119e5c8414,,New Hampshire,2020
ocd-vote/fee80e1f-8e05-4ea5-af19-b0db554ea67a,,OTP,['passage'],2020-03-05T15:30:05-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a8d119db-b0da-4ec1-aca1-67adc13a4fa1,,New Hampshire,2020
ocd-vote/6abe1528-292f-4343-9332-a616f6d86fb1,,ITL,['passage'],2020-03-05T15:39:16-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5d28aba8-a14d-4d1c-8cff-a3b367a4b978,,New Hampshire,2020
ocd-vote/8c893238-89fa-437f-8ebb-3a0663de9101,,OTPA,['passage'],2020-03-05T16:07:40-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c5e16163-eaae-4464-a0eb-13f0aa8ec653,,New Hampshire,2020
ocd-vote/8d019c49-3d9e-43a1-b002-ba2c04bf32e2,,ITL,['passage'],2020-03-05T16:24:23-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d870b87a-e1a0-4c6c-a3c9-2a98135c0391,,New Hampshire,2020
ocd-vote/d7978814-a652-45ad-a2bd-027e1df25fad,,Table,['passage'],2020-03-05T16:30:54-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/62240c96-8054-4282-83e7-7cd55c075f2e,,New Hampshire,2020
ocd-vote/1da3edf2-05f3-4ded-9c05-5526023d6459,,ITL,['passage'],2020-03-05T16:40:17-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d5f64738-4868-4fd7-8a07-9293865526b4,,New Hampshire,2020
ocd-vote/04a4f6d8-79fe-42f9-aac6-7292abd8a98d,,ITL,['passage'],2020-03-05T16:44:52-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c0352d96-2839-4d3d-bce2-81705b75333c,,New Hampshire,2020
ocd-vote/1ea415b9-7512-47e9-9c76-f3e004c16d35,,Table,['passage'],2020-03-05T16:50:11-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d85ea136-d1f3-4bb9-8579-c298862bd055,,New Hampshire,2020
ocd-vote/e9253802-0815-4903-83ab-27e3f1b3c59d,,OTP,['passage'],2020-03-05T17:14:01-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d85ea136-d1f3-4bb9-8579-c298862bd055,,New Hampshire,2020
