id,vote_event_id,option,value
7090aeb9-d477-4ace-ad84-baa83be1dba7,ocd-vote/6ad76dd5-a48e-4766-98ff-27001bdf4781,yes,202
8900b05d-a397-4365-93ad-11412af90bae,ocd-vote/b4a63338-30c1-4cc7-99fa-e82e86c279fc,no,1
e6e6c8b4-bc4f-4592-bc8f-f66ca7cf444e,ocd-vote/b4a63338-30c1-4cc7-99fa-e82e86c279fc,yes,23
d858a956-c78d-4831-a67c-dad05e4e4e3d,ocd-vote/00c8bc0e-3f17-46b3-8ea2-e779555c6e10,no,10
9e5f198c-c898-4177-bec9-e56f6a727243,ocd-vote/00c8bc0e-3f17-46b3-8ea2-e779555c6e10,yes,14
4f83bdf2-fd94-4793-83a5-49f533440693,ocd-vote/9a039ba5-efd6-425c-9cc7-f18ed5abb433,no,10
c7467e0b-bd33-4ab8-8bd6-9c1174a3179f,ocd-vote/9a039ba5-efd6-425c-9cc7-f18ed5abb433,yes,14
cec038ba-9ed6-4465-a1c6-4696d6543199,ocd-vote/8b6b557a-04a4-47ee-bcb9-fbfd6a2d0252,no,9
d5bd91ad-e13f-496d-9f3c-a16887d51761,ocd-vote/8b6b557a-04a4-47ee-bcb9-fbfd6a2d0252,yes,15
9f8869eb-bd5e-4a1d-a3f5-70724b6ccbf7,ocd-vote/1aa13d9d-e29a-406d-af7e-bb5193d3c3f7,no,9
329974dd-a45a-48a1-aca5-1a80f3c6c432,ocd-vote/1aa13d9d-e29a-406d-af7e-bb5193d3c3f7,yes,15
3b10eec8-10ee-41cc-9063-347910ba54a0,ocd-vote/82a89684-dbd0-41e6-9062-15e43d2e3a02,no,9
21a1bccc-b6e5-4216-80a4-6192af50ced8,ocd-vote/82a89684-dbd0-41e6-9062-15e43d2e3a02,yes,15
c75d1d4c-691e-47da-b290-6ccd6669b02c,ocd-vote/ce53addc-c9dc-454e-af9e-9b10785e7429,no,9
c747055c-81f7-4673-bbaf-1e70c20b1891,ocd-vote/ce53addc-c9dc-454e-af9e-9b10785e7429,yes,15
7da3d7a6-ceff-471a-8f2b-b00d6eb72baa,ocd-vote/b2685db3-cf70-4bea-9e71-b533797df4ef,no,14
f04f4a78-c4cb-49ec-9903-2f8a3d847c77,ocd-vote/b2685db3-cf70-4bea-9e71-b533797df4ef,yes,10
3b02857f-0cfa-4f13-8d07-97d74b284c42,ocd-vote/e9dee42b-41b3-41e9-ac0d-1bc5a6c5f52d,no,10
f153100b-588a-4a90-841d-c67d0cae5900,ocd-vote/e9dee42b-41b3-41e9-ac0d-1bc5a6c5f52d,yes,14
96c5a03d-d9fb-4a36-a19d-f22c9146ee4c,ocd-vote/17e0688a-3f54-431e-b583-44c00857bfeb,no,14
5644b65d-be1c-467d-99a4-013fe7bf3bc8,ocd-vote/17e0688a-3f54-431e-b583-44c00857bfeb,yes,10
4c596423-f6e6-418f-93a2-816b646bd773,ocd-vote/567fa981-5794-4243-8ca4-0f8e196d2099,no,13
d5adca89-b42a-4fa9-adf3-2be65ff41773,ocd-vote/567fa981-5794-4243-8ca4-0f8e196d2099,yes,11
d2d352b2-d81e-4d71-bdc5-920a9757bd8c,ocd-vote/91a3f605-4842-4088-827c-b8a253f1590f,no,10
559c7dd1-6449-443f-9486-d259fda5c070,ocd-vote/91a3f605-4842-4088-827c-b8a253f1590f,yes,14
cf8a4ac6-071f-49f2-8a4f-8e2afa033312,ocd-vote/00682de1-4ddc-4ba8-a4ea-3ef1037c3e60,no,4
9a124513-572b-43fd-b9c4-844fa5ddea61,ocd-vote/00682de1-4ddc-4ba8-a4ea-3ef1037c3e60,yes,20
2db6ee33-476a-467a-a63c-ade4ff357fec,ocd-vote/0bf2b6a9-b3c0-432f-9a42-f373b7486af9,no,0
9935e90b-b521-4768-b257-2fcee4452a32,ocd-vote/0bf2b6a9-b3c0-432f-9a42-f373b7486af9,yes,24
5d553ccb-f630-4289-bc86-4d925a9e14ef,ocd-vote/51616065-01c9-42d8-808c-695d120cdaa7,no,0
8d1c8c88-0b00-4a52-8f66-48861345c76d,ocd-vote/51616065-01c9-42d8-808c-695d120cdaa7,yes,24
d10b8713-a6c6-4caa-92f0-a3f041a0729a,ocd-vote/0a12d3a2-d349-4a41-b46f-49a0e8b2923f,no,0
7fa49f1c-eaf0-43d8-a3b1-01481a62293c,ocd-vote/0a12d3a2-d349-4a41-b46f-49a0e8b2923f,yes,24
ab18933b-3d6e-42f8-84c9-245f2b0aa72b,ocd-vote/06c25261-6e35-4c2d-b27e-ae041b2e46ce,other,64
476a0122-984e-4d90-9d40-b548b2891edb,ocd-vote/06c25261-6e35-4c2d-b27e-ae041b2e46ce,no,132
79348d13-b6bb-4b2a-9fba-bfcc6968bd4b,ocd-vote/06c25261-6e35-4c2d-b27e-ae041b2e46ce,yes,194
6371897f-e070-4026-9647-c80e03127c9e,ocd-vote/02d180d1-aa92-4730-85b9-b2dfd9d3806f,other,65
c7d993b0-5e8c-4e73-9b86-21649ee53833,ocd-vote/02d180d1-aa92-4730-85b9-b2dfd9d3806f,no,206
ac2a8b76-274d-4e01-b899-b45741dff15a,ocd-vote/02d180d1-aa92-4730-85b9-b2dfd9d3806f,yes,120
7afa73d0-be68-40f1-9592-8f95069d97f6,ocd-vote/b68e5944-2a32-411e-9b79-6abd646e368b,other,44
d23ac956-5c30-45c1-bd2c-b73695f46066,ocd-vote/b68e5944-2a32-411e-9b79-6abd646e368b,no,126
74447b24-275e-48b0-8d71-157cc5952334,ocd-vote/b68e5944-2a32-411e-9b79-6abd646e368b,yes,226
30a7ac1e-1f96-4af4-b12f-4159776a6543,ocd-vote/1ea415b9-7512-47e9-9c76-f3e004c16d35,other,63
b102f076-34d8-4087-a434-54cdea799832,ocd-vote/1ea415b9-7512-47e9-9c76-f3e004c16d35,no,185
3c5ecac8-18e3-4687-81d3-dffa40fe5bde,ocd-vote/1ea415b9-7512-47e9-9c76-f3e004c16d35,yes,144
a4c50a22-707a-4e8b-af8e-b2363d543682,ocd-vote/ebe27ac5-7a06-4073-8289-d0e4695ce389,other,26
a9c8ba31-0f79-40f1-947b-cdfc3828e3b3,ocd-vote/ebe27ac5-7a06-4073-8289-d0e4695ce389,no,180
7f260a6f-7cc7-4ea6-90cb-8700973a022a,ocd-vote/ebe27ac5-7a06-4073-8289-d0e4695ce389,yes,188
d4e37182-4959-4842-8629-371e24c1a5ce,ocd-vote/8c893238-89fa-437f-8ebb-3a0663de9101,other,56
50e8da8e-0d23-4407-b4c1-e96382d428b6,ocd-vote/8c893238-89fa-437f-8ebb-3a0663de9101,no,60
0ba3a5b5-de38-4f28-ba1b-7164d3c54316,ocd-vote/8c893238-89fa-437f-8ebb-3a0663de9101,yes,276
7980cc36-339c-4cac-ba4d-1c8f9be2018a,ocd-vote/94e0b972-968f-437a-878e-981594c3db32,no,14
e08f78c7-56f0-47a0-be42-707fad7765d9,ocd-vote/94e0b972-968f-437a-878e-981594c3db32,yes,10
e1090ff9-b2dc-4189-9b04-a0a564f80f6b,ocd-vote/942602ed-eaf5-4ae4-b2c9-592c89049bf0,other,66
4ce0dd1a-98a9-4bde-b7f8-aba4b1fa125b,ocd-vote/942602ed-eaf5-4ae4-b2c9-592c89049bf0,no,128
7e43c9ba-72b0-4c4f-8ac5-6f34b54dc023,ocd-vote/942602ed-eaf5-4ae4-b2c9-592c89049bf0,yes,196
98e566b8-7b5a-46d5-bf56-17aa05aed898,ocd-vote/480b686f-0234-4e23-bea4-81512c94b5f3,other,1
714dc61b-977a-49fd-9441-a0091a1833be,ocd-vote/480b686f-0234-4e23-bea4-81512c94b5f3,no,10
7a6116a7-0324-4db2-a741-6a061454dce3,ocd-vote/480b686f-0234-4e23-bea4-81512c94b5f3,yes,13
9e487589-58d0-40dd-b153-a708ba4ddbaf,ocd-vote/43c028f7-f693-4980-8194-7fd4c2c91b85,other,57
5ed977c6-0fa3-4e32-800d-7bf4b22e9644,ocd-vote/43c028f7-f693-4980-8194-7fd4c2c91b85,no,139
5c2c6327-1f2b-45d7-be96-368957ada0d8,ocd-vote/43c028f7-f693-4980-8194-7fd4c2c91b85,yes,197
26561f5f-727c-4b3a-b76f-c3b752e017fb,ocd-vote/1350163b-2071-4e5b-b5f6-fb1217da924c,other,45
7c1b43c5-2581-48df-b417-52518d1bc78c,ocd-vote/1350163b-2071-4e5b-b5f6-fb1217da924c,no,142
c97ace76-d75c-480d-8cd8-c98f92592b6d,ocd-vote/1350163b-2071-4e5b-b5f6-fb1217da924c,yes,205
09a2b9c9-b4e2-4fca-ae15-8eb1205af869,ocd-vote/3fc59d53-1685-4dfd-b407-914e9dc60b22,no,1
5e440d2f-5aa3-4b0d-abe8-93af37fbb53e,ocd-vote/3fc59d53-1685-4dfd-b407-914e9dc60b22,yes,23
a7315e5f-24a3-48e6-9778-aa7c047bd951,ocd-vote/4be4a61b-402d-4a3f-9918-52791deb20ac,other,1
bb524c16-3506-40cb-aed5-bcc59a95be2e,ocd-vote/4be4a61b-402d-4a3f-9918-52791deb20ac,no,9
9c6d0f50-d3bc-46d2-8ef5-050f4514f20d,ocd-vote/4be4a61b-402d-4a3f-9918-52791deb20ac,yes,14
6fe009bb-9b97-4560-9964-92ef4c442220,ocd-vote/ba139462-7e2a-4572-8e35-97ddab770061,no,0
85ee2798-92f7-4ea7-a298-7c7fbe4358f4,ocd-vote/ba139462-7e2a-4572-8e35-97ddab770061,yes,24
7163d7e5-289e-4897-a3b5-c07d08f835bb,ocd-vote/ddb491e6-e12c-49b6-95ec-ae261d492ab2,other,49
1478a355-b5c2-4e6a-86f3-f51dceb6364c,ocd-vote/ddb491e6-e12c-49b6-95ec-ae261d492ab2,no,142
cc30e906-4abb-4a5a-aadf-524cf11a8fd7,ocd-vote/ddb491e6-e12c-49b6-95ec-ae261d492ab2,yes,202
0d2fccd1-c54a-4e78-a484-a1340a678a31,ocd-vote/fea5e99f-d738-441f-b5f5-7d7eeb768c2f,other,77
f6a3cb23-29e6-4aeb-9fcc-ef3d1a355dd7,ocd-vote/fea5e99f-d738-441f-b5f5-7d7eeb768c2f,no,131
7bc50e72-d9ab-485c-82b8-5003f79c0fe1,ocd-vote/fea5e99f-d738-441f-b5f5-7d7eeb768c2f,yes,182
06a1495f-6472-4b24-8bf7-6719184e0395,ocd-vote/17f439be-c0f8-46ff-ab67-fafb7210bd6a,other,65
e71b7408-bfd1-4e2b-9b65-5399cc088010,ocd-vote/17f439be-c0f8-46ff-ab67-fafb7210bd6a,no,137
55e6ecee-63e5-4dc9-a0e8-fd5fffc79219,ocd-vote/17f439be-c0f8-46ff-ab67-fafb7210bd6a,yes,188
30122db9-f077-49f4-9d7d-3f1d0c0d1d71,ocd-vote/648ab8d3-aaa0-44c9-9178-3ba98d05b3f8,other,104
05a3891e-9a0d-4f42-9214-23c40fad0d00,ocd-vote/648ab8d3-aaa0-44c9-9178-3ba98d05b3f8,no,109
944c5010-db3e-4af9-aeb4-d6fe71882f9c,ocd-vote/648ab8d3-aaa0-44c9-9178-3ba98d05b3f8,yes,179
02e6ad60-5eda-4f19-a034-5b9b5d9ea7fe,ocd-vote/9d54a1ea-1f8a-4005-95f5-0ecb08df7ffb,other,25
67259614-15cf-44cf-b1f1-e988349f4fb4,ocd-vote/9d54a1ea-1f8a-4005-95f5-0ecb08df7ffb,no,55
77241a3b-3351-45e4-bc42-0a65f33b2c25,ocd-vote/9d54a1ea-1f8a-4005-95f5-0ecb08df7ffb,yes,316
ff983b9c-0d47-4368-8543-9ef4988cfead,ocd-vote/d7978814-a652-45ad-a2bd-027e1df25fad,other,58
7ddcfe02-e9b3-4f5a-8a24-063c90d8b629,ocd-vote/d7978814-a652-45ad-a2bd-027e1df25fad,no,141
456b6bfa-e168-4ff1-b065-c93ae2002c10,ocd-vote/d7978814-a652-45ad-a2bd-027e1df25fad,yes,193
67ee0d73-6df9-4001-8229-e8339ad4f06a,ocd-vote/bf37ac4c-3c8a-478f-98c2-f85d7ac9f732,other,1
0666e4b5-adb6-4160-8f00-df357faa9d00,ocd-vote/bf37ac4c-3c8a-478f-98c2-f85d7ac9f732,no,8
4c49cc56-3489-4c7f-92af-885b8bd22934,ocd-vote/bf37ac4c-3c8a-478f-98c2-f85d7ac9f732,yes,15
9af4e0dd-5e3b-4f20-9ee9-d521e5f193f3,ocd-vote/37f10ec4-32d1-4cbe-90c2-f08658985697,other,74
d0641ac0-dd0e-4e58-a0f2-5791c840627b,ocd-vote/37f10ec4-32d1-4cbe-90c2-f08658985697,no,56
16a988df-cfc5-4cb4-beb0-cd410f654667,ocd-vote/37f10ec4-32d1-4cbe-90c2-f08658985697,yes,260
5e20e3f8-9ad8-4d9d-84c8-0f11470677d0,ocd-vote/1ea5227d-59e2-45ee-9e9d-21326d2407d9,other,99
afae1a19-702a-493f-8ca5-b566fbd6ae36,ocd-vote/1ea5227d-59e2-45ee-9e9d-21326d2407d9,no,102
f9890f72-91c0-476b-b14c-b06d4082a751,ocd-vote/1ea5227d-59e2-45ee-9e9d-21326d2407d9,yes,191
f69946e9-1ad8-4aca-9534-e06c0fc7d9af,ocd-vote/2c38cd38-6638-4f7e-8544-0b3b44534205,other,26
bcd3375e-6e31-46f5-9687-a320c1667252,ocd-vote/2c38cd38-6638-4f7e-8544-0b3b44534205,no,115
e8888d68-1245-4fd1-a832-703a535fdfd3,ocd-vote/2c38cd38-6638-4f7e-8544-0b3b44534205,yes,255
11d985f2-c50d-4147-bb0f-db8323161e1e,ocd-vote/9ed38f87-aa13-49f6-8eac-4d2a3a3b19c8,other,77
320cee01-4d42-44ae-b5a4-a975832a7e46,ocd-vote/9ed38f87-aa13-49f6-8eac-4d2a3a3b19c8,no,131
33c98c20-9e00-4071-9e1e-9e033699575f,ocd-vote/9ed38f87-aa13-49f6-8eac-4d2a3a3b19c8,yes,182
e11f6c8e-c981-4d7a-aa4e-940a250b5a87,ocd-vote/1114769a-e81b-4b74-93fe-f9a5e4b36465,no,0
274e09e3-2b38-48e2-ae88-ae29afb5d5ec,ocd-vote/1114769a-e81b-4b74-93fe-f9a5e4b36465,yes,24
5ff89145-959b-41e6-afac-edc9fca5e278,ocd-vote/8eac30d0-6ad1-4be3-8a3b-4a6a7a2dc910,other,39
101e8fd1-babf-4521-a2ca-929bfa23dab7,ocd-vote/8eac30d0-6ad1-4be3-8a3b-4a6a7a2dc910,no,178
74d672df-02ec-4229-94cc-e3e3d35d0f15,ocd-vote/8eac30d0-6ad1-4be3-8a3b-4a6a7a2dc910,yes,179
c5d874a2-ba16-4667-8917-2fda539bc8b0,ocd-vote/240da6a4-8558-4e1a-b2ed-45f2edde3d42,other,111
068dfdda-4677-4486-b43e-0307a87910e5,ocd-vote/240da6a4-8558-4e1a-b2ed-45f2edde3d42,no,114
826f2ff1-c212-4c3d-8207-9c05d027f569,ocd-vote/240da6a4-8558-4e1a-b2ed-45f2edde3d42,yes,167
2b3ce6af-1b32-45ed-94d8-29ac6164a0b0,ocd-vote/84dddcad-6822-426a-951f-c69af692e904,other,56
7d3b1d70-cc20-4742-b484-f72051456121,ocd-vote/84dddcad-6822-426a-951f-c69af692e904,no,209
f9a75a61-d58d-4de0-9958-c3f3df0ef988,ocd-vote/84dddcad-6822-426a-951f-c69af692e904,yes,128
2e984a25-cb1b-4a45-b854-e771195a3da9,ocd-vote/b9baf9b4-8fe5-4bee-a5a1-f1bc529c35f7,no,24
14fe1ede-8d03-4905-8762-a91dc0672bea,ocd-vote/b9baf9b4-8fe5-4bee-a5a1-f1bc529c35f7,yes,0
5b60c5e9-05dc-4c45-ad68-5175c0319d68,ocd-vote/5bfa2bee-4339-4100-aa21-f23a7704747c,other,66
5bea8e15-5edb-495e-99fb-73f8b819fe83,ocd-vote/5bfa2bee-4339-4100-aa21-f23a7704747c,no,121
6e8f0a7e-d2d0-4d73-bf95-048e4528ca9d,ocd-vote/5bfa2bee-4339-4100-aa21-f23a7704747c,yes,203
aa732515-faae-443c-a5b3-6337a01d01d1,ocd-vote/4b30fdf0-5c8d-40d2-950f-ddc0a479b706,no,9
980c5998-8c85-41b0-9176-fa9b1ccc3f0f,ocd-vote/4b30fdf0-5c8d-40d2-950f-ddc0a479b706,yes,15
b7246da6-22e5-46d7-b8b2-cd96982ba48b,ocd-vote/4c6fe17b-1b0d-443f-865d-cc765d4d8546,other,30
a3b0d21d-4c73-416b-a536-b890c8b3db96,ocd-vote/4c6fe17b-1b0d-443f-865d-cc765d4d8546,no,152
d08d074e-4b87-43af-8be5-9a2ffe0893b3,ocd-vote/4c6fe17b-1b0d-443f-865d-cc765d4d8546,yes,214
8f2a9108-7d49-44a0-83e3-fe5914d143d6,ocd-vote/3da22d03-daa0-4319-bf35-dace20677a24,no,10
63e50e18-9597-4f6b-9e3b-521d11427a8f,ocd-vote/3da22d03-daa0-4319-bf35-dace20677a24,yes,14
4bebfc35-7eb8-4977-b6df-266ecbb92469,ocd-vote/bed7c26a-1b5f-4943-a192-54706b66038d,other,108
a9ed4d62-f3a8-4529-bb41-a121263f5334,ocd-vote/bed7c26a-1b5f-4943-a192-54706b66038d,no,63
301d093a-7cbf-47e4-b2e8-c676ecf5cbc5,ocd-vote/bed7c26a-1b5f-4943-a192-54706b66038d,yes,221
1f35ab6f-a716-4ba5-9c42-ab30d9954426,ocd-vote/3b635fb6-6069-4943-956b-9f66de63878e,other,66
8fe3b261-bce0-4d3a-bd8c-979cde8c02e3,ocd-vote/3b635fb6-6069-4943-956b-9f66de63878e,no,132
c242d269-a3df-4c8e-a99c-e2d36caae109,ocd-vote/3b635fb6-6069-4943-956b-9f66de63878e,yes,192
c0262b42-9a63-44c3-9125-1b4b9c51ee5b,ocd-vote/30e6ca76-2254-4066-a652-6e0d530e2bd9,other,30
2f0c4c40-0caf-4d8e-9c91-aebebf0bd597,ocd-vote/30e6ca76-2254-4066-a652-6e0d530e2bd9,no,158
936de15f-fe37-4823-9785-467fe5e5e519,ocd-vote/30e6ca76-2254-4066-a652-6e0d530e2bd9,yes,205
ef820856-ff54-4e28-93f8-0bc79b990e03,ocd-vote/efdbe343-9fc5-4f63-b930-1ad394bdc0fc,no,4
068e3894-7a49-4bd2-a62f-65bcf9d0019e,ocd-vote/efdbe343-9fc5-4f63-b930-1ad394bdc0fc,yes,20
d02c9ba6-0d75-4ef1-b45f-4aa6d2bea505,ocd-vote/253e4f6a-927a-4de4-9e06-c50d00a3e05c,other,96
d74aa26f-aebd-40a2-a332-a18ab2dff5b8,ocd-vote/253e4f6a-927a-4de4-9e06-c50d00a3e05c,no,126
6b3bd935-e6eb-4771-a045-bd7d09501149,ocd-vote/253e4f6a-927a-4de4-9e06-c50d00a3e05c,yes,170
1631392e-15ba-423d-8adb-31cd5ff8f556,ocd-vote/7b79600f-feaf-40ef-b554-2aa79e2c7795,no,0
19036153-4c3e-4ec0-885d-2f3b711bafcb,ocd-vote/7b79600f-feaf-40ef-b554-2aa79e2c7795,yes,24
3735143e-0dda-411b-9580-5f8895c72dc5,ocd-vote/4eeb833a-4aae-4e44-a1ee-56dbf646c11c,other,63
ac886da0-c993-4e85-b50d-dfab6034f89b,ocd-vote/4eeb833a-4aae-4e44-a1ee-56dbf646c11c,no,129
a302bbfd-5638-4558-acee-c30ab63198e3,ocd-vote/4eeb833a-4aae-4e44-a1ee-56dbf646c11c,yes,199
9a019714-d349-4cd9-9bdc-fcfdfdd37fe6,ocd-vote/435446b6-6049-4401-83aa-74f8fe69b5ca,no,0
8da4b316-d2f5-4ad9-b623-f0f3a5514096,ocd-vote/435446b6-6049-4401-83aa-74f8fe69b5ca,yes,24
9df18531-9220-4414-8e13-927f7259e4c9,ocd-vote/df12a718-5717-4702-bb57-5b8158d2ba82,other,68
d4a63c2b-48a4-4cbc-b6e2-bb831f3ab59c,ocd-vote/df12a718-5717-4702-bb57-5b8158d2ba82,no,124
fd2efc0b-f94d-4748-883c-67af446b8dd8,ocd-vote/df12a718-5717-4702-bb57-5b8158d2ba82,yes,198
17be7251-5dde-4b0f-8384-3c2ff292a51c,ocd-vote/1aadde1b-c74f-42bc-918e-72f8528a554b,no,11
758eca00-97e2-4b06-a1f4-3bd428864690,ocd-vote/1aadde1b-c74f-42bc-918e-72f8528a554b,yes,13
57ebbf20-cead-439f-ac63-0e6b4e158988,ocd-vote/07430df0-238d-46e4-ae97-4ce1d154cfa9,other,67
713e33ee-c288-4c09-8638-604b2e2d1bb2,ocd-vote/07430df0-238d-46e4-ae97-4ce1d154cfa9,no,97
43b8f269-a73e-49aa-ae4e-8ebf4af80563,ocd-vote/07430df0-238d-46e4-ae97-4ce1d154cfa9,yes,226
8e6e55eb-f224-4825-94b5-0cce729cd5cf,ocd-vote/20e17582-537d-410c-b8b9-6c006128a7be,no,0
681485d1-c8a5-45da-99ff-0c55635009f2,ocd-vote/20e17582-537d-410c-b8b9-6c006128a7be,yes,24
aa4d5bb5-f2c5-4815-876c-e4d448adbab3,ocd-vote/c17e34bf-43e5-4f6b-a738-39c7a7653ad4,other,89
5ecb9b48-5960-40dc-a10d-f3154d3ef80d,ocd-vote/c17e34bf-43e5-4f6b-a738-39c7a7653ad4,no,109
19ac26d2-f6bf-4fde-a0df-f48feb56be07,ocd-vote/c17e34bf-43e5-4f6b-a738-39c7a7653ad4,yes,194
