id,bill_id,note,date,classification,extras
b5e1ac6d-7b5b-4b8b-9628-5502a322d57a,ocd-bill/a6869e5b-4dc0-4752-b98b-2cf44558f6c4,amendment 2020-1417s,,,{}
6f7f48d8-2b7d-419c-993e-54b4df0184c5,ocd-bill/0375271f-8740-4bac-b7c7-53139c02d952,amendment 2020-1063s,,,{}
31453a8c-ed8a-4618-aad7-280cb68c25de,ocd-bill/0ce75d1a-dc64-4e4a-b30d-371b48fc80e8,amendment 2020-1465s,,,{}
b9cd0ece-207f-432f-96a7-fee0109d9b99,ocd-bill/cd7b2a20-cdf2-40fa-a0d1-730c917bda30,amendment 2020-1530s,,,{}
