id,vote_event_id,option,voter_name,voter_id,note
82e7d06c-af6f-4f11-b405-5ac5d407b87f,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Katherine D. Rogers,ocd-person/f9421528-ffb6-46f3-82bc-70b0329db823,
20087d0d-f6a6-4ab8-9c47-fa9c364cb4bb,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,James R. MacKay,ocd-person/c027d650-709d-440f-8740-84b3e11406ba,
d0309596-d77c-465d-99fd-d744fbc6f2f8,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Norman L. Major,ocd-person/f210808d-53ac-4e23-ade2-7bdb60a8e559,
d8a73373-579a-4fca-a9ca-b525d27e8478,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Wayne T. Moynihan,ocd-person/51b991c2-a527-435c-a516-7490e43b2979,
8a00d3e7-2718-4b52-b236-68b2e0e45639,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Susan W. Almy,ocd-person/e13283b4-defe-4f4e-8e67-4d89b8e3790c,
8c6479a0-0aec-413a-8327-64c61c36f511,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Robert Renny Cushing,ocd-person/cdb3279c-243a-4ca0-8e83-fcb10a975736,
8729b721-f9bc-4417-8785-b3d66256e55e,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Mary E. Griffin,ocd-person/347fa364-852b-49c9-9610-99a813965a69,
eb2bd772-22c1-4513-a117-d13e29820870,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Joseph A. Guthrie,ocd-person/772f5157-b959-4aed-beaa-6bd67ab8fefe,
3fa30a44-359b-4e93-bf74-e57ec6c809a6,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Peter R. Leishman,ocd-person/86708f42-531f-4e57-a6b1-f5b11ff9389c,
fcbb7ff2-f510-47d4-b547-104b2c8375a8,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,David R. Meader,ocd-person/21d5b0b5-d752-46cc-bad9-a23b0b624264,
431fdf29-b220-4cd4-980f-a0ff19277541,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Marjorie K. Smith,ocd-person/86b31d04-3a4b-4199-b10e-27bd337f0a34,
a33ddce3-a386-443d-8ff3-513cbb05a217,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Jacqueline A. Cali-Pitts,ocd-person/b665e9e7-0c14-4348-9378-529bd9c7497b,
7107db2e-43b3-4c0b-bfd6-15b6df11acaf,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Jeffrey P. Goley,ocd-person/903e02f2-e17d-41f4-bd94-f91557c0e1fd,
04bda024-2685-403c-bd19-904c8adfdaa8,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Beth Rodd,ocd-person/f40ba0df-9993-4bf1-b52d-d7989fb5a7f7,
42b55eba-6941-474d-934b-ebe8dbf64ab9,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Judith T. Spang,ocd-person/1c49114b-ec16-4617-8b35-f7ce02d6daa4,
5d58b978-0260-418e-bb82-208b0196f059,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,John A. Graham,ocd-person/05a586d8-4c39-4578-95f6-7aaa30b3c67c,
cd06d415-53a7-4863-9749-93447499a4e1,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Michael D. Harrington,ocd-person/21e95dbc-c226-4f4a-9fa2-8f5b374d0a98,
208daae7-2730-4d99-a7d1-fba2b3715adc,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Gary S. Hopper,ocd-person/eeb7038b-aad5-45cc-9abe-57fa0757c41b,
fc8d769a-3939-43bc-809f-4927480d6fe6,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Barbara E. Shaw,ocd-person/9b77c06c-a6d3-40b9-b7b7-22e7a198a8ee,
f7f8a6b7-823d-42b4-a85e-1937910ec7f1,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Charles E. McMahon,ocd-person/28d59199-5bae-46fe-99f3-ec78e330cdeb,
8c801b4d-c000-48b1-86b6-88761b3e5926,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Russell T. Ober,ocd-person/a5182863-ac6e-4fcf-b0c2-59b5e22a18fc,
3066c30f-c30d-43a0-8a13-8367e2926213,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Henry A. L. Parkhurst,ocd-person/965bd7c7-c030-449c-b64c-3ab3036ced22,
20adde77-258c-406a-8b3a-da64d5f40bd8,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Peter B. Schmidt,ocd-person/16654889-3b48-44d6-a6d3-8da5d7a434f1,
a8f8dd41-79b5-4982-b451-38823ac27ff0,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Jane E. Beaulieu,ocd-person/fb843a60-91e0-4639-a5a4-1a734586c9c9,
4a8ab6af-53b5-4199-a94b-20e2b43382bf,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Ralph G. Boehm,ocd-person/ac6ce16b-a462-4727-8e4b-724c7c19e58c,
b293dbfd-01f9-457c-8ccd-48acd3640d39,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Lynne M. Ober,ocd-person/e1ff7dcf-ec5f-42ab-a7c2-81092820a3ae,
271a364f-dd2f-4414-92da-5b100a70bf71,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Andrew Renzullo,ocd-person/b8aa741e-30b1-4d45-8f6a-7241f0d0eed2,
4f3121c3-0662-4c13-abb4-0b60d804d467,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Steve J. Shurtleff,ocd-person/5faefb6a-67fa-47ea-907a-8f4f545862be,
53785a4d-80a9-41b8-bbd4-05e40cbc867c,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Franklin T. Tilton,ocd-person/d9727a00-c3af-45f0-a771-df8f7507543f,
76a28007-e0b3-4c78-9480-69ecb58a3bb7,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Jordan G. Ulery,ocd-person/31f696d4-f806-4eb3-a8ce-5b1d2a2eba93,
4ccad856-3ef4-4722-bf74-64f4561e571d,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Mary Beth Walz,ocd-person/aee31921-5d02-4da9-8e3e-3137b4bb8bf4,
526e4f05-399d-40aa-8291-9570d9293e94,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Thomas L. Buco,ocd-person/22809c1b-0676-4ad9-8d0e-8a0a9d19063a,
fafab3ed-07c1-44f9-af10-a9552fc0ee12,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Jean L. Jeudy,ocd-person/f47878eb-66fe-4d01-92ea-4d3190c6183c,
4b81f104-bd4b-4304-bdfb-fab0adfde90c,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Edward A. Butler,ocd-person/fd79da58-6089-4580-bef2-ad03fc7e6bde,
036e027c-1f72-4b76-b7b3-03abd0b51e94,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Lucy M. Weber,ocd-person/a6790cd1-6b7a-48f9-b48c-b298929578a4,
2bbd9bbd-ae3c-4b88-a4d5-d1c0dcdc918f,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,William A. Hatch,ocd-person/2bfaf69b-214f-40a6-9674-bdb68c23e9ff,
58e29d4f-7b89-4c81-99f0-921ffaa9ccc2,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Yvonne D. Thomas,ocd-person/ba726dc8-e171-4b3c-ad20-fdb67b348e9c,
e816bced-9215-4a92-9d67-e7c157e94145,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Patrick T. Long,ocd-person/14d0ff58-3340-4344-bb79-c6acd5f8ba6c,
a72f99c4-65c0-4a94-9c5d-608ef7df62c1,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Richard W. Barry,ocd-person/dc314520-0674-4452-a463-4c87ea2f23d1,
a1e3dd63-081e-4844-a984-ca33b49a4e09,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Michael B. O'Brien,ocd-person/e15e323b-2d85-4272-9f1e-13d12b8c82f4,
9b4a4a88-a5ca-47c0-a82c-a956bf1a153f,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Al P. Baldasaro,ocd-person/3807f9c1-b590-4496-8a1e-b0ff84ba592d,
624ee76c-90db-41f3-bb9f-dd71dc293a74,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Robert J. Elliott,ocd-person/acb8c5f4-1002-4599-8098-a38766a59be2,
70864a11-2ec3-44e4-8390-bbae7af9a770,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Debra L. DeSimone,ocd-person/7ef7472f-0bda-4708-9239-76adeca1e87e,
ac1d690a-aa2c-4c2c-9829-b4e9fa0c23f7,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Larry G. Gagne,ocd-person/26d443c0-53fe-480b-bf4c-7b7a28a109e9,
60c390f3-62c4-4d11-843d-13d6696cdb62,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Kenneth N. Gidge,ocd-person/d9584641-0715-4a86-9949-eba4a42eb6f8,
728af1cb-6160-4425-abc1-bd9d0c555f76,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Richard W. Hinch,ocd-person/b566af7c-b746-4b6d-bd34-17c66df7fc7c,
9e92ecc3-5901-434a-8ff0-49a54b2b488b,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Timothy O. Horrigan,ocd-person/2a11a559-c16e-4211-82ea-215951d74c1f,
c8347f1d-fc71-42fc-85c4-b920a4c380da,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Walter Kolodziej,ocd-person/08f755fa-ca40-4a50-a723-32d8af0cc19d,
c804e006-19cd-4012-a501-a13c9bdda233,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Frank R. Kotowski,ocd-person/7c34e9ef-9b7d-4e09-aed2-aa8d5d63e940,
21b390e7-4171-4721-acb1-67159796b8a5,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Rick M. Ladd,ocd-person/1bd6c569-f2dd-4670-bf82-ef3ea4b15960,
46ca67c0-36ff-47d3-a7ae-98fe0083a248,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Carol M. McGuire,ocd-person/ae3d6133-98b5-444e-b95e-2edc2f5302dc,
577f61bc-f056-411f-bb4b-7d7802b9be9f,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Dianne E. Schuett,ocd-person/62ff0476-f4e6-411f-a58e-2e7963cde2ab,
6e3e0eb7-db05-4940-a802-5ecb6ccbdae6,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Suzanne J. Smith,ocd-person/6a75f502-50fd-47e7-8160-1fce1205550e,
02570bd8-5eb8-4596-b783-c29848664ab9,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Timothy A. Soucy,ocd-person/edcefea3-7cd4-4128-92ef-b22bc4a7c0b4,
89ab6da4-d220-43d3-bf69-e94be6abfe6f,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Patrick F. Abrami,ocd-person/0327f85d-1b5a-4218-a97f-f393a965d64b,
4862b39d-4b7c-4e36-b1dd-8770529394e9,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,John A. Burt,ocd-person/084e4187-cca0-4f45-ac5a-8514056e94a6,
77490fcc-42ef-44e1-892b-d3cb31b573b4,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Brian K. Chirichiello,ocd-person/c5e0ac90-3639-40f6-9d02-c67e25bf675d,
75352dbf-064d-4d1b-a538-5508eeef41ac,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Jack B. Flanagan,ocd-person/6f569d92-87e9-4172-b4f0-e2e78aff07a6,
25bd2f50-f5b4-4d55-8b62-11540fd3ffc0,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Gregory G. Hill,ocd-person/852df922-484b-412f-a604-c2d67efee5ec,
d3750bbc-58b2-4042-8857-dbe45e70d6f6,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Thomas W. Laware,ocd-person/ac2c5f84-0626-451b-ba7a-a9381d88f225,
b98a05dd-fbcd-416d-8a19-1835f85eff62,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Patricia T. Lovejoy,ocd-person/7c88eae9-feb0-494a-b1de-68307b3162ae,
014f2815-9c04-42a1-aa20-3be2940f0b07,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,David C. Lundgren,ocd-person/4e9bb139-f952-4fda-bce1-f1bb16c585e3,
c725bbcf-acd7-491c-a55e-755e04cfac2a,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Jeanine M. Notter,ocd-person/84f79859-fef0-441d-80bb-5edeafc70e78,
ca643a6c-2429-4aa8-9c1c-e6fe132b20d0,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,John T. O'Connor,ocd-person/60882336-f4d2-45e4-b194-d2b99cae7610,
102e3298-cbfe-4eec-855d-88d6cd1f70da,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Joseph A. Pitre,ocd-person/5ce55936-fd73-4b3c-ba16-70e13734a3c8,
8caf3846-de59-4c4b-a721-726f670cc493,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Marjorie A. Porter,ocd-person/0999b615-be84-4309-b4ca-68261c1155ab,
ce5e3dc0-7ba1-4115-94e1-21f1d2e73d76,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Mark L. Proulx,ocd-person/6e417129-7cec-4f81-b390-3c1ef0d7deab,
d019c70a-779b-450d-bbd7-5458112dbc96,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Laurie J. Sanborn,ocd-person/d0d7f906-c48f-4a61-943c-1faf0162b329,
856e7f7d-9d78-46c2-8237-ba6fd9a00a36,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Brian Seaworth,ocd-person/b12abcbf-fbbe-4464-854e-6960b024e62a,
2617b780-c86b-4ba2-8b94-b1005f381262,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Steven D. Smith,ocd-person/129a2970-07b9-4136-aae1-15c689edca40,
b6ea784a-3e2f-42a5-a620-167d0802cd80,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Bruce L. Tatro,ocd-person/159d4b0d-ce1f-4605-bed7-9d9f98d95336,
9545f41c-d2dd-4cbd-92da-a65a89a1b53c,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Mark Warden,ocd-person/01358592-fa6d-49bf-a933-ea2f223572d7,
5125f78c-e7fe-4c6c-a9c4-6e907a580bc6,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,James C. Webb,ocd-person/72b5d19a-0a1b-41db-9a77-bbc2a88e5785,
e0bd8f6a-1512-44d0-82d7-ddf3f388f285,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Richard Ames,ocd-person/47c165c7-ecd9-4b88-b9f7-2e58e8e290d4,
6beb6aad-ff3b-4ad3-8270-eca81d54afe3,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Robert A. Backus,ocd-person/957f04df-63d1-4b88-b876-436a9cd17248,
ec9187b5-b3e9-4230-8476-7662edc3671e,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Christy D. Bartlett,ocd-person/59afcf2a-d688-4495-a53d-b10faeffd222,
17bf8110-3f29-4f0a-aa7a-7ebc3819757a,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Steven P. Beaudoin,ocd-person/a13ebe10-3715-4947-bc4d-fe2b3d3e229a,
23407061-a983-40f7-98d6-a31afccce803,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Paul S. Berch,ocd-person/f96a072d-9add-44b0-8028-0ec057f31f52,
c83811dd-1d27-4f86-a6ce-f48334cad39c,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Peter W. Bixby,ocd-person/2c42e95c-0192-4910-9fc6-8a43b58c6467,
0a2a76e5-ab9a-484e-9c99-1237afb3d213,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Michael D. Cahill,ocd-person/facb5409-244f-4381-8452-e6a1078bb1c5,
ed04c7ab-3d21-4e91-b7a5-393ec612e7c8,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Clyde J. Carson,ocd-person/d6a04c67-8aa5-4f31-8d08-30d3579e9b2a,
69953879-a96a-4931-a8d8-f2777f248f48,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Glenn Cordelli,ocd-person/c8aa2951-dea0-4999-9b6a-6323d9917e0b,
fefda73c-bd42-4f41-97ec-4f92348a8f66,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Karel A. Crawford,ocd-person/a0936f2f-8170-47f9-8b05-6c6697a95968,
580b19f7-35cf-4c6c-b918-fb17c12d4129,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,David J. Danielson,ocd-person/62c43933-5aea-4a05-9ac8-f26c688b2367,
d366f4f2-80f8-49ed-8ab0-d0975cd1e1c9,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Linda A. DiSilvestro,ocd-person/a9f75dde-f348-4c7a-90c9-a785ee2de208,
9d94e0c5-f700-41a5-9ddd-14510a63bce9,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Karen E. Ebel,ocd-person/947e2e2b-04eb-4f92-9f83-aef8760517e0,
f70a9537-9e35-41af-8e95-00d62ed3f6dc,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Linda C. Harriott-Gathright,ocd-person/1e2b57f6-dbb9-4069-a71b-d40828c80cfa,
4ace4bca-3fc8-47ed-aebe-c1d59102bdcb,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,David O. Huot,ocd-person/1ca469eb-22a1-4c1c-af43-a0a5456f3a4f,
29c2d087-d8e3-4bd5-b180-6561fa235b64,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Martin L. Jack,ocd-person/27e55643-df5b-49aa-8529-082cd786c0f8,
7bd731e9-d831-4877-bf85-60dea26856ed,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,David B. Karrick,ocd-person/94f54bab-44a0-41ce-a766-0e0eb882f9bf,
ab433940-0c6f-4da3-be4f-3e5e81116222,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Aboul B. Khan,ocd-person/e60aed5e-cbb4-4b27-ab1b-2ce1dd787dac,
7cb77392-f40f-42dd-9a0d-78e186ec8f6d,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Douglas A. Ley,ocd-person/a97ffd97-a669-4ce5-bbed-f07858ba052b,
c834e20b-0b9f-4d7d-a0c1-d55d0b54f882,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Dennis J. Malloy,ocd-person/d6200a81-3d99-4ff7-93e0-e2f3b49cfd65,
a5d6b48d-5264-42a0-b989-6beb44f94f9e,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,John E. Mann,ocd-person/a8024476-bf44-4932-b6eb-e1f6af0a2298,
36cac7cc-33ca-4676-a1fe-1ff302cb8fd0,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Linda A. Massimilla,ocd-person/c018f667-a248-4b79-b8be-63740191e1ff,
4a659e86-b828-477e-ac4d-f6f77847f0cf,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,David E. Milz,ocd-person/ef41a7dd-a84f-47db-b794-2a6c6be48771,
757be077-d67f-40ee-858d-a949cbe64101,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Howard M. Moffett,ocd-person/71b9d6b9-d7e1-437d-80a8-8a2fea88c58f,
7242837f-2aa7-4f1c-9d5c-e3175967606b,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Mel Myler,ocd-person/8c5f7a02-e92b-4f64-b698-c178b8fd23bb,
9ae542f6-66d5-491e-bf62-4521ebaa7357,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Bill G. Nelson,ocd-person/7f0e0e2d-f085-4d4b-bebb-f5aa37741fd5,
1615d98c-ad92-4a6d-a759-ba85eec03a69,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Andrew S. O'Hearne,ocd-person/e21aaa1f-c784-46f1-a214-9372580fc45e,
eb0958a9-7c71-4fe8-8b11-c55749c90641,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Skip A. Rollins,ocd-person/31d4d765-be08-4393-8e9a-21444cf8b411,
f666aa8f-f71a-4aa5-ab38-6f629fd93c1f,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Thomas C. Schamberg,ocd-person/29eeecd3-79b7-489c-b1a5-ace913e619f2,
f863253f-0209-4932-b977-cddbd6d12ca2,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,other,Janice E. Schmidt,ocd-person/ec374833-801f-4c21-9261-67cdefc1ba44,
05eddb21-23a0-4544-a035-e9ca56ef0937,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Timothy J. Smith,ocd-person/b5ca2038-c971-48a1-9d59-f9acf2b0806b,
4953d6d3-5b9e-417d-a608-ab0147948b1a,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,George E. Sykes,ocd-person/1d64c012-42cd-433e-9e51-d449279fe57e,
039d619e-a893-440d-b195-7264e24e9084,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,no,Michael J. Sylvia,ocd-person/2e6feb2e-6f22-4909-b907-93f4c0f9ae9b,
d71a7ba5-7643-413f-953a-822940295104,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Linda L. Tanner,ocd-person/950e6cfe-ff6c-49ed-a4c2-1e66e60c6315,
8b0aaa08-678d-43fa-9b67-2daab6fd7eeb,ocd-vote/7d6c77fd-f1e6-47ec-b299-933958933942,yes,Susan J. Ticehurst,ocd-person/1f3a9485-30e3-4cdf-8389-d8ad149dc881,
