id,name,entity_type,organization_id,person_id,bill_id,primary,classification
65bccd93-83e1-4064-bae4-60e26f7e8a6c,Heather P Baldwin,person,,ocd-person/b14568dd-d9f5-4557-8ccd-0d000c231650,ocd-bill/18ec813d-8064-4b8a-a120-5011ef055a1e,False,cosponsor
dd3e15ab-2ec1-4e5c-aa94-95ca267a849d,Donovan Fenton,person,,ocd-person/8e013e93-3dd2-4530-a42f-d9ba62ea5f04,ocd-bill/18ec813d-8064-4b8a-a120-5011ef055a1e,False,cosponsor
bbac93ab-f868-45d2-896a-c2212709a638,Russell Muirhead,person,,ocd-person/33c30ffc-2203-48fc-9161-e14946abce23,ocd-bill/18ec813d-8064-4b8a-a120-5011ef055a1e,False,cosponsor
28b8c041-06fd-4ee0-879a-7eafc4baea3f,George E. Sykes,person,,ocd-person/1d64c012-42cd-433e-9e51-d449279fe57e,ocd-bill/18ec813d-8064-4b8a-a120-5011ef055a1e,True,primary
4b65fbc2-f200-4f78-979b-d210786a1847,Susan W. Almy,person,,ocd-person/e13283b4-defe-4f4e-8e67-4d89b8e3790c,ocd-bill/18ec813d-8064-4b8a-a120-5011ef055a1e,False,cosponsor
ad460f3b-cd0f-4f06-9aec-125c98702ca7,Debra Altschiller,person,,ocd-person/925608b2-8d23-4186-85f6-4c50f334374d,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
35add3ff-e392-4393-843e-9dfb50e1353a,Peter B. Schmidt,person,,ocd-person/16654889-3b48-44d6-a6d3-8da5d7a434f1,ocd-bill/cba740f2-ffc1-46f2-bbc8-d4a3f7811ce1,True,primary
7732e203-3e75-4f4e-bea4-0176f36a98df,Donovan Fenton,person,,ocd-person/8e013e93-3dd2-4530-a42f-d9ba62ea5f04,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
2247d8bb-8d1b-44be-8f62-8f7674dc8a00,Rebecca Perkins Kwoka,person,,ocd-person/c20b7693-7f2c-4646-af7f-d57518edd1a4,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,True,primary
ee16b4f9-6394-465f-8e89-2a7f6ebd7ff4,Rebecca G. Whitley,person,,ocd-person/92267d4c-e6f1-4f45-87be-83f229c2cd36,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
dd4a6ceb-d3c0-45e2-8717-2db6c4b97404,Suzanne M. Prentiss,person,,ocd-person/de206392-deba-4ecf-96a3-33494c415417,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
c66db79d-3762-424c-af36-c83f81639209,Cindy Rosenwald,person,,ocd-person/f3e949ce-6d98-4826-bbca-08039cea4ea4,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
e6598a31-d507-4430-a80e-a9ce15ef0c89,Jaci L. Grote,person,,ocd-person/26f01212-5287-4735-aa1f-77e4f0d2acb6,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
db80d371-eae0-479d-a7e1-fadf7c829fb6,Alexis H Simpson,person,,ocd-person/3ab49eaa-77a6-4e6e-85a5-24812e78ae7a,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
ce800b2d-4c9f-4aea-bccb-23402fe4fd46,Donna M. Soucy,person,,ocd-person/bfbbacfd-e12a-4e07-970e-c2c2c006f4a2,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
04493b75-e1c6-4f97-a173-5313372db624,David H. Watters,person,,ocd-person/cf24defe-6df3-49f3-88ca-c6774b144f19,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
3214adee-7c5d-4ae6-afa8-1a8393310b6b,Lou D'Allesandro,person,,ocd-person/87c48788-817d-408b-a1e1-ebe1c9fd893d,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,False,cosponsor
d1dee3c7-3f85-4d06-bdb2-e289896a3e82,Debra Altschiller,person,,ocd-person/925608b2-8d23-4186-85f6-4c50f334374d,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
28434cef-e41f-4771-881a-07dddcc19aca,Donovan Fenton,person,,ocd-person/8e013e93-3dd2-4530-a42f-d9ba62ea5f04,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
c0683234-3bfc-4f6a-ad56-d47d982aaaff,Rebecca Perkins Kwoka,person,,ocd-person/c20b7693-7f2c-4646-af7f-d57518edd1a4,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
b8adc086-9977-4925-a588-00ee4db6841f,Rebecca G. Whitley,person,,ocd-person/92267d4c-e6f1-4f45-87be-83f229c2cd36,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
33c6c5fd-4673-41a4-b0aa-b1788ab2bb03,Suzanne M. Prentiss,person,,ocd-person/de206392-deba-4ecf-96a3-33494c415417,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,True,primary
c65bb159-3a17-4052-ae08-c2fdb46f8aa6,Cindy Rosenwald,person,,ocd-person/f3e949ce-6d98-4826-bbca-08039cea4ea4,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
3be10ff5-5517-4715-ac67-f42d71476cb0,Shannon E. Chandley,person,,ocd-person/92b62a3f-15ef-4cd6-9073-14d32a3eb74b,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
8215883d-d68b-48ce-8fe4-dc668ae04eaf,Jane E. Beaulieu,person,,ocd-person/fb843a60-91e0-4639-a5a4-1a734586c9c9,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
5738eb16-4107-45a6-945a-6af97cb85384,Donna M. Soucy,person,,ocd-person/bfbbacfd-e12a-4e07-970e-c2c2c006f4a2,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
40e33902-a8ba-4124-a39d-8f99ee05d628,David H. Watters,person,,ocd-person/cf24defe-6df3-49f3-88ca-c6774b144f19,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
aa762f1f-2094-4dcc-951a-1844eda0b4a4,Lou D'Allesandro,person,,ocd-person/87c48788-817d-408b-a1e1-ebe1c9fd893d,ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,False,cosponsor
b08496cb-dfcc-4943-bcb3-79253ba94230,Michael D. Harrington,person,,ocd-person/21e95dbc-c226-4f4a-9fa2-8f5b374d0a98,ocd-bill/d997ea5d-2db9-46d1-996a-1db080a91ac0,True,primary
099a6641-a8a4-4026-a1d0-781ba6606741,John Sellers,person,,ocd-person/a365b40c-5682-4627-ae84-764e7da7219e,ocd-bill/333d0aca-9199-4b24-a6c0-0171b466ffb2,False,cosponsor
67380abd-6d98-4478-88ff-25e1610a9ba5,Carrie L. Gendreau,person,,ocd-person/33ce9791-5bd7-4f8a-a0a3-5aaf1c3efe22,ocd-bill/333d0aca-9199-4b24-a6c0-0171b466ffb2,False,cosponsor
3c5e73f1-3103-4c65-962c-c216e1f6650e,Dave Testerman,person,,ocd-person/a9da1843-ceb9-40c6-9846-a3c3d5319ccd,ocd-bill/333d0aca-9199-4b24-a6c0-0171b466ffb2,True,primary
d44ec2fc-dd68-4741-8a26-ff25d051a8ce,Hope Damon,person,,ocd-person/a1852031-32a0-4f94-95b8-57ddcc5ab576,ocd-bill/f532c5a4-1b6c-4362-bcf9-9fbffa13017e,False,cosponsor
908fba8a-0cb1-4d77-92be-b349a2d17335,Hope Damon,person,,ocd-person/a1852031-32a0-4f94-95b8-57ddcc5ab576,ocd-bill/15052dd6-5b0d-4684-9925-9ac164a13f59,True,primary
eaaee659-b24c-47c5-ae6c-65f66033c313,Josh S. Yokela,person,,ocd-person/c96f9d7a-b859-4b37-8fdd-4097b21d3f2c,ocd-bill/15052dd6-5b0d-4684-9925-9ac164a13f59,False,cosponsor
