id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/9b99f962-520e-46f3-9d9a-c2c817125515,,Laid on Table,['passage'],2024-02-21T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/34c87947-5fcc-4756-8a8b-3c95cac39c4c,,New Hampshire,2024
ocd-vote/03353d0f-bc0f-4498-951c-c4debde63f16,,Ought to Pass w/Amendment,['passage'],2024-02-21T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/91df9f7d-e1cb-4e9b-8878-7b755f816a23,,New Hampshire,2024
ocd-vote/0de112eb-dc90-4b5a-94b2-812738dafd03,,Reconsider,['passage'],2024-02-22T09:25:27-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/51f3a45e-3647-40c6-ab2c-d56476e26e4f,,New Hampshire,2024
ocd-vote/1694d8ca-d219-44e9-9dad-a9194a25aac9,,OTPA,['passage'],2024-02-22T09:43:47-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4a84bf72-4a3a-4f0e-a67d-4e168fd3a203,,New Hampshire,2024
ocd-vote/c247230d-9e55-4438-b448-a3000eea223e,,OTP,['passage'],2024-02-22T10:53:24-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/1c0eac3e-9fa8-4555-b0fa-1346470db07d,,New Hampshire,2024
ocd-vote/56beff94-4e1f-42ca-baa4-089800837e0d,,ITL,['passage'],2024-02-22T10:55:31-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/1c0eac3e-9fa8-4555-b0fa-1346470db07d,,New Hampshire,2024
ocd-vote/89e2c47d-fe88-46ff-abbf-64f85efd5b51,,OTPA,['passage'],2024-02-22T11:05:30-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/235a1f5f-817e-4c9e-86a6-9e45b6011f58,,New Hampshire,2024
ocd-vote/31ee4584-ce8b-4ed9-b07f-c469ac3c2936,,OTP,['passage'],2024-02-22T11:25:06-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/f789dbad-c6ca-4ec6-b252-02894bf0918c,,New Hampshire,2024
ocd-vote/16f4e867-ac89-47a1-af08-547768504b9a,,Indefinitely Postpone,['passage'],2024-02-22T11:30:22-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/f789dbad-c6ca-4ec6-b252-02894bf0918c,,New Hampshire,2024
ocd-vote/436c001f-f774-445c-83cc-9df3cd2cce4b,,OTPA,['passage'],2024-02-22T11:50:43-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/fd81d37b-2748-43f8-a69b-105c424ecb1b,,New Hampshire,2024
ocd-vote/e364b521-fb73-4bae-8f59-ec6a6e8c6472,,OTP,['passage'],2024-02-22T11:59:22-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a13a8ee6-f83a-4f91-b47f-92e9b617e86c,,New Hampshire,2024
ocd-vote/c55cd77d-6ede-4378-abae-331fec0be3e1,,Indefinitely Postpone,['passage'],2024-02-22T13:47:56-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c89e18f0-b06b-494c-9a00-705431a5e1aa,,New Hampshire,2024
ocd-vote/e140a61d-e4dd-4483-b305-8ca46418e61c,,OTP,['passage'],2024-02-22T14:00:22-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c89e18f0-b06b-494c-9a00-705431a5e1aa,,New Hampshire,2024
ocd-vote/8bc2edfd-ed15-4d7e-9dab-ffa70f5abf0e,,Table,['passage'],2024-02-22T14:02:45-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c89e18f0-b06b-494c-9a00-705431a5e1aa,,New Hampshire,2024
ocd-vote/a125f118-d50f-4129-abf7-44292eb5a995,,Reconsider,['passage'],2024-02-22T14:05:42-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c89e18f0-b06b-494c-9a00-705431a5e1aa,,New Hampshire,2024
ocd-vote/a037e9a7-4ac0-4f78-8d45-1544b06aa3d9,,Indefinitely Postpone,['passage'],2024-02-22T14:42:06-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5ba2c82e-6cd3-4e24-ac29-e5707fcecaa2,,New Hampshire,2024
ocd-vote/3b3fd445-0575-4c5a-bc0a-e7740d1a10b4,,OTPA,['passage'],2024-02-22T14:53:18-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/40f4062d-3c75-4156-be33-71b95f981609,,New Hampshire,2024
ocd-vote/dbe90f10-3ca8-4319-b772-83889742b19d,,ITL,['passage'],2024-02-22T15:31:43-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/fc0dbe76-53c8-4068-a8f7-9bfcaeb80da3,,New Hampshire,2024
ocd-vote/080bbd4a-7fe5-4352-9534-91df57184e44,,OTPA,['passage'],2024-02-22T15:40:33-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/fbdebbd0-66cd-4577-915c-61d94355e248,,New Hampshire,2024
ocd-vote/9ff7bc30-a526-4d0f-8391-494862f7411f,,Adopt Floor Amendment,['passage'],2024-02-22T16:01:11-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/9a97bee2-f45f-4fa9-a80b-f44761f85f3a,,New Hampshire,2024
ocd-vote/fd37229a-2a6f-4944-ac82-ae4ca1bf71f7,,OTP,['passage'],2024-02-22T16:13:39-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/162fa07b-4dad-4313-934f-b3b2f2d9419e,,New Hampshire,2024
ocd-vote/15a42998-e20c-468c-8638-66241ba0a05c,,Indefinitely Postpone,['passage'],2024-02-22T16:39:09-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/ef84e8b7-9337-4135-8b19-b15692bcf9a2,,New Hampshire,2024
ocd-vote/4c5b051d-294a-418d-b1c7-146ddf678283,,Indefinitely Postpone,['passage'],2024-02-22T17:01:03-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4b4e439c-92f0-4cdf-b51b-ca93d03e6f64,,New Hampshire,2024
ocd-vote/3cd6cea1-b325-4b58-afae-98ee816b889c,,Ought to Pass,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/6f02e07f-534e-4df7-9bc0-39a32eae75d9,,New Hampshire,2024
ocd-vote/a7a7d3db-5c5e-4e79-9371-ea516b022045,,Ought to Pass,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c8777e18-2800-42cf-bc98-73cab0b344d8,,New Hampshire,2024
ocd-vote/b34ac740-1fc3-43e6-9832-9ee476d39526,,Ought to Pass,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/75956000-d88d-4655-b7a2-556a495eb9ec,,New Hampshire,2024
ocd-vote/47b9579a-3235-4633-8949-c882cb6f0723,,Inexpedient to Legislate,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9bf3108f-55b0-4596-845f-8cfbe6186242,,New Hampshire,2024
ocd-vote/a23a5a87-9ab6-45e6-bf0b-08c5c693661e,,Ought to Pass,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/73c352e3-e07f-45f7-b481-06d0ff0bbaf1,,New Hampshire,2024
ocd-vote/b0c9bf6b-7105-490e-a311-3b60117fe3a8,,Ought to Pass w/Amendment,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/de99fc75-9964-46d9-800b-5d5a42df2aaf,,New Hampshire,2024
ocd-vote/ffa115c7-ed60-4126-aab2-bba072b0e6fe,,Ought to Pass,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/75956000-d88d-4655-b7a2-556a495eb9ec,,New Hampshire,2024
ocd-vote/36807b5f-f9a0-427e-953a-a84d4c466a3c,,Ought to Pass w/Amendment,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/5aa40e34-7cd4-4ab9-8566-26afe624be16,,New Hampshire,2024
ocd-vote/fe7fbc91-a0ae-4bf9-a205-691c0d791e6f,,Ought to Pass,['passage'],2024-03-07T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/943db747-a5a6-419b-816a-b06f90f2c508,,New Hampshire,2024
ocd-vote/1fbd5ba2-0219-4aba-bfba-67fbc12842f0,,ITL,['passage'],2024-03-07T09:38:46-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/1b1c089e-b85e-4790-8cc4-6db328fa0383,,New Hampshire,2024
ocd-vote/cf1a95fd-cafe-4c82-bb59-f48b16c4e2c5,,OTP,['passage'],2024-03-07T10:11:02-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0cbf6e62-ae17-4470-a451-2a6fa1729392,,New Hampshire,2024
ocd-vote/9aa84d91-930b-43a6-846c-ebd8b1581f05,,ITL,['passage'],2024-03-07T10:23:47-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/98c67a31-5b91-4903-85f4-28780f23bd7b,,New Hampshire,2024
ocd-vote/f85f7acd-a39f-4f18-8bbe-dc5846f96729,,OTPA,['passage'],2024-03-07T11:04:48-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/c896e85b-4c3d-4d49-a602-4c477e1d30a5,,New Hampshire,2024
ocd-vote/6861a2fb-d283-42ee-bd33-0110c953701d,,OTPA,['passage'],2024-03-07T11:19:17-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e93f5a71-98fd-4f67-84c7-f079e5b36a89,,New Hampshire,2024
ocd-vote/dc381a7a-a4b5-419a-be8b-9463008281a1,,ITL,['passage'],2024-03-07T11:31:23-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/22842da1-e95b-4c5a-8e1f-b91a83cd26ef,,New Hampshire,2024
ocd-vote/544588ea-ce9c-45ca-ada3-31e4247e8e34,,ITL,['passage'],2024-03-07T11:44:14-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/089014d6-79ff-4165-8fe2-a3454ec5395a,,New Hampshire,2024
ocd-vote/21db5e0d-f5bf-4665-ab62-52829ff7784f,,OTPA,['passage'],2024-03-07T13:33:14-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/b03b9e0b-a94f-4c82-aff7-b7cb5f6b701f,,New Hampshire,2024
ocd-vote/d6edc5cb-a3d4-4ced-881f-61be2a85ffd1,,OTP,['passage'],2024-03-07T13:46:27-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/afd89a12-63da-4aff-9822-914aa53c4829,,New Hampshire,2024
ocd-vote/ecc2a109-0bfb-4de8-9e68-4456c28f54e2,,Table,['passage'],2024-03-07T13:48:48-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/afd89a12-63da-4aff-9822-914aa53c4829,,New Hampshire,2024
ocd-vote/b02d7564-e99a-4265-8ba0-d344a8c149ae,,ITL,['passage'],2024-03-07T13:51:16-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/afd89a12-63da-4aff-9822-914aa53c4829,,New Hampshire,2024
ocd-vote/8a1b2e87-f95d-440e-b85c-767eadc2c892,,Reconsider,['passage'],2024-03-07T13:53:43-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/afd89a12-63da-4aff-9822-914aa53c4829,,New Hampshire,2024
ocd-vote/b80fec6a-7362-4064-803f-9331933197cb,,Table,['passage'],2024-03-07T14:27:57-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0d402929-0173-4660-8533-de68c5615a2e,,New Hampshire,2024
ocd-vote/d2b567ec-1074-4325-b924-11a2f02e1435,,OTP,['passage'],2024-03-07T14:31:23-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0d402929-0173-4660-8533-de68c5615a2e,,New Hampshire,2024
ocd-vote/6d92d647-6249-4af0-8a55-4e09de5dc597,,ITL,['passage'],2024-03-07T14:55:48-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/407da57a-b86c-41b1-905c-61136183c902,,New Hampshire,2024
ocd-vote/e057773d-20c0-4b82-a4ed-3753f01d88a1,,Indefinitely Postpone,['passage'],2024-03-07T15:01:01-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/6c6a5ada-05ae-4c03-adb6-6dab6fa41be5,,New Hampshire,2024
ocd-vote/eee4869e-c59f-4270-becd-a612c87f3a57,,OTPA,['passage'],2024-03-07T15:40:57-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/921d0e0c-9cba-41d1-a648-77750cb83131,,New Hampshire,2024
ocd-vote/a66b4275-7c4c-493e-a793-3b378b8b0b62,,ITL,['passage'],2024-03-07T15:59:16-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4f286a6c-7398-4cc2-ade8-348b0ab171ed,,New Hampshire,2024
ocd-vote/a23ac29f-54c9-434e-b5f6-bd31fc647125,,OTP,['passage'],2024-03-07T16:42:23-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0f08886e-aef5-42f3-b2e0-36a2833472a3,,New Hampshire,2024
ocd-vote/d0851aec-4a3f-4042-ad15-8ea67822387c,,OTPA,['passage'],2024-03-07T17:13:01-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/1725ad60-9310-4aa4-893b-d0d459a9c025,,New Hampshire,2024
ocd-vote/bc2b7c3d-c436-4f00-ad04-f67fe84c1048,,OTPA,['passage'],2024-03-07T17:32:50-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/dea76dc6-6b87-4e8c-a931-3221101824c3,,New Hampshire,2024
ocd-vote/40111b42-5ba9-43ea-9270-5d2843be7ca4,,Adopt Amendment,['passage'],2024-03-07T17:48:51-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/74622094-e5a2-4c6d-beb4-0774b2c164c3,,New Hampshire,2024
ocd-vote/e8b7fd01-edd5-4a2e-85ca-69740d75b211,,OTPA,['passage'],2024-03-07T17:58:22-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/74622094-e5a2-4c6d-beb4-0774b2c164c3,,New Hampshire,2024
ocd-vote/849b3bbf-06fb-4616-afb5-fd8885eb3b4a,,OTPA,['passage'],2024-03-14T10:34:48-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/529c486b-47a3-4682-9d00-d97f6d8947da,,New Hampshire,2024
ocd-vote/00e0f1fe-f8e6-4699-8768-ed949d891d2f,,OTP,['passage'],2024-03-14T10:45:29-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/8508c408-cec3-4b24-8e00-620575e8c605,,New Hampshire,2024
ocd-vote/7a65d94e-a658-4008-9474-c5661effa157,,Indefinitely Postpone,['passage'],2024-03-14T11:10:04-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/546b1318-090b-4442-b257-3ef4c6780adf,,New Hampshire,2024
ocd-vote/9a9ec1cd-55ba-4887-809d-fd166c10b4da,,Reconsider,['passage'],2024-03-14T11:16:37-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2b7f957f-e312-4ea3-a8f9-2b6e7283d2cb,,New Hampshire,2024
ocd-vote/15089692-cae3-4e1f-a698-ba345400adf4,,Adopt Floor Amendment,['passage'],2024-03-14T11:24:48-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2b7f957f-e312-4ea3-a8f9-2b6e7283d2cb,,New Hampshire,2024
ocd-vote/8f329e77-f1e2-4661-9c38-a39c71742e00,,OTPA,['passage'],2024-03-14T11:46:38-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2b7f957f-e312-4ea3-a8f9-2b6e7283d2cb,,New Hampshire,2024
ocd-vote/efca5362-dacd-4895-a370-3c70ba955b99,,Indefinitely Postpone,['passage'],2024-03-14T11:50:44-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e84e60df-d0dd-49f2-a9d6-355a7766f4bf,,New Hampshire,2024
ocd-vote/a2f205cd-18c7-4d83-90ec-20e0e3e55d6c,,OTP,['passage'],2024-03-14T12:08:26-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e84e60df-d0dd-49f2-a9d6-355a7766f4bf,,New Hampshire,2024
ocd-vote/d00601d8-f9c1-4b3b-8bee-2fac51059305,,OTPA,['passage'],2024-03-14T13:40:36-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5332f1d9-9a84-4203-98cb-c66e49806f68,,New Hampshire,2024
ocd-vote/bb21b5a7-5241-4433-945a-2953183efc3a,,OTP,['passage'],2024-03-14T13:50:23-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e0a8b4c7-051a-4884-8c7f-c1e6799e57bc,,New Hampshire,2024
ocd-vote/2c147c6f-cf86-4175-9d30-777bc6cf3d9c,,Indefinitely Postpone,['passage'],2024-03-14T13:52:36-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e0a8b4c7-051a-4884-8c7f-c1e6799e57bc,,New Hampshire,2024
ocd-vote/9cedaacf-1d9b-44c9-ba59-65c68a112bc9,,Indefinitely Postpone,['passage'],2024-03-14T13:57:04-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/421fdb57-12ce-4179-87dd-81b8a6ff8e7a,,New Hampshire,2024
ocd-vote/c9290d8a-b07a-4fbd-8f35-9eaf342d87b1,,OTPA,['passage'],2024-03-14T14:09:23-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/111550b2-4abf-4604-bc34-a50395d950ec,,New Hampshire,2024
ocd-vote/8b3f9c47-daac-4ea5-9f3b-23fdf64db872,,Reconsider,['passage'],2024-03-14T14:12:12-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e84e60df-d0dd-49f2-a9d6-355a7766f4bf,,New Hampshire,2024
ocd-vote/a5478cb9-35c2-4586-b8ab-af078731d434,,Table,['passage'],2024-03-14T14:25:59-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0b8c0c31-fa41-412a-9d8b-9b9b8e94a3d5,,New Hampshire,2024
ocd-vote/f8042c10-c773-4a28-b0fe-9ece5ae7349e,,Adopt Amendment,['passage'],2024-03-14T14:28:17-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/0b8c0c31-fa41-412a-9d8b-9b9b8e94a3d5,,New Hampshire,2024
ocd-vote/4517dd3a-b088-4291-a096-322946631687,,Indefinitely Postpone,['passage'],2024-03-14T14:36:20-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e6e9f0d4-6c32-48ef-8c22-382f3403539b,,New Hampshire,2024
ocd-vote/58bb84cb-3053-4f5f-9009-7aa96d27280c,,OTP,['passage'],2024-03-14T14:40:44-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/1581b49e-552f-4fab-bb5e-dbcc01b8a4fd,,New Hampshire,2024
ocd-vote/84758f4c-f163-402d-95b1-ac4fbe23058f,,Indefinitely Postpone,['passage'],2024-03-14T14:50:05-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/723be922-2d03-46bf-aee5-d2d69b2a853d,,New Hampshire,2024
ocd-vote/2cfc7657-f034-49b0-be1a-6ba32bdac254,,OTPA,['passage'],2024-03-14T15:26:03-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/26bcea3d-1eb3-4077-a8a5-d475eda4c21f,,New Hampshire,2024
ocd-vote/a0ded95f-b1ff-4522-a2e7-ab828809c323,,OTP,['passage'],2024-03-14T15:52:39-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/4fe7538c-3ae0-46a6-a2c2-cbc8656b0469,,New Hampshire,2024
ocd-vote/c8ca7e9d-f809-4ebd-a1fa-e6950efda30d,,Indefinitely Postpone,['passage'],2024-03-14T16:11:57-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/30c73fff-1bca-4ed7-be3a-e05eb6e59a10,,New Hampshire,2024
ocd-vote/922a141d-1f54-4948-bc50-886aa6be3f17,,Indefinitely Postpone,['passage'],2024-03-14T16:15:00-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/f55ab7b4-9721-492d-ab39-b3f2bcb2e5c5,,New Hampshire,2024
ocd-vote/68053188-d6f0-45a1-ae7d-980a8639a044,,ITL,['passage'],2024-03-14T16:39:38-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/16f27585-f9e1-4902-a19a-90d110074c19,,New Hampshire,2024
ocd-vote/4594d246-43aa-424c-986f-2a1273911a9a,,ITL,['passage'],2024-03-14T16:53:45-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/ad1d4b4c-ee21-4335-a9da-fe8717b5212e,,New Hampshire,2024
ocd-vote/114519db-43b5-4b1a-81f6-ed3bae3ee7db,,OTP,['passage'],2024-03-14T17:06:21-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/64b4731e-ce43-4519-ab2a-f3a4559e6b13,,New Hampshire,2024
ocd-vote/c5c04ed7-bc11-4ab5-bbbe-4e1ddd36edaa,,OTP,['passage'],2024-03-14T17:24:29-04:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/fc6fda71-0679-4c10-8474-1cf1d250fbba,,New Hampshire,2024
ocd-vote/0c35aeeb-7244-44eb-ba7e-64461c6ea869,,Indefinitely Postpone,['passage'],2024-03-14T17:34:55-04:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/94126c15-2ccf-44ee-993c-b39f5c054927,,New Hampshire,2024
ocd-vote/006918a8-737e-4e22-8c96-5d2835e8f965,,Ought to Pass w/Amendment,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/d56460e9-514b-4cc0-a03f-8fa7dff6e693,,New Hampshire,2024
ocd-vote/564af84f-73a1-4321-8c09-0eada9cad598,,Refer to Interim Study,['passage'],2024-03-21T00:00:00-04:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/e71f4c1a-efff-47bc-be7c-dcc671d7569d,,New Hampshire,2024
ocd-vote/d78f3d61-0e1e-476f-bf19-9088728cf8ef,,Ought to Pass,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c8649699-d5c4-4cd3-88e7-ee0c51a6e7f4,,New Hampshire,2024
ocd-vote/217f4c70-71c9-4baa-9feb-864a6a5b73a1,,Ought to Pass,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/da3d5f04-c58c-40ba-965f-3280656f57fc,,New Hampshire,2024
ocd-vote/a66aa843-4a56-4625-8007-e0c6ca8af163,,Inexpedient to Legislate,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/811869c1-29f2-44ad-b6ae-72216ebb9590,,New Hampshire,2024
ocd-vote/2045b3a1-2f65-4e3d-ac77-2cfcafa6aae2,,Ought to Pass,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/7fd2a75c-45db-4f37-b91c-7d1b3e10d96b,,New Hampshire,2024
ocd-vote/e56ab62e-4a7c-455c-9f9f-7076b552bceb,,Ought to Pass w/Amendment,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/639549cf-8a5e-4142-884c-553325419ec4,,New Hampshire,2024
ocd-vote/23cf10d5-d1ed-4af4-9f9c-8db3c35719b2,,Ought to Pass,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/6f02e07f-534e-4df7-9bc0-39a32eae75d9,,New Hampshire,2024
ocd-vote/f578ef27-9e82-4338-a23c-46e53ef8bd10,,Ought to Pass,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/5aa40e34-7cd4-4ab9-8566-26afe624be16,,New Hampshire,2024
ocd-vote/a360ea8d-36f5-497c-8952-fb478733ba08,,Floor Amendment,['passage'],2024-03-21T00:00:00-04:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/e71f4c1a-efff-47bc-be7c-dcc671d7569d,,New Hampshire,2024
ocd-vote/f2c8b53e-0c4b-40dd-a06e-91b010c352ec,,Ought to Pass,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/be4b45e4-da9c-4495-925b-bbfec83c15a6,,New Hampshire,2024
ocd-vote/6cf1a153-c5b5-4278-bb32-97789a4098c6,,Ought to Pass,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/e0c9764e-d3b9-4faf-81bd-b23262fdd3d9,,New Hampshire,2024
ocd-vote/6f9f6b57-7fc9-48e2-b463-3dd7edec15bd,,Committee Amendment,['passage'],2024-03-21T00:00:00-04:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/a0cc73e9-ade3-4e1a-9259-ee09da2ffee7,,New Hampshire,2024
