id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/12bd05ac-05c3-4baa-b315-10d7c3b20815,HB 1396,relative to prohibiting municipal inspections of owner-occupied units of multi-unit housing.,['bill'],[],2024,New Hampshire,lower
ocd-bill/7f88641e-defb-459a-99bc-468a945c0968,HB 1634,relative to universal eligibility for the education freedom account program.,['bill'],[],2024,New Hampshire,lower
ocd-bill/8154f781-aeb1-492e-b854-1f3ecda2da9e,SB 493,relative to establishing municipal emergency disaster relief loan fund to aid municipalities in a natural disaster.,['bill'],[],2024,New Hampshire,upper
ocd-bill/7a0c21ab-c1bd-4620-8c3d-63a97bd0d80a,SB 158,relative to absentee ballot outer envelopes.,['bill'],[],2024,New Hampshire,upper
ocd-bill/d03d66cd-b1c4-4f69-8bb5-a761543ccf3d,SB 343,relative to school based health services.,['bill'],[],2024,New Hampshire,upper
ocd-bill/f1a5d0e6-a1f8-4a65-a35f-3a8beb6fdb67,SB 448,relative to the Woodsville fire district.,['bill'],[],2024,New Hampshire,upper
ocd-bill/45c23385-3a44-4784-aacc-1bae04432a65,HB 1515,relative to the meals and rooms tax rate.,['bill'],[],2024,New Hampshire,lower
ocd-bill/899b4339-b6dd-498b-b5ac-37c87ad75142,HB 527,relative to Medicaid reimbursement rates for certain assisted living facilities.,['bill'],[],2024,New Hampshire,lower
ocd-bill/8ff516ef-027a-4182-87a9-8095a2889951,HB 493,eliminating the state meat inspection program.,['bill'],[],2024,New Hampshire,lower
ocd-bill/e43af548-07a3-4433-8761-759b59f03c5f,HB 1562,relative to personal watercraft.,['bill'],[],2024,New Hampshire,lower
ocd-bill/c58ab260-931b-458f-a7e0-cff71b1af48e,HB 462,making an appropriation to the solid waste management fund and targeting food waste reduction and diversion.,['bill'],[],2024,New Hampshire,lower
ocd-bill/a4c1f400-423d-4c29-b73e-34758b4ca73b,HB 1578,relative to organic food certification and labeling.,['bill'],[],2024,New Hampshire,lower
ocd-bill/344036c3-b244-424c-9bb5-4ee83c33a270,HB 1401,relative to the transfer of Silver Lake Park in the town of Hollis.,['bill'],[],2024,New Hampshire,lower
ocd-bill/1f9ecdb8-1809-47b3-a8e6-3f8622732e8d,HB 1696,relative to local records retention.,['bill'],[],2024,New Hampshire,lower
ocd-bill/909fe3dd-88d8-44ea-80c4-0ce87766c734,HB 1506,relative to required votes to approve issuance of bonds.,['bill'],[],2024,New Hampshire,lower
ocd-bill/22712b81-1040-4ad9-bdcf-dfe545ec6e53,HB 175,relative to the state's energy consumption reduction goal.,['bill'],[],2024,New Hampshire,lower
ocd-bill/3639e173-981f-4533-ad44-4a6fe7033999,HB 587,relative to a New Hampshire first designation on the donor registry for anatomical gifts.,['bill'],[],2024,New Hampshire,lower
ocd-bill/faca1dd2-77d6-4b7e-a086-f29bf82c88e5,HB 107,relative to employment restrictions for registered sex offenders.,['bill'],[],2024,New Hampshire,lower
ocd-bill/c1d4735f-46f4-44d7-bc06-fc03f5b20e3d,HB 68,adopting the uniform real property transfer on death act.,['bill'],[],2024,New Hampshire,lower
ocd-bill/cc7e491f-41e1-4253-bbfb-94ddd44dddac,HB 625,relative to the calculation of average daily membership in attendance and average daily membership in residence for school districts.,['bill'],[],2024,New Hampshire,lower
ocd-bill/18ec813d-8064-4b8a-a120-5011ef055a1e,HB 375,relative to the licensure of nonresident aliens temporarily residing in New Hampshire.,['bill'],[],2024,New Hampshire,lower
ocd-bill/0ea6a92c-427f-4bec-944e-39a4ccab4a25,HB 353,establishing an interstate compact for universal healthcare.,['bill'],[],2024,New Hampshire,lower
ocd-bill/cba740f2-ffc1-46f2-bbc8-d4a3f7811ce1,HB 395,relative to the voters' guide for constitutional amendments.,['bill'],[],2024,New Hampshire,lower
ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa,SB 198,directing the insurance department to conduct a cost study of providing coverage for certain reproductive health care.,['bill'],[],2024,New Hampshire,upper
ocd-bill/333d0aca-9199-4b24-a6c0-0171b466ffb2,HB 1248,relative to restrictions on access to abortion.,['bill'],[],2024,New Hampshire,lower
ocd-bill/15052dd6-5b0d-4684-9925-9ac164a13f59,HB 1065,relative to fire sprinkler requirements in residential buildings.,['bill'],[],2024,New Hampshire,lower
ocd-bill/b356e581-4c81-447a-a76a-d270ac90cc31,SB 565,relative to discrimination in education and employment based on hairstyles historically associated with race.,['bill'],[],2024,New Hampshire,upper
ocd-bill/d997ea5d-2db9-46d1-996a-1db080a91ac0,HB 381,relative to the system benefits charge.,['bill'],[],2024,New Hampshire,lower
ocd-bill/f532c5a4-1b6c-4362-bcf9-9fbffa13017e,HB 1361,relative to municipal land use regulation for manufactured housing and subdivisions.,['bill'],[],2024,New Hampshire,lower
ocd-bill/9ae756d4-baa0-45c6-b07b-0d08674d3c0c,HB 1261,relative to voluntary services under the CHINS program.,['bill'],[],2024,New Hampshire,lower
ocd-bill/677273e3-3ae0-440f-99fe-865f09b4d698,HB 1379,relative to yard debris and roadside vegetation.,['bill'],[],2024,New Hampshire,lower
ocd-bill/2d9da6a6-2c63-4125-b931-e7b29f6a2a29,HR 35,Honoring NCSL on its 50th Anniversary,['resolution'],[],2024,New Hampshire,lower
ocd-bill/fbdebbd0-66cd-4577-915c-61d94355e248,HB 1394,relative to licensure and regulation of music therapists.,['bill'],[],2024,New Hampshire,lower
ocd-bill/d8c9cb64-1493-43ae-86d3-45ada8b1ea57,HB 1440,relative to establishing a life jacket loaner station program along the Merrimack river.,['bill'],[],2024,New Hampshire,lower
ocd-bill/5bae8645-5a40-43d1-8127-d431402df6de,HB 332,relative to school building aid for eligible projects.,['bill'],[],2024,New Hampshire,lower
ocd-bill/0f82e576-487d-4475-b9bd-5862eec8f1b4,HB 159,relative to the default service rate for electricity.,['bill'],[],2024,New Hampshire,lower
ocd-bill/68420b01-7e41-4fe2-afa8-8b82f676a1d8,SB 302,adding an additional exemption from the regulation of physicians and surgeons.,['bill'],[],2024,New Hampshire,upper
ocd-bill/b14c4e01-3f97-42f3-9767-2c88e4c7a184,HB 406,relative to parental access to children's medical records.,['bill'],[],2024,New Hampshire,lower
ocd-bill/7983fa28-1df9-433f-af18-b674f1a5ff0e,HB 1436,relative to requiring institutions of higher education to maintain certain statistical information on their website.,['bill'],[],2024,New Hampshire,lower
ocd-bill/40c5065d-ed19-4f80-ae7b-831d96612bac,HB 475,establishing a right to submit evidence and testimony in family court proceedings.,['bill'],[],2024,New Hampshire,lower
ocd-bill/74596556-4173-472d-95ef-81f985c909de,HB 1185,relative to sexual education instruction.,['bill'],[],2024,New Hampshire,lower
ocd-bill/0f8ba45c-042a-459f-bf5a-05d8e201cc8e,HB 1613,establishing a trust fund for money from soil and water environmental contamination court settlements.,['bill'],[],2024,New Hampshire,lower
ocd-bill/e7d458a5-030f-4358-b6d7-5d365863ed42,HB 1323,relative to the furnishing of copies of the state constitution by the secretary of state to the public.,['bill'],[],2024,New Hampshire,lower
ocd-bill/3b42597b-0fe6-4d31-ae46-99b0170836e5,HB 1187,relative to prohibiting lease agreements of equipment for building or facility improvements.,['bill'],[],2024,New Hampshire,lower
ocd-bill/fe217857-7c02-40cd-97ae-6b96368e7556,HB 194,requiring the director of the division of historical resources to compile and maintain a list of public monuments and requiring legislative approval of the amendment or permanent removal of historical markers.,['bill'],[],2024,New Hampshire,lower
ocd-bill/cc51d120-f7bc-42d5-82e6-6594f8074a1b,HB 1069,relative to material subject to disclosure under the right-to-know law.,['bill'],[],2024,New Hampshire,lower
ocd-bill/497565d7-ab35-4eba-959e-4104d21ebb08,HB 1314,relative to the comprehensive state development plan.,['bill'],[],2024,New Hampshire,lower
ocd-bill/05193a12-efe5-4957-9a19-15219a4c3d73,HB 100,to repeal the interest and dividends tax.,['bill'],[],2024,New Hampshire,lower
ocd-bill/9e35b958-9e0e-4983-a65a-abc975ba7204,HB 646,eliminating the vehicle inspection mandate for non-commercial vehicles.,['bill'],[],2024,New Hampshire,lower
ocd-bill/e9b0c50c-5d47-4795-aebb-f98711179ad2,HB 73,relative to the repair of home appliances.,['bill'],[],2024,New Hampshire,lower
ocd-bill/a6548818-f73b-49ae-9318-ef94f6aeaae9,HB 1563,relative to the education property tax and the authority of political subdivisions.,['bill'],[],2024,New Hampshire,lower
ocd-bill/64ffff42-087a-4348-bd70-3e32f080b693,HB 1473,relative to social-emotional learning in public schools.,['bill'],[],2024,New Hampshire,lower
ocd-bill/6182b1a3-8623-441d-8daf-6bf2fb965258,HB 1421,relative to investment consulting services in the New Hampshire retirement system.,['bill'],[],2024,New Hampshire,lower
ocd-bill/820a68d0-e279-413c-bf7b-7e35d4969bb3,HB 1168,establishing a committee to study the impact of the housing crisis on people with disabilities.,['bill'],[],2024,New Hampshire,lower
ocd-bill/c89e18f0-b06b-494c-9a00-705431a5e1aa,HB 1472,relative to rebates of energy efficiency funds for electric vehicles.,['bill'],[],2024,New Hampshire,lower
ocd-bill/0b8c0c31-fa41-412a-9d8b-9b9b8e94a3d5,HB 1348,governing the application for a ballot recount in a state general election.,['bill'],[],2024,New Hampshire,lower
ocd-bill/26372b3b-3574-4d1e-a778-301081d4f2fb,HB 1329,relative to creating special number plates for fire departments.,['bill'],[],2024,New Hampshire,lower
ocd-bill/62362517-f176-4164-bae7-a525bf6679a5,HB 1505,establishing an animal abuse offender registry.,['bill'],[],2024,New Hampshire,lower
ocd-bill/296ee419-38db-4419-ae9d-3ec3a40abd41,SB 385,relative to the cost of care fund.,['bill'],[],2024,New Hampshire,upper
ocd-bill/386186dd-c102-4a1f-8036-db995e74873a,HB 1398,relative to utility recovery of costs associated with net energy metering.,['bill'],[],2024,New Hampshire,lower
ocd-bill/1fac1333-1ba2-4e5d-ba80-65fe18987a3d,HB 1281,relative to zoning restrictions on residential rental property.,['bill'],[],2024,New Hampshire,lower
ocd-bill/4e48cf92-615e-4a1f-99aa-1462acf4febf,HB 1494,relative to OHRVs.,['bill'],[],2024,New Hampshire,lower
ocd-bill/77171de3-8597-4593-837d-4f25ce5195ef,HB 465,restricting use of perfluoroalkyl and polyfluoroalkyl substances in certain consumer products.,['bill'],[],2024,New Hampshire,lower
ocd-bill/ccb01971-04d2-4386-a061-40ffc02eef9e,HB 1150,relative to advertising rates for political advertising.,['bill'],[],2024,New Hampshire,lower
ocd-bill/f50580cc-75ee-48ef-8a73-7b042084f6fa,HB 1229,relative to the purchase and sale of any interest in real property abutting public waters.,['bill'],[],2024,New Hampshire,lower
ocd-bill/b24acde5-eb1f-43fd-b287-277658b36320,SB 392,relative to lead paint hazard remediation.,['bill'],[],2024,New Hampshire,upper
ocd-bill/50f80bf3-9c10-4715-8484-a1c25d796361,HB 652,relative to nonpublic sessions under the right to know law.,['bill'],[],2024,New Hampshire,lower
ocd-bill/59c73bcc-072a-4168-8afb-fd550b12b121,HB 133,relative to repealing the communications services tax.,['bill'],[],2024,New Hampshire,lower
ocd-bill/17c4b593-1c44-49be-a3ce-78cced05ab7a,HB 436,making an appropriation to the New Hampshire retirement system to pay down the unfunded accrued liability.,['bill'],[],2024,New Hampshire,lower
ocd-bill/94126c15-2ccf-44ee-993c-b39f5c054927,HB 1254,relative to an optional local public safety assessment on certain room occupancies.,['bill'],[],2024,New Hampshire,lower
ocd-bill/818d0f77-988a-430c-8af1-258b7e348776,SB 479,relative to recognizing the second Thursday in October as children's environmental health day.,['bill'],[],2024,New Hampshire,upper
ocd-bill/a24321a1-60e0-4430-a0a0-bfb678ade483,SB 317,relative to establishing a New Hampshire-Ireland trade council.,['bill'],[],2024,New Hampshire,upper
ocd-bill/061e83a6-8ca7-440d-8d19-1b90377d5fbc,HB 468,establishing a commission to recodify the education laws and making an appropriation therefor.,['bill'],[],2024,New Hampshire,lower
ocd-bill/5711745c-0725-40f9-8428-0cf53d862a3c,HB 1500,relative to prohibiting the unlawful distribution of misleading synthetic media.,['bill'],[],2024,New Hampshire,lower
ocd-bill/adba3057-e936-4e3e-a8c8-1a04d0cbe6ea,HR 32,"""Memorializing Hoy R. Menear""",['resolution'],[],2024,New Hampshire,lower
ocd-bill/60157058-66f5-4e52-93cd-91914101d3ee,HB 192,relative to the rate and exemptions of the interest and dividends tax.,['bill'],[],2024,New Hampshire,lower
ocd-bill/94345ce1-7d80-4dbb-a9e8-cfaf84efe4f2,SB 95,relative to medical loss reporting by dental benefits providers.,['bill'],[],2024,New Hampshire,upper
ocd-bill/4b4bdbf3-5575-4cfb-85b8-60daf9db2b94,HB 1047,"relative to the effectiveness of state outreach to residents without computer, tablet, smartphone, or other electronic device access.",['bill'],[],2024,New Hampshire,lower
ocd-bill/b3003656-fa7f-407f-b2ce-ca9a18203819,HB 1289,establishing a commission to study the replacement of the peaker plant in Bow with a clean energy baseload generator and storage.,['bill'],[],2024,New Hampshire,lower
ocd-bill/d871538c-6da4-4b34-b6d5-0562573226c0,HB 186,relative to waivers for alternative sewage disposal systems.,['bill'],[],2024,New Hampshire,lower
ocd-bill/8f82b2ca-918a-4bcb-8cdd-e7ef9d539be7,SB 566,relative to establishing a committee to study foster care families and the foster care system.,['bill'],[],2024,New Hampshire,upper
ocd-bill/7ca783c5-8fc9-4d7e-82ef-77fdc6560f64,HB 1501,repealing the requirement to register dogs annually.,['bill'],[],2024,New Hampshire,lower
ocd-bill/71630312-0265-487e-99fc-d60e97e1e7fd,HB 1319,relative to prohibiting the nonconsensual dissemination of synthetic sexual images.,['bill'],[],2024,New Hampshire,lower
ocd-bill/9c10e87b-4548-4c1e-8abc-ddd5bbab8679,HB 1480,relative to alternative dispute resolution within individualized education programs.,['bill'],[],2024,New Hampshire,lower
ocd-bill/7798bd4d-b8fc-4b3c-99b2-a224ef89589b,HB 1054,relative to the Northern Border Alliance Program fund.,['bill'],[],2024,New Hampshire,lower
ocd-bill/934e773c-3fe9-4992-afc3-ccf378afa041,HB 1456,relative to the appointment and removal of the members of the board of tax and land appeals and the housing appeals board.,['bill'],[],2024,New Hampshire,lower
ocd-bill/235a1f5f-817e-4c9e-86a6-9e45b6011f58,HB 1186,relative to firearm purchaser's privacy.,['bill'],[],2024,New Hampshire,lower
ocd-bill/cf9277d2-63f5-4ccb-b52d-d0b66860632e,HB 593,establishing a committee to study the process for forfeiture of items used in connection with drug offenses.,['bill'],[],2024,New Hampshire,lower
ocd-bill/8508c408-cec3-4b24-8e00-620575e8c605,HB 1276,"relative to repealing the prohibition on the possession or sale of blackjacks, slung shots, and metallic knuckles except by or to minors.",['bill'],[],2024,New Hampshire,lower
ocd-bill/0b600663-91fa-40ae-a070-9748a1a1d7ce,HB 1099,relative to partisan school district elections.,['bill'],[],2024,New Hampshire,lower
ocd-bill/546b1318-090b-4442-b257-3ef4c6780adf,HB 1162,relative to teaching discrimination in public schools and discrimination in public workplaces.,['bill'],[],2024,New Hampshire,lower
ocd-bill/e0b1387f-276d-4500-8b8c-0eb22efcf235,HB 570,relative to Real ID compliant New Hampshire driver's licenses.,['bill'],[],2024,New Hampshire,lower
ocd-bill/afe808b5-86f2-4f6a-b8b3-2350660c0502,HB 1442,relative to penalties for failure of election officers to adhere to election law.,['bill'],[],2024,New Hampshire,lower
ocd-bill/464b71d1-57f8-4cd1-b801-fb033afe6767,HB 1226,relative to employment protections for freelance employees.,['bill'],[],2024,New Hampshire,lower
ocd-bill/bdbabd73-ff1d-4faf-8b9f-b23064cf0af9,HB 540,relative to adequate education grant amounts for pupils receiving special education services.,['bill'],[],2024,New Hampshire,lower
ocd-bill/12385736-7181-4627-aac3-dd8817981b79,HB 250,relative to the accidental death benefit payable for a retirement system member.,['bill'],[],2024,New Hampshire,lower
ocd-bill/ac38921c-85af-459e-886d-bf0744b073e3,HB 1635,relative to the definition of short-term rental.,['bill'],[],2024,New Hampshire,lower
ocd-bill/900ce85e-a469-4f9c-bc5f-83eb1af2bd0a,HB 1575,prohibiting the state of New Hampshire from enforcing any federal agricultural checkoff program.,['bill'],[],2024,New Hampshire,lower
ocd-bill/3d5ca8ea-d2b9-4645-8fbf-1959b1d6aeaf,HB 1122,relative to lights on motor vehicles.,['bill'],[],2024,New Hampshire,lower
ocd-bill/7d3bdbbd-3caa-4e8b-8817-5642886adeb4,SB 540,requiring the department of energy to investigate behind the meter and utility scale energy storage.,['bill'],[],2024,New Hampshire,upper
ocd-bill/b03b9e0b-a94f-4c82-aff7-b7cb5f6b701f,HB 1213,relative to immunization requirements for child care agencies.,['bill'],[],2024,New Hampshire,lower
ocd-bill/5aa40e34-7cd4-4ab9-8566-26afe624be16,SB 321,relative to the release of a defendant pending trial.,['bill'],[],2024,New Hampshire,upper
ocd-bill/a6ee0d35-b611-4da2-9adf-187cb29c38a0,SB 547,relative to certain requirements relative to the LCHIP programs.,['bill'],[],2024,New Hampshire,upper
ocd-bill/97740b02-7a76-4b97-8bd1-84c3028a532e,HB 537,permitting vehicles to have front windshield tinting.,['bill'],[],2024,New Hampshire,lower
ocd-bill/4575a3e6-2941-479d-93f6-35713bb8dcb9,HB 1522,relative to weekly benefit amounts for unemployment compensation.,['bill'],[],2024,New Hampshire,lower
ocd-bill/811869c1-29f2-44ad-b6ae-72216ebb9590,SB 308,relative to the state minimum hourly rate.,['bill'],[],2024,New Hampshire,upper
ocd-bill/7dc8de20-617d-4682-97b8-5f4246aa7a15,SB 373,relative to the state building code.,['bill'],[],2024,New Hampshire,upper
ocd-bill/1efb1f47-0a77-4d43-8310-9ba994c7116a,HB 1208,relative to permitting requirements before timber harvesting operations in a wetland.,['bill'],[],2024,New Hampshire,lower
ocd-bill/bc9d8489-050a-4031-b324-9a9a560f4e34,HB 1628,"relative to regulatory authority for apples, coal grading, potatoes, cider, milk, and lumber.",['bill'],[],2024,New Hampshire,lower
ocd-bill/23579395-b8f6-4331-8eb7-d2d0a109ab75,HB 267,relative to criminal records checks in school employment.,['bill'],[],2024,New Hampshire,lower
ocd-bill/e6f34402-a654-4a66-bb6f-1dd306b9ee4e,CACR 20,"relating to declaring independence from the United States of America. Providing that if the national debt reaches $40 trillion, New Hampshire shall declare independence and proceed as a sovereign nation.",['constitutional amendment'],[],2024,New Hampshire,lower
ocd-bill/37354c62-1ea7-4230-b4f3-6357bc239a96,HB 1020,establishing a committee to study restoration of competency.,['bill'],[],2024,New Hampshire,lower
ocd-bill/4ed56411-eda3-47ba-a1f6-ff11940f8cf6,HB 1088,enabling schools to maintain a supply of epinephrine auto-injectors.,['bill'],[],2024,New Hampshire,lower
ocd-bill/a6aaaf01-313d-4f2d-8721-c1cd7b88b6e2,HB 1285,relative to merging the board of podiatry into the board of medicine.,['bill'],[],2024,New Hampshire,lower
ocd-bill/2e0e7148-a973-4296-b7b5-2d7da198076c,HB 1038,relative to prohibiting registered sex offenders from employment at businesses providing direct services to minors or direct supervision or oversight of minors.,['bill'],[],2024,New Hampshire,lower
ocd-bill/4dbbf0f7-5097-471b-8fde-08ad13678e5c,HB 1544,relative to indemnification for municipalities adopting policies to address homelessness.,['bill'],[],2024,New Hampshire,lower
ocd-bill/c2ad743d-fd06-4ddd-8573-a6bbdf4a6975,SB 305,relative to allowing wholesalers of cigarettes to retain tax revenue collected for each package of cigarettes with tax stamps sold.,['bill'],[],2024,New Hampshire,upper
ocd-bill/449e717b-2012-45f8-b84d-2eaae44cc05d,HB 1000,relative to classifying New Hampshire legislators' service as public service for certain federal purposes.,['bill'],[],2024,New Hampshire,lower
ocd-bill/eb813c41-f707-4ca9-919d-5e0a6f123add,HB 1246,relative to allowing for payment of wages in gold or silver.,['bill'],[],2024,New Hampshire,lower
ocd-bill/65ceb865-88c0-4eb9-b22a-8020504977ee,HB 350,relative to ranked-choice voting.,['bill'],[],2024,New Hampshire,lower
ocd-bill/b7f1f437-a270-43ea-ab5f-f094745fb4d8,HB 1483,allowing subdivision regulations concerning water supply.,['bill'],[],2024,New Hampshire,lower
ocd-bill/7017bca1-4c01-426d-a4ad-af420cbfedd0,SB 134,"relative to disability pensions for public safety employees who are victims of violence,and suspending the issuance of new landfill permits until 2028.",['bill'],[],2024,New Hampshire,upper
ocd-bill/405e90a7-8d1f-4049-b5ef-c1d2966151b8,HB 1135,relative to the definition of specialty beer.,['bill'],[],2024,New Hampshire,lower
ocd-bill/6897778c-5913-4deb-9b2d-3c77af9f60b5,HB 1559,"repealing the chapter relative to cash dispensing machines, relative to disability pensions for public safety employees who are victims of violence, and relative toestablishing the New Hampshire Canadian trade council fund.",['bill'],[],2024,New Hampshire,lower
ocd-bill/579fffe3-24b7-49db-b572-211fe22e6634,HB 1110,relative to requiring certain employers to use the federal E-Verify system of the United States Citizenship and Immigration Services.,['bill'],[],2024,New Hampshire,lower
ocd-bill/a69b883b-3eb5-4892-af93-c4b353bc679a,HB 1267,"relative to prohibiting environmental, social, and governance standards in the selection of government investments.",['bill'],[],2024,New Hampshire,lower
ocd-bill/d18e661f-ca43-431d-8501-aa4291e6c7eb,HB 1265,"relative to the penalty for failure to file school expenditure reports, relative to certain adequacy grants, and requiring mandatory reporting by school districts of school expenses.",['bill'],[],2024,New Hampshire,lower
ocd-bill/bdb713da-1103-447d-add4-f9e1d516cff1,HB 1550,authorizing municipalities to reduce speed limits seasonally.,['bill'],[],2024,New Hampshire,lower
ocd-bill/e1f6083b-7c71-44c1-9a90-4c01b8c703df,HB 1335,removing Columbus Day as a holiday.,['bill'],[],2024,New Hampshire,lower
ocd-bill/6123b56d-2d48-40bc-977b-78a23edca8dc,HB 1532,relative to land owner rights and responsibility pertaining to game cameras and tree stands.,['bill'],[],2024,New Hampshire,lower
ocd-bill/f0b402cf-62d4-4326-9c43-7475f0518206,HB 1453,relative to degree granting authority of certain institutions of higher education.,['bill'],[],2024,New Hampshire,lower
ocd-bill/737bb25e-dae6-408c-a6ae-7a4f674957fe,HB 1062,relative to the use of special cover plates.,['bill'],[],2024,New Hampshire,lower
ocd-bill/fe9f5a4a-83cb-43f3-b8c7-d8047485ec6c,HB 1015,relative to requirements for literacy skill development in elementary grades.,['bill'],[],2024,New Hampshire,lower
ocd-bill/96992a70-aced-48c4-b2fe-6dba15e8bdcf,HB 1365,relative to substitution of biological products by pharmacies.,['bill'],[],2024,New Hampshire,lower
ocd-bill/cbafe274-f273-4807-b683-9d5f8deeab4e,HB 1085,relative to public inspection of absentee ballot lists.,['bill'],[],2024,New Hampshire,lower
ocd-bill/616c11ff-8bd6-4ecc-b7bd-0f91a4f2bb16,HB 1405,relative to limiting publication of child care center violations.,['bill'],[],2024,New Hampshire,lower
ocd-bill/7f378f8c-93b7-40cb-9129-ce2d13455eb0,SB 494,relative to establishing a farmer assistance fund.,['bill'],[],2024,New Hampshire,upper
ocd-bill/b01c596c-ac2c-47d1-a01c-3f343c4c1dd3,HB 1449,relative to prohibiting the board of tax and land appeals from ordering retroactive re-appraisals outside of the years in question or relying on the department of revenue administration to provide investigative services.,['bill'],[],2024,New Hampshire,lower
ocd-bill/70ff49f9-e32f-468d-8386-cc29f2099a64,HB 1591,relative to fines for prohibited sales of tobacco.,['bill'],[],2024,New Hampshire,lower
ocd-bill/dd9a1fa6-d5a2-4497-8a71-cedeedef1f31,HB 456,relative to collecting road tolls on the output of separately metered electric vehicle chargers.,['bill'],[],2024,New Hampshire,lower
ocd-bill/30d8a716-375b-4a4e-a9e3-d2ec29ddaf8c,HB 1012,exempting from criminal penalty certain parenting decisions intended to encourage a child's independence and freedom.,['bill'],[],2024,New Hampshire,lower
ocd-bill/67516566-79f1-4884-94a1-7efa4772e412,HB 1287,"relative to the definition of the term ""evidence-based"" within public education.",['bill'],[],2024,New Hampshire,lower
ocd-bill/62fc500a-70ca-4bd0-bcfa-4e7332f086da,HB 1685,"redefining ""homestead foods"" as ""artisan foods,"" creating an artisan food operations exemption, establishing artisan food products sales venues, and allowing the production and sale of artisan food products requiring refrigeration.",['bill'],[],2024,New Hampshire,lower
ocd-bill/4f2a6b13-893d-426c-80f9-2850770abfb2,HB 1143,including control of cyanobacteria blooms under the New Hampshire clean lakes program.,['bill'],[],2024,New Hampshire,lower
ocd-bill/2e97f190-262e-422a-8602-189a83936f67,HB 1334,relative to the sale of beer in refillable containers.,['bill'],[],2024,New Hampshire,lower
ocd-bill/92c3798d-2c06-4f58-87f9-b608ac4903f3,HB 1404,relative to criminal procedure and the right to a jury trial.,['bill'],[],2024,New Hampshire,lower
ocd-bill/5d299dad-98ac-420b-9b83-0744b1872ef6,HB 1338,relative to New Hampshire's enforcement of the Military Selective Service Act.,['bill'],[],2024,New Hampshire,lower
ocd-bill/093981f8-b503-4be8-9f5e-162ec5f651ba,HB 1032,relative to certificate of title exemptions for vehicles 20 or more years old.,['bill'],[],2024,New Hampshire,lower
ocd-bill/61512f48-715a-4823-bdaf-26712bc899b2,HB 1219,relative to creating a commission to study the feasibility and structure of a legislative office to provide longitudinal cost-benefit analysis of significant proposed legislation and of budgetary revenue estimates.,['bill'],[],2024,New Hampshire,lower
ocd-bill/b0331031-fa37-4fe0-84cf-9ca1b8275fcb,HB 1659,relative to interference with child custody and shared parenting.,['bill'],[],2024,New Hampshire,lower
ocd-bill/af2b3e88-104e-4e8f-91d9-a6ef540b1a02,HB 1202,relative to the issuance of permits for the alteration of driveways exiting onto public ways and relative to the definition of disability or special needs under the child care scholarship program.,['bill'],[],2024,New Hampshire,lower
ocd-bill/f9d0a228-b276-4bf7-a9c2-43a0e8ee0536,HB 1275,relative to requiring notice to consumers of vehicles that require repair solely through a dealership and contain proprietary information.,['bill'],[],2024,New Hampshire,lower
ocd-bill/322f5db0-1581-4e69-a6c4-260f3c5255dd,HB 1599,relative to the use of artificial intelligence for personal defense.,['bill'],[],2024,New Hampshire,lower
ocd-bill/ac7ff09f-2d2e-4e5d-b18b-663660c62d53,HB 1541,relative to conditions for an abortion performed after viability or 15 weeks gestation.,['bill'],[],2024,New Hampshire,lower
ocd-bill/63740ce0-94e7-4dd5-b203-67334662b9b6,SB 377,establishing the achieving a better life experience (ABLE) savings account program administrative fund.,['bill'],[],2024,New Hampshire,upper
ocd-bill/8fd6b2a0-048d-4c11-ae84-c66c02ec139f,SB 362,relative to body-worn cameras.,['bill'],[],2024,New Hampshire,upper
ocd-bill/75853772-4e2d-4b9a-978d-5b98fe774d8f,HB 1072,relative to prohibiting employers from using polygraph testing.,['bill'],[],2024,New Hampshire,lower
ocd-bill/365bca70-8e34-4529-8146-a65a96f3cae3,HB 1491,prohibiting the repricing of heating fuel subsequent to a concluded sale.,['bill'],[],2024,New Hampshire,lower
ocd-bill/0b18a822-0ad1-4c48-93ac-ccf6104654d4,HB 1354,relative to special number plates for surviving spouses of veterans.,['bill'],[],2024,New Hampshire,lower
ocd-bill/cf2e0efa-551c-452f-b1ba-63df85f48124,HB 38,relative to the penalty for and sentencing of habitual offenders.,['bill'],[],2024,New Hampshire,lower
ocd-bill/2ac21ea0-3812-4e29-8ad3-f75c7859f454,SB 333,relative to access to financial services for minors in legal custody or guardianship and relative to the board of directors of mutual banks and mutual holding companies.,['bill'],[],2024,New Hampshire,upper
ocd-bill/947707ed-c7a7-4879-936c-c578b8fb0fe6,HB 303,relative to insurance coverage for pain management services.,['bill'],[],2024,New Hampshire,lower
ocd-bill/f2119e74-e1cf-4287-9c98-b770a9446f51,HB 1132,relative to permits for the siting of new landfills.,['bill'],[],2024,New Hampshire,lower
ocd-bill/49b56104-236f-4656-a76f-ad70687490c9,HB 149,relative to the handling of requests made under the right-to-know law.,['bill'],[],2024,New Hampshire,lower
ocd-bill/43940758-d9c7-48d2-a7ab-1eff7af39d6b,HB 1428,relative to inmate illness or emergency.,['bill'],[],2024,New Hampshire,lower
ocd-bill/0c78b2b8-132d-4d3b-873a-936f6efc3d0d,HB 420,relative to the availability and funding for the dual and concurrent enrollment program by the community college system and making an appropriation therefor.,['bill'],[],2024,New Hampshire,lower
