id,note,url,bill_id
fca7c95c-a2a0-4f9c-af56-5777f2bcdc85,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2665&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/12bd05ac-05c3-4baa-b315-10d7c3b20815
407b9215-c596-42e9-baaa-00b462d18adc,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2801&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/7f88641e-defb-459a-99bc-468a945c0968
cf4b65d5-3826-4a16-a2a6-bf268109b0f2,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2899&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/8154f781-aeb1-492e-b854-1f3ecda2da9e
d36c898d-4330-4c62-a4c0-c1126f6dd514,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0820&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/7a0c21ab-c1bd-4620-8c3d-63a97bd0d80a
1a0e90df-e90c-4f85-a0fb-b2a0a363af1c,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2849&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/d03d66cd-b1c4-4f69-8bb5-a761543ccf3d
3b8417b4-2115-44d3-b554-dbc045aea535,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3072&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/f1a5d0e6-a1f8-4a65-a35f-3a8beb6fdb67
acca9227-2d98-4ff1-95d9-c0d8614e18cb,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2176&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/45c23385-3a44-4784-aacc-1bae04432a65
9f850488-755c-4456-a463-a637f3d09a25,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0522&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/899b4339-b6dd-498b-b5ac-37c87ad75142
fd771d88-7637-497e-adcd-fd489834fb7c,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0376&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/8ff516ef-027a-4182-87a9-8095a2889951
b4c83a5a-3488-450a-9bbd-d65b63a661bd,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2019&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/e43af548-07a3-4433-8761-759b59f03c5f
3e6b3ce1-efac-4e47-acbe-b9cb5d6f55af,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2167&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/a4c1f400-423d-4c29-b73e-34758b4ca73b
5e2ed729-ecf8-4dd9-b50e-2ab7b39b14f6,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0482&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/c58ab260-931b-458f-a7e0-cff71b1af48e
0b5ab8e2-6288-4dde-95df-101e6bc75817,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2529&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/1f9ecdb8-1809-47b3-a8e6-3f8622732e8d
d795f5da-91ba-4e31-94fc-dd593613d7d0,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2606&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/909fe3dd-88d8-44ea-80c4-0ce87766c734
d01c8306-b65f-4a47-a6b9-2b7aaf42718f,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0671&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/22712b81-1040-4ad9-bdcf-dfe545ec6e53
0c2d18ac-d127-4f61-90ca-02801c51c49f,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2673&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/344036c3-b244-424c-9bb5-4ee83c33a270
20a35ae1-2c91-453c-9b9c-631201847bef,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0045&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/faca1dd2-77d6-4b7e-a086-f29bf82c88e5
fb65cdf9-3364-4dc7-9751-85b7a6d364ab,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0166&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/3639e173-981f-4533-ad44-4a6fe7033999
5db1c130-6402-4175-a1ec-135e85795f76,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0736&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/cc7e491f-41e1-4253-bbfb-94ddd44dddac
7183410e-38bd-4741-8ec3-887ed275d079,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0205&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/c1d4735f-46f4-44d7-bc06-fc03f5b20e3d
aaf949ab-c89e-4088-a0f0-132205bb8d74,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0032&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/0ea6a92c-427f-4bec-944e-39a4ccab4a25
22f4c8b6-0078-45f2-a829-b2767ecfada2,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0639&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/cba740f2-ffc1-46f2-bbc8-d4a3f7811ce1
84ee9097-c9b3-4136-9d3e-1ac2053be2ed,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0957&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/fee6133c-b388-49d2-bded-efb115bd78aa
611a7b54-e374-4b63-8122-429039fcb4af,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0329&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/18ec813d-8064-4b8a-a120-5011ef055a1e
32c1bdf7-8046-4ce1-9aba-04cf40f01e2d,,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2211&sy=2024&sortoption=&txtsessionyear=2024,ocd-bill/333d0aca-9199-4b24-a6c0-0171b466ffb2
