id,bill_id,note,date,classification,extras
69ae69e2-1522-4d2a-8cc7-5aa8bdf5e442,ocd-bill/235a1f5f-817e-4c9e-86a6-9e45b6011f58,latest version,,,{}
23f229d4-a41b-48de-908f-b890a59ce8a3,ocd-bill/8508c408-cec3-4b24-8e00-620575e8c605,latest version,,,{}
a032a127-a483-4a77-9517-94a43c2baec1,ocd-bill/0b600663-91fa-40ae-a070-9748a1a1d7ce,latest version,,,{}
7f59f37f-e4a0-438e-9813-2c5df4577b1b,ocd-bill/546b1318-090b-4442-b257-3ef4c6780adf,latest version,,,{}
398473e8-e6c1-4244-8b6e-0b634076a54a,ocd-bill/afe808b5-86f2-4f6a-b8b3-2350660c0502,latest version,,,{}
f020f479-10d3-4e60-b2d0-604bf95f8066,ocd-bill/ac38921c-85af-459e-886d-bf0744b073e3,latest version,,,{}
8454865b-0b75-4b4e-a457-68bc1ea275df,ocd-bill/464b71d1-57f8-4cd1-b801-fb033afe6767,latest version,,,{}
5993562f-24d6-4d9b-abe2-edcaa0c77b6d,ocd-bill/900ce85e-a469-4f9c-bc5f-83eb1af2bd0a,latest version,,,{}
c49b7206-4e1d-4322-b164-4634837bfbc1,ocd-bill/12385736-7181-4627-aac3-dd8817981b79,Amendment #2023-1045h,,,{}
d67cab5a-99bd-4765-a72b-92462abc4891,ocd-bill/7d3bdbbd-3caa-4e8b-8817-5642886adeb4,Amendment #2024-0556s,,,{}
010c901e-c80f-46d3-8dfc-2024ddfa2b0e,ocd-bill/3d5ca8ea-d2b9-4645-8fbf-1959b1d6aeaf,Amendment #2024-1528s,,,{}
153894f5-48d2-485b-bb0a-26bc9fccf7c4,ocd-bill/3d5ca8ea-d2b9-4645-8fbf-1959b1d6aeaf,latest version,,,{}
51342f8f-712d-4c0b-892f-f18a269b1431,ocd-bill/7d3bdbbd-3caa-4e8b-8817-5642886adeb4,latest version,,,{}
1f7151e9-c794-44c7-b671-89cab2eefb95,ocd-bill/5aa40e34-7cd4-4ab9-8566-26afe624be16,Amendment #2024-0866,,,{}
b72b6b2a-0dfc-47e9-b644-f71393c932e6,ocd-bill/b03b9e0b-a94f-4c82-aff7-b7cb5f6b701f,Amendment #2024-0810h,,,{}
098a08bb-f397-476b-a1d7-1f896ae13454,ocd-bill/b03b9e0b-a94f-4c82-aff7-b7cb5f6b701f,latest version,,,{}
9f8ecad5-2504-4cf3-9925-3e12ead47c41,ocd-bill/a6ee0d35-b611-4da2-9adf-187cb29c38a0,Amendment #2024-2356e,,,{}
615345c0-0282-49d1-a135-f917fcacab06,ocd-bill/a6ee0d35-b611-4da2-9adf-187cb29c38a0,latest version,,,{}
e17eed6f-6900-4ba9-b961-abba4476d9d7,ocd-bill/5aa40e34-7cd4-4ab9-8566-26afe624be16,latest version,,,{}
7580f753-fce8-4cd5-b753-aeb8a0b4b975,ocd-bill/4575a3e6-2941-479d-93f6-35713bb8dcb9,latest version,,,{}
9ac8a773-f03b-4c00-ab16-0e9347bec856,ocd-bill/811869c1-29f2-44ad-b6ae-72216ebb9590,latest version,,,{}
304b75b8-0a79-4cbf-89a4-d72db4979c6e,ocd-bill/1efb1f47-0a77-4d43-8310-9ba994c7116a,latest version,,,{}
81c2d0f4-458d-49d9-ab59-b6a3ddfb035e,ocd-bill/bc9d8489-050a-4031-b324-9a9a560f4e34,Amendment #2024-2313e,,,{}
c6b672e2-3ddb-4771-a2a7-7af64b568e01,ocd-bill/bc9d8489-050a-4031-b324-9a9a560f4e34,latest version,,,{}
3f40e8e0-b287-41c8-96bc-a58ca1108e99,ocd-bill/23579395-b8f6-4331-8eb7-d2d0a109ab75,Amendment #2023-2317h,,,{}
8e9a3909-2657-4422-9fab-cb2ef140fe9d,ocd-bill/e6f34402-a654-4a66-bb6f-1dd306b9ee4e,latest version,,,{}
9df6806f-bdfe-4ef5-91fd-4d37ed7ba9fb,ocd-bill/37354c62-1ea7-4230-b4f3-6357bc239a96,Amendment #2024-0703h,,,{}
9fe0ea39-f8f2-43a3-99e1-bf07889ea444,ocd-bill/37354c62-1ea7-4230-b4f3-6357bc239a96,latest version,,,{}
7446a053-b7e2-420e-b3b0-01e0a8a751ba,ocd-bill/4ed56411-eda3-47ba-a1f6-ff11940f8cf6,latest version,,,{}
aa9fa03b-c29e-4177-9eca-59b9ecb43a61,ocd-bill/7dc8de20-617d-4682-97b8-5f4246aa7a15,Amendment #2024-1855h,,,{}
d3319c58-bb1d-4494-88cc-fbece115cfbe,ocd-bill/7dc8de20-617d-4682-97b8-5f4246aa7a15,latest version,,,{}
8a2eb924-e355-4a16-8f4f-12c30c2b6db7,ocd-bill/a6aaaf01-313d-4f2d-8721-c1cd7b88b6e2,latest version,,,{}
af638db9-8f6f-461b-aee1-664d1f1b778b,ocd-bill/2e0e7148-a973-4296-b7b5-2d7da198076c,Amendment #2024-0829h,,,{}
1bdea79b-9e67-4073-859c-4d7f11dbc414,ocd-bill/2e0e7148-a973-4296-b7b5-2d7da198076c,latest version,,,{}
ab01157f-c693-4982-9991-4bcec4350a67,ocd-bill/4dbbf0f7-5097-471b-8fde-08ad13678e5c,latest version,,,{}
91ad045c-a903-41f6-9cb5-9f0f98df7dbf,ocd-bill/c2ad743d-fd06-4ddd-8573-a6bbdf4a6975,latest version,,,{}
0d43f192-cb33-4e33-ab67-1d66edec1a25,ocd-bill/449e717b-2012-45f8-b84d-2eaae44cc05d,latest version,,,{}
278c04f0-f5f5-4f7c-9d82-8630ded9d539,ocd-bill/b7f1f437-a270-43ea-ab5f-f094745fb4d8,latest version,,,{}
a137ad4d-1619-4cad-b7ce-9b4b450d4832,ocd-bill/7017bca1-4c01-426d-a4ad-af420cbfedd0,Amendment #2024-1467s,,,{}
441cc6c9-cee6-49d2-9ada-8adf7da8e4ca,ocd-bill/eb813c41-f707-4ca9-919d-5e0a6f123add,Amendment #2024-0303h,,,{}
c28b62e2-faf0-4f5d-bae8-8c5fb49c1269,ocd-bill/eb813c41-f707-4ca9-919d-5e0a6f123add,latest version,,,{}
520d2fa8-14b5-4dd4-b2ab-cf1924b908bc,ocd-bill/6897778c-5913-4deb-9b2d-3c77af9f60b5,Amendment #2024-2324e,,,{}
4facb5af-e354-4921-b5b8-641ec452a256,ocd-bill/6897778c-5913-4deb-9b2d-3c77af9f60b5,latest version,,,{}
5d195c16-c2bd-49bd-addb-d67afc504e90,ocd-bill/579fffe3-24b7-49db-b572-211fe22e6634,latest version,,,{}
12f4a99c-04cb-46bd-9b04-ed1cea538c0e,ocd-bill/405e90a7-8d1f-4049-b5ef-c1d2966151b8,latest version,,,{}
0af66eb4-65e4-4e59-9e38-e16639acf82f,ocd-bill/a69b883b-3eb5-4892-af93-c4b353bc679a,latest version,,,{}
6ffbbd69-fd18-4c91-8b4b-ce2901529c5a,ocd-bill/d18e661f-ca43-431d-8501-aa4291e6c7eb,Amendment #2024-2105s,,,{}
f1a9622c-2d46-425d-b9b7-6fc32ab65638,ocd-bill/d18e661f-ca43-431d-8501-aa4291e6c7eb,latest version,,,{}
78a95ac8-daab-4cfd-bc5d-afeb0c0e4b12,ocd-bill/e1f6083b-7c71-44c1-9a90-4c01b8c703df,latest version,,,{}
65d8203f-dc99-4bbc-8ccc-d9ef5d3128de,ocd-bill/bdb713da-1103-447d-add4-f9e1d516cff1,Amendment #2024-1527s,,,{}
c964371a-ad10-4765-8d3e-e42c22fafd2e,ocd-bill/bdb713da-1103-447d-add4-f9e1d516cff1,latest version,,,{}
34cb0fdb-df26-4b48-af21-758e53baa078,ocd-bill/f0b402cf-62d4-4326-9c43-7475f0518206,latest version,,,{}
259e219b-caad-4bba-ba88-6a1839cd3c34,ocd-bill/737bb25e-dae6-408c-a6ae-7a4f674957fe,latest version,,,{}
7542a07b-0e73-47e4-ae2e-bcc299778716,ocd-bill/fe9f5a4a-83cb-43f3-b8c7-d8047485ec6c,Amendment #2024-1106h,,,{}
f1b68008-ce03-4dbe-9962-1bbe964a51fc,ocd-bill/fe9f5a4a-83cb-43f3-b8c7-d8047485ec6c,latest version,,,{}
10caffdd-ee63-46bc-828a-4a3ba8277a2d,ocd-bill/96992a70-aced-48c4-b2fe-6dba15e8bdcf,Amendment #2024-1243h,,,{}
79f1e3c3-9bbf-489c-b7e6-f245c7edcaf6,ocd-bill/96992a70-aced-48c4-b2fe-6dba15e8bdcf,latest version,,,{}
8115b253-f24e-4ff8-b1dc-c0f4338b1166,ocd-bill/cbafe274-f273-4807-b683-9d5f8deeab4e,latest version,,,{}
89e7f62e-15a6-446f-9cb2-58fd9bda9f81,ocd-bill/616c11ff-8bd6-4ecc-b7bd-0f91a4f2bb16,latest version,,,{}
814a32d5-f706-4022-ac58-18e8c4fe5791,ocd-bill/6123b56d-2d48-40bc-977b-78a23edca8dc,latest version,,,{}
d1ce4701-870c-45e5-82a0-c80c57d66a2f,ocd-bill/b01c596c-ac2c-47d1-a01c-3f343c4c1dd3,latest version,,,{}
6f1c195f-d5a4-47d5-8d81-a431f3cc347f,ocd-bill/7f378f8c-93b7-40cb-9129-ce2d13455eb0,latest version,,,{}
28c54f29-0115-440a-ba6f-2ca875001182,ocd-bill/67516566-79f1-4884-94a1-7efa4772e412,latest version,,,{}
13cb0f03-3aa8-4c0a-88d5-7d572def78ee,ocd-bill/70ff49f9-e32f-468d-8386-cc29f2099a64,Amendment #2024-2253e,,,{}
eadcd6e6-7b20-4d2d-8dbe-f9af65447797,ocd-bill/70ff49f9-e32f-468d-8386-cc29f2099a64,latest version,,,{}
59cc4a19-c00c-4d4e-8797-9d994c61323b,ocd-bill/30d8a716-375b-4a4e-a9e3-d2ec29ddaf8c,Amendment #2024-0855h,,,{}
330c5e95-c40e-41be-a0ea-0196c2625ba4,ocd-bill/30d8a716-375b-4a4e-a9e3-d2ec29ddaf8c,latest version,,,{}
db2103e2-e249-429a-a253-cc0c02096242,ocd-bill/62fc500a-70ca-4bd0-bcfa-4e7332f086da,latest version,,,{}
0f869e91-b3e2-463b-bef8-7d7398867013,ocd-bill/4f2a6b13-893d-426c-80f9-2850770abfb2,Amendment #2024-0369h,,,{}
9d9ee8b0-e0c0-425b-a069-c75d0ea1df8b,ocd-bill/4f2a6b13-893d-426c-80f9-2850770abfb2,latest version,,,{}
dfa5d012-f8a2-4788-a632-d461b10ae6cc,ocd-bill/2e97f190-262e-422a-8602-189a83936f67,latest version,,,{}
85915f38-e7fc-4a7b-9016-7ab2b5ab5335,ocd-bill/093981f8-b503-4be8-9f5e-162ec5f651ba,latest version,,,{}
e2a2d3c2-bd57-4c3c-b46b-61891165f611,ocd-bill/61512f48-715a-4823-bdaf-26712bc899b2,latest version,,,{}
1cb89fd4-be53-40fa-bf15-e857b0e6b6cd,ocd-bill/b0331031-fa37-4fe0-84cf-9ca1b8275fcb,Amendment #2024-0921h,,,{}
77e98186-642e-44d2-9ebe-286fe247acbb,ocd-bill/92c3798d-2c06-4f58-87f9-b608ac4903f3,latest version,,,{}
ff2d82c1-2a38-4af0-9cfe-3d7f993805dd,ocd-bill/5d299dad-98ac-420b-9b83-0744b1872ef6,latest version,,,{}
5d482764-e6c4-4285-8018-ebc60c7a7fbc,ocd-bill/af2b3e88-104e-4e8f-91d9-a6ef540b1a02,Amendment #2024-2367e,,,{}
1e9c8441-6fd7-4391-9f03-2331a504ba41,ocd-bill/af2b3e88-104e-4e8f-91d9-a6ef540b1a02,latest version,,,{}
de286d3d-8141-4e61-8622-1fc4c9eaf60a,ocd-bill/f9d0a228-b276-4bf7-a9c2-43a0e8ee0536,latest version,,,{}
2341fc8e-0054-4312-890c-9a3711bf5667,ocd-bill/b0331031-fa37-4fe0-84cf-9ca1b8275fcb,latest version,,,{}
98b8f244-1e13-4114-a6e7-900a7160d77b,ocd-bill/ac7ff09f-2d2e-4e5d-b18b-663660c62d53,latest version,,,{}
c75bbf8e-bdd2-4416-89c9-c4790856f8eb,ocd-bill/63740ce0-94e7-4dd5-b203-67334662b9b6,latest version,,,{}
ec9209ac-c260-4bc5-ad0b-b4016b6aaad1,ocd-bill/8fd6b2a0-048d-4c11-ae84-c66c02ec139f,Amendment #2024-0814s,,,{}
58da40ab-b1bf-4391-b178-4893e880ccb4,ocd-bill/322f5db0-1581-4e69-a6c4-260f3c5255dd,latest version,,,{}
0f18339d-b687-4f46-8dec-dcb4e5031b05,ocd-bill/75853772-4e2d-4b9a-978d-5b98fe774d8f,latest version,,,{}
42292a48-dfc7-4b7c-8018-96b8742f6e2d,ocd-bill/8fd6b2a0-048d-4c11-ae84-c66c02ec139f,latest version,,,{}
cd9e7055-f97a-47e0-92c6-21a04f8e35a8,ocd-bill/0b18a822-0ad1-4c48-93ac-ccf6104654d4,latest version,,,{}
7571c609-3a60-48ab-a332-e6b6e2167a6c,ocd-bill/cf2e0efa-551c-452f-b1ba-63df85f48124,Amendment #2023-2423h,,,{}
dd454986-2ad8-48b2-a1dd-74b11e15224f,ocd-bill/2ac21ea0-3812-4e29-8ad3-f75c7859f454,latest version,,,{}
13ba254b-6cdf-4b78-994d-1bbbc886277a,ocd-bill/365bca70-8e34-4529-8146-a65a96f3cae3,latest version,,,{}
85e33cc0-dd81-47e3-8f12-cb0755dd6d8f,ocd-bill/43940758-d9c7-48d2-a7ab-1eff7af39d6b,latest version,,,{}
0d554902-8bd2-44f7-abda-b204e009b38a,ocd-bill/cd96ef3d-4c45-46d1-a010-f35617936405,Amendment #2024-0492h,,,{}
fd310bf1-9169-4755-9840-1dbf9f9378cd,ocd-bill/f2119e74-e1cf-4287-9c98-b770a9446f51,latest version,,,{}
32d57285-bf0d-4bbb-8698-eeeb9aabe364,ocd-bill/88e70b2f-5d1d-49e0-9f71-4f502ab6e3d1,Amendment #2024-1702s,,,{}
13d0d068-b326-4d7b-9eb4-49f612d1d0ba,ocd-bill/88e70b2f-5d1d-49e0-9f71-4f502ab6e3d1,latest version,,,{}
591532dc-a536-4d33-bd6e-81f6b6cc06b1,ocd-bill/cd96ef3d-4c45-46d1-a010-f35617936405,latest version,,,{}
62036d98-f9e1-49bb-861c-1e95448f4f10,ocd-bill/f03a9ea4-ba12-4100-8a7a-eeeefa958c9e,Amendment #2024-0673s,,,{}
60c40de7-a8ef-4c95-bad6-af350727eeb4,ocd-bill/f03a9ea4-ba12-4100-8a7a-eeeefa958c9e,latest version,,,{}
eb2f8e16-f568-412c-8ff2-80cd8e0ab892,ocd-bill/162fcc33-3d66-48c3-908e-cae29ed9b9b3,Amendment #2024-0167s,,,{}
4652ae97-17df-4ea1-be8f-b6c5ed428b86,ocd-bill/dafbebc4-26c5-46e5-9ace-b748bddce217,Amendment #2024-1537s,,,{}
d784f49c-aa53-4f9c-9c5e-e66dfffd9be5,ocd-bill/dafbebc4-26c5-46e5-9ace-b748bddce217,latest version,,,{}
dceb3040-08cf-4b5e-933a-e547f6c2c524,ocd-bill/13fd9583-9375-41a1-8a02-bf31293564ca,latest version,,,{}
f453b004-0288-4770-992c-9824f9eac53f,ocd-bill/162fcc33-3d66-48c3-908e-cae29ed9b9b3,latest version,,,{}
