id,note,url,bill_id
ab459c4f-8ed9-4db1-9931-504eb84aa1ec,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3078&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/09a5a1d4-edc8-4d63-89b7-59edfd2551ff
c3ff8343-fb43-4609-bcac-d332fc11c7fd,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2193&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/9f67149b-09b6-45fd-b45f-c0a80fbbdaa8
e333626f-80b2-48cb-a613-402462437ea1,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2768&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/8a405871-3581-445c-ab67-9de33e691ef5
80526e01-f93b-4075-a857-026498fea501,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2995&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/f4000c63-2b96-46bb-ad97-3ec7a81bb7ef
b75b38c4-3e1e-455c-8259-be3654a93a25,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2713&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/b8e6939a-50a7-47f7-bd6f-e7ab624630a1
c379dd39-2e79-4a66-8d65-47a396db33d7,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2625&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/34e9e49d-4a6e-4dd7-baf4-09909eca7cb6
f0546df3-8a4f-48d2-aaa1-e17015f7b56d,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2182&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/914a6eb8-4594-4a47-a8af-7b116e56b945
9a0b78d7-c365-471f-a15b-659dc74945f0,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3093&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/368cc64a-c646-4096-a333-8bb076b2ccf7
b852ba87-00af-49c6-ad41-0f5aad37a8ac,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2812&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/21f12676-8d0c-480a-a690-668f397c4c2c
c6f952fa-d99b-409f-a5bf-6c936a53244d,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2898&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/0b36b53a-82a9-4ff8-8ea1-47fa629a991d
2bf6ac41-4bd2-4d1f-aa7c-dc593ac5d0d2,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2745&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/059822ad-1618-436b-b2ce-ea219cbf927d
06fd5dc2-820e-43ca-9a4e-9ded6a27de93,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3134&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/3d58015a-34e0-4ad8-aeb7-52805dcdb501
d430d2b8-c11a-4abf-ab9b-a1f338dac66d,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2556&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/c363b780-9ebd-4fc2-9315-31362bfdf4a8
56c6ca78-8851-47fd-a72a-3b4eac656a42,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2285&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/a6c74421-fadb-4cac-b51f-d4adc12e889e
c51ef783-6a12-482a-ac3e-0ca59ed6324d,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2353&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/3cd1cac5-90ec-46d4-936b-749eb6f544de
3973f219-5ec3-49de-982f-b1a49e275796,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3109&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/34d79c26-e4ea-4988-9be7-d64dd636c6a5
09fce30a-492f-4672-b211-d58d1448ac52,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3127&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/3e99f2bb-39a2-42dc-b708-ae6260399200
b87d53b9-ac9b-4af4-bbf3-aaec1711e3b8,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2509&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/fff66fee-185b-4968-aad2-39f530c2a544
d3e1c8c3-cd74-48ac-8b73-3ae66d457463,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2925&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/ca996c03-4907-4286-8ada-0371357561f1
6c79a349-cbf2-4903-9372-2f5f6862ec66,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2325&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/19528337-b65e-414e-9a2a-3243907d2c5b
dbe253dd-d713-4636-ac57-811d7319c6d1,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2874&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/63728da5-fff0-4741-bdac-4e34820fb77b
a5171c11-379e-45de-9a47-317e4c25432c,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2938&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/90a007ec-638f-448f-91a4-0b02b6b1b0b1
f750fa52-69b2-4691-9c01-0178015575bf,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3055&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/2b43c632-d4db-4c88-9df1-c2db67cfdd2f
cd762200-0b12-44af-b7e6-75bf45cbcdde,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2965&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/f0281b6f-058c-4a3f-b68b-b758b803cfdd
12847826-6fa6-42b5-831c-aba85cc100e5,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2582&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/d659a1ea-2b53-4eed-9118-7fb605b7474f
d80c2b18-458d-4013-b1f2-9c144b4e3cea,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2967&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/66cbb159-af74-4231-83fb-e2ec5dfe1392
6f5aaf71-529d-4185-a2b8-e8f743ba4a93,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3015&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/650a5df8-e179-4c37-a616-2c465bf3869a
3145fef2-efe3-44da-8153-753c4202ae3c,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2725&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/e420bf9d-670e-421e-97cc-b514f4752452
f6550426-3600-41b1-ad01-e46598886464,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2419&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/ebd2fc2c-2a77-4d14-b623-005173308f1e
0aab7234-dfa8-4679-a078-19eab8cd70bc,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2473&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/1afb93b6-2364-4580-adf1-f83ef553ddc7
91c3757c-c388-4b04-8539-bedfe772452a,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2310&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/fc3cf704-615a-4cfe-b23b-f5558f9f51c9
b6d8d678-fb70-4fe1-b750-b5242fedfdb5,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2298&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/54d9c11a-42e3-47f7-ba4b-65ab37e7f06e
975c982e-91e5-4219-b4e8-fddd258a0138,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2534&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/1d61fc1c-d633-4eb0-9868-deeb97283fec
ab4e3609-6249-4a41-bed9-c21c8c5ebbf4,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2191&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/861c291e-a59e-4642-b6a6-bf055a5229d8
a8a6713b-c354-4f4c-b20a-d90f0bc137d4,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=3131&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/f0ba6b0d-2a8f-458b-864e-3c309bcc35a0
6a9ec0ee-b45d-47f0-ba3b-55250de8773f,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2016&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/d5b43cb4-a514-4fe0-bf62-88084aaab344
9cf8e772-2279-4da7-8d58-452204129bf4,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2438&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/4e9e9e02-a58f-4cf9-8c1b-2be69f4d45e9
5458cb47-4418-4ccd-80a3-cc3cd4232b39,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2154&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/a9e7b40a-cf6c-44e0-a27a-ea84971ccbe0
6630c576-4ff4-4895-a309-f059577f538d,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2750&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/13476416-8531-4ff8-acd3-f5a17a43804a
dba2b174-0512-417d-80e6-4d9728a24452,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2535&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/b634ecba-7955-4a56-812e-0162d1ee940f
33ee4ab2-4f1f-4275-89ee-8fa52ea641cb,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2621&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/93871e61-a48c-4b2a-925f-51c8e1f36e76
e130d37d-1c06-47c2-a80c-8666fb6f0a81,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2032&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/75368692-6bed-4f4d-b4d1-09bb3bff82ff
51cce921-96ab-4c8e-825f-d474c9b8e448,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2363&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/08c3ed8e-41d9-434e-a391-f1646ac5188d
0bcf1d66-b71e-4d32-9efb-374ea00447ab,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=2931&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/f545581f-3078-4528-a830-a8dd65a2624f
9bf5c7b7-cf24-4eda-98da-0f175a2818f2,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0301&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/33939f23-5a7f-49b3-ae6d-c528f203cfb8
b38b81bb-6aa5-4212-a4c9-06d7a6cc50b1,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0289&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/e799f9eb-24e0-41a5-8b5a-5294457329a5
efbf7fde-b43a-42d6-9031-b35b1d1bc4d7,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0275&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/e9f1f0de-7d2b-4dfa-92db-12aa18541436
b9c8b3c4-344b-4c45-af01-f5a11d712432,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0290&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/f80980ef-044a-414e-9436-b32d24fe1c4a
cce38694-8273-4817-91da-2a6259e2714b,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0246&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/8c49129e-391c-4da7-8f41-2105d317114d
185ce90a-df23-40e0-be66-3ed16a36a019,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0363&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/08caccdc-0516-4501-9fcd-52db9d28db4a
4e0d6ebf-0169-48a1-91ae-169a28f46bdd,,http://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_status.aspx?lsr=0465&sy=2022&sortoption=&txtsessionyear=2022,ocd-bill/391c39ea-55a1-4660-9e39-6c520b8f6c75
