id,bill_id,organization_id,description,date,classification,order
57b7e48f-f0a1-441a-9322-0ad7e16aa86d,ocd-bill/76a9682f-12dd-4aff-8952-21d0125c6653,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Legislative Administration,2021-12-14,"['introduction', 'referral-committee']",0
7047cb50-24bf-4593-96d6-f4e0ebc17ff5,ocd-bill/b7a5898b-4509-4225-98a3-1e01514fb02a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Science, Technology and Energy  HJ 2  P. 43",2021-01-09,"['introduction', 'referral-committee']",0
c6799b09-7e85-46ca-9abf-da80a747a6e5,ocd-bill/7ce05268-a7af-4b72-aff0-5e3481047391,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Commerce and Consumer Affairs,2021-12-21,"['introduction', 'referral-committee']",0
07cb952c-85f7-4dd7-bff5-ff56b0f5cd40,ocd-bill/96f4601a-bbc6-4aea-89a6-146d206cdfb7,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/06/2021 and Referred to Election Law and Municipal Affairs;  SJ 3,2021-01-20,"['introduction', 'referral-committee']",0
1c5fe6c6-c59b-4538-904b-55d99be8cb0a,ocd-bill/2f135fb4-a81b-4664-99ea-cece8dcfc66d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Special Committee on Redistricting  HJ 2  P. 55,2021-01-13,"['introduction', 'referral-committee']",0
f8bc0b29-b6f9-403f-a8da-4b7f5ff89461,ocd-bill/3cbf3bd1-d9b1-4f53-9a43-b2911f939d3f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Resources, Recreation and Development",2021-12-21,"['introduction', 'referral-committee']",0
96ddb2ce-2290-4d11-8cea-0d3e3ebee86c,ocd-bill/7b9b360a-49b5-43ec-9aae-2e17abc1d9fb,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-12-21,"['introduction', 'referral-committee']",0
8c2e3431-a5ad-4da0-b984-d2a6f6a5ba5a,ocd-bill/556bbbf1-007b-4039-9516-f6ff2ec10930,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Environment and Agriculture,2021-11-16,"['introduction', 'referral-committee']",0
a6c57fa2-4f5f-47b9-8033-0a0498844639,ocd-bill/c0cd29ae-3910-466b-b136-f131ab8bfbb4,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-12-14,"['introduction', 'referral-committee']",0
f3b0fdfd-4d57-410b-acd6-2f33a8c2ce04,ocd-bill/232c66fa-cdfc-437d-91cb-47457d1ffc59,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Health, Human Services and Elderly Affairs",2021-11-16,"['introduction', 'referral-committee']",0
bc156423-60a2-4212-a4d5-6578f7f3c680,ocd-bill/a6e9d62a-af06-4b3b-abd9-23511cd5bae4,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Criminal Justice and Public Safety  HJ 2  P. 56,2021-01-13,"['introduction', 'referral-committee']",0
468c5022-61bb-452c-aba2-6f24aae3b2e0,ocd-bill/984bdd62-a3c9-44fd-bc3e-caaf5cf9b049,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Ways and Means,2021-12-03,"['introduction', 'referral-committee']",0
cae20472-c951-45a5-9a3a-517255788c68,ocd-bill/2463b3b2-bfb5-4e3f-8c7e-c9f619997d20,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Public Works and Highways  HJ 2  P. 55,2021-01-13,"['introduction', 'referral-committee']",0
63d70ab0-52a4-474d-bb23-4434fb5b8a52,ocd-bill/aeb9088b-757b-4840-81db-a0b394f49543,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Environment and Agriculture,2021-11-16,"['introduction', 'referral-committee']",0
249f720e-e7dd-4ae2-9b80-9cf3530c1b70,ocd-bill/b67297c4-c71f-4d9b-8b5f-dfde744e8513,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"To Be  Introduced 01/05/2022 and referred to Resources, Recreation and Development",2021-11-02,"['introduction', 'referral-committee']",0
aee265be-0dd0-4359-8a50-84a04e556d24,ocd-bill/b9554624-5408-42d8-a9e0-7e8bddbe03ca,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Sen. Bradley Moved to suspend all rules necessary to permit the consideration of HB 1650 at the present time; 2/3 necessary, MA, VV; 01/05/2022;  SJ 1",2022-01-05,[],0
95e7f8bf-8abd-4c61-bf02-0f8c747fcca8,ocd-bill/6be95e31-2691-4874-ba95-69e82f3b4f7c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Judiciary,2021-11-19,"['introduction', 'referral-committee']",0
03338eb2-3adf-46cf-9de0-faf8f9cd3d9f,ocd-bill/1a006afd-c28d-4342-af06-572f47457332,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Finance;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
91f3ceb1-f8e4-44fe-b37f-a8c462e3120a,ocd-bill/961d763e-0504-4843-a2a6-d722c5cbd15c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-11-20,"['introduction', 'referral-committee']",0
dd764097-6af3-478f-8bd3-ada3a355693d,ocd-bill/b698e39b-8eb2-4d5c-a503-ec719ce96b91,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Executive Departments and Administration;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
208a1f17-c7d6-438b-bd09-24e931051831,ocd-bill/00dfdc6a-2fe5-4e09-90c3-7e57ad813541,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Commerce and Consumer Affairs,2021-12-09,"['introduction', 'referral-committee']",0
b7179645-882c-4c16-9ae3-3ef370fe9e7b,ocd-bill/5ab673e7-a613-430e-a631-954bb197ad98,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Election Law  HJ 2  P. 53,2021-01-12,"['introduction', 'referral-committee']",0
89726197-0093-45d0-97f7-5c272cc5cb3b,ocd-bill/bb712de7-b726-4200-93b9-cea873b475b0,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Health and Human Services;  SJ 1,2021-12-23,"['introduction', 'referral-committee']",0
734a25a1-b025-41d0-8a36-3c94f1ec58b8,ocd-bill/bc13c611-6732-4622-9119-861f5605db88,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Executive Departments and Administration;  SJ 1,2021-12-17,"['introduction', 'referral-committee']",0
ade98e7f-cdc3-49da-8754-aa98b94824e9,ocd-bill/5bb97a73-62fb-4025-a6de-fd7969940e66,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Environment and Agriculture  HJ 2  P. 52,2021-01-12,"['introduction', 'referral-committee']",0
335350d4-40be-4a4d-963a-e212818f1d2a,ocd-bill/444bef24-0692-4113-9718-d2f1e65655a9,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 40,2021-01-09,"['introduction', 'referral-committee']",0
fb8bc2a5-8367-4ca7-9f4c-573080671337,ocd-bill/fd5a5d39-eb91-470d-8db3-2c63b448b734,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Health and Human Services;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
0dff5115-b39c-439c-9fde-4c739b4f3b0b,ocd-bill/1fc91714-057f-470f-9ef7-ea8b789cf961,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Election Law and Municipal Affairs;  SJ 1,2021-12-02,"['introduction', 'referral-committee']",0
2d6b87b6-67e9-469d-9dcd-9477e4911695,ocd-bill/b7df23bd-c2d2-4409-bf7a-369c21a3d348,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Commerce;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
ce6b4866-cc72-4383-8a8b-697408b5267c,ocd-bill/3de692ec-c997-48dc-8629-12e19acb0a2a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Legislative Administration  HJ 2  P. 43,2021-01-09,"['introduction', 'referral-committee']",0
4eab1305-6832-4cee-b9f9-6d93e2652903,ocd-bill/2645c492-373a-496b-be7e-98f5906489ad,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Legislative Administration,2021-12-21,"['introduction', 'referral-committee']",0
535818db-8528-4e94-b4b3-e5dc1552278c,ocd-bill/cce0677f-ed3c-47a5-a0a7-2a4796354aef,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Commerce and Consumer Affairs  HJ 2  P. 49,2021-01-10,"['introduction', 'referral-committee']",0
a8106a89-8920-4f33-a613-14ca666bcf08,ocd-bill/2ba00dc6-eeca-4cfd-be06-4b74397bf033,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Education  HJ 2  P. 56,2021-01-14,"['introduction', 'referral-committee']",0
97a12e3d-3cbb-44d6-8131-43609d66e949,ocd-bill/1a78b15a-b657-4f4b-a842-a4202046360e,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Commerce;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
b631d9e7-be3b-48d0-abd1-11f7cd207790,ocd-bill/6ae2cf78-19dd-4eb0-8df1-d4a52f1d991d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Ways and Means  HJ 2  P. 41,2021-01-09,"['introduction', 'referral-committee']",0
32367ba8-8994-46ac-b25b-3e387bc7fc3c,ocd-bill/8dfa756a-e5ea-464b-b9b6-37025529d15d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Resources, Recreation and Development",2021-11-16,"['introduction', 'referral-committee']",0
b48241aa-c94d-488b-966c-66ff2eb127fc,ocd-bill/737a60e9-31e8-45eb-b20a-43ee56cbfdb7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-11-17,"['introduction', 'referral-committee']",0
587f8a7f-edb7-4bee-a490-ead30983dc77,ocd-bill/e9e3de54-f33a-4a5b-b7f2-ef7c314fc7b4,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Health and Human Services;  SJ 1,2021-12-30,"['introduction', 'referral-committee']",0
3495be64-16cd-4090-9a51-774cc8358dae,ocd-bill/53df29fa-ea74-4555-8346-81a6018a8180,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced (in recess of) 01/06/2021 and referred to Resources, Recreation and Development  HJ 2  P. 47",2021-01-10,"['introduction', 'referral-committee']",0
ae068c60-747f-49eb-9c01-0063b92c6e73,ocd-bill/93779e77-348f-4008-befa-774fe0a63e18,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Executive Departments and Administration,2021-10-29,"['introduction', 'referral-committee']",0
80ad712e-b4b4-4114-9ea3-4e37226594ba,ocd-bill/09a5a1d4-edc8-4d63-89b7-59edfd2551ff,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Energy and Natural Resources;  SJ 1,2021-12-30,"['introduction', 'referral-committee']",0
bf974a8b-757c-4741-b2bd-d93f2ad7a4c2,ocd-bill/4952fcf2-9d2c-493f-b0a8-7a3b2667848b,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Commerce;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
f8029077-bebf-4ae9-a16a-e81f074e1d1c,ocd-bill/4740ae89-990b-4d96-9f14-602b4e1fc437,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Environment and Agriculture,2021-11-18,"['introduction', 'referral-committee']",0
d7af9289-8e06-44f7-ae10-bf510d616efc,ocd-bill/0057f131-a7c2-4a98-bf7b-9ca674b530fc,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Finance  HJ 2  P. 42,2021-01-09,"['introduction', 'referral-committee']",0
53877946-125b-4856-a5eb-a82bda8d7515,ocd-bill/74dad568-2a0b-492a-8d3f-63fec2ad299e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Judiciary,2021-12-03,"['introduction', 'referral-committee']",0
9e01c7f4-ab72-4e85-b342-a370b1be5383,ocd-bill/feb96cdc-bfc5-4ae2-ae0a-6c2513a0547c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Education  HJ 2  P. 52,2021-01-12,"['introduction', 'referral-committee']",0
23935e64-47fb-4f80-a8da-4a131a9baeac,ocd-bill/19528337-b65e-414e-9a2a-3243907d2c5b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Commerce and Consumer Affairs,2021-11-02,"['introduction', 'referral-committee']",0
1883ea9d-55fa-4717-9171-82cd4a722fb2,ocd-bill/a04a0b17-90a0-49f9-8093-5ad87ebac628,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,To Be  Introduced 01/05/2022 and referred to Criminal Justice and Public Safety,2021-11-02,"['introduction', 'referral-committee']",0
f1d28913-d754-485d-a130-d7d914541108,ocd-bill/b3c3a86c-3e41-431c-b251-0582ac52a364,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Energy and Natural Resources;  SJ 1,2021-12-15,"['introduction', 'referral-committee']",0
2bef9a7f-b7bd-4367-ba7d-ae74a99621c6,ocd-bill/8f1e5946-2421-442f-8b7f-9a4fa8571774,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Transportation;  SJ 1,2021-12-07,"['introduction', 'referral-committee']",0
12c6a1f5-6f5b-4305-b4d8-498d1df08163,ocd-bill/6c96cbab-7b0c-47a9-8ff0-9af16fda972a,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Education;  SJ 1,2021-12-23,"['introduction', 'referral-committee']",0
6e9a30b1-5bd6-4fe1-affe-e615e30a880a,ocd-bill/6aa1c922-05fc-4621-a6cd-86f95804e363,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Health, Human Services and Elderly Affairs",2021-11-19,"['introduction', 'referral-committee']",0
974ef1e1-46c5-4433-9b90-738c26cad01c,ocd-bill/67a9929b-0970-418d-8854-b4a8a4155e8a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Health, Human Services and Elderly Affairs",2021-12-03,"['introduction', 'referral-committee']",0
2cf32917-6564-4fa9-acff-29c86017cecd,ocd-bill/fc3cf704-615a-4cfe-b23b-f5558f9f51c9,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-12-21,"['introduction', 'referral-committee']",0
6cac0e4b-3bfc-4aca-b2bb-0515227b8db4,ocd-bill/5e90d3bb-5944-4462-a114-a948bb5a3e7e,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Transportation;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
0dab11b7-66a1-4d29-8ae6-89796b401d5f,ocd-bill/185a76a5-db4c-45d6-8ee7-1f42b1f95901,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Fish and Game and Marine Resources,2021-11-18,"['introduction', 'referral-committee']",0
3f1ab7d3-d409-4f4b-8fb7-f1052135a186,ocd-bill/a1be1b2d-003e-4b5f-80b1-df82f520e2f5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-12-23,"['introduction', 'referral-committee']",0
80e34fab-fc78-401e-8788-d44c7fb45fb7,ocd-bill/7fee264e-1086-40f4-8261-b436af29e25b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Executive Departments and Administration,2021-11-02,"['introduction', 'referral-committee']",0
fbe4b4a9-eaf6-4e59-9cd3-b68d355d2b46,ocd-bill/2b43c632-d4db-4c88-9df1-c2db67cfdd2f,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Transportation;  SJ 1,2021-12-23,"['introduction', 'referral-committee']",0
655bbd96-3745-486a-80ab-3b3e007eb833,ocd-bill/77e4a0ea-fa87-48ff-b5a3-6d93aafe5d36,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Health, Human Services and Elderly Affairs",2021-11-18,"['introduction', 'referral-committee']",0
f8b48c7d-26d1-4a73-9f8b-3fa55abd1c33,ocd-bill/28bc1146-1665-4730-9517-bedd6e05ddf3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-11-18,"['introduction', 'referral-committee']",0
b4bcbcf1-3100-4ddb-8b8e-91ecfe4ac221,ocd-bill/411e47fa-cc41-4433-87bb-d6bd92d682f3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Children and Family Law,2021-12-09,"['introduction', 'referral-committee']",0
c0c6ff22-cd1e-41ef-9b8d-83121f7da31a,ocd-bill/c1880b5d-eb3b-4cde-a44f-1d01a90832e5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Labor, Industrial and Rehabilitative Services",2021-12-01,"['introduction', 'referral-committee']",0
5e001aa5-104a-4caa-b6e7-3d783e56ab62,ocd-bill/68b23326-ce1c-44de-b93f-f5130b800629,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Commerce and Consumer Affairs,2021-11-16,"['introduction', 'referral-committee']",0
bb8613dd-e027-495d-abe1-675ec8a819c5,ocd-bill/6034221b-543d-489e-9819-7071b13b2813,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Election Law and Municipal Affairs;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
8bf266ed-7c54-4b78-a3fd-6dc33e30f7a8,ocd-bill/2d85bda7-01c5-4aa5-ab5f-e090bdee7647,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Commerce;  SJ 1,2021-12-17,"['introduction', 'referral-committee']",0
f6198c91-6d04-4180-9374-209d17a407b1,ocd-bill/a2deb3ae-0e88-47cf-a469-cbc018972533,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Education;  SJ 1,2021-12-14,"['introduction', 'referral-committee']",0
6eac2265-5b6c-4917-aca4-a4f66527bde3,ocd-bill/8df11917-8385-4c42-9b84-dac547d03700,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced (in recess of) 01/06/2021 and referred to Judiciary  HJ 2  P. 45,2021-01-10,"['introduction', 'referral-committee']",0
b37178c6-4b1d-45cc-a9c6-1ec54f89e04e,ocd-bill/f0281b6f-058c-4a3f-b68b-b758b803cfdd,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,To Be  Introduced 01/05/2022 and Referred to Energy and Natural Resources;  SJ 1,2021-12-17,"['introduction', 'referral-committee']",0
74ccf751-0706-45e2-9755-7d683d5ba67b,ocd-bill/a9bbecd4-219e-44b7-a49c-e88fa8ab935d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Resources, Recreation and Development",2021-12-01,"['introduction', 'referral-committee']",0
15d8e9a2-5e42-4955-afb8-6d71fe2ee007,ocd-bill/4ed76f64-791f-41ab-874e-b1530a4eabe5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Judiciary,2021-11-20,"['introduction', 'referral-committee']",0
ef9f7368-3907-4471-9fbb-efe9ed98d9a9,ocd-bill/05ebb4db-e57b-4fc3-a232-917fcc85d7a1,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Finance,2021-11-19,"['introduction', 'referral-committee']",0
eb22b526-45a4-40f7-8cd8-8a2b8b992d7e,ocd-bill/cc957e8e-0c78-4afa-a395-5c6e8c850789,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Judiciary,2021-12-22,"['introduction', 'referral-committee']",0
ad630729-664d-4b88-ac24-d15d57631f07,ocd-bill/fe8785c3-cce7-425f-b928-214390b7c383,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to State-Federal Relations and Veterans Affairs,2021-12-01,"['introduction', 'referral-committee']",0
9b9f9ca6-e545-4318-ae28-afdfaa7e8668,ocd-bill/87b29016-caca-4815-8d27-add260a72501,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,To Be  Introduced 01/05/2022 and referred to Municipal and County Government,2021-11-02,"['introduction', 'referral-committee']",0
388dca95-c04a-4958-b20c-caef60a74cf6,ocd-bill/80432238-4804-416b-8f6b-ca34f61790d0,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-11-17,"['introduction', 'referral-committee']",0
32c92f5b-5472-49bb-967a-6531c107e354,ocd-bill/0ac46c99-02e5-4a49-b5c0-bcfbf0db6492,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-11-20,"['introduction', 'referral-committee']",0
c225f3d2-9d3b-4a7a-9b20-a21df99d99c2,ocd-bill/4b01a794-c3dd-494a-80d5-a4f81e73e16d,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Introduced 01/05/2022 and Referred to Executive Departments and Administration;  SJ 2,2022-01-28,"['introduction', 'referral-committee']",0
f5e38cf1-e257-4759-811f-9d46ca01d3e0,ocd-bill/9f67149b-09b6-45fd-b45f-c0a80fbbdaa8,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Executive Departments and Administration,2021-11-18,"['introduction', 'referral-committee']",0
07349230-4e7f-4161-8550-669f3da3a502,ocd-bill/d659a1ea-2b53-4eed-9118-7fb605b7474f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Election Law,2021-12-03,"['introduction', 'referral-committee']",0
d3c79d5b-b02e-47da-898a-7fedc6f8b8a0,ocd-bill/269291d4-9c9f-4d0b-8ccf-6a85aee95f2e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-12-01,"['introduction', 'referral-committee']",0
923e3432-ece4-443e-8e94-d30e005f5911,ocd-bill/aca3afb9-a6b9-46c3-acb5-890bff593b9b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,"Introduced 01/05/2022 and referred to Health, Human Services and Elderly Affairs",2021-12-01,"['introduction', 'referral-committee']",0
ac6c2a91-4d02-46c9-9e1b-6b86247511b3,ocd-bill/dbf3aee4-06c7-42cd-8377-db91adee1513,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Introduced 01/05/2022 and referred to Education,2021-11-18,"['introduction', 'referral-committee']",0
