id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/24edbdf6-e22d-42ed-8dfc-da4e77585cee,,Introduction,['passage'],2022-01-05T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/b9554624-5408-42d8-a9e0-7e8bddbe03ca,,New Hampshire,2022
ocd-vote/aa0052dc-4d1c-4c58-9c17-baa164067b02,,OTPA,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/50f5487d-b39b-4468-839a-82059b787d29,,New Hampshire,2022
ocd-vote/13027c42-e548-4fb3-bac8-9c1377f06adb,,OTP,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5db7cfc7-11be-4168-a991-cb4f311dac40,,New Hampshire,2022
ocd-vote/92798316-7ee3-4289-85ea-0fbe43988180,,Adopt Amendment,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/ea9f9bf9-c49a-43a7-93a0-2d556a1868f7,,New Hampshire,2022
ocd-vote/5cb91f61-308c-48dd-849a-3f36d36af048,,ITL,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/85d5f9a5-409f-4121-9cac-7fc5a4e7f00c,,New Hampshire,2022
ocd-vote/877f5703-f9dd-459f-9b1a-f30102d8d8a8,,OTPA,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a75579ac-e1d7-4b0c-966c-84ef2935ddbb,,New Hampshire,2022
ocd-vote/48655400-982d-40fe-a714-674b24f9b410,,ITL,['passage'],2022-01-06T00:00:00-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/d80bf0a6-6af5-4dad-af75-7b26cf074f0c,,New Hampshire,2022
ocd-vote/b644242b-2e39-404d-af9a-e424d5bac667,,OTPA,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e9f1f0de-7d2b-4dfa-92db-12aa18541436,,New Hampshire,2022
ocd-vote/86efd7e5-8f90-4f2c-88a6-a8e2c6b84d7e,,OTPA,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/15ecdc5a-33fd-433b-8869-f8a498c01dc8,,New Hampshire,2022
ocd-vote/53be3797-ce85-46aa-ba43-6f66ad3c44e7,,Table,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/bb5c5db3-6a8b-4b74-88dd-716189f1ec7b,,New Hampshire,2022
ocd-vote/9bd8ac16-fcf7-4a66-8f25-7a4a3b9064d3,,Table,['passage'],2022-01-06T00:00:00-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/80eb0e20-7fd2-478e-a1b1-8324cb899be3,,New Hampshire,2022
ocd-vote/c0548544-13cc-4a27-bddd-f5dcb42b8491,,OTPA,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/ea9f9bf9-c49a-43a7-93a0-2d556a1868f7,,New Hampshire,2022
ocd-vote/fb9a6e45-6b7e-4ce5-ad2c-0c3bb470f0fd,,Table,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2f998f6c-d28d-4d86-9aa4-36fb72dd9a4f,,New Hampshire,2022
ocd-vote/0a6dc754-7903-45be-b4b2-76005e5b24a8,,Table,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2ba00dc6-eeca-4cfd-be06-4b74397bf033,,New Hampshire,2022
ocd-vote/e4648245-fd0a-4f3a-a6c8-3e801777d358,,OTPA,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5e4550d3-ed3a-42c3-8dd8-4f7e19610abb,,New Hampshire,2022
ocd-vote/ab4d269a-239f-4b67-adb7-a9415e3b4bc0,,ITL,['passage'],2022-01-06T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/826e52b9-4b97-4972-9b1e-c1a023f69158,,New Hampshire,2022
ocd-vote/af8e279c-0455-4beb-9cec-5e894b86bfce,,Table,['passage'],2022-01-06T00:00:00-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/e9f1f0de-7d2b-4dfa-92db-12aa18541436,,New Hampshire,2022
ocd-vote/c4d11786-1ced-4b47-a263-2403e6138ee2,,Laid on Table,['passage'],2022-02-03T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9effcd2c-cf25-4a44-8ebe-a67bb5398c14,,New Hampshire,2022
ocd-vote/b2ea4440-02b5-4232-85a9-db1226c475e6,,Floor Amendment 0452s,['passage'],2022-02-03T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0d77e38e-c938-4733-8cbd-f9279743e44f,,New Hampshire,2022
ocd-vote/c9187c2a-9245-4e53-891d-1b9e597afe5c,,Ought to Pass w/Amendment,['passage'],2022-02-03T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0d77e38e-c938-4733-8cbd-f9279743e44f,,New Hampshire,2022
ocd-vote/1c1cf498-81cc-4554-b00b-e3b0a1e97dbb,,Floor Amendment 0472s,['passage'],2022-02-03T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0d77e38e-c938-4733-8cbd-f9279743e44f,,New Hampshire,2022
ocd-vote/726fed6e-b86a-4b3b-9610-c4da64ad00ec,,Floor Amendment 0444s,['passage'],2022-02-03T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0d77e38e-c938-4733-8cbd-f9279743e44f,,New Hampshire,2022
ocd-vote/57374966-fac4-4d5e-bf80-4e9368b13d64,,Ought to Pass w/Amendment,['passage'],2022-02-03T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0d77e38e-c938-4733-8cbd-f9279743e44f,,New Hampshire,2022
ocd-vote/79c72d82-07b3-41c4-9e88-e4b509df83a0,,Ought to Pass w/Amendment,['passage'],2022-02-03T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9effcd2c-cf25-4a44-8ebe-a67bb5398c14,,New Hampshire,2022
ocd-vote/a304e384-a961-4d1e-9f7b-62981cc5355c,,Inexpedient to Legislate,['passage'],2022-02-03T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/a56ef3ab-5765-43a3-a259-daad8d9d1825,,New Hampshire,2022
ocd-vote/1563aa8c-2149-41f7-ae04-134c298a7645,,Floor Amendment 0429s,['passage'],2022-02-03T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/9effcd2c-cf25-4a44-8ebe-a67bb5398c14,,New Hampshire,2022
ocd-vote/2ed6ea5c-236a-4ea5-996c-b9d432ca76f8,,Committee Amendment 0333s,['passage'],2022-02-03T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0d77e38e-c938-4733-8cbd-f9279743e44f,,New Hampshire,2022
ocd-vote/963999c2-5a88-4e3c-8519-906a350fbca2,,Floor Amendment 0440s,['passage'],2022-02-03T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0d77e38e-c938-4733-8cbd-f9279743e44f,,New Hampshire,2022
ocd-vote/a599f944-3ac8-4d58-922e-06c3d0429e45,,Ought to Pass,['passage'],2022-02-03T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/592fc16b-8685-4291-ab8d-42a6662639a4,,New Hampshire,2022
ocd-vote/e76b6380-77a8-4056-b5d5-27371101ef5f,,Inexpedient to Legislate,['passage'],2022-02-03T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/592fc16b-8685-4291-ab8d-42a6662639a4,,New Hampshire,2022
ocd-vote/51a076de-cdf4-44f9-9ebb-edfe4fae203b,,Ought to Pass w/Amendment,['passage'],2022-02-03T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/c604e4fe-2469-45e8-a303-70f9bba3762b,,New Hampshire,2022
ocd-vote/48b3470d-127c-4647-8d0f-7defe65cba73,,ITL,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a012a79c-3272-415a-9426-42dfe0784c45,,New Hampshire,2022
ocd-vote/28775a0f-5451-4f50-b546-00575b95bbe0,,Ought to Pass,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/1c4b575c-81ab-4df5-9c18-8ac802661c8d,,New Hampshire,2022
ocd-vote/bd669d4b-dab8-4a89-bca8-33d05043d23b,,Table,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/9030919d-a19c-4e3b-a25e-aebc85d1e95c,,New Hampshire,2022
ocd-vote/96462531-1f04-49b2-92dd-a324e7abd61b,,ITL,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/433b15e0-643a-420b-af51-5992312e4cc6,,New Hampshire,2022
ocd-vote/6b181d7f-9101-49e1-9f1b-0f6f46beee1b,,Ought to Pass w/Amendment,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/86dd8fb4-a55c-4656-b03b-828dc975f027,,New Hampshire,2022
ocd-vote/d46e079c-491b-4e74-8f40-ce9b534df86d,,Inexpedient to Legislate,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/3fac8232-a311-4e3a-b4f9-9937e637f0f7,,New Hampshire,2022
ocd-vote/f56242d8-c28f-414c-a8ee-03d03d397fa6,,Table,['passage'],2022-02-16T00:00:00-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/de718f38-9ad6-4d2d-9ad5-de6370fb6b19,,New Hampshire,2022
ocd-vote/f27eff49-caa8-4513-875a-3ce24607f3c5,,Committee Amendment 0713s,['passage'],2022-02-16T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/77de2e6b-ff6a-493d-9f64-b3f6c7177f45,,New Hampshire,2022
ocd-vote/eabde067-9276-4107-88ef-1bb52f8f83f5,,Inexpedient to Legislate,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/fc799c19-44f7-42f6-9ca6-0dafe7302c9f,,New Hampshire,2022
ocd-vote/e9d8faf8-5351-4d96-9d0e-92c082a3e226,,Committee Amendment 0565s,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/389073d2-9cec-4790-be90-8b1904a95811,,New Hampshire,2022
ocd-vote/19a6bb9f-ddda-49b8-a249-f69d3f774538,,OTPA,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/95d9c383-2ecc-4bc1-9e0c-6f516a8d55a5,,New Hampshire,2022
ocd-vote/31771507-f189-4d92-b561-598c626af776,,Floor Amendment 0709s,['passage'],2022-02-16T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/389073d2-9cec-4790-be90-8b1904a95811,,New Hampshire,2022
ocd-vote/ab916bcd-2b06-43d8-adec-7f131eba0090,,Ought to Pass w/Amendment,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/389073d2-9cec-4790-be90-8b1904a95811,,New Hampshire,2022
ocd-vote/44590135-68ee-412e-a9db-6814c62fd073,,ITL,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/de718f38-9ad6-4d2d-9ad5-de6370fb6b19,,New Hampshire,2022
ocd-vote/f640f8b4-c042-4093-b0bf-3fe1c4cc0fbf,,Refer to Interim Study,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/24a4def8-8029-4099-aa3c-f35168ad1dd0,,New Hampshire,2022
ocd-vote/3e35f64d-b715-4b2c-aa68-56a52d4ca7b4,,Reconsider,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/de718f38-9ad6-4d2d-9ad5-de6370fb6b19,,New Hampshire,2022
ocd-vote/3706e57e-6a3c-4161-8d1b-5db2c35aae96,,Ought to Pass w/Amendment,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/8bf3f2f9-b6d5-4c03-9582-732a2d3feb52,,New Hampshire,2022
ocd-vote/a3ee9781-6b60-45dc-beec-fa2c1186527f,,Table,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/43ede1cd-0e60-45b7-a7e6-9821d19d6129,,New Hampshire,2022
ocd-vote/ce0ee799-b6d4-47e4-a880-b65cb4306de6,,Floor Amendment 0718s,['passage'],2022-02-16T00:00:00-05:00,fail,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/389073d2-9cec-4790-be90-8b1904a95811,,New Hampshire,2022
ocd-vote/76b3332e-3f2d-47f1-9c43-e709bf67f3b8,,OTP,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/de718f38-9ad6-4d2d-9ad5-de6370fb6b19,,New Hampshire,2022
ocd-vote/90051391-b914-4bbe-af03-3cc8c3f3888e,,OTPA,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/46bba8fe-61ff-49f0-8cf1-07b2db4fbb67,,New Hampshire,2022
ocd-vote/bf3ce5dd-6f79-46dd-881e-ea64eb32286a,,Inexpedient to Legislate,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/0977822e-9044-41c8-a669-fe3a23da5b2c,,New Hampshire,2022
ocd-vote/4d973287-5f36-41a3-b4a3-8c21f1ef4d7a,,Inexpedient to Legislate,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/b653a838-d919-4623-a9f6-d81d8b5ba0fa,,New Hampshire,2022
ocd-vote/cb17590c-1b11-4554-b693-507814c2951d,,Reconsider,['passage'],2022-02-16T00:00:00-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/de718f38-9ad6-4d2d-9ad5-de6370fb6b19,,New Hampshire,2022
ocd-vote/23518e39-3585-444a-8695-0eeaf70fb704,,ITL,['passage'],2022-02-16T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/f34acefa-6439-49e5-8481-5b0914ad1380,,New Hampshire,2022
ocd-vote/b67f98ac-2990-47ab-8a1e-6fa3323a0b92,,OTP,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/03bd45e5-3193-426f-a478-a151a713d8d8,,New Hampshire,2022
ocd-vote/b616325c-ea72-41a9-a1a3-50e969cee99d,,Adopt Amendment,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/aaa2daa7-e5a8-4c6c-99cb-b4faf695b693,,New Hampshire,2022
ocd-vote/32a30bc5-cca1-4ff8-bfb8-4d4ab8b76ab9,,Table,['passage'],2022-02-17T00:00:00-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2741d628-9659-4412-be65-29373d8e3f4d,,New Hampshire,2022
ocd-vote/a7039158-2b2e-4b87-b49a-c15fc535d9ee,,OTPA,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/2741d628-9659-4412-be65-29373d8e3f4d,,New Hampshire,2022
ocd-vote/ccece81b-ba9d-48e3-aff1-8d26b34fccc0,,Table,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/f19628f1-624f-4d03-8913-fed7f68bf53f,,New Hampshire,2022
ocd-vote/66b9e294-1654-4719-a9af-c4d585d2cfd0,,ITL,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/3d7149ca-51e9-4b18-8b7d-a65e9484f313,,New Hampshire,2022
ocd-vote/ba55c6ab-c758-4504-80d8-5930a018ffa5,,Table,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a5728a2d-67f2-4095-be41-53adebed49e7,,New Hampshire,2022
ocd-vote/37ecf02a-ae41-4e1e-b99c-fc048aa2fba5,,Take From Table,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a5728a2d-67f2-4095-be41-53adebed49e7,,New Hampshire,2022
ocd-vote/4cd10982-6b09-4eda-a77e-810e4f9cd6ba,,Adopt Amendment,['passage'],2022-02-17T00:00:00-05:00,fail,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/5000c38d-19f5-4372-94dd-bb62f1dbe0d4,,New Hampshire,2022
ocd-vote/87322aea-1e19-47ff-8c36-883787cdec4f,,OTPA,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/aaa2daa7-e5a8-4c6c-99cb-b4faf695b693,,New Hampshire,2022
ocd-vote/f8abeb20-dce9-4653-b23c-9f41365c9c36,,OTP,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/a5728a2d-67f2-4095-be41-53adebed49e7,,New Hampshire,2022
ocd-vote/1c121b25-ca40-494f-badd-91708a858f5f,,ITL,['passage'],2022-02-17T00:00:00-05:00,pass,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,ocd-bill/666c1bac-9128-4857-bd07-ad8cabb597c3,,New Hampshire,2022
ocd-vote/cf0a4025-81ca-48a2-9c2e-e651517ec984,,Ought to Pass w/Amendment,['passage'],2022-02-24T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/03fb1db5-6529-48bb-8ad9-1dea59b4dfab,,New Hampshire,2022
ocd-vote/4cca9b21-5ce6-48a3-b10c-48b5b8098d12,,Refer to Interim Study,['passage'],2022-02-24T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/5a810c53-1d75-47c3-91b1-ea8ab7fea40e,,New Hampshire,2022
ocd-vote/10457a8d-0307-48a5-8558-4581637c99fe,,Ought to Pass w/Amendment,['passage'],2022-02-24T00:00:00-05:00,pass,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,ocd-bill/8bf3f2f9-b6d5-4c03-9582-732a2d3feb52,,New Hampshire,2022
