id,vote_event_id,option,value
52311ce6-8c38-4c09-a2f9-0e014147333a,ocd-vote/e2c46512-8226-4463-ad24-2ac1a069f8ca,no,3
b398c2bd-6f1a-4da5-8a59-a1c01a382917,ocd-vote/e2c46512-8226-4463-ad24-2ac1a069f8ca,yes,21
c8c3ea91-afb9-47e2-bfdf-3dde32783b78,ocd-vote/d9319bd6-564a-4d76-a431-eadfc29a4048,other,64
b019ddab-8bff-4a5b-9dee-3381c6e46eb3,ocd-vote/d9319bd6-564a-4d76-a431-eadfc29a4048,no,157
578bb487-f820-4bb8-9ff5-40b01d04bab8,ocd-vote/d9319bd6-564a-4d76-a431-eadfc29a4048,yes,167
2eb621f8-427a-4340-b80f-d3235c2edcc3,ocd-vote/b5893b3f-8e0e-4933-b966-2b1cbd301db3,no,10
855a8471-3f6e-4399-81b3-c44a045ddfe7,ocd-vote/b5893b3f-8e0e-4933-b966-2b1cbd301db3,yes,14
f1f2cb28-6418-45a2-b00f-496ee1acf52f,ocd-vote/a897534c-c84d-438e-830c-8003c3b4bcbf,other,52
bdd47b28-44fd-49ef-a6fe-7c4c29fb53be,ocd-vote/a897534c-c84d-438e-830c-8003c3b4bcbf,no,171
8b76bf9b-6064-4e5f-9f41-0c268425ffb7,ocd-vote/a897534c-c84d-438e-830c-8003c3b4bcbf,yes,165
4ab0a1e4-2ae0-4d5e-b039-db619e62d9eb,ocd-vote/52161d49-35bb-4078-ad63-c2dfc5ffb6b6,other,44
c21f59ea-47fe-4b64-b884-1922739a2172,ocd-vote/52161d49-35bb-4078-ad63-c2dfc5ffb6b6,no,158
854e5ceb-12b0-4d03-a922-7976a9f8757a,ocd-vote/52161d49-35bb-4078-ad63-c2dfc5ffb6b6,yes,185
d4ab7c22-cd68-4670-9a8a-2348bdec1742,ocd-vote/ffb8cc37-7282-487b-a9cb-e2f33cab5d06,other,58
b73ba44c-414c-43d2-a1c3-c3368a62a190,ocd-vote/ffb8cc37-7282-487b-a9cb-e2f33cab5d06,no,168
ffcf1ad2-e9ee-4916-84f9-1ab34f420a43,ocd-vote/ffb8cc37-7282-487b-a9cb-e2f33cab5d06,yes,161
b115a5e7-3929-4ea2-a8f4-07c6c23c7446,ocd-vote/4b0f9960-242a-451f-a4a1-277fc9e0c8cf,other,40
e7728b58-221a-4fc6-814f-69bf9e9022c3,ocd-vote/4b0f9960-242a-451f-a4a1-277fc9e0c8cf,no,171
8b1a368b-2512-4c2b-b6ed-80804204dd04,ocd-vote/4b0f9960-242a-451f-a4a1-277fc9e0c8cf,yes,176
9e24c45b-9e20-4af4-858f-d8cb5c653163,ocd-vote/89d6fb6a-148a-49c2-b570-e92998e7409b,no,14
4174cd2f-67c5-4cc5-b702-6e4755a815f7,ocd-vote/89d6fb6a-148a-49c2-b570-e92998e7409b,yes,10
ac2837f0-65a4-4ff6-a5b2-608945d98c46,ocd-vote/5764e5f7-3367-48d9-b2da-361d38a99154,other,1
78aba2cd-e624-4e4f-ae9f-e94d8902a9b8,ocd-vote/5764e5f7-3367-48d9-b2da-361d38a99154,no,10
f3699571-c4f5-4aa1-860e-527a8c873cb6,ocd-vote/5764e5f7-3367-48d9-b2da-361d38a99154,yes,13
8b460e99-70fb-462d-acf3-fcb9ea8b0996,ocd-vote/d58b11d8-4c3d-41e5-9698-5a2c77d40a81,other,51
c6e42a65-a99a-495f-8fd0-347e70efe0ea,ocd-vote/d58b11d8-4c3d-41e5-9698-5a2c77d40a81,no,152
f142c677-4d45-4523-b4b5-b257e937dabc,ocd-vote/d58b11d8-4c3d-41e5-9698-5a2c77d40a81,yes,185
83c7cdf8-23c0-4045-b480-9342d0a1198c,ocd-vote/05920b65-e760-44ae-a8ac-eb95687188b1,other,57
4e4497c7-d27b-47cb-a5ca-8d274aef5d2b,ocd-vote/05920b65-e760-44ae-a8ac-eb95687188b1,no,64
f05c3b24-186d-4d8f-bc37-cecce75e291b,ocd-vote/05920b65-e760-44ae-a8ac-eb95687188b1,yes,264
482b42d3-4d2b-43c4-97d5-249c4084c343,ocd-vote/3868a3fb-bc74-442c-ae51-03b779bc1419,no,20
112db9f4-5d29-43f7-b674-a02e789b402e,ocd-vote/3868a3fb-bc74-442c-ae51-03b779bc1419,yes,4
511f8ca5-4483-492d-8697-45783fc26cf9,ocd-vote/0ef35a0a-48d2-4cd2-8c0c-34c465eb6def,other,58
0f806fef-d5b7-4c99-ac5c-d409a1ca76ff,ocd-vote/0ef35a0a-48d2-4cd2-8c0c-34c465eb6def,no,150
4db9fc9a-19f3-43bd-ad30-26ae0378475e,ocd-vote/0ef35a0a-48d2-4cd2-8c0c-34c465eb6def,yes,179
e104e040-d39a-4638-90ea-c0274e35d198,ocd-vote/4757ce0e-2638-46e6-8639-42e2892f3a84,other,56
0b41c0b7-832d-47f9-a418-183b7589409c,ocd-vote/4757ce0e-2638-46e6-8639-42e2892f3a84,no,153
bff1b1c2-a02a-42af-8867-9a984eb16642,ocd-vote/4757ce0e-2638-46e6-8639-42e2892f3a84,yes,179
150d503a-03c5-4d6b-bc34-e94467156ae8,ocd-vote/7436d151-d6af-48eb-903f-1ac7ce94c23f,other,84
63a92d1a-9873-4df7-bb05-27cff47b948e,ocd-vote/7436d151-d6af-48eb-903f-1ac7ce94c23f,no,76
bf3f6be1-a64d-41ad-a395-106c5a396022,ocd-vote/7436d151-d6af-48eb-903f-1ac7ce94c23f,yes,226
60888e6f-e7b1-4ea9-a467-ab3b8feefd3c,ocd-vote/2d646fdc-8c56-41c7-8633-978bd9af60c5,other,64
7e7c5144-1734-4b2e-a78c-78c6e2b62e3d,ocd-vote/2d646fdc-8c56-41c7-8633-978bd9af60c5,no,144
3a26acc2-2c11-4df8-8155-bc15b6d57f60,ocd-vote/2d646fdc-8c56-41c7-8633-978bd9af60c5,yes,179
6333e12f-31e8-4250-97d2-cf684c69c565,ocd-vote/3e7fe1ec-95ec-4ec3-8e33-463b27e15540,other,55
7902f673-9892-4f5d-97b3-12e69efd5cfb,ocd-vote/3e7fe1ec-95ec-4ec3-8e33-463b27e15540,no,159
24f3e4f8-a9e5-40c4-b1ef-68d7104eb59f,ocd-vote/3e7fe1ec-95ec-4ec3-8e33-463b27e15540,yes,174
5e7bad17-71a6-4c47-afce-212e52ed6b66,ocd-vote/8c9eafe8-9e7f-497e-bbb3-fb470aa6e8f9,no,5
c448e2e8-9f85-41a2-99c1-2c7fcc8e74b0,ocd-vote/8c9eafe8-9e7f-497e-bbb3-fb470aa6e8f9,yes,19
d38ad49a-2776-441d-8fed-63d19a7c2195,ocd-vote/97545097-ae7e-4c79-b2f0-433661144f94,other,53
3d576026-c4cd-4d7f-a3f6-0dd4d4a3a06d,ocd-vote/97545097-ae7e-4c79-b2f0-433661144f94,no,71
1fdb0b0e-b6be-4ad3-bb4e-8c730acdc0ba,ocd-vote/97545097-ae7e-4c79-b2f0-433661144f94,yes,261
f4a226ca-fd13-4951-83e9-abd503d4ac09,ocd-vote/24edbdf6-e22d-42ed-8dfc-da4e77585cee,other,30
abd98723-fef5-4a80-be26-51ebd4cf2fac,ocd-vote/24edbdf6-e22d-42ed-8dfc-da4e77585cee,no,34
9e554f94-2b14-446e-bc90-7673914673a4,ocd-vote/24edbdf6-e22d-42ed-8dfc-da4e77585cee,yes,326
1cb7ffee-54a8-40f4-bf14-a8e26de0cdf4,ocd-vote/abc9215b-464f-4dbf-975f-78d4f6343bb6,other,55
63e607a1-78d3-4ff1-b98d-26ad715a1b77,ocd-vote/abc9215b-464f-4dbf-975f-78d4f6343bb6,no,141
3a162e84-713d-47e7-863c-e7fcdd416daf,ocd-vote/abc9215b-464f-4dbf-975f-78d4f6343bb6,yes,191
3b0d86f1-8a35-4770-bcae-320415ba7c88,ocd-vote/91db5b84-768e-45a7-8023-dcc625cca6e4,no,12
2c674d8b-539f-479a-af0b-a61f4d2fd921,ocd-vote/91db5b84-768e-45a7-8023-dcc625cca6e4,yes,12
e4c8defb-c213-406c-ad9f-f306ca8a1a86,ocd-vote/460e832f-92ce-4e95-b2e5-079b0df94ea7,other,53
36b8d7e5-2056-4629-a1be-b37a921980e2,ocd-vote/460e832f-92ce-4e95-b2e5-079b0df94ea7,no,219
5952b4dd-9d52-42af-975b-3a8ddafb8c5f,ocd-vote/460e832f-92ce-4e95-b2e5-079b0df94ea7,yes,116
27979ae8-6e1c-4426-ad2b-11dcb9673109,ocd-vote/1e1b89f5-a536-405a-856b-52f92dde18bd,other,55
ed089fad-cb65-4c9e-ae5a-c35684e6be20,ocd-vote/1e1b89f5-a536-405a-856b-52f92dde18bd,no,164
a72f17e8-5e3e-436b-92dc-ab05f4fbe844,ocd-vote/1e1b89f5-a536-405a-856b-52f92dde18bd,yes,169
8c03800c-dedb-43f4-ae8b-fce353821b2f,ocd-vote/4f9a9b4b-e45b-4d83-bea0-e5efe2252b0f,other,45
749c9010-7c92-44ea-886a-74f7a058895e,ocd-vote/4f9a9b4b-e45b-4d83-bea0-e5efe2252b0f,no,168
0ae31103-2d24-477d-9e03-e406a8ae67c6,ocd-vote/4f9a9b4b-e45b-4d83-bea0-e5efe2252b0f,yes,175
81d021d8-b996-4962-8568-3bdfcc00fc2c,ocd-vote/4e1380bf-db4c-43cd-a6fb-f0c5a71f0c8a,other,65
6420fef9-c408-42c9-85e7-3061b10bf1c3,ocd-vote/4e1380bf-db4c-43cd-a6fb-f0c5a71f0c8a,no,146
dd1ff3c2-b141-414d-8c2b-1457665a6296,ocd-vote/4e1380bf-db4c-43cd-a6fb-f0c5a71f0c8a,yes,174
b7a96275-4792-4561-9ec8-48052a313ac5,ocd-vote/cf0a4025-81ca-48a2-9c2e-e651517ec984,other,1
c8b5c6b6-585a-4496-952f-d75d8a464cf0,ocd-vote/cf0a4025-81ca-48a2-9c2e-e651517ec984,no,9
96948a63-672d-4489-8b04-0f95ebabc5a1,ocd-vote/cf0a4025-81ca-48a2-9c2e-e651517ec984,yes,14
4a04826a-cf2b-4a36-8472-21fe16b3694f,ocd-vote/96462531-1f04-49b2-92dd-a324e7abd61b,no,174
e1c6b5ad-5de9-4d45-a9ce-c05f2e6a98ef,ocd-vote/96462531-1f04-49b2-92dd-a324e7abd61b,yes,181
18d0a0e4-c453-4ff2-a81c-9afb51c4cb73,ocd-vote/960efd6c-f907-4881-b5b4-0829dd781d72,other,53
d55b424a-58e4-478a-b5fe-bf29d2931e74,ocd-vote/960efd6c-f907-4881-b5b4-0829dd781d72,no,162
95bbdf93-33f5-43da-924d-a167c2a0d0d2,ocd-vote/960efd6c-f907-4881-b5b4-0829dd781d72,yes,172
9f0ca07b-e47c-418c-94df-53259c1c6d52,ocd-vote/71d899d8-ae53-4907-988a-c43271142c73,no,11
0df9ad10-dd98-4406-af26-56f66ed10f5f,ocd-vote/71d899d8-ae53-4907-988a-c43271142c73,yes,13
8dc3252b-fb28-4e43-9f11-a9adc35bdfb3,ocd-vote/d11e03e9-9093-4e3c-92a4-f003a5639242,other,55
5169c8a5-4d88-4048-bbe2-834b7208b774,ocd-vote/d11e03e9-9093-4e3c-92a4-f003a5639242,no,84
8cfd30f6-02a7-45b9-9c06-2fbabfa13d3e,ocd-vote/d11e03e9-9093-4e3c-92a4-f003a5639242,yes,248
a270dcbc-f359-4601-be38-0984d6f0c79a,ocd-vote/077fd359-9a0e-47c2-a97d-988652f45cf3,other,48
5d014130-043b-4c3c-a5d3-a5c349ce835e,ocd-vote/077fd359-9a0e-47c2-a97d-988652f45cf3,no,177
5f843c1d-2bfa-4b57-80fe-ca6280677719,ocd-vote/077fd359-9a0e-47c2-a97d-988652f45cf3,yes,161
2d69907b-bf85-404d-8e0f-7e7ba6507cc6,ocd-vote/e14ee7ae-c4e5-4321-900b-6bcc778d3b12,no,3
8937a96c-bdfa-4f82-8c27-e142ce5a162f,ocd-vote/e14ee7ae-c4e5-4321-900b-6bcc778d3b12,yes,21
d5a76f91-af77-4b86-8d0b-e6bd8ee8f096,ocd-vote/0359acd5-cb56-4eb4-9dc7-c0eb1022e3fb,other,54
7f327b68-eeb7-4ac9-8807-ad43d306ed40,ocd-vote/0359acd5-cb56-4eb4-9dc7-c0eb1022e3fb,no,163
7033128e-b601-4233-b258-be873b49e6ab,ocd-vote/0359acd5-cb56-4eb4-9dc7-c0eb1022e3fb,yes,171
c808207a-7c71-490b-95be-67b11f5cd553,ocd-vote/256360f4-ed38-4ba2-8591-8d9a1bdda766,no,11
3eb32db0-e9c1-4b35-80b0-571d21d5bf38,ocd-vote/256360f4-ed38-4ba2-8591-8d9a1bdda766,yes,13
99a97c03-a167-4018-a288-f658ca183768,ocd-vote/f63b4d98-8b5e-4cee-b3d0-9c00a644b08e,other,51
df8c271e-b79c-4f3a-ac83-1026e28a402b,ocd-vote/f63b4d98-8b5e-4cee-b3d0-9c00a644b08e,no,131
866fbf09-204c-44ae-8c27-15f5b7988810,ocd-vote/f63b4d98-8b5e-4cee-b3d0-9c00a644b08e,yes,204
0c5e1f39-1f2b-4111-a3b8-361dea8d33b4,ocd-vote/2d3d4e80-585a-490f-91bb-175d1edc2bdf,no,11
7c07bd2c-64df-414d-b862-b13b7ffb572a,ocd-vote/2d3d4e80-585a-490f-91bb-175d1edc2bdf,yes,13
6fec1c4c-e74d-4fa2-b9e1-63af56153b9d,ocd-vote/f56242d8-c28f-414c-a8ee-03d03d397fa6,no,180
4cd0086d-6d4a-4b64-b6d1-a4df270bbadf,ocd-vote/f56242d8-c28f-414c-a8ee-03d03d397fa6,yes,171
f963726b-1b52-434a-b640-d3a1c3706916,ocd-vote/9bd8ac16-fcf7-4a66-8f25-7a4a3b9064d3,other,40
9fb9c2a9-9121-4901-88aa-fefa45ed71c2,ocd-vote/9bd8ac16-fcf7-4a66-8f25-7a4a3b9064d3,no,184
cc8177be-a004-4f26-b1f8-ef9f3f5ae225,ocd-vote/9bd8ac16-fcf7-4a66-8f25-7a4a3b9064d3,yes,166
3688bcd0-4947-4b4f-99c4-7f977163e6dc,ocd-vote/44cf55dd-3a40-47e5-82f1-da770f802368,other,61
6f8b5166-3d8b-47ca-85d2-4cf3e3739316,ocd-vote/44cf55dd-3a40-47e5-82f1-da770f802368,no,156
f2f30194-ed3e-4444-9250-6749bfd64c09,ocd-vote/44cf55dd-3a40-47e5-82f1-da770f802368,yes,169
b76f3a80-e26f-4a5b-a9ac-de8c575628af,ocd-vote/0d3c7504-b50f-4331-b49a-ba10c4701655,no,5
3ae7cd22-404e-4694-9d94-67f30ad1d168,ocd-vote/0d3c7504-b50f-4331-b49a-ba10c4701655,yes,19
7ddbb437-a431-4272-914b-2b3d09707489,ocd-vote/dd7c3013-f9fd-4ec5-8248-5386b88f123b,no,7
5b2958c1-4996-4956-8965-82eb676ac8f8,ocd-vote/dd7c3013-f9fd-4ec5-8248-5386b88f123b,yes,17
d7d4468d-77ab-420d-8572-0c88b1e3c6a9,ocd-vote/0dd4a6b1-0f3c-4baa-82ab-1cd9f77489f7,no,8
be21b15d-0a56-478f-9ef5-87b8d69c68e3,ocd-vote/0dd4a6b1-0f3c-4baa-82ab-1cd9f77489f7,yes,16
ffb6f795-596b-488c-96f6-9c8dbf032e71,ocd-vote/496f358a-73f3-4163-b7a4-d97c8b01fca8,no,12
cf8e3370-e7e5-41be-98c1-6edf5249eaef,ocd-vote/496f358a-73f3-4163-b7a4-d97c8b01fca8,yes,12
f2caafc0-d08d-46cc-8637-1f20c0fd9825,ocd-vote/6c45f62f-a055-4ee2-965a-b392b6a16cca,other,2
fcc81d26-3863-4372-889b-80ceb6232f58,ocd-vote/6c45f62f-a055-4ee2-965a-b392b6a16cca,no,12
8592cf3e-3034-4a2e-86aa-24f10381fe09,ocd-vote/6c45f62f-a055-4ee2-965a-b392b6a16cca,yes,10
6eac9f70-16eb-48d1-a85a-8b3f05df6196,ocd-vote/93496645-2270-4f0d-9f8c-a4d04215b2af,other,46
c9e90720-3f7a-4202-94ff-6b14471c896e,ocd-vote/93496645-2270-4f0d-9f8c-a4d04215b2af,no,167
09eae947-b6f0-4894-9659-23723f59a967,ocd-vote/93496645-2270-4f0d-9f8c-a4d04215b2af,yes,175
e6a8e703-98c6-4199-a7bb-877b42a32ff6,ocd-vote/813b033c-79a5-47fd-9b51-1f862337f59e,other,56
3dea16a8-cc2c-4ba2-b2dc-a22c9ad308e7,ocd-vote/813b033c-79a5-47fd-9b51-1f862337f59e,no,174
ea0773ae-a1b3-44f4-ae25-2d5a33c3cf68,ocd-vote/813b033c-79a5-47fd-9b51-1f862337f59e,yes,157
aad5912c-bfae-4226-b664-ee6ab2d499a7,ocd-vote/730a7af3-528a-4880-83d4-d0b8598d4bfb,other,86
a82d1731-fec4-4743-84b2-f5fdff0c8be1,ocd-vote/730a7af3-528a-4880-83d4-d0b8598d4bfb,no,129
489e760f-2d87-4e77-b55a-8aa79bbab24f,ocd-vote/730a7af3-528a-4880-83d4-d0b8598d4bfb,yes,170
e7290813-03be-4d97-9f68-b2e187894f53,ocd-vote/0fba5534-3f74-4ebe-b375-5364b05fce6b,no,6
152ce982-466d-41c8-b625-bc2b13835e1a,ocd-vote/0fba5534-3f74-4ebe-b375-5364b05fce6b,yes,18
70038d10-49be-47c2-a801-a49114f89c65,ocd-vote/3125cedc-8dee-4560-a116-ba53d136c28d,no,4
4145f555-b389-4b40-90db-f9f746f1b775,ocd-vote/3125cedc-8dee-4560-a116-ba53d136c28d,yes,20
4be5ac3c-8704-4952-b0da-36fc217e5a44,ocd-vote/7580934b-1390-42de-ba63-a4d660d4337e,other,36
8542fa00-a24c-48cb-9013-101fd7cbae32,ocd-vote/7580934b-1390-42de-ba63-a4d660d4337e,no,105
807246da-d31f-48ee-ab17-27b00bae5b39,ocd-vote/7580934b-1390-42de-ba63-a4d660d4337e,yes,246
f423f4d8-b046-479e-b14c-aaf5fd3dd782,ocd-vote/107e0caa-17d3-4e60-86d7-3948508c398e,other,56
13a53b4e-257f-4def-9d7b-39184d4135af,ocd-vote/107e0caa-17d3-4e60-86d7-3948508c398e,no,170
f6f64d09-c6bc-4fb0-9c77-d1e01f579afb,ocd-vote/107e0caa-17d3-4e60-86d7-3948508c398e,yes,161
dd00e94d-702e-4d2b-bab5-5593c3fe7ca5,ocd-vote/d325ccbd-99db-4109-b022-b4ff6cc765f6,other,46
584bbb68-cdfc-41cf-85a8-97cfcc16eb09,ocd-vote/d325ccbd-99db-4109-b022-b4ff6cc765f6,no,159
7650577f-89b3-4f6f-bcba-216821904444,ocd-vote/d325ccbd-99db-4109-b022-b4ff6cc765f6,yes,183
7744d47d-c945-48b1-a80e-f5b30dd427a3,ocd-vote/51a6836b-c896-4a15-8ece-fd89dfd2ae41,other,53
fc02a5f8-2d4a-4b31-b81d-ef4ce4f9e5e2,ocd-vote/51a6836b-c896-4a15-8ece-fd89dfd2ae41,no,181
7a8bb0f3-5a00-464b-abde-c50123bc6fea,ocd-vote/51a6836b-c896-4a15-8ece-fd89dfd2ae41,yes,152
3c96bb2b-52a8-43a2-8b78-578abe714f54,ocd-vote/7880e620-b6b9-4270-931f-918b5b0d64f4,other,64
36ea52ff-4705-49be-9618-23dcd14b2444,ocd-vote/7880e620-b6b9-4270-931f-918b5b0d64f4,no,28
